"year","age_gr","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","16-34 y.","Full Time","25.1","15","136","3","10","35","51","153","16.53","33.67","1","511","15","26"
"1999","16-34 y.","Not Working","23.28","12.88","41","5","8","31","37","203","11.87","34.69","1","203","8","15"
"1999","16-34 y.","Part Time","26.57","18","60","8","11","31","51","153","17.65","35.49","2","179","13","26"
"1999","35-65 y.","Full Time","53.88","38","254","11","18","63","111","501","46.14","61.62","1","614","26","38"
"1999","35-65 y.","Not Working","73.7","57","79","14","36","82","161","256","61.02","86.38","1","289","36","59"
"1999","35-65 y.","Part Time","43.91","34.47","118","10","15","56","82","215","36.11","51.71","3","256","27","41"
"1999","66 and older","Full Time","","","","","","","","","","","","","",""
"1999","66 and older","Not Working","73.71","74.29","81","15","51","95","123","197","62.85","84.57","1","281","61","84"
"1999","66 and older","Part Time","","","","","","","","","","","","","",""
"2000","16-34 y.","Full Time","28.94","20","226","5","10","36","51","205","24.41","33.47","1","291","15","23"
"2000","16-34 y.","Not Working","22.66","15","55","5","10","36","41","61","16.89","28.43","1","133","10","26"
"2000","16-34 y.","Part Time","28.53","17.82","93","5","10","36","59","143","23.64","33.42","1","143","13","26"
"2000","35-65 y.","Full Time","53.31","36","496","8","15","63","123","297","47.65","58.97","1","511","28","38"
"2000","35-65 y.","Not Working","66.75","59.2","211","10","26","87","130","258","60.2","73.3","1","258","49","61"
"2000","35-65 y.","Part Time","45.7","41","250","9","19","61","85","179","41.08","50.32","2","256","31","41"
"2000","66 and older","Full Time","","","","","","","","","","","","","",""
"2000","66 and older","Not Working","86.76","80","159","10","51","102","153","501","76.66","96.86","1","501","73","92"
"2000","66 and older","Part Time","","","","","","","","","","","","","",""
"2001","16-34 y.","Full Time","30.72","20","191","8","13","41","59","205","26.46","34.98","1","205","15","26"
"2001","16-34 y.","Not Working","19.51","13.13","56","2","5","33","41","59","14.08","24.94","1","116","10","18"
"2001","16-34 y.","Part Time","22.85","18.31","98","6","11","31","43","78","19.6","26.1","1","78","13","20"
"2001","35-65 y.","Full Time","42.06","33","493","8","15","53","78","215","37.89","46.23","1","463","26","31"
"2001","35-65 y.","Not Working","62.08","51.16","163","7","26","77","128","205","53.11","71.05","1","460","41","57"
"2001","35-65 y.","Part Time","41.87","33.79","231","10","15","61","82","153","37.19","46.55","1","256","27","40"
"2001","66 and older","Full Time","","","","","","","","","","","","","",""
"2001","66 and older","Not Working","90.51","82.17","172","20","57","102","153","348","82.05","98.97","2","348","72","92"
"2001","66 and older","Part Time","","","","","","","","","","","","","",""
"2002","16-34 y.","Full Time","25.83","17","212","7","10","35","52","100","19.36","32.3","1","636","15","24"
"2002","16-34 y.","Not Working","25.8","18.09","53","2","8","37","56","100","18.43","33.17","1","150","13","30"
"2002","16-34 y.","Part Time","23.75","15","112","5","10","32","50","90","19.18","28.32","1","150","13","20"
"2002","35-65 y.","Full Time","45.52","35","606","10","16","60","95","200","41.29","49.75","1","510","30","40"
"2002","35-65 y.","Not Working","63.78","55","222","10","20","80","130","300","55.79","71.77","1","380","45","60"
"2002","35-65 y.","Part Time","40.82","30","310","10","15","53","77","190","35.86","45.78","3","400","32","44"
"2002","66 and older","Full Time","","","","","","","","","","","","","",""
"2002","66 and older","Not Working","85.74","78.35","229","15","45","102","170","300","76.51","94.97","2","500","80","95"
"2002","66 and older","Part Time","","","","","","","","","","","","","",""
"2003","16-34 y.","Full Time","26.87","18.3","218","5","11","30","55","164","22.85","30.89","1","200","15","20"
"2003","16-34 y.","Not Working","21.64","10","61","2","8","30","68","80","16.24","27.04","1","100","10","20"
"2003","16-34 y.","Part Time","25.67","20","105","3","10","30","45","170","19.88","31.46","1","170","12","20"
"2003","35-65 y.","Full Time","43.66","34","540","8","15","60","90","200","39.56","47.76","1","450","30","35"
"2003","35-65 y.","Not Working","56.91","50","214","7","20","77","120","250","50.26","63.56","1","280","45","60"
"2003","35-65 y.","Part Time","43.04","35","329","7","15","60","89","180","37.81","48.27","1","600","30","40"
"2003","66 and older","Full Time","","","","","","","","","","","","","",""
"2003","66 and older","Not Working","89.43","80","234","8","50","105","176","372","80.36","98.5","1","380","80","92"
"2003","66 and older","Part Time","","","","","","","","","","","","","",""
"2004","16-34 y.","Full Time","26.27","19","223","6","10","30","50","150","22.71","29.83","1","200","15","20"
"2004","16-34 y.","Not Working","20.26","10","60","5","6","25","52","120","14.25","26.27","1","120","8","20"
"2004","16-34 y.","Part Time","22.99","16","107","5","8","30","47","100","18.83","27.15","1","160","14","20"
"2004","35-65 y.","Full Time","45.04","30","588","10","15","56","85","250","39.91","50.17","1","800","28","35"
"2004","35-65 y.","Not Working","54.32","50","205","10","20","68","89","250","44.83","63.81","1","500","45","60"
"2004","35-65 y.","Part Time","42.91","31.47","339","8","14","57","80","239","37.71","48.11","1","600","30","40"
"2004","66 and older","Full Time","","","","","","","","","","","","","",""
"2004","66 and older","Not Working","81.96","79","258","6","49","100","140","381","73.46","90.46","1","420","70","84"
"2004","66 and older","Part Time","","","","","","","","","","","","","",""
"2005","16-34 y.","Full Time","25.79","17","235","5","12","28","50","232","21.79","29.79","1","232","16","20"
"2005","16-34 y.","Not Working","24.62","18.15","65","5","8","31","51","84","18.65","30.59","1","100","10","20"
"2005","16-34 y.","Part Time","20.7","15","137","2","8","26","48","100","17.23","24.17","1","102","13","16"
"2005","35-65 y.","Full Time","44.87","26","602","8","14","50","80","320","39.9","49.84","1","730","25","30"
"2005","35-65 y.","Not Working","49.14","36.82","216","10","15","67","94","280","39.46","58.82","1","560","35","50"
"2005","35-65 y.","Part Time","40.89","30","357","10","15","58","80","200","36.63","45.15","1","335","30","40"
"2005","66 and older","Full Time","","","","","","","","","","","","","",""
"2005","66 and older","Not Working","78.42","66","296","10","30","100","155","394","70.5","86.34","1","400","65","80"
"2005","66 and older","Part Time","","","","","","","","","","","","","",""
"2006","16-34 y.","Full Time","22.89","18","275","5","11","30","40","107","19.91","25.87","1","220","15","20"
"2006","16-34 y.","Not Working","18.57","15","80","2","9","25","40","80","15.2","21.94","1","80","10","17"
"2006","16-34 y.","Part Time","24.82","18","123","5","10","35","50","70","21.65","27.99","1","80","15","20"
"2006","35-65 y.","Full Time","39.79","26","786","8","13","50","85","200","36.26","43.32","1","550","23","28"
"2006","35-65 y.","Not Working","44.48","28.65","285","9","15","60","85","340","37.02","51.94","1","430","25","39"
"2006","35-65 y.","Part Time","36.85","27","468","8","13","49","80","166","33.86","39.84","1","191","25","30"
"2006","66 and older","Full Time","","","","","","","","","","","","","",""
"2006","66 and older","Not Working","71.94","63","375","10","15","95","150","360","64.04","79.84","1","681","62","72"
"2006","66 and older","Part Time","113.82","80.78","34","10","40","200","250","600","74.01","153.63","2","600","48","125"
"2007","16-34 y.","Full Time","24.4","20","272","6","10","30","50","100","21.77","27.03","1","160","15","20"
"2007","16-34 y.","Not Working","16.76","12","59","5","6","20","30","75","10.16","23.36","3","177","10","20"
"2007","16-34 y.","Part Time","27","20","119","6","10","42","59","100","23.22","30.78","1","100","13","20"
"2007","35-65 y.","Full Time","38.17","25","804","9","12","50","80","200","34.83","41.51","1","560","21","25"
"2007","35-65 y.","Not Working","42.23","25","273","8","13","60","100","253","35.98","48.48","1","450","25","40"
"2007","35-65 y.","Part Time","38.31","24","462","9","13","50","70","180","30.11","46.51","1","1725","23","30"
"2007","66 and older","Full Time","","","","","","","","","","","","","",""
"2007","66 and older","Not Working","64.04","60","429","9","15","86","128","300","57.26","70.82","1","450","50","65"
"2007","66 and older","Part Time","60.72","41.83","39","8","12","75","150","230","41.37","80.07","6","230","16","75"
"2008","16-34 y.","Full Time","25.09","17.51","282","6","10","30","50","161","22.37","27.81","1","161","15","20"
"2008","16-34 y.","Not Working","17.5","15.25","70","5","10","22","30","50","14.72","20.28","1","53","13","20"
"2008","16-34 y.","Part Time","20.53","15","122","5","6","25","50","100","17","24.06","1","100","12","19"
"2008","35-65 y.","Full Time","32.23","20","884","8","12","40","70","161","30.06","34.4","1","320","20","22"
"2008","35-65 y.","Not Working","38.03","24","252","9","12","60","77","182","31.43","44.63","1","450","20","30"
"2008","35-65 y.","Part Time","31.18","20","506","8","11","40","72","120","28.71","33.65","1","200","20","25"
"2008","66 and older","Full Time","","","","","","","","","","","","","",""
"2008","66 and older","Not Working","61.13","50","522","10","14","80","120","389","55.78","66.48","1","530","35","54"
"2008","66 and older","Part Time","89.04","70.07","43","19","35","95","150","400","67.47","110.61","8","400","27","85"
"2009","16-34 y.","Full Time","","","","","","","","","","","","","",""
"2009","16-34 y.","Not Working","","","","","","","","","","","","","",""
"2009","16-34 y.","Part Time","","","","","","","","","","","","","",""
"2009","35-65 y.","Full Time","","","","","","","","","","","","","",""
"2009","35-65 y.","Not Working","","","","","","","","","","","","","",""
"2009","35-65 y.","Part Time","","","","","","","","","","","","","",""
"2009","66 and older","Full Time","","","","","","","","","","","","","",""
"2009","66 and older","Not Working","","","","","","","","","","","","","",""
"2009","66 and older","Part Time","","","","","","","","","","","","","",""
"2010","16-34 y.","Full Time","23.56","20","264","6","10","30","45","80","21.15","25.97","1","160","16","20"
"2010","16-34 y.","Not Working","15.42","10.04","43","6","8","20","30","73","10.28","20.56","1","73","8","20"
"2010","16-34 y.","Part Time","20.06","15","124","4","10","20","46","100","16.2","23.92","1","120","12","18"
"2010","35-65 y.","Full Time","31.5","20","884","8","12","40","61","200","27.47","35.53","1","1600","20","22"
"2010","35-65 y.","Not Working","37.58","26","219","8","14","51","80","200","31.93","43.23","1","297","24","32"
"2010","35-65 y.","Part Time","31.08","21","492","9","15","40","63","141","28.58","33.58","1","198","20","25"
"2010","66 and older","Full Time","","","","","","","","","","","","","",""
"2010","66 and older","Not Working","56.28","45","515","10","17","75","100","278","50.46","62.1","0","620","30","50"
