"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","(Married) couple without C.","Rural Area","66.86","51","76","11","18","77","137","256","55.09","78.63","3","256","22","51"
"1999","(Married) couple without C.","Urban Area","63.05","55.71","214","10","20","82","111","297","55.15","70.95","1","501","32","49"
"1999","1-pers.-HH","Rural Area","","","","","","","","","","","","","",""
"1999","1-pers.-HH","Urban Area","54.58","41","89","10","18","70","98","614","39.21","69.95","1","614","26","54"
"1999","Couple + C. GT 16 ","Rural Area","40.59","26","46","5","10","46","92","203","24.79","56.39","1","203","10","40"
"1999","Couple + C. GT 16 ","Urban Area","52.36","38","57","8","18","77","128","194","40.28","64.44","1","194","20","51"
"1999","Couple + C. LE 16","Rural Area","37.52","25.33","41","7","12","41","82","511","11.76","63.28","1","511","15","33"
"1999","Couple + C. LE 16","Urban Area","41.26","33","129","10","15","51","61","215","34.43","48.09","1","215","23","33"
"1999","Couple + C. LE and GT 16","Rural Area","","","","","","","","","","","","","",""
"1999","Couple + C. LE and GT 16","Urban Area","52.88","29.62","32","5","8","72","133","240","36.03","69.73","1","240","12","31"
"1999","Single parent","Rural Area","","","","","","","","","","","","","",""
"1999","Single parent","Urban Area","27.39","20.76","31","8","13","36","57","82","19.64","35.14","3","82","13","36"
"2000","(Married) couple without C.","Rural Area","57.66","51","129","9","15","85","128","256","46.29","69.03","1","501","26","51"
"2000","(Married) couple without C.","Urban Area","67.92","51","450","10","22","92","138","314","62.43","73.41","1","501","41","55"
"2000","1-pers.-HH","Rural Area","41.83","26","37","9","11","73","92","179","28.71","54.95","1","179","13","40"
"2000","1-pers.-HH","Urban Area","53.51","50.18","170","8","16","76","102","205","46.96","60.06","1","220","36","58"
"2000","Couple + C. GT 16 ","Rural Area","43.23","20","59","8","10","61","77","458","25.89","60.57","1","458","15","41"
"2000","Couple + C. GT 16 ","Urban Area","51.94","36","149","8","14","66","118","281","42.96","60.92","1","307","26","40"
"2000","Couple + C. LE 16","Rural Area","27.16","26","73","6","10","40","56","100","21.95","32.37","1","100","20","30"
"2000","Couple + C. LE 16","Urban Area","44.96","31","268","8","15","51","102","297","38.45","51.47","2","511","26","33"
"2000","Couple + C. LE and GT 16","Rural Area","","","","","","","","","","","","","",""
"2000","Couple + C. LE and GT 16","Urban Area","42.28","31","52","10","15","61","97","179","29.4","55.16","3","256","17","36"
"2000","Single parent","Rural Area","","","","","","","","","","","","","",""
"2000","Single parent","Urban Area","37.16","19.18","50","7","10","44","70","230","26.46","47.86","1","230","13","36"
"2001","(Married) couple without C.","Rural Area","47.82","41","121","5","15","66","102","184","39.42","56.22","1","205","20","46"
"2001","(Married) couple without C.","Urban Area","62.6","51.7","383","10","21","82","133","271","57.37","67.83","1","343","41","55"
"2001","1-pers.-HH","Rural Area","38.84","23.08","38","10","13","51","87","186","26.35","51.33","1","186","13","37"
"2001","1-pers.-HH","Urban Area","56.32","50.4","167","8","15","72","102","348","48.9","63.74","1","348","33","56"
"2001","Couple + C. GT 16 ","Rural Area","46.53","23.41","82","6","11","51","82","463","27.57","65.49","1","463","13","31"
"2001","Couple + C. GT 16 ","Urban Area","37.96","20.18","137","5","10","51","72","215","30.53","45.39","1","215","15","33"
"2001","Couple + C. LE 16","Rural Area","25.13","21.72","82","5","9","38","51","77","19.47","30.79","1","192","15","26"
"2001","Couple + C. LE 16","Urban Area","35.89","31.93","277","8","15","46","61","118","32.86","38.92","1","222","26","31"
"2001","Couple + C. LE and GT 16","Rural Area","","","","","","","","","","","","","",""
"2001","Couple + C. LE and GT 16","Urban Area","51.95","29.59","42","3","14","61","143","164","35.37","68.53","2","256","18","41"
"2001","Single parent","Rural Area","","","","","","","","","","","","","",""
"2001","Single parent","Urban Area","31.28","20","37","3","11","41","66","159","20.49","42.07","1","159","15","28"
"2002","(Married) couple without C.","Rural Area","53.58","45","151","10","20","75","100","250","45.41","61.75","1","250","30","50"
"2002","(Married) couple without C.","Urban Area","70.24","55.6","518","10","20","90","150","350","63.56","76.92","1","636","55","62"
"2002","1-pers.-HH","Rural Area","33.42","16.55","41","6","10","37","80","185","19.22","47.62","1","185","10","37"
"2002","1-pers.-HH","Urban Area","49.9","49.9","170","10","17","75","98","180","44.18","55.62","1","200","32","58"
"2002","Couple + C. GT 16 ","Rural Area","44.31","50","78","11","16","55","80","180","36.17","52.45","1","200","20","40"
"2002","Couple + C. GT 16 ","Urban Area","48.78","33","195","5","11","54","120","250","41.1","56.46","1","400","25","40"
"2002","Couple + C. LE 16","Rural Area","23.83","16.91","101","3","10","30","50","150","17.8","29.86","1","200","13","20"
"2002","Couple + C. LE 16","Urban Area","36.43","30","312","8","15","50","70","200","32.66","40.2","1","220","30","35"
"2002","Couple + C. LE and GT 16","Rural Area","33.78","20","37","6","12","30","50","250","15.55","52.01","5","250","20","30"
"2002","Couple + C. LE and GT 16","Urban Area","57.46","25.15","69","10","14","50","150","476","41.29","73.63","1","476","24","30"
"2002","Single parent","Rural Area","","","","","","","","","","","","","",""
"2002","Single parent","Urban Area","31.05","25","48","9","15","38","60","150","22.24","39.86","2","150","17","30"
"2003","(Married) couple without C.","Rural Area","49.17","39.21","150","6","13","74","100","200","40.56","57.78","1","230","22","45"
"2003","(Married) couple without C.","Urban Area","70.44","60","518","10","25","90","150","317","64.58","76.3","1","600","50","61"
"2003","1-pers.-HH","Rural Area","45.27","28.76","36","1","10","65","104","233","24.59","65.95","1","250","12","50"
"2003","1-pers.-HH","Urban Area","64.65","49.5","170","10","15","73","103","776","52.83","76.47","1","776","33","55"
"2003","Couple + C. GT 16 ","Rural Area","35.57","30","95","4","11","50","80","108","30","41.14","1","184","15","28"
"2003","Couple + C. GT 16 ","Urban Area","42.51","24.02","203","4","10","65","100","200","36.03","48.99","1","250","23","35"
"2003","Couple + C. LE 16","Rural Area","23.64","16.18","85","5","8","30","50","157","17.21","30.07","2","157","14","25"
"2003","Couple + C. LE 16","Urban Area","35","25","287","8","14","50","72","140","31.13","38.87","1","300","25","34"
"2003","Couple + C. LE and GT 16","Rural Area","31.35","30","37","8","20","30","60","120","20.37","42.33","3","120","17","45"
"2003","Couple + C. LE and GT 16","Urban Area","32.84","26.12","67","6","12","38","50","180","23.61","42.07","3","210","23","35"
"2003","Single parent","Rural Area","","","","","","","","","","","","","",""
"2003","Single parent","Urban Area","27.49","20","40","7","14","40","68","90","19.28","35.7","1","90","14","30"
"2004","(Married) couple without C.","Rural Area","49.08","32.53","158","8","16","70","105","200","41.27","56.89","1","250","26","45"
"2004","(Married) couple without C.","Urban Area","63.68","54","524","10","19","80","120","312","57.7","69.66","1","600","50","60"
"2004","1-pers.-HH","Rural Area","32.95","17.28","55","6","10","36","90","123","22.86","43.04","1","200","14","30"
"2004","1-pers.-HH","Urban Area","60.38","50","160","10","20","80","105","381","51.92","68.84","2","381","42","60"
"2004","Couple + C. GT 16 ","Rural Area","36.03","24.44","107","5","10","50","80","210","24.74","47.32","1","479","15","28"
"2004","Couple + C. GT 16 ","Urban Area","42.25","25","205","5","10","50","80","267","31.85","52.65","1","800","25","34"
"2004","Couple + C. LE 16","Rural Area","26.61","25","76","5","13","34","53","120","21.34","31.88","1","120","19","30"
"2004","Couple + C. LE 16","Urban Area","38.19","27.93","293","8","15","50","80","156","33.47","42.91","1","390","25","37"
"2004","Couple + C. LE and GT 16","Rural Area","71.63","30","38","9","25","150","150","200","56.67","86.59","2","200","16","45"
"2004","Couple + C. LE and GT 16","Urban Area","45.18","25.76","84","10","13","56","120","200","29.28","61.08","1","560","26","48"
"2004","Single parent","Rural Area","","","","","","","","","","","","","",""
"2004","Single parent","Urban Area","30.74","20.88","57","7","15","38","64","210","21.4","40.08","2","210","15","30"
"2005","(Married) couple without C.","Rural Area","47.95","25.4","174","7","11","60","98","233","35.08","60.82","1","730","20","35"
"2005","(Married) couple without C.","Urban Area","59.5","40","596","10","17","70","130","300","53.79","65.21","1","560","40","50"
"2005","1-pers.-HH","Rural Area","29.93","15","65","2","8","40","100","120","21.2","38.66","1","140","13","25"
"2005","1-pers.-HH","Urban Area","56.63","37.13","197","11","15","72","105","573","48.15","65.11","1","573","28","50"
"2005","Couple + C. GT 16 ","Rural Area","36.04","24.05","102","2","10","50","80","232","27.3","44.78","1","243","14","25"
"2005","Couple + C. GT 16 ","Urban Area","49.96","30","177","9","18","58","100","320","42.65","57.27","1","320","23","30"
"2005","Couple + C. LE 16","Rural Area","26.93","19","109","8","13","35","50","100","22.2","31.66","1","150","15","25"
"2005","Couple + C. LE 16","Urban Area","31.79","22","304","8","12","40","70","179","27.83","35.75","1","213","20","30"
"2005","Couple + C. LE and GT 16","Rural Area","36.43","20.37","32","3","10","50","95","220","16.05","56.81","1","250","15","50"
"2005","Couple + C. LE and GT 16","Urban Area","37.73","25","72","10","15","50","90","180","28.27","47.19","3","213","25","42"
"2005","Single parent","Rural Area","","","","","","","","","","","","","",""
"2005","Single parent","Urban Area","36.34","28.87","49","9","17","55","70","100","28.47","44.21","1","100","20","40"
"2006","(Married) couple without C.","Rural Area","44.89","20.87","226","9","10","60","92","280","37.65","52.13","1","307","18","34"
"2006","(Married) couple without C.","Urban Area","58.16","38.78","763","9","16","75","118","340","52.93","63.39","1","681","34","48"
"2006","1-pers.-HH","Rural Area","32.24","15","77","5","10","35","86","180","24.19","40.29","1","180","13","25"
"2006","1-pers.-HH","Urban Area","44.62","30","248","9","15","60","95","170","39.13","50.11","1","400","26","37"
"2006","Couple + C. GT 16 ","Rural Area","28.31","18","134","2","7","38","72","160","22.87","33.75","1","200","15","21"
