"year","e11102","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","Employed","(0) in school","","","","","","","","","","","","","",""
"1999","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1999","Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"1999","Employed","(1c) basic vocational qualification","48.49","27","149","10","15","56","82","614","38.72","58.26","1","614","23","36"
"1999","Employed","(2a) intermediate vocational","41.54","31","172","8","13","56","77","256","32.05","51.03","1","511","20","33"
"1999","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1999","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1999","Employed","(2c_voc) vocational maturity certificate","43.24","31.82","50","10","18","51","92","143","33.99","52.49","1","143","20","41"
"1999","Employed","(3a) lower tertiary education","44.09","32.15","56","5","11","59","87","205","31.91","56.27","1","205","15","36"
"1999","Employed","(3b) higher tertiary education","48.75","28.93","72","10","14","75","111","203","37.51","59.99","1","215","25","36"
"1999","Not Employed","(0) in school","","","","","","","","","","","","","",""
"1999","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1999","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"1999","Not Employed","(1c) basic vocational qualification","74.37","64","71","12","22","88","161","256","61.79","86.95","1","256","36","74"
"1999","Not Employed","(2a) intermediate vocational","81.6","77","43","36","51","98","118","289","64.68","98.52","1","289","51","86"
"1999","Not Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1999","Not Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1999","Not Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1999","Not Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1999","Not Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2000","Employed","(0) in school","","","","","","","","","","","","","",""
"2000","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2000","Employed","(1b) general elementary school","36.31","29.32","30","7","13","61","76","77","26.63","45.99","4","77","13","49"
"2000","Employed","(1c) basic vocational qualification","46.82","31","291","8","13","61","102","281","40.27","53.37","1","511","26","36"
"2000","Employed","(2a) intermediate vocational","43.1","31","341","7","13","56","84","256","38.27","47.93","1","307","24","32"
"2000","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2000","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2000","Employed","(2c_voc) vocational maturity certificate","48.91","41","98","10","20","56","102","256","38.73","59.09","1","358","26","41"
"2000","Employed","(3a) lower tertiary education","45.37","31","126","6","14","51","92","256","35.08","55.66","1","458","20","31"
"2000","Employed","(3b) higher tertiary education","54.9","38","144","7","20","66","128","256","45.17","64.63","1","307","33","46"
"2000","Not Employed","(0) in school","","","","","","","","","","","","","",""
"2000","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2000","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"2000","Not Employed","(1c) basic vocational qualification","73.4","66","131","12","27","100","131","258","65.35","81.45","2","258","51","71"
"2000","Not Employed","(2a) intermediate vocational","71.77","66","117","13","33","95","118","256","61.25","82.29","2","383","51","69"
"2000","Not Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2000","Not Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2000","Not Employed","(2c_voc) vocational maturity certificate","67.8","65.4","36","1","8","128","153","205","47.82","87.78","1","205","23","87"
"2000","Not Employed","(3a) lower tertiary education","82.78","77.42","44","28","41","102","153","205","67.01","98.55","2","205","61","102"
"2000","Not Employed","(3b) higher tertiary education","84.04","55.53","36","10","26","92","153","501","54.64","113.44","2","501","31","78"
"2001","Employed","(0) in school","","","","","","","","","","","","","",""
"2001","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2001","Employed","(1b) general elementary school","30.85","26.22","32","10","13","40","66","104","22.76","38.94","5","104","13","33"
"2001","Employed","(1c) basic vocational qualification","40.2","31","256","10","15","56","77","153","35.11","45.29","1","460","23","32"
"2001","Employed","(2a) intermediate vocational","35.97","26","331","5","11","51","77","215","32.2","39.74","1","271","20","28"
"2001","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2001","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2001","Employed","(2c_voc) vocational maturity certificate","36.89","31","106","12","15","51","64","108","31.06","42.72","1","192","23","40"
"2001","Employed","(3a) lower tertiary education","44.72","27.84","127","5","13","56","118","205","34.63","54.81","1","463","19","33"
"2001","Employed","(3b) higher tertiary education","43.26","32.34","127","9","15","51","84","222","35.27","51.25","1","256","26","41"
"2001","Not Employed","(0) in school","","","","","","","","","","","","","",""
"2001","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2001","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"2001","Not Employed","(1c) basic vocational qualification","62.54","58.07","132","6","20","87","141","194","54.05","71.03","2","200","36","61"
"2001","Not Employed","(2a) intermediate vocational","84.63","74.29","109","15","46","102","159","348","74.1","95.16","1","348","51","75"
"2001","Not Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2001","Not Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2001","Not Employed","(2c_voc) vocational maturity certificate","77.94","75.18","36","8","41","102","153","460","51.36","104.52","4","460","31","77"
