"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","66 and older","Female","82.42","79","145","14","61","100","120","381","73.23","91.61","1","381","70","85"
"2004","66 and older","Male","88.26","78.8","146","5","14","115","200","360","74.25","102.27","1","486","70","95"
"2005","16-34 y.","Female","24.96","17.3","247","5","12","28","50","232","21.65","28.27","1","232","15","20"
"2005","16-34 y.","Male","23.19","15","190","3","8","28","50","107","19.13","27.25","1","175","13","20"
"2005","35-65 y.","Female","42.07","30","688","10","15","56","80","250","37.74","46.4","1","730","30","36"
"2005","35-65 y.","Male","47.53","26","487","8","13","55","90","320","42.17","52.89","1","573","25","30"
"2005","66 and older","Female","79.07","66","177","11","49","100","140","394","69.51","88.63","1","400","60","79"
"2005","66 and older","Male","81.16","67.99","149","10","15","120","180","350","67.98","94.34","1","495","65","86"
"2006","16-34 y.","Female","21.59","16","273","5","11","28","40","80","19.29","23.89","1","180","15","18"
"2006","16-34 y.","Male","24.01","19.08","205","4","10","30","50","80","20.55","27.47","1","220","13","20"
"2006","35-65 y.","Female","38.77","28","917","8","14","50","80","191","35.94","41.6","1","429","25","30"
"2006","35-65 y.","Male","41.02","25","622","8","13","50","86","200","36.61","45.43","1","550","25","30"
"2006","66 and older","Female","68.27","65","213","11","20","90","124","250","60.32","76.22","1","400","60","72"
"2006","66 and older","Male","88.77","60","206","8","15","114","214","600","75.17","102.37","1","681","60","80"
"2007","16-34 y.","Female","21.53","15","255","6","10","30","50","80","19.31","23.75","1","107","15","20"
"2007","16-34 y.","Male","26.57","22","195","5","10","35","50","110","22.82","30.32","1","177","15","20"
"2007","35-65 y.","Female","38.37","25","915","9","13","50","80","180","33.8","42.94","1","1725","24","30"
"2007","35-65 y.","Male","39.74","25","624","9","12","50","84","250","35.5","43.98","1","600","22","28"
"2007","66 and older","Female","60.72","62.45","262","9","18","80","100","230","53.41","68.03","1","380","50","65"
"2007","66 and older","Male","69.38","50","217","10","12","100","172","311","58.63","80.13","1","450","35","72"
"2008","16-34 y.","Female","19.33","15","271","5","9","25","40","70","17.38","21.28","1","107","14","17"
"2008","16-34 y.","Male","27.15","20","203","5","10","35","50","161","23.59","30.71","1","161","16","20"
"2008","35-65 y.","Female","32.13","20","984","8","12","42","72","153","30.1","34.16","1","258","20","25"
"2008","35-65 y.","Male","33.59","20","658","8","11","46","75","180","30.5","36.68","1","450","20","23"
"2008","66 and older","Female","54.65","53","317","11","15","80","100","230","49","60.3","1","380","33","55"
"2008","66 and older","Male","78.84","48","259","10","13","100","200","400","69.73","87.95","1","530","35","60"
"2009","16-34 y.","Female","","","","","","","","","","","","","",""
"2009","16-34 y.","Male","","","","","","","","","","","","","",""
"2009","35-65 y.","Female","","","","","","","","","","","","","",""
"2009","35-65 y.","Male","","","","","","","","","","","","","",""
"2009","66 and older","Female","","","","","","","","","","","","","",""
"2009","66 and older","Male","","","","","","","","","","","","","",""
"2010","16-34 y.","Female","20.06","18","236","6","10","25","40","70","17.98","22.14","1","100","15","20"
"2010","16-34 y.","Male","23.41","18","195","5","8","30","50","80","20.02","26.8","1","160","15","20"
"2010","35-65 y.","Female","30.76","20","963","8","14","40","63","136","28.87","32.65","1","258","21","25"
"2010","35-65 y.","Male","33.87","20","632","7","11","43","70","224","28.27","39.47","1","1600","20","22"
"2010","66 and older","Female","59.18","46.61","317","11","17","74","100","380","50.93","67.43","0","870","29","53"
"2010","66 and older","Male","62.87","39.48","265","10","15","80","150","278","53.93","71.81","0","620","25","50"
"2011","16-34 y.","Female","20.19","15","308","7","10","25","38","100","18.3","22.08","1","100","14","18"
"2011","16-34 y.","Male","23.6","17.58","237","6","10","30","50","100","20.57","26.63","1","200","15","20"
"2011","35-65 y.","Female","33.17","23","1257","9","14","43","70","160","31.4","34.94","1","450","21","25"
"2011","35-65 y.","Male","32.45","20","826","8","12","37","72","185","29.67","35.23","1","450","20","23"
"2011","66 and older","Female","50.9","30","412","9","15","70","95","360","44.89","56.91","1","600","27","36"
"2011","66 and older","Male","56.11","31.49","375","10","15","76","135","350","49.53","62.69","1","550","28","43"
"2012","16-34 y.","Female","19.5","15","309","6","9","30","37","70","17.65","21.35","1","100","13","17"
"2012","16-34 y.","Male","29.52","20","228","5","10","36","60","170","25.7","33.34","1","208","17","20"
"2012","35-65 y.","Female","30.74","22","1361","9","14","40","63","125","29.29","32.19","1","230","21","25"
"2012","35-65 y.","Male","31.36","20","913","8","12","35","60","170","28.84","33.88","1","400","20","23"
"2012","66 and older","Female","48.82","31","453","10","15","70","102","210","43.91","53.73","1","480","26","36"
"2012","66 and older","Male","50.99","30","389","10","15","75","100","200","43.2","58.78","1","1200","25","40"
"2013","16-34 y.","Female","22.83","16","287","6","10","30","50","119","20.69","24.97","1","120","15","20"
"2013","16-34 y.","Male","25.18","19","207","3","9","34","47","170","21.75","28.61","1","180","15","20"
"2013","35-65 y.","Female","31.12","23","1331","9","14","40","65","120","29.71","32.53","1","220","22","25"
"2013","35-65 y.","Male","31.44","22","869","9","13","36","60","170","29.18","33.7","1","300","20","24"
"2013","66 and older","Female","52.84","36","479","11","19","70","100","300","48.2","57.48","0","410","30","39"
"2013","66 and older","Male","52.82","32","396","10","15","70","104","300","46.85","58.79","0","500","28","40"
"2014","16-34 y.","Female","22.47","18","434","5","11","27","45","70","20.11","24.83","1","300","15","19"
"2014","16-34 y.","Male","24.17","18","290","5","10","30","49","120","21.79","26.55","1","150","14","20"
"2014","35-65 y.","Female","30.55","23","1928","9","15","40","60","117","29.32","31.78","1","428","22","25"
"2014","35-65 y.","Male","30.48","22","1236","8","12","37","60","150","28.69","32.27","1","350","20","25"
"2014","66 and older","Female","44.73","32.41","510","10","15","62","90","200","40.95","48.51","1","480","27","35"
"2014","66 and older","Male","41.75","25","432","10","14","57","87","220","36.8","46.7","1","500","23","30"
"2015","16-34 y.","Female","","","","","","","","","","","","","",""
"2015","16-34 y.","Male","","","","","","","","","","","","","",""
"2015","35-65 y.","Female","","","","","","","","","","","","","",""
"2015","35-65 y.","Male","","","","","","","","","","","","","",""
"2015","66 and older","Female","","","","","","","","","","","","","",""
"2015","66 and older","Male","","","","","","","","","","","","","",""
"2016","16-34 y.","Female","23.77","19","283","7","13","30","49","90","21.6","25.94","1","150","16","20"
"2016","16-34 y.","Male","25.68","16","190","4","8","28","41","350","21.27","30.09","1","350","15","20"
"2016","35-65 y.","Female","31.16","25","1587","10","15","40","60","120","29.94","32.38","1","240","23","25"
"2016","35-65 y.","Male","29.27","22","1000","8","12","35","60","140","27.44","31.1","1","300","20","24"
"2016","66 and older","Female","49.41","35","411","11","18","66","90","300","44.72","54.1","1","540","30","40"
"2016","66 and older","Male","47.88","33.64","344","12","15","70","90","300","42.55","53.21","1","400","25","40"
"2017","16-34 y.","Female","","","","","","","","","","","","","",""
"2017","16-34 y.","Male","","","","","","","","","","","","","",""
"2017","35-65 y.","Female","","","","","","","","","","","","","",""
"2017","35-65 y.","Male","","","","","","","","","","","","","",""
"2017","66 and older","Female","","","","","","","","","","","","","",""
"2017","66 and older","Male","","","","","","","","","","","","","",""
"2018","16-34 y.","Female","24.35","17","307","8","10","29","50","136","21.81","26.89","1","237","15","20"
"2018","16-34 y.","Male","25.71","20","235","5","10","30","50","80","22.23","29.19","1","320","15","20"
"2018","35-65 y.","Female","33","25","1722","9","15","43","65","120","31.59","34.41","1","359","25","25"
"2018","35-65 y.","Male","33.04","25","1149","8","13","40","64","180","31.15","34.93","1","375","22","25"
"2018","66 and older","Female","45.08","33.24","455","12","20","60","89","215","41.85","48.31","1","250","28","37"
"2018","66 and older","Male","45.29","27","378","11","15","60","100","300","40.48","50.1","1","400","25","35"
