"plh0177","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1991","higher education","Female","18","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Male","8","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Female","10","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Male","22","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Female","27","","","","2"
"2 on Scale 1 to 10","1991","middle vocational","Male","65","0.0136942784937522","0.00988834973828077","0.0175002072492237","2"
"2 on Scale 1 to 10","1991","middle vocational","Female","60","0.0149624797003368","0.0108501915334829","0.0190747678671906","2"
"2 on Scale 1 to 10","1991","higher vocational","Male","6","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","Female","3","","","","2"
"2 on Scale 1 to 10","1991","in school","Male","2","","","","2"
"2 on Scale 1 to 10","1991","in school","Female","2","","","","2"
"2 on Scale 1 to 10","1991","vocational + Abi","Male","8","","","","2"
"2 on Scale 1 to 10","1991","vocational + Abi","Female","2","","","","2"
"3 on Scale 1 to 10","1991","in school","Male","1","","","","3"
"3 on Scale 1 to 10","1991","in school","Female","2","","","","3"
"3 on Scale 1 to 10","1991","middle vocational","Male","133","0.0288067188175524","0.0233291854525863","0.0342842521825185","3"
"3 on Scale 1 to 10","1991","inadequately","Male","12","","","","3"
"3 on Scale 1 to 10","1991","general elemantary","Male","46","0.0421461109812964","0.0295601862036629","0.0547320357589298","3"
"3 on Scale 1 to 10","1991","general elemantary","Female","48","0.0210738955625531","0.0146002384409423","0.0275475526841639","3"
"3 on Scale 1 to 10","1991","middle vocational","Female","116","0.0262129596355076","0.020801114119258","0.0316248051517571","3"
"3 on Scale 1 to 10","1991","vocational + Abi","Male","13","","","","3"
"3 on Scale 1 to 10","1991","vocational + Abi","Female","8","","","","3"
"3 on Scale 1 to 10","1991","higher education","Female","34","0.0364324119399367","0.0230765399862492","0.0497882838936242","3"
"3 on Scale 1 to 10","1991","inadequately","Female","15","","","","3"
"3 on Scale 1 to 10","1991","higher vocational","Male","10","","","","3"
"3 on Scale 1 to 10","1991","higher vocational","Female","6","","","","3"
"3 on Scale 1 to 10","1991","higher education","Male","31","0.0353143860903827","0.0234263167621351","0.0472024554186304","3"
"4 on Scale 1 to 10","1991","in school","Female","5","","","","4"
"4 on Scale 1 to 10","1991","inadequately","Male","16","","","","4"
"4 on Scale 1 to 10","1991","in school","Male","5","","","","4"
"4 on Scale 1 to 10","1991","inadequately","Female","24","","","","4"
"4 on Scale 1 to 10","1991","general elemantary","Male","31","0.030319612692161","0.0195789055405496","0.0410603198437724","4"
"4 on Scale 1 to 10","1991","general elemantary","Female","62","0.026939692669577","0.0196422864288505","0.0342370989103035","4"
"4 on Scale 1 to 10","1991","middle vocational","Male","113","0.0294284686607432","0.0238939111278315","0.0349630261936548","4"
"4 on Scale 1 to 10","1991","middle vocational","Female","126","0.0330417399860657","0.0269870670972389","0.0390964128748924","4"
"4 on Scale 1 to 10","1991","vocational + Abi","Male","9","","","","4"
"4 on Scale 1 to 10","1991","vocational + Abi","Female","10","","","","4"
"4 on Scale 1 to 10","1991","higher vocational","Male","10","","","","4"
"4 on Scale 1 to 10","1991","higher vocational","Female","8","","","","4"
"4 on Scale 1 to 10","1991","higher education","Female","37","0.0509474225980794","0.0352729318863112","0.0666219133098476","4"
"4 on Scale 1 to 10","1991","higher education","Male","33","0.0260772262959762","0.0158127793052272","0.0363416732867253","4"
"5 on Scale 1 to 10","1991","in school","Female","1","","","","5"
"5 on Scale 1 to 10","1991","inadequately","Male","26","","","","5"
"5 on Scale 1 to 10","1991","inadequately","Female","46","0.115961616928316","0.0843466543506562","0.147576579505976","5"
"5 on Scale 1 to 10","1991","general elemantary","Male","92","0.0878018307870311","0.0700741007690874","0.105529560804975","5"
"5 on Scale 1 to 10","1991","general elemantary","Female","161","0.0731009650044678","0.0613687477470231","0.0848331822619125","5"
"5 on Scale 1 to 10","1991","middle vocational","Male","353","0.0902323120515038","0.0808495306773238","0.0996150934256838","5"
"5 on Scale 1 to 10","1991","middle vocational","Female","342","0.0927255715192871","0.0829007547189837","0.10255038831959","5"
"5 on Scale 1 to 10","1991","higher vocational","Male","44","0.081694839070224","0.0575171128921869","0.105872565248261","5"
"5 on Scale 1 to 10","1991","higher vocational","Female","17","","","","5"
"5 on Scale 1 to 10","1991","higher education","Male","85","0.0844779316262596","0.0665657434812119","0.102390119771307","5"
"5 on Scale 1 to 10","1991","higher education","Female","97","0.1192158727275","0.0961170963585364","0.142314649096464","5"
"5 on Scale 1 to 10","1991","in school","Male","4","","","","5"
"5 on Scale 1 to 10","1991","vocational + Abi","Male","16","","","","5"
"5 on Scale 1 to 10","1991","vocational + Abi","Female","18","","","","5"
"6 on Scale 1 to 10","1991","in school","Male","8","","","","6"
"6 on Scale 1 to 10","1991","general elemantary","Female","132","0.0590638393309449","0.0484384893686398","0.06968918929325","6"
"6 on Scale 1 to 10","1991","middle vocational","Male","302","0.083637158543892","0.0745710968453971","0.0927032202423868","6"
"6 on Scale 1 to 10","1991","middle vocational","Female","246","0.0723393521074814","0.0635645518224854","0.0811141523924773","6"
"6 on Scale 1 to 10","1991","vocational + Abi","Male","16","","","","6"
"6 on Scale 1 to 10","1991","in school","Female","6","","","","6"
"6 on Scale 1 to 10","1991","inadequately","Male","29","","","","6"
"6 on Scale 1 to 10","1991","inadequately","Female","48","0.139024668273038","0.104862827190588","0.173186509355489","6"
"6 on Scale 1 to 10","1991","general elemantary","Male","88","0.0869570062811172","0.0693066023358906","0.104607410226344","6"
"6 on Scale 1 to 10","1991","vocational + Abi","Female","12","","","","6"
"6 on Scale 1 to 10","1991","higher vocational","Male","34","0.0557340810367027","0.0354837460741546","0.0759844159992508","6"
"6 on Scale 1 to 10","1991","higher vocational","Female","21","","","","6"
"6 on Scale 1 to 10","1991","higher education","Male","76","0.067591050525884","0.0514217805452542","0.0837603205065138","6"
"6 on Scale 1 to 10","1991","higher education","Female","67","0.0871548653069674","0.0670485928235677","0.107261137790367","6"
"7 on Scale 1 to 10","1991","higher vocational","Male","70","0.149940307694213","0.118425944051996","0.181454671336429","7"
"7 on Scale 1 to 10","1991","in school","Female","8","","","","7"
"7 on Scale 1 to 10","1991","inadequately","Male","39","0.149671133695926","0.10679952717651","0.192542740215342","7"
"7 on Scale 1 to 10","1991","inadequately","Female","64","0.149724412930065","0.114493317685494","0.184955508174636","7"
"7 on Scale 1 to 10","1991","middle vocational","Male","471","0.12526130888278","0.114421217553024","0.136101400212536","7"
"7 on Scale 1 to 10","1991","middle vocational","Female","468","0.134504562812832","0.122947266016427","0.146061859609238","7"
"7 on Scale 1 to 10","1991","vocational + Abi","Male","44","0.195669712923351","0.142393014401784","0.248946411444918","7"
"7 on Scale 1 to 10","1991","vocational + Abi","Female","22","","","","7"
"7 on Scale 1 to 10","1991","in school","Male","10","","","","7"
"7 on Scale 1 to 10","1991","higher education","Female","105","0.136814235103502","0.112317682443736","0.161310787763267","7"
"7 on Scale 1 to 10","1991","general elemantary","Male","141","0.151939403534973","0.129453756132561","0.174425050937384","7"
"7 on Scale 1 to 10","1991","general elemantary","Female","235","0.119221040265676","0.104615680948045","0.133826399583308","7"
"7 on Scale 1 to 10","1991","higher vocational","Female","35","0.136373092042705","0.0948179403772642","0.177928243708145","7"
"7 on Scale 1 to 10","1991","higher education","Male","146","0.150361578094385","0.12734037018587","0.173382786002901","7"
"8 on Scale 1 to 10","1991","inadequately","Male","54","0.214711508939123","0.165365782016578","0.264057235861667","8"
"8 on Scale 1 to 10","1991","in school","Female","15","","","","8"
"8 on Scale 1 to 10","1991","inadequately","Female","86","0.195097062848117","0.155968211256927","0.234225914439308","8"
"8 on Scale 1 to 10","1991","general elemantary","Male","207","0.209427049659399","0.183938559646968","0.23491553967183","8"
"8 on Scale 1 to 10","1991","middle vocational","Male","839","0.238011566873843","0.224065282343202","0.251957851404483","8"
"8 on Scale 1 to 10","1991","higher vocational","Male","130","0.260166921240893","0.221439592436612","0.298894250045175","8"
"8 on Scale 1 to 10","1991","higher vocational","Female","67","0.274328446506596","0.22030243373581","0.328354459277383","8"
"8 on Scale 1 to 10","1991","in school","Male","23","","","","8"
"8 on Scale 1 to 10","1991","general elemantary","Female","448","0.235773659316719","0.216641632988732","0.254905685644706","8"
"8 on Scale 1 to 10","1991","middle vocational","Female","736","0.223642426711368","0.209527996154725","0.237756857268011","8"
"8 on Scale 1 to 10","1991","vocational + Abi","Male","48","0.255768209041448","0.197176565655321","0.314359852427576","8"
"8 on Scale 1 to 10","1991","vocational + Abi","Female","43","0.319930246618432","0.248972726788673","0.390887766448191","8"
"8 on Scale 1 to 10","1991","higher education","Male","244","0.274559818464254","0.245814846410789","0.303304790517718","8"
"8 on Scale 1 to 10","1991","higher education","Female","156","0.199554569374314","0.171065130435106","0.228044008313522","8"
"9 on Scale 1 to 10","1991","higher education","Male","146","0.166708197578068","0.142702207050126","0.190714188106009","9"
"9 on Scale 1 to 10","1991","in school","Male","14","","","","9"
"9 on Scale 1 to 10","1991","in school","Female","15","","","","9"
"9 on Scale 1 to 10","1991","inadequately","Male","28","","","","9"
"9 on Scale 1 to 10","1991","inadequately","Female","33","0.0798790569299722","0.0531096405769285","0.106648473283016","9"
"9 on Scale 1 to 10","1991","general elemantary","Male","139","0.15579982359693","0.133082197611285","0.178517449582575","9"
"9 on Scale 1 to 10","1991","general elemantary","Female","300","0.179569942954566","0.162270188846571","0.19686969706256","9"
"9 on Scale 1 to 10","1991","middle vocational","Male","552","0.165714394122829","0.153537885174399","0.17789090307126","9"
"9 on Scale 1 to 10","1991","middle vocational","Female","518","0.163102316856109","0.150587583112343","0.175617050599874","9"
"9 on Scale 1 to 10","1991","vocational + Abi","Male","25","","","","9"
"9 on Scale 1 to 10","1991","higher vocational","Female","51","0.194839720929592","0.146879920676218","0.242799521182966","9"
"9 on Scale 1 to 10","1991","vocational + Abi","Female","26","","","","9"
"9 on Scale 1 to 10","1991","higher vocational","Male","86","0.177779438570904","0.144030543160325","0.211528333981482","9"
"9 on Scale 1 to 10","1991","higher education","Female","115","0.168214938362757","0.141550954864485","0.194878921861029","9"
"0 Completely dissatisfied","1992","vocational + Abi","Male","1","","","","0"
"0 Completely dissatisfied","1992","in school","Male","","","","","0"
"0 Completely dissatisfied","1992","in school","Female","1","","","","0"
"0 Completely dissatisfied","1992","inadequately","Male","6","","","","0"
"0 Completely dissatisfied","1992","inadequately","Female","15","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Male","28","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Female","36","0.0120995833506884","0.00706561145635322","0.0171335552450236","0"
"0 Completely dissatisfied","1992","middle vocational","Male","51","0.00826173072588841","0.00523468644279318","0.0112887750089836","0"
"0 Completely dissatisfied","1992","middle vocational","Female","35","0.00645136205252009","0.00371523394128409","0.00918749016375608","0"
"0 Completely dissatisfied","1992","vocational + Abi","Female","2","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Male","2","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Female","3","","","","0"
"0 Completely dissatisfied","1992","higher education","Male","3","","","","0"
"0 Completely dissatisfied","1992","higher education","Female","8","","","","0"
"1 on Scale 1 to 10","1992","in school","Male","","","","","1"
"1 on Scale 1 to 10","1992","in school","Female","","","","","1"
"1 on Scale 1 to 10","1992","inadequately","Male","2","","","","1"
"1 on Scale 1 to 10","1992","inadequately","Female","6","","","","1"
"1 on Scale 1 to 10","1992","general elemantary","Male","17","","","","1"
"1 on Scale 1 to 10","1992","vocational + Abi","Male","3","","","","1"
"1 on Scale 1 to 10","1992","vocational + Abi","Female","2","","","","1"
"1 on Scale 1 to 10","1992","general elemantary","Female","18","","","","1"
"1 on Scale 1 to 10","1992","middle vocational","Male","36","0.00880064890308358","0.00567728510264076","0.0119240127035264","1"
"1 on Scale 1 to 10","1992","middle vocational","Female","31","0.00710092689647191","0.0042312947569772","0.00997055903596661","1"
"1 on Scale 1 to 10","1992","higher vocational","Male","2","","","","1"
"1 on Scale 1 to 10","1992","higher vocational","Female","1","","","","1"
"1 on Scale 1 to 10","1992","higher education","Male","7","","","","1"
"1 on Scale 1 to 10","1992","higher education","Female","4","","","","1"
"10 Completely satisfied","1992","general elemantary","Male","129","0.163823595929761","0.140507942369688","0.187139249489834","10"
"10 Completely satisfied","1992","general elemantary","Female","378","0.246172395217328","0.226337738496781","0.266007051937876","10"
"10 Completely satisfied","1992","in school","Female","21","","","","10"
"10 Completely satisfied","1992","in school","Male","12","","","","10"
"10 Completely satisfied","1992","inadequately","Female","35","0.145814074424703","0.109902283450403","0.181725865399004","10"
"10 Completely satisfied","1992","middle vocational","Male","547","0.193193727741216","0.179990933214848","0.206396522267585","10"
"10 Completely satisfied","1992","middle vocational","Female","551","0.193509575157974","0.180008542376048","0.207010607939899","10"
"10 Completely satisfied","1992","vocational + Abi","Male","25","","","","10"
"10 Completely satisfied","1992","higher vocational","Male","84","0.189292827662601","0.154642572907568","0.223943082417634","10"
"10 Completely satisfied","1992","higher education","Male","106","0.140665134225587","0.118038555220514","0.16329171323066","10"
"10 Completely satisfied","1992","higher education","Female","70","0.117045613674168","0.0939767935355898","0.140114433812746","10"
"10 Completely satisfied","1992","inadequately","Male","42","0.187011165721802","0.138677009008542","0.235345322435062","10"
"10 Completely satisfied","1992","vocational + Abi","Female","23","","","","10"
"10 Completely satisfied","1992","higher vocational","Female","47","0.193871374410657","0.147147294256391","0.240595454564923","10"
"2 on Scale 1 to 10","1992","higher education","Male","25","","","","2"
"2 on Scale 1 to 10","1992","higher education","Female","23","","","","2"
"2 on Scale 1 to 10","1992","in school","Male","2","","","","2"
"2 on Scale 1 to 10","1992","in school","Female","3","","","","2"
"2 on Scale 1 to 10","1992","inadequately","Male","8","","","","2"
"2 on Scale 1 to 10","1992","inadequately","Female","9","","","","2"
"2 on Scale 1 to 10","1992","general elemantary","Male","21","","","","2"
"2 on Scale 1 to 10","1992","general elemantary","Female","28","","","","2"
"2 on Scale 1 to 10","1992","middle vocational","Male","67","0.0132383531792485","0.00941620225005073","0.0170605041084462","2"
"2 on Scale 1 to 10","1992","middle vocational","Female","68","0.0130035353757113","0.00913180884422618","0.0168752619071963","2"
"2 on Scale 1 to 10","1992","vocational + Abi","Male","6","","","","2"
"2 on Scale 1 to 10","1992","vocational + Abi","Female","8","","","","2"
"2 on Scale 1 to 10","1992","higher vocational","Male","11","","","","2"
"2 on Scale 1 to 10","1992","higher vocational","Female","2","","","","2"
"3 on Scale 1 to 10","1992","in school","Male","3","","","","3"
"3 on Scale 1 to 10","1992","in school","Female","2","","","","3"
"3 on Scale 1 to 10","1992","inadequately","Male","11","","","","3"
"3 on Scale 1 to 10","1992","general elemantary","Male","41","0.0394537907456706","0.0271903055257733","0.0517172759655679","3"
"3 on Scale 1 to 10","1992","general elemantary","Female","58","0.0232634344342339","0.016322872514583","0.0302039963538848","3"
"3 on Scale 1 to 10","1992","middle vocational","Male","106","0.0237154939705021","0.0186270030221662","0.028803984918838","3"
"3 on Scale 1 to 10","1992","inadequately","Female","24","","","","3"
"3 on Scale 1 to 10","1992","middle vocational","Female","134","0.0312755740940463","0.025326917142638","0.0372242310454546","3"
"3 on Scale 1 to 10","1992","vocational + Abi","Male","15","","","","3"
"3 on Scale 1 to 10","1992","vocational + Abi","Female","7","","","","3"
"3 on Scale 1 to 10","1992","higher education","Female","51","0.0615169481728772","0.044274882878439","0.0787590134673153","3"
"3 on Scale 1 to 10","1992","higher vocational","Male","20","","","","3"
"3 on Scale 1 to 10","1992","higher vocational","Female","5","","","","3"
"3 on Scale 1 to 10","1992","higher education","Male","36","0.0356971436017088","0.0236226783157141","0.0477716088877034","3"
"4 on Scale 1 to 10","1992","in school","Male","4","","","","4"
"4 on Scale 1 to 10","1992","in school","Female","4","","","","4"
"4 on Scale 1 to 10","1992","inadequately","Male","16","","","","4"
"4 on Scale 1 to 10","1992","vocational + Abi","Male","14","","","","4"
"4 on Scale 1 to 10","1992","vocational + Abi","Female","7","","","","4"
"4 on Scale 1 to 10","1992","inadequately","Female","20","","","","4"
"4 on Scale 1 to 10","1992","general elemantary","Male","53","0.0416950378386205","0.0291027550850862","0.0542873205921548","4"
"4 on Scale 1 to 10","1992","general elemantary","Female","65","0.0263078671569978","0.0189386281038544","0.0336771062101411","4"
"4 on Scale 1 to 10","1992","middle vocational","Male","133","0.0325503398716249","0.0266159418349766","0.0384847379082731","4"
"4 on Scale 1 to 10","1992","middle vocational","Female","144","0.0368630339789138","0.0304234810309445","0.0433025869268831","4"
"4 on Scale 1 to 10","1992","higher vocational","Male","16","","","","4"
"4 on Scale 1 to 10","1992","higher vocational","Female","12","","","","4"
"4 on Scale 1 to 10","1992","higher education","Male","47","0.0378673827416574","0.0254452958985176","0.0502894695847972","4"
"4 on Scale 1 to 10","1992","higher education","Female","57","0.0778135146853595","0.0585907623771764","0.0970362669935427","4"
"5 on Scale 1 to 10","1992","in school","Female","6","","","","5"
"5 on Scale 1 to 10","1992","inadequately","Male","32","0.129110982403353","0.0875447093256119","0.170677255481093","5"
"5 on Scale 1 to 10","1992","inadequately","Female","48","0.11834390331013","0.0854751154478384","0.151212691172422","5"
"5 on Scale 1 to 10","1992","general elemantary","Male","98","0.0880415600738022","0.0701914129241531","0.105891707223451","5"
"5 on Scale 1 to 10","1992","vocational + Abi","Female","20","","","","5"
"5 on Scale 1 to 10","1992","higher vocational","Male","44","0.0695747563830579","0.0470700197672192","0.0920794929988965","5"
"5 on Scale 1 to 10","1992","higher vocational","Female","21","","","","5"
"5 on Scale 1 to 10","1992","higher education","Male","111","0.0978012773543592","0.0784696767050152","0.117132878003703","5"
"5 on Scale 1 to 10","1992","in school","Male","8","","","","5"
"5 on Scale 1 to 10","1992","general elemantary","Female","148","0.0672154612419376","0.0556863917909484","0.0787445306929268","5"
"5 on Scale 1 to 10","1992","middle vocational","Male","363","0.0973983774062499","0.0874830139970223","0.107313740815477","5"
"5 on Scale 1 to 10","1992","middle vocational","Female","338","0.0918833866947255","0.0820113795306763","0.101755393858775","5"
"5 on Scale 1 to 10","1992","vocational + Abi","Male","15","","","","5"
"5 on Scale 1 to 10","1992","higher education","Female","98","0.103291898395242","0.0814526668038564","0.125131129986628","5"
"6 on Scale 1 to 10","1992","in school","Male","9","","","","6"
"6 on Scale 1 to 10","1992","general elemantary","Female","153","0.0736801542877965","0.0616512867638546","0.0857090218117384","6"
"6 on Scale 1 to 10","1992","middle vocational","Male","306","0.0813703473406877","0.072227361751606","0.0905133329297695","6"
"6 on Scale 1 to 10","1992","middle vocational","Female","263","0.0683814722793217","0.0597555719360427","0.0770073726226007","6"
"6 on Scale 1 to 10","1992","vocational + Abi","Male","28","","","","6"
"6 on Scale 1 to 10","1992","in school","Female","7","","","","6"
"6 on Scale 1 to 10","1992","inadequately","Male","21","","","","6"
"6 on Scale 1 to 10","1992","inadequately","Female","38","0.0947475489310662","0.0649466075769341","0.124548490285198","6"
"6 on Scale 1 to 10","1992","general elemantary","Male","89","0.0903679747313624","0.0723066102004877","0.108429339262237","6"
"6 on Scale 1 to 10","1992","vocational + Abi","Female","16","","","","6"
"6 on Scale 1 to 10","1992","higher vocational","Male","32","0.0739550066231866","0.0508073421213154","0.0971026711250578","6"
"6 on Scale 1 to 10","1992","higher vocational","Female","25","","","","6"
"6 on Scale 1 to 10","1992","higher education","Male","83","0.0824536566848629","0.0645532288043989","0.100354084565327","6"
"6 on Scale 1 to 10","1992","higher education","Female","79","0.109603269143069","0.0871860256178315","0.132020512668306","6"
"7 on Scale 1 to 10","1992","in school","Female","9","","","","7"
"7 on Scale 1 to 10","1992","in school","Male","14","","","","7"
"7 on Scale 1 to 10","1992","inadequately","Male","45","0.163840100589583","0.11795910243347","0.209721098745697","7"
"7 on Scale 1 to 10","1992","inadequately","Female","65","0.152662207773877","0.116064389693109","0.189260025854645","7"
"7 on Scale 1 to 10","1992","middle vocational","Male","534","0.147502558778912","0.13564402378495","0.159361093772874","7"
"7 on Scale 1 to 10","1992","middle vocational","Female","509","0.150024027180968","0.13782009210566","0.162227962256277","7"
"7 on Scale 1 to 10","1992","vocational + Abi","Male","40","0.195709896527919","0.143043621792013","0.248376171263824","7"
"7 on Scale 1 to 10","1992","vocational + Abi","Female","25","","","","7"
"7 on Scale 1 to 10","1992","higher vocational","Male","71","0.152633682282314","0.120823355223712","0.184444009340917","7"
"7 on Scale 1 to 10","1992","higher education","Female","115","0.147976824847475","0.122496718671543","0.173456931023406","7"
"7 on Scale 1 to 10","1992","general elemantary","Male","155","0.164279003392216","0.140937324036279","0.187620682748154","7"
"7 on Scale 1 to 10","1992","general elemantary","Female","232","0.130493651274523","0.114984070299511","0.146003232249535","7"
"7 on Scale 1 to 10","1992","higher vocational","Female","42","0.140771098415555","0.0996662612425108","0.1818759355886","7"
"7 on Scale 1 to 10","1992","higher education","Male","137","0.142957420767995","0.120177668385318","0.165737173150671","7"
"8 on Scale 1 to 10","1992","inadequately","Male","43","0.175196660625796","0.128075475578307","0.222317845673285","8"
"8 on Scale 1 to 10","1992","in school","Female","22","","","","8"
"8 on Scale 1 to 10","1992","in school","Male","15","","","","8"
"8 on Scale 1 to 10","1992","inadequately","Female","65","0.188640338120082","0.148830984558435","0.228449691681729","8"
"8 on Scale 1 to 10","1992","general elemantary","Male","226","0.228613864408903","0.202159483091743","0.255068245726062","8"
"8 on Scale 1 to 10","1992","middle vocational","Male","777","0.230885441962741","0.216793251269309","0.244977632656173","8"
"8 on Scale 1 to 10","1992","vocational + Abi","Female","33","0.206078476308135","0.145095327630211","0.267061624986058","8"
"8 on Scale 1 to 10","1992","general elemantary","Female","418","0.235260656709993","0.215730741232833","0.254790572187154","8"
"8 on Scale 1 to 10","1992","middle vocational","Female","728","0.234897356443693","0.220409135171323","0.249385577716063","8"
"8 on Scale 1 to 10","1992","vocational + Abi","Male","38","0.157726096549189","0.109342483700769","0.20610970939761","8"
"8 on Scale 1 to 10","1992","higher vocational","Male","124","0.256000209568001","0.217397844643366","0.294602574492636","8"
"8 on Scale 1 to 10","1992","higher vocational","Female","73","0.280795055709443","0.227681814543333","0.333908296875552","8"
"8 on Scale 1 to 10","1992","higher education","Male","201","0.241585035507586","0.213728127569127","0.269441943446044","8"
"8 on Scale 1 to 10","1992","higher education","Female","139","0.208934464347859","0.179760869233397","0.238108059462322","8"
"9 on Scale 1 to 10","1992","higher education","Male","151","0.183931604724939","0.158717943873774","0.209145265576104","9"
"9 on Scale 1 to 10","1992","in school","Male","20","","","","9"
"9 on Scale 1 to 10","1992","in school","Female","17","","","","9"
"9 on Scale 1 to 10","1992","inadequately","Male","24","","","","9"
"9 on Scale 1 to 10","1992","inadequately","Female","46","0.118969908618643","0.086026004054401","0.151913813182885","9"
"9 on Scale 1 to 10","1992","general elemantary","Male","111","0.138235491096176","0.116492739998389","0.159978242193964","9"
"9 on Scale 1 to 10","1992","general elemantary","Female","278","0.167645678533047","0.150446040979579","0.184845316086515","9"
"9 on Scale 1 to 10","1992","middle vocational","Male","515","0.163082980119845","0.150728336003299","0.175437624236392","9"
"9 on Scale 1 to 10","1992","middle vocational","Female","488","0.166609749845654","0.153874995608596","0.179344504082712","9"
"9 on Scale 1 to 10","1992","vocational + Abi","Male","33","0.179862667499973","0.128878697501127","0.230846637498818","9"
"9 on Scale 1 to 10","1992","vocational + Abi","Female","26","","","","9"
"9 on Scale 1 to 10","1992","higher vocational","Male","85","0.169733525967552","0.136528799091658","0.202938252843447","9"
"9 on Scale 1 to 10","1992","higher vocational","Female","44","0.156396356582045","0.113466021010766","0.199326692153323","9"
"9 on Scale 1 to 10","1992","higher education","Female","102","0.140311962570929","0.115389183442253","0.165234741699605","9"
"0 Completely dissatisfied","1993","vocational + Abi","Male","1","","","","0"
"0 Completely dissatisfied","1993","in school","Male","2","","","","0"
"0 Completely dissatisfied","1993","in school","Female","","","","","0"
"0 Completely dissatisfied","1993","inadequately","Male","4","","","","0"
"0 Completely dissatisfied","1993","inadequately","Female","14","","","","0"
"0 Completely dissatisfied","1993","general elemantary","Male","25","","","","0"
"0 Completely dissatisfied","1993","general elemantary","Female","27","","","","0"
"0 Completely dissatisfied","1993","middle vocational","Male","29","","","","0"
"0 Completely dissatisfied","1993","middle vocational","Female","33","0.00642840858959541","0.00369087111769553","0.00916594606149529","0"
"0 Completely dissatisfied","1993","vocational + Abi","Female","3","","","","0"
"0 Completely dissatisfied","1993","higher vocational","Male","4","","","","0"
"0 Completely dissatisfied","1993","higher vocational","Female","3","","","","0"
"0 Completely dissatisfied","1993","higher education","Male","9","","","","0"
"0 Completely dissatisfied","1993","higher education","Female","6","","","","0"
"1 on Scale 1 to 10","1993","in school","Male","","","","","1"
"1 on Scale 1 to 10","1993","in school","Female","1","","","","1"
"1 on Scale 1 to 10","1993","inadequately","Male","4","","","","1"
"1 on Scale 1 to 10","1993","general elemantary","Male","18","","","","1"
"1 on Scale 1 to 10","1993","vocational + Abi","Male","4","","","","1"
"1 on Scale 1 to 10","1993","vocational + Abi","Female","1","","","","1"
"1 on Scale 1 to 10","1993","inadequately","Female","3","","","","1"
"1 on Scale 1 to 10","1993","general elemantary","Female","19","","","","1"
"1 on Scale 1 to 10","1993","middle vocational","Male","31","0.00586910793851378","0.00329816741813052","0.00844004845889705","1"
"1 on Scale 1 to 10","1993","middle vocational","Female","27","","","","1"
"1 on Scale 1 to 10","1993","higher vocational","Male","5","","","","1"
"1 on Scale 1 to 10","1993","higher vocational","Female","3","","","","1"
"1 on Scale 1 to 10","1993","higher education","Male","11","","","","1"
"1 on Scale 1 to 10","1993","higher education","Female","6","","","","1"
"10 Completely satisfied","1993","in school","Female","20","","","","10"
"10 Completely satisfied","1993","inadequately","Male","29","","","","10"
"10 Completely satisfied","1993","inadequately","Female","58","0.238899208572138","0.194789995584501","0.283008421559775","10"
"10 Completely satisfied","1993","general elemantary","Male","141","0.180717525409347","0.156132523446421","0.205302527372273","10"
"10 Completely satisfied","1993","general elemantary","Female","421","0.28035677781947","0.259269838555877","0.301443717083064","10"
"10 Completely satisfied","1993","middle vocational","Male","556","0.187598204393145","0.174458549100401","0.20073785968589","10"
"10 Completely satisfied","1993","middle vocational","Female","579","0.211927388187923","0.197928762090629","0.225926014285217","10"
"10 Completely satisfied","1993","vocational + Abi","Male","30","0.160249121520759","0.111553164398216","0.208945078643301","10"
"10 Completely satisfied","1993","higher vocational","Male","89","0.206443286487947","0.170005810377201","0.242880762598692","10"
"10 Completely satisfied","1993","higher vocational","Female","55","0.21035386704377","0.162008120144344","0.258699613943196","10"
"10 Completely satisfied","1993","higher education","Male","116","0.152811447388394","0.12940836018763","0.176214534589159","10"
"10 Completely satisfied","1993","higher education","Female","74","0.12378289967034","0.0998432895111554","0.147722509829524","10"
"10 Completely satisfied","1993","in school","Male","21","","","","10"
"10 Completely satisfied","1993","vocational + Abi","Female","25","","","","10"
"2 on Scale 1 to 10","1993","higher education","Female","29","","","","2"
"2 on Scale 1 to 10","1993","higher education","Male","32","0.0302393518150469","0.019100929399859","0.0413777742302348","2"
"2 on Scale 1 to 10","1993","inadequately","Female","16","","","","2"
"2 on Scale 1 to 10","1993","inadequately","Male","11","","","","2"
"2 on Scale 1 to 10","1993","general elemantary","Male","34","0.0291029034217461","0.0183628104827404","0.0398429963607519","2"
"2 on Scale 1 to 10","1993","general elemantary","Female","36","0.0125553295616971","0.00732812084951189","0.0177825382738824","2"
"2 on Scale 1 to 10","1993","middle vocational","Male","69","0.0174996809568096","0.0130863589920674","0.0219130029215517","2"
"2 on Scale 1 to 10","1993","middle vocational","Female","71","0.0152429977299229","0.0110462923197478","0.019439703140098","2"
"2 on Scale 1 to 10","1993","vocational + Abi","Male","8","","","","2"
