"plh0177","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1986","middle vocational","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","Urban Area","4","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","higher education","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","Urban Area","23","","","","1"
"10 Completely satisfied","1986","in school","Urban Area","43","0.264564183633483","0.197054809759715","0.332073557507251","10"
"10 Completely satisfied","1986","in school","Rural Area","5","","","","10"
"10 Completely satisfied","1986","inadequately","Rural Area","22","","","","10"
"10 Completely satisfied","1986","general elemantary","Urban Area","511","0.266388993411478","0.247995657699416","0.28478232912354","10"
"10 Completely satisfied","1986","general elemantary","Rural Area","210","0.316716134354957","0.281777155169789","0.351655113540126","10"
"10 Completely satisfied","1986","middle vocational","Urban Area","978","0.263543751105909","0.249770018324581","0.277317483887237","10"
"10 Completely satisfied","1986","middle vocational","Rural Area","306","0.303159410402425","0.275529230961004","0.330789589843846","10"
"10 Completely satisfied","1986","vocational + Abi","Urban Area","51","0.210995495107759","0.158492940964821","0.263498049250696","10"
"10 Completely satisfied","1986","vocational + Abi","Rural Area","13","","","","10"
"10 Completely satisfied","1986","higher vocational","Urban Area","130","0.283117300825177","0.24199239819749","0.324242203452864","10"
"10 Completely satisfied","1986","higher vocational","Rural Area","29","","","","10"
"10 Completely satisfied","1986","higher education","Urban Area","129","0.213581533798231","0.181553412089157","0.245609655507305","10"
"10 Completely satisfied","1986","higher education","Rural Area","29","","","","10"
"10 Completely satisfied","1986","inadequately","Urban Area","95","0.157308000895632","0.129942495330959","0.184673506460306","10"
"2 on Scale 1 to 10","1986","in school","Urban Area","4","","","","2"
"2 on Scale 1 to 10","1986","in school","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","inadequately","Urban Area","32","0.0521202535624797","0.0354142135806368","0.0688262935443226","2"
"2 on Scale 1 to 10","1986","general elemantary","Urban Area","32","0.00819791513440261","0.00444616715405612","0.0119496631147491","2"
"2 on Scale 1 to 10","1986","general elemantary","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1986","middle vocational","Urban Area","74","0.0164240553286546","0.0124503471989686","0.0203977634583406","2"
"2 on Scale 1 to 10","1986","middle vocational","Rural Area","13","","","","2"
"2 on Scale 1 to 10","1986","vocational + Abi","Urban Area","6","","","","2"
"2 on Scale 1 to 10","1986","vocational + Abi","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","higher education","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","inadequately","Rural Area","2","","","","2"
"2 on Scale 1 to 10","1986","higher vocational","Urban Area","5","","","","2"
"2 on Scale 1 to 10","1986","higher vocational","Rural Area","4","","","","2"
"2 on Scale 1 to 10","1986","higher education","Urban Area","9","","","","2"
"3 on Scale 1 to 10","1986","in school","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","in school","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1986","vocational + Abi","Rural Area","2","","","","3"
"3 on Scale 1 to 10","1986","higher vocational","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1986","inadequately","Urban Area","39","0.0505530974503321","0.0340865382099497","0.0670196566907144","3"
"3 on Scale 1 to 10","1986","inadequately","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1986","general elemantary","Rural Area","15","","","","3"
"3 on Scale 1 to 10","1986","middle vocational","Urban Area","83","0.0177073988459219","0.0135840541941067","0.0218307434977371","3"
"3 on Scale 1 to 10","1986","middle vocational","Rural Area","22","","","","3"
"3 on Scale 1 to 10","1986","vocational + Abi","Urban Area","8","","","","3"
"3 on Scale 1 to 10","1986","higher vocational","Rural Area","2","","","","3"
"3 on Scale 1 to 10","1986","general elemantary","Urban Area","71","0.0210775930825467","0.0151009945681497","0.0270541915969437","3"
"3 on Scale 1 to 10","1986","higher education","Urban Area","26","","","","3"
"3 on Scale 1 to 10","1986","higher education","Rural Area","","","","","3"
"4 on Scale 1 to 10","1986","inadequately","Urban Area","35","0.0649072250048422","0.0463903580391917","0.0834240919704927","4"
"4 on Scale 1 to 10","1986","inadequately","Rural Area","6","","","","4"
"4 on Scale 1 to 10","1986","general elemantary","Urban Area","72","0.0254473437037662","0.0188950505092427","0.0319996368982896","4"
"4 on Scale 1 to 10","1986","general elemantary","Rural Area","16","","","","4"
"4 on Scale 1 to 10","1986","vocational + Abi","Urban Area","9","","","","4"
"4 on Scale 1 to 10","1986","vocational + Abi","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1986","higher vocational","Urban Area","12","","","","4"
"4 on Scale 1 to 10","1986","higher vocational","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1986","higher education","Urban Area","16","","","","4"
"4 on Scale 1 to 10","1986","higher education","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1986","in school","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","middle vocational","Urban Area","113","0.0243806056939043","0.01955874928024","0.0292024621075685","4"
"4 on Scale 1 to 10","1986","middle vocational","Rural Area","25","","","","4"
"4 on Scale 1 to 10","1986","in school","Urban Area","3","","","","4"
"5 on Scale 1 to 10","1986","middle vocational","Urban Area","365","0.0915142406495506","0.0824994588730147","0.100529022426087","5"
"5 on Scale 1 to 10","1986","general elemantary","Rural Area","42","0.0529499366934578","0.0361311862566184","0.0697686871302971","5"
"5 on Scale 1 to 10","1986","in school","Urban Area","10","","","","5"
"5 on Scale 1 to 10","1986","middle vocational","Rural Area","74","0.0654262083148916","0.0505612350051419","0.0802911816246412","5"
"5 on Scale 1 to 10","1986","inadequately","Urban Area","97","0.136056520370515","0.110287614436997","0.161825426304032","5"
"5 on Scale 1 to 10","1986","inadequately","Rural Area","12","","","","5"
"5 on Scale 1 to 10","1986","higher vocational","Urban Area","46","0.100238777931974","0.0728243526352","0.127653203228748","5"
"5 on Scale 1 to 10","1986","higher vocational","Rural Area","11","","","","5"
"5 on Scale 1 to 10","1986","higher education","Urban Area","47","0.0717901748923561","0.051616809512699","0.0919635402720131","5"
"5 on Scale 1 to 10","1986","higher education","Rural Area","6","","","","5"
"5 on Scale 1 to 10","1986","general elemantary","Urban Area","239","0.0929617392999702","0.0808798635901479","0.105043615009792","5"
"5 on Scale 1 to 10","1986","in school","Rural Area","","","","","5"
"5 on Scale 1 to 10","1986","vocational + Abi","Urban Area","29","","","","5"
"5 on Scale 1 to 10","1986","vocational + Abi","Rural Area","5","","","","5"
"6 on Scale 1 to 10","1986","inadequately","Urban Area","68","0.105331507127812","0.0822585183178607","0.128404495937764","6"
"6 on Scale 1 to 10","1986","in school","Urban Area","7","","","","6"
"6 on Scale 1 to 10","1986","vocational + Abi","Rural Area","3","","","","6"
"6 on Scale 1 to 10","1986","in school","Rural Area","1","","","","6"
"6 on Scale 1 to 10","1986","middle vocational","Rural Area","68","0.062854593287392","0.0482646548466993","0.0774445317280848","6"
"6 on Scale 1 to 10","1986","vocational + Abi","Urban Area","9","","","","6"
"6 on Scale 1 to 10","1986","inadequately","Rural Area","10","","","","6"
"6 on Scale 1 to 10","1986","higher education","Rural Area","8","","","","6"
"6 on Scale 1 to 10","1986","middle vocational","Urban Area","269","0.0634482640727183","0.0558269900908356","0.0710695380546009","6"
"6 on Scale 1 to 10","1986","general elemantary","Rural Area","46","0.0632274750637018","0.044948807815388","0.0815061423120155","6"
"6 on Scale 1 to 10","1986","general elemantary","Urban Area","159","0.0619772953542749","0.0519451821271199","0.07200940858143","6"
"6 on Scale 1 to 10","1986","higher vocational","Urban Area","27","","","","6"
"6 on Scale 1 to 10","1986","higher vocational","Rural Area","8","","","","6"
"6 on Scale 1 to 10","1986","higher education","Urban Area","38","0.069478129366363","0.049607568790977","0.0893486899417489","6"
"7 on Scale 1 to 10","1986","inadequately","Urban Area","87","0.120049266127646","0.0956204416925783","0.144478090562713","7"
"7 on Scale 1 to 10","1986","in school","Rural Area","4","","","","7"
"7 on Scale 1 to 10","1986","in school","Urban Area","20","","","","7"
"7 on Scale 1 to 10","1986","inadequately","Rural Area","14","","","","7"
"7 on Scale 1 to 10","1986","general elemantary","Urban Area","269","0.117855898345213","0.10444015106905","0.131271645621376","7"
"7 on Scale 1 to 10","1986","general elemantary","Rural Area","83","0.125619111077656","0.100727516350469","0.150510705804844","7"
"7 on Scale 1 to 10","1986","middle vocational","Urban Area","523","0.129743702057028","0.119238158053967","0.140249246060088","7"
"7 on Scale 1 to 10","1986","middle vocational","Rural Area","126","0.11911161840531","0.0996392417069146","0.138583995103705","7"
"7 on Scale 1 to 10","1986","vocational + Abi","Urban Area","33","0.175229162800745","0.126310571773735","0.224147753827754","7"
"7 on Scale 1 to 10","1986","vocational + Abi","Rural Area","5","","","","7"
"7 on Scale 1 to 10","1986","higher vocational","Urban Area","54","0.113991256486704","0.0849809442871763","0.143001568686232","7"
"7 on Scale 1 to 10","1986","higher education","Urban Area","87","0.131527903215397","0.105115394617282","0.157940411813511","7"
"7 on Scale 1 to 10","1986","higher education","Rural Area","13","","","","7"
"7 on Scale 1 to 10","1986","higher vocational","Rural Area","10","","","","7"
"8 on Scale 1 to 10","1986","inadequately","Rural Area","15","","","","8"
"8 on Scale 1 to 10","1986","general elemantary","Urban Area","470","0.233233306054186","0.215638019495954","0.250828592612419","8"
"8 on Scale 1 to 10","1986","higher vocational","Rural Area","35","0.301849863824806","0.219715031730908","0.383984695918705","8"
"8 on Scale 1 to 10","1986","in school","Urban Area","41","0.284071356098737","0.215051387308762","0.353091324888712","8"
"8 on Scale 1 to 10","1986","in school","Rural Area","4","","","","8"
"8 on Scale 1 to 10","1986","vocational + Abi","Rural Area","13","","","","8"
"8 on Scale 1 to 10","1986","inadequately","Urban Area","117","0.141792583727532","0.115573559528461","0.168011607926604","8"
"8 on Scale 1 to 10","1986","general elemantary","Rural Area","155","0.237388588167897","0.205432316557749","0.269344859778046","8"
"8 on Scale 1 to 10","1986","middle vocational","Urban Area","883","0.228309383142773","0.215186317356563","0.241432448928983","8"
"8 on Scale 1 to 10","1986","vocational + Abi","Urban Area","50","0.198169511233538","0.146875838023241","0.249463184443835","8"
"8 on Scale 1 to 10","1986","higher vocational","Urban Area","108","0.233421872548137","0.194807710533486","0.272036034562789","8"
"8 on Scale 1 to 10","1986","middle vocational","Rural Area","252","0.240334853224026","0.214648589464859","0.266021116983192","8"
"8 on Scale 1 to 10","1986","higher education","Urban Area","144","0.229723126533467","0.196849428847113","0.262596824219822","8"
"8 on Scale 1 to 10","1986","higher education","Rural Area","29","","","","8"
"9 on Scale 1 to 10","1986","general elemantary","Urban Area","339","0.15637030646495","0.141258286723743","0.171482326206156","9"
"9 on Scale 1 to 10","1986","middle vocational","Rural Area","170","0.149763288509911","0.128311966157841","0.171214610861981","9"
"9 on Scale 1 to 10","1986","higher education","Urban Area","122","0.196927934285966","0.165849889319664","0.228005979252268","9"
"9 on Scale 1 to 10","1986","in school","Urban Area","28","","","","9"
"9 on Scale 1 to 10","1986","inadequately","Rural Area","15","","","","9"
"9 on Scale 1 to 10","1986","general elemantary","Rural Area","90","0.131679611678931","0.106283115532932","0.157076107824931","9"
"9 on Scale 1 to 10","1986","higher vocational","Urban Area","66","0.149813728887824","0.117235274294963","0.182392183480685","9"
"9 on Scale 1 to 10","1986","higher vocational","Rural Area","19","","","","9"
"9 on Scale 1 to 10","1986","in school","Rural Area","7","","","","9"
"9 on Scale 1 to 10","1986","inadequately","Urban Area","69","0.123045334368587","0.0983556930024809","0.147734975734693","9"
"9 on Scale 1 to 10","1986","middle vocational","Urban Area","572","0.149007084931614","0.137873930142134","0.160140239721094","9"
"9 on Scale 1 to 10","1986","vocational + Abi","Urban Area","28","","","","9"
"9 on Scale 1 to 10","1986","vocational + Abi","Rural Area","3","","","","9"
"9 on Scale 1 to 10","1986","higher education","Rural Area","31","0.246977325845901","0.169817713568322","0.32413693812348","9"
"0 Completely dissatisfied","1987","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1987","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1987","inadequately","Urban Area","","","","","0"
"0 Completely dissatisfied","1987","inadequately","Rural Area","","","","","0"
"0 Completely dissatisfied","1987","general elemantary","Urban Area","15","","","","0"
