"plh0177","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Full Time","no migration background","30","0.00745134255216499","0.00467090857472043","0.0102317765296096","0"
"0 Completely dissatisfied","1984","Full Time","direct migration background","98","0.0452567500212912","0.0359589017121531","0.0545545983304293","0"
"0 Completely dissatisfied","1984","Full Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1984","Part Time","no migration background","18","","","","0"
"0 Completely dissatisfied","1984","Part Time","direct migration background","24","","","","0"
"0 Completely dissatisfied","1984","Part Time","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1984","Not Working","no migration background","35","0.00871037109861708","0.0056652313284508","0.0117555108687834","0"
"0 Completely dissatisfied","1984","Not Working","direct migration background","55","0.0409017851266966","0.0285951528676235","0.0532084173857697","0"
"0 Completely dissatisfied","1984","Not Working","indirect migration background","3","","","","0"
"1 on Scale 1 to 10","1984","Not Working","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1984","Full Time","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1984","Full Time","direct migration background","42","0.0204470157047461","0.0141166848649711","0.026777346544521","1"
"1 on Scale 1 to 10","1984","Full Time","no migration background","30","0.00844980923200584","0.0054904327197765","0.0114091857442352","1"
"1 on Scale 1 to 10","1984","Part Time","no migration background","12","","","","1"
"1 on Scale 1 to 10","1984","Not Working","no migration background","26","","","","1"
"1 on Scale 1 to 10","1984","Not Working","direct migration background","30","0.0271558238374509","0.0170565607988906","0.0372550868760112","1"
"1 on Scale 1 to 10","1984","Part Time","direct migration background","4","","","","1"
"1 on Scale 1 to 10","1984","Part Time","indirect migration background","1","","","","1"
"10 Completely satisfied","1984","Full Time","no migration background","1198","0.329587229773386","0.314389603990237","0.344784855556535","10"
"10 Completely satisfied","1984","Part Time","no migration background","480","0.352949469430518","0.327671732607161","0.378227206253875","10"
"10 Completely satisfied","1984","Part Time","direct migration background","114","0.287338900432116","0.247107171551806","0.327570629312426","10"
"10 Completely satisfied","1984","Full Time","direct migration background","466","0.262034683561559","0.2423651146479","0.281704252475218","10"
"10 Completely satisfied","1984","Full Time","indirect migration background","12","","","","10"
"10 Completely satisfied","1984","Part Time","indirect migration background","6","","","","10"
"10 Completely satisfied","1984","Not Working","no migration background","1338","0.380966669621872","0.365052311447349","0.396881027796394","10"
"10 Completely satisfied","1984","Not Working","direct migration background","213","0.270237391650108","0.242644318362494","0.297830464937723","10"
"10 Completely satisfied","1984","Not Working","indirect migration background","19","","","","10"
"2 on Scale 1 to 10","1984","Part Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1984","Full Time","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1984","Part Time","no migration background","20","","","","2"
