"plh0177","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","71","0.0558922621886975","0.0429436995224214","0.0688408248549736","5"
"5 on Scale 1 to 10","1984","Employed","1-pers.-HH","66","0.0878294126879581","0.0664924418038526","0.109166383572063","5"
"5 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","148","0.0870208546241827","0.072713762617964","0.101327946630401","5"
"5 on Scale 1 to 10","1984","Employed","Single parent ","37","0.0996888775062824","0.0681221397522353","0.13125561526033","5"
"5 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","230","0.0934033270277602","0.0811963126335657","0.105610341421955","5"
"5 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","109","0.0851247582041314","0.0698901771603824","0.100359339247881","5"
"5 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","129","0.102560695377026","0.0846484382337929","0.120472952520259","5"
"5 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","53","0.0759982726876136","0.0556421130015437","0.0963544323736834","5"
"5 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","92","0.0923568731303043","0.0733139427259573","0.111399803534651","5"
"5 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","48","0.0680873954846975","0.0491546067666085","0.0870201842027865","5"
"5 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","59","0.102423735951206","0.0781222133408312","0.126725258561582","5"
"6 on Scale 1 to 10","1984","Not Employed","Single parent ","21","","","","6"
"6 on Scale 1 to 10","1984","Employed","Single parent ","32","0.067924184709384","0.0414118558267624","0.0944365135920056","6"
"6 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","59","0.0440167437061395","0.032453783288313","0.0555797041239661","6"
"6 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","63","0.0586891004553701","0.0448118775589756","0.0725663233517646","6"
"6 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","21","","","","6"
"6 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","77","0.0513634600516282","0.0401591187478979","0.0625678013553585","6"
"6 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","134","0.0571722633874202","0.0474329107407667","0.0669116160340738","6"
"6 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","68","0.0527369505738683","0.0405354164833004","0.0649384846644361","6"
"6 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","58","0.0608774768452663","0.0451510138114807","0.076603939879052","6"
"6 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","42","0.0653403212908708","0.046766082639272","0.0839145599424696","6"
"6 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","33","0.050947553592602","0.0333235621631747","0.0685715450220293","6"
"6 on Scale 1 to 10","1984","Employed","1-pers.-HH","41","0.0660002151264594","0.0472838802657701","0.0847165499871488","6"
"7 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","55","0.0820331244317511","0.0609533612113735","0.103112887652129","7"
"7 on Scale 1 to 10","1984","Not Employed","Single parent ","19","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","88","0.0937628041304851","0.0745903439933129","0.112935264267657","7"
"7 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","112","0.0921306490664729","0.0758283564792893","0.108432941653656","7"
"7 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","64","0.0987448847081332","0.0763228608912687","0.121166908524998","7"
"7 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","59","0.103718772398637","0.0792817473987741","0.128155797398499","7"
"7 on Scale 1 to 10","1984","Employed","Single parent ","33","0.0975697478444852","0.0663035943380253","0.128835901350945","7"
"7 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","231","0.106081979701785","0.0931641106664108","0.118999848737159","7"
"7 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","120","0.0880728995666739","0.0726017408789119","0.103544058254436","7"
"7 on Scale 1 to 10","1984","Employed","1-pers.-HH","92","0.132055070069239","0.106534030061767","0.157576110076712","7"
"7 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","124","0.0777935631454434","0.0641980634097242","0.0913890628811627","7"
"7 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","107","0.0938817151268827","0.0766614335525148","0.111101996701251","7"
"8 on Scale 1 to 10","1984","Employed","1-pers.-HH","118","0.180444985238727","0.15145578676928","0.209434183708174","8"
"8 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","288","0.198889088029751","0.178628078951282","0.219150097108221","8"
"8 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","387","0.194424156142475","0.177822571195299","0.21102574108965","8"
"8 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","219","0.182052833434534","0.160300979010232","0.203804687858835","8"
"8 on Scale 1 to 10","1984","Not Employed","Single parent ","36","0.159923296898323","0.112346411769491","0.207500182027155","8"
"8 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","146","0.163632274076426","0.139300446848765","0.187964101304087","8"
"8 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","253","0.194414715213995","0.172810327558416","0.216019102869574","8"
"8 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","206","0.188512457175189","0.165420100884613","0.211604813465765","8"
"8 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","115","0.169117275049611","0.140942692785851","0.197291857313372","8"
"8 on Scale 1 to 10","1984","Employed","Single parent ","63","0.201751957858292","0.159466810187468","0.244037105529116","8"
"8 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","126","0.195811233214893","0.165328395130726","0.22629407129906","8"
"8 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","120","0.204022583763493","0.171723738668272","0.236321428858713","8"
"9 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","115","0.171373672789679","0.143050294642461","0.199697050936898","9"
"9 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","103","0.130600519038344","0.108437763918506","0.152763274158183","9"
"9 on Scale 1 to 10","1984","Employed","Single parent ","37","0.119027391144637","0.0849069449516358","0.153147837337638","9"
"9 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","70","0.130709968224978","0.103693149839511","0.157726786610445","9"
"9 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","189","0.133260176664368","0.116009591274617","0.150510762054119","9"
"9 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","105","0.166985521458177","0.138335610256289","0.195635432660065","9"
"9 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","168","0.142618564259979","0.122907502961103","0.162329625558855","9"
"9 on Scale 1 to 10","1984","Not Employed","Single parent ","35","0.179412990676139","0.129608336483352","0.229217644868926","9"
"9 on Scale 1 to 10","1984","Employed","1-pers.-HH","74","0.121639922268209","0.0969994456403015","0.146280398896117","9"
"9 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","260","0.128036183863468","0.114019773126024","0.142052594600912","9"
"9 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","182","0.151630327377891","0.132050573145508","0.171210081610273","9"
"9 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","145","0.155147795952275","0.133772089851638","0.176523502052912","9"
"0 Completely dissatisfied","1985","Not Employed","(Married) couple without C. ","5","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Single parent ","3","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Couple + C. LE 16 ","18","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Couple + C. GT 16 ","13","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Couple + C. LE and GT 16","7","","","","0"
"0 Completely dissatisfied","1985","Employed","1-pers.-HH","11","","","","0"
"0 Completely dissatisfied","1985","Employed","(Married) couple without C. ","10","","","","0"
"0 Completely dissatisfied","1985","Employed","Single parent ","6","","","","0"
"0 Completely dissatisfied","1985","Employed","Couple + C. LE 16 ","41","0.0137335318338384","0.0084990480120949","0.0189680156555818","0"
"0 Completely dissatisfied","1985","Not Employed","1-pers.-HH","3","","","","0"
"0 Completely dissatisfied","1985","Employed","Couple + C. GT 16 ","21","","","","0"
"0 Completely dissatisfied","1985","Employed","Couple + C. LE and GT 16","14","","","","0"
"1 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","1","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","7","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","18","","","","1"
"1 on Scale 1 to 10","1985","Employed","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","6","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","4","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Single parent ","","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","5","","","","1"
"1 on Scale 1 to 10","1985","Employed","1-pers.-HH","7","","","","1"
"1 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","7","","","","1"
"1 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","10","","","","1"
"1 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","28","","","","1"
"10 Completely satisfied","1985","Not Employed","1-pers.-HH","176","0.325090754812354","0.286637273735342","0.363544235889367","10"
"10 Completely satisfied","1985","Not Employed","(Married) couple without C. ","404","0.390097227017208","0.36103350733171","0.419160946702705","10"
"10 Completely satisfied","1985","Not Employed","Single parent ","43","0.185247528844583","0.132195312050408","0.238299745638758","10"
"10 Completely satisfied","1985","Not Employed","Couple + C. LE 16 ","198","0.281907961221629","0.250210729336763","0.313605193106496","10"
"10 Completely satisfied","1985","Not Employed","Couple + C. GT 16 ","225","0.338259620791772","0.302803686245463","0.373715555338081","10"
"10 Completely satisfied","1985","Not Employed","Couple + C. LE and GT 16","140","0.300300424661582","0.260863940443066","0.339736908880098","10"
"10 Completely satisfied","1985","Employed","1-pers.-HH","134","0.240813105070816","0.206685654596125","0.274940555545508","10"
"10 Completely satisfied","1985","Employed","(Married) couple without C. ","378","0.313052429539832","0.288139236191733","0.337965622887931","10"
"10 Completely satisfied","1985","Employed","Single parent ","80","0.253692614920467","0.206746041059213","0.30063918878172","10"
"10 Completely satisfied","1985","Employed","Couple + C. LE 16 ","458","0.263893679101804","0.244070633678924","0.283716724524684","10"
"10 Completely satisfied","1985","Employed","Couple + C. GT 16 ","344","0.274730084236253","0.250676981280254","0.298783187192251","10"
"10 Completely satisfied","1985","Employed","Couple + C. LE and GT 16","249","0.283041955479788","0.254244345651897","0.311839565307679","10"
"2 on Scale 1 to 10","1985","Employed","1-pers.-HH","19","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","7","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Single parent ","8","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","19","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","13","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","11","","","","2"
"2 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","17","","","","2"
"2 on Scale 1 to 10","1985","Employed","Single parent ","13","","","","2"
"2 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","40","0.014183821562026","0.00886543122430374","0.0195022118997483","2"
"2 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","21","","","","2"
"2 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","18","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","8","","","","2"
"3 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","19","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","19","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","24","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","33","0.0294654227350957","0.0175519203774779","0.0413789250927135","3"
"3 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","9","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Single parent ","5","","","","3"
"3 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","26","","","","3"
"3 on Scale 1 to 10","1985","Employed","1-pers.-HH","29","","","","3"
"3 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","42","0.0272814977471784","0.0185299119197268","0.03603308357463","3"
"3 on Scale 1 to 10","1985","Employed","Single parent ","15","","","","3"
"3 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","76","0.0314622170616897","0.0236109716282277","0.0393134624951518","3"
"3 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","40","0.0231181211156566","0.0150203506376776","0.0312158915936357","3"
"4 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","7","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","30","0.0268900248681817","0.0154939793606459","0.0382860703757176","4"
"4 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","17","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","18","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","20","","","","4"
"4 on Scale 1 to 10","1985","Employed","1-pers.-HH","26","","","","4"
"4 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","35","0.0242950941740044","0.0160237212671811","0.0325664670808278","4"
"4 on Scale 1 to 10","1985","Employed","Single parent ","12","","","","4"
"4 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","72","0.0302153882678253","0.0225163346777763","0.0379144418578744","4"
"4 on Scale 1 to 10","1985","Not Employed","Single parent ","11","","","","4"
"4 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","41","0.0237923366525848","0.0155801686896239","0.0320045046155458","4"
"4 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","26","","","","4"
"5 on Scale 1 to 10","1985","Not Employed","Single parent ","26","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","76","0.0624266023564313","0.0480113600091833","0.0768418447036793","5"
"5 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","46","0.0551844032888996","0.0380723650312476","0.0722964415465517","5"
"5 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","41","0.0631433392896526","0.0422183733736308","0.0840683052056744","5"
"5 on Scale 1 to 10","1985","Employed","1-pers.-HH","74","0.111507010006321","0.0863842399648855","0.136629780047757","5"
"5 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","105","0.0740952383580081","0.0600238363129091","0.0881666404031072","5"
"5 on Scale 1 to 10","1985","Employed","Single parent ","51","0.144446238141369","0.106517543902226","0.182374932380513","5"
"5 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","193","0.0886500661567223","0.0758660378421423","0.101434094471302","5"
"5 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","106","0.0765037589717999","0.0621809855329681","0.0908265324106316","5"
"5 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","77","0.0720280273011616","0.0555007104099545","0.0885553441923687","5"
"5 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","84","0.101923545085654","0.0806092228953286","0.12323786727598","5"
"5 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","65","0.101381740931742","0.0766030616262588","0.126160420237225","5"
"6 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","42","0.0343898932010632","0.0235318697433675","0.0452479166587588","6"
"6 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","88","0.0591953114003617","0.0465172615645885","0.0718733612361349","6"
"6 on Scale 1 to 10","1985","Not Employed","Single parent ","16","","","","6"
"6 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","65","0.0678996253686386","0.0518172870295378","0.0839819637077393","6"
"6 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","76","0.0493784948740659","0.0377039244242076","0.0610530653239241","6"
"6 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","33","0.0705763266120996","0.0485419482646828","0.0926107049595164","6"
"6 on Scale 1 to 10","1985","Employed","1-pers.-HH","45","0.0637199834485975","0.0442246737281869","0.0832152931690082","6"
"6 on Scale 1 to 10","1985","Employed","Single parent ","21","","","","6"
"6 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","130","0.0591741020440455","0.0485618861015972","0.0697863179864938","6"
"6 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","38","0.0617746560834464","0.04201090336544","0.0815384088014528","6"
"6 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","51","0.0632757573579449","0.0461242550266217","0.0804272596892681","6"
"6 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","41","0.0573632288970476","0.0399367749355028","0.0747896828585925","6"
"7 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","63","0.109295219226344","0.0836811760282793","0.134909262424409","7"
"7 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","58","0.117691638545366","0.0899681796181094","0.145415097472622","7"
"7 on Scale 1 to 10","1985","Not Employed","Single parent ","16","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","95","0.114774146700362","0.0923184418437831","0.137229851556941","7"
"7 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","73","0.116641734667367","0.0925861751091126","0.140697294225622","7"
"7 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","111","0.100243960417906","0.0823491972884505","0.118138723547362","7"
"7 on Scale 1 to 10","1985","Employed","1-pers.-HH","58","0.103810195996789","0.0794652150067616","0.128155176986816","7"
"7 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","163","0.116492062130961","0.0992570156988984","0.133727108563023","7"
"7 on Scale 1 to 10","1985","Employed","Single parent ","33","0.113435656357572","0.0792203017381035","0.14765101097704","7"
"7 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","207","0.116607766289367","0.102172455613421","0.131043076965313","7"
"7 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","173","0.136956633200002","0.118430874030247","0.155482392369758","7"
"7 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","97","0.10981064335063","0.089823644802492","0.129797641898768","7"
"8 on Scale 1 to 10","1985","Employed","1-pers.-HH","132","0.224688204967452","0.191374896377112","0.258001513557791","8"
"8 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","127","0.181577202993089","0.15441924384585","0.208735162140329","8"
"8 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","132","0.209189954482293","0.178709141830062","0.239670767134524","8"
"8 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","280","0.209329125034022","0.187473070627067","0.231185179440977","8"
"8 on Scale 1 to 10","1985","Not Employed","Single parent ","52","0.269690836826628","0.209086884045753","0.330294789607502","8"
"8 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","227","0.212477460615298","0.188103708470245","0.236851212760351","8"
"8 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","110","0.216947031063536","0.181487185653005","0.252406876474067","8"
"8 on Scale 1 to 10","1985","Employed","Single parent ","63","0.210292234871639","0.166324312574962","0.254260157168317","8"
"8 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","228","0.257963648172995","0.229994707991118","0.285932588354873","8"
"8 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","386","0.214270793087661","0.195816239436229","0.232725346739094","8"
"8 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","114","0.211055399336569","0.177556375578374","0.244554423094764","8"
"8 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","267","0.205949222267697","0.184158461900934","0.22773998263446","8"
"9 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","101","0.150309886513706","0.125133020616412","0.175486752411","9"
"9 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","207","0.158868565480656","0.139229990006765","0.178507140954547","9"
"9 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","169","0.157897851133031","0.136170591290406","0.179625110975656","9"
"9 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","109","0.161123595484662","0.13357188273181","0.188675308237514","9"
"9 on Scale 1 to 10","1985","Employed","1-pers.-HH","68","0.123111758987158","0.0968870108266514","0.149336507147665","9"
