"plh0177","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1984","Not Employed","Male","82","0.0549911078720574","0.0426418047762514","0.0673404109678634","6"
"7 on Scale 1 to 10","1984","Employed","Female","259","0.0856171895376271","0.0753860316114852","0.095848347463769","7"
"7 on Scale 1 to 10","1984","Employed","Male","506","0.108522759317832","0.0995827667347043","0.11746275190096","7"
"7 on Scale 1 to 10","1984","Not Employed","Female","301","0.0883764209788089","0.0787228135726912","0.0980300283849265","7"
"7 on Scale 1 to 10","1984","Not Employed","Male","127","0.0959572189424917","0.0800016760652943","0.111912761819689","7"
"8 on Scale 1 to 10","1984","Employed","Male","869","0.19645567346546","0.185035864950739","0.207875481980182","8"
"8 on Scale 1 to 10","1984","Employed","Female","521","0.187324203637229","0.17305709762594","0.201591309648518","8"
"8 on Scale 1 to 10","1984","Not Employed","Female","596","0.183041319308717","0.169889426281701","0.196193212335732","8"
"8 on Scale 1 to 10","1984","Not Employed","Male","245","0.189558409789006","0.168325444189752","0.21079137538826","8"
"9 on Scale 1 to 10","1984","Employed","Female","343","0.124833656278989","0.112747410341376","0.136919902216602","9"
"9 on Scale 1 to 10","1984","Employed","Male","606","0.145283211704445","0.135154820957643","0.155411602451247","9"
"9 on Scale 1 to 10","1984","Not Employed","Female","475","0.157851724102178","0.145451412456429","0.170252035747926","9"
"9 on Scale 1 to 10","1984","Not Employed","Male","174","0.139208925837416","0.120456360537316","0.157961491137517","9"
"0 Completely dissatisfied","1985","Employed","Female","41","0.0113896747949905","0.00731403462475733","0.0154653149652236","0"
"0 Completely dissatisfied","1985","Employed","Male","69","0.00966964906715567","0.00670484661695848","0.0126344515173529","0"
"0 Completely dissatisfied","1985","Not Employed","Female","38","0.00673129253408492","0.00378959001857031","0.00967299504959954","0"
"0 Completely dissatisfied","1985","Not Employed","Male","15","","","","0"
"1 on Scale 1 to 10","1985","Employed","Female","25","","","","1"
"1 on Scale 1 to 10","1985","Employed","Male","39","0.00715456111129766","0.00460107981460229","0.00970804240799304","1"
"1 on Scale 1 to 10","1985","Not Employed","Female","25","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Male","12","","","","1"
"10 Completely satisfied","1985","Employed","Female","704","0.293684869690577","0.276191734912428","0.311178004468727","10"
"10 Completely satisfied","1985","Employed","Male","1023","0.263228466516437","0.24988608958562","0.276570843447254","10"
"10 Completely satisfied","1985","Not Employed","Female","923","0.336281972989709","0.319285463430044","0.353278482549375","10"
"10 Completely satisfied","1985","Not Employed","Male","360","0.320901421130839","0.294695557952455","0.347107284309223","10"
"2 on Scale 1 to 10","1985","Employed","Male","80","0.0136024288747817","0.0100930149996769","0.0171118427498865","2"
"2 on Scale 1 to 10","1985","Not Employed","Female","51","0.0128525855888358","0.0088002780158205","0.0169048931618511","2"
"2 on Scale 1 to 10","1985","Employed","Female","51","0.0166079832810014","0.0116994765630949","0.0215164899989079","2"
"2 on Scale 1 to 10","1985","Not Employed","Male","18","","","","2"
"3 on Scale 1 to 10","1985","Employed","Female","94","0.0348211494789126","0.0277798461862516","0.0418624527715735","3"
"3 on Scale 1 to 10","1985","Employed","Male","148","0.027220213843947","0.0222901403323337","0.0321502873555603","3"
"3 on Scale 1 to 10","1985","Not Employed","Male","39","0.0224386344598825","0.0141245110861602","0.0307527578336048","3"
"3 on Scale 1 to 10","1985","Not Employed","Female","80","0.0176262392412431","0.0128921727879516","0.0223603056945346","3"
"4 on Scale 1 to 10","1985","Employed","Female","90","0.0276993668986653","0.0213961419452171","0.0340025918521135","4"
"4 on Scale 1 to 10","1985","Employed","Male","136","0.0261960288843948","0.0213570485093752","0.0310350092594145","4"
"4 on Scale 1 to 10","1985","Not Employed","Male","34","0.0230742621116873","0.0146459438847557","0.0315025803386189","4"
"4 on Scale 1 to 10","1985","Not Employed","Female","87","0.0218165024632458","0.0165609439910071","0.0270720609354845","4"
"5 on Scale 1 to 10","1985","Employed","Male","392","0.0846913769071421","0.0762560147377303","0.0931267390765538","5"
"5 on Scale 1 to 10","1985","Employed","Female","253","0.0917514184365891","0.0806638488453013","0.102838988027877","5"
"5 on Scale 1 to 10","1985","Not Employed","Female","265","0.0796722087281436","0.06993037215595","0.0894140453003372","5"
"5 on Scale 1 to 10","1985","Not Employed","Male","111","0.0836571842975201","0.0681144705211282","0.0991998980739121","5"
"6 on Scale 1 to 10","1985","Employed","Female","176","0.0603119525056379","0.0511682698124184","0.0694556351988574","6"
"6 on Scale 1 to 10","1985","Employed","Male","272","0.0580093457522804","0.0509270731256306","0.0650916183789302","6"
"6 on Scale 1 to 10","1985","Not Employed","Male","68","0.0528711920411515","0.0403091479763443","0.0654332361059586","6"
"6 on Scale 1 to 10","1985","Not Employed","Female","180","0.0567860471359436","0.0484599385533426","0.0651121557185446","6"
"7 on Scale 1 to 10","1985","Employed","Female","289","0.112232553289652","0.10010881282779","0.124356293751514","7"
"7 on Scale 1 to 10","1985","Not Employed","Female","323","0.111485561001587","0.100162660281536","0.122808461721638","7"
"7 on Scale 1 to 10","1985","Not Employed","Male","132","0.0996032775365519","0.0827920275713137","0.11641452750179","7"
"7 on Scale 1 to 10","1985","Employed","Male","486","0.122279419750621","0.112353855951821","0.13220498354942","7"
"8 on Scale 1 to 10","1985","Employed","Female","508","0.197340209270525","0.182053952616812","0.212626465924239","8"
"8 on Scale 1 to 10","1985","Employed","Male","925","0.229526519168408","0.216785750138018","0.242267288198797","8"
"8 on Scale 1 to 10","1985","Not Employed","Female","569","0.203866007063442","0.18937222806303","0.218359786063855","8"
"8 on Scale 1 to 10","1985","Not Employed","Male","257","0.221174496949522","0.197875681333742","0.244473312565302","8"
"9 on Scale 1 to 10","1985","Employed","Female","373","0.146803178077204","0.133210033240873","0.160396322913535","9"
"9 on Scale 1 to 10","1985","Employed","Male","615","0.158421990123535","0.147359439230046","0.169484541017023","9"
"9 on Scale 1 to 10","1985","Not Employed","Female","427","0.148361143489488","0.135573104174306","0.16114918280467","9"
"9 on Scale 1 to 10","1985","Not Employed","Male","173","0.150060081374495","0.130011994272738","0.170108168476253","9"
"0 Completely dissatisfied","1986","Employed","Female","38","0.0122164997069815","0.00799647216698992","0.0164365272469732","0"
"0 Completely dissatisfied","1986","Employed","Male","62","0.00826998473821395","0.00548702641997301","0.0110529430564549","0"
"0 Completely dissatisfied","1986","Not Employed","Female","30","0.00909179473862973","0.00553587282277937","0.0126477166544801","0"
"0 Completely dissatisfied","1986","Not Employed","Male","14","","","","0"
"1 on Scale 1 to 10","1986","Not Employed","Male","9","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","Female","14","","","","1"
"1 on Scale 1 to 10","1986","Employed","Female","27","","","","1"
"1 on Scale 1 to 10","1986","Employed","Male","34","0.00587476882963177","0.00352636079220058","0.00822317686706295","1"
"10 Completely satisfied","1986","Employed","Female","580","0.235005551806395","0.218717122407869","0.25129398120492","10"
"10 Completely satisfied","1986","Employed","Male","882","0.23005942032785","0.217126213158513","0.242992627497187","10"
"10 Completely satisfied","1986","Not Employed","Female","786","0.314057338487367","0.296668960496818","0.331445716477915","10"
"10 Completely satisfied","1986","Not Employed","Male","333","0.311616198238935","0.285156481338819","0.338075915139051","10"
"2 on Scale 1 to 10","1986","Employed","Female","55","0.0184967812153714","0.0133206538892778","0.023672908541465","2"
"2 on Scale 1 to 10","1986","Employed","Male","74","0.0151087470896697","0.0113601739855338","0.0188573201938057","2"
"2 on Scale 1 to 10","1986","Not Employed","Female","45","0.00936915986339823","0.00575991008017784","0.0129784096466186","2"
"2 on Scale 1 to 10","1986","Not Employed","Male","23","","","","2"
"3 on Scale 1 to 10","1986","Not Employed","Female","58","0.0141632178807653","0.00973637437560201","0.0185900613859286","3"
"3 on Scale 1 to 10","1986","Employed","Female","77","0.0266307382231062","0.0204457137347348","0.0328157627114777","3"
"3 on Scale 1 to 10","1986","Employed","Male","118","0.0221465232912492","0.0176243490723187","0.0266686975101797","3"
"3 on Scale 1 to 10","1986","Not Employed","Male","34","0.0216357205538064","0.0133239061856781","0.0299475349219347","3"
"4 on Scale 1 to 10","1986","Employed","Female","90","0.0341367979263547","0.0271612197891892","0.0411123760635201","4"
"4 on Scale 1 to 10","1986","Employed","Male","114","0.0277636536906673","0.0227149270755709","0.0328123803057638","4"
"4 on Scale 1 to 10","1986","Not Employed","Female","80","0.018376480997144","0.0133447855719927","0.0234081764222954","4"
"4 on Scale 1 to 10","1986","Not Employed","Male","32","0.0197841074549803","0.0118283971516751","0.0277398177582856","4"
"5 on Scale 1 to 10","1986","Employed","Male","405","0.088485091697404","0.0797578991150466","0.0972122842797614","5"
"5 on Scale 1 to 10","1986","Employed","Female","272","0.101965825690467","0.0903410452484131","0.113590606132522","5"
"5 on Scale 1 to 10","1986","Not Employed","Male","106","0.0803640317100452","0.0648330577272827","0.0958950056928078","5"
"5 on Scale 1 to 10","1986","Not Employed","Female","213","0.0721884788441236","0.0624928826823147","0.0818840750059325","5"
"6 on Scale 1 to 10","1986","Employed","Male","298","0.0694867145444884","0.0616727794955602","0.0773006495934167","6"
"6 on Scale 1 to 10","1986","Employed","Female","189","0.0683357856895812","0.0586426384405412","0.0780289329386211","6"
"6 on Scale 1 to 10","1986","Not Employed","Female","165","0.0564853817585228","0.0478366377433085","0.0651341257737371","6"
"6 on Scale 1 to 10","1986","Not Employed","Male","74","0.0534009964871998","0.0405564858809503","0.0662455070934493","6"
"7 on Scale 1 to 10","1986","Employed","Female","329","0.129247272823376","0.116359759637024","0.142134786009728","7"
"7 on Scale 1 to 10","1986","Employed","Male","532","0.126567311630381","0.116350082866051","0.13678454039471","7"
"7 on Scale 1 to 10","1986","Not Employed","Female","338","0.117378053412507","0.105319602915886","0.129436503909128","7"
"7 on Scale 1 to 10","1986","Not Employed","Male","144","0.129233022109635","0.110068518039838","0.148397526179432","7"
"8 on Scale 1 to 10","1986","Employed","Female","557","0.206947460713696","0.191384506565505","0.222510414861887","8"
"8 on Scale 1 to 10","1986","Not Employed","Female","601","0.23585015135099","0.219945723963626","0.251754578738354","8"
"8 on Scale 1 to 10","1986","Employed","Male","935","0.248881252367357","0.235594831305897","0.262167673428816","8"
"8 on Scale 1 to 10","1986","Not Employed","Male","247","0.216721845910981","0.193183864680878","0.240259827141084","8"
"9 on Scale 1 to 10","1986","Employed","Male","614","0.157356531793088","0.146166741804203","0.168546321781974","9"
"9 on Scale 1 to 10","1986","Employed","Female","389","0.159596044497894","0.145526951104723","0.173665137891064","9"
"9 on Scale 1 to 10","1986","Not Employed","Female","407","0.149494393229704","0.136135768950264","0.162853017509143","9"
"9 on Scale 1 to 10","1986","Not Employed","Male","161","0.138988266785764","0.119225239781414","0.158751293790113","9"
"0 Completely dissatisfied","1987","Employed","Male","16","","","","0"
"0 Completely dissatisfied","1987","Not Employed","Female","15","","","","0"
"0 Completely dissatisfied","1987","Not Employed","Male","5","","","","0"
"0 Completely dissatisfied","1987","Employed","Female","15","","","","0"
"1 on Scale 1 to 10","1987","Employed","Male","10","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","Male","4","","","","1"
"1 on Scale 1 to 10","1987","Employed","Female","15","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","Female","12","","","","1"
"10 Completely satisfied","1987","Employed","Female","520","0.255815235308866","0.236783275068276","0.274847195549455","10"
"10 Completely satisfied","1987","Employed","Male","675","0.228433421732702","0.21307939121772","0.243787452247683","10"
"10 Completely satisfied","1987","Not Employed","Female","673","0.332357427288469","0.312277122299326","0.352437732277612","10"
"10 Completely satisfied","1987","Not Employed","Male","283","0.300720117113529","0.271358156366101","0.330082077860957","10"
"2 on Scale 1 to 10","1987","Not Employed","Male","5","","","","2"
"2 on Scale 1 to 10","1987","Employed","Male","48","0.016375459440835","0.0117338638617511","0.0210170550199188","2"
"2 on Scale 1 to 10","1987","Not Employed","Female","24","","","","2"
"2 on Scale 1 to 10","1987","Employed","Female","26","","","","2"
"3 on Scale 1 to 10","1987","Not Employed","Male","18","","","","3"
"3 on Scale 1 to 10","1987","Employed","Male","66","0.0238499846183512","0.0182696761362343","0.0294302931004682","3"
"3 on Scale 1 to 10","1987","Employed","Female","47","0.0247726377315564","0.0179928047339991","0.0315524707291136","3"
"3 on Scale 1 to 10","1987","Not Employed","Female","35","0.0158365172432056","0.0105147109615352","0.021158323524876","3"
"4 on Scale 1 to 10","1987","Employed","Female","75","0.0362769671940942","0.0281210738648013","0.0444328605233871","4"
"4 on Scale 1 to 10","1987","Employed","Male","79","0.0275337418470292","0.0215492709120021","0.0335182127820563","4"
"4 on Scale 1 to 10","1987","Not Employed","Female","56","0.0254234414040862","0.0187134687693719","0.0321334140388006","4"
"4 on Scale 1 to 10","1987","Not Employed","Male","14","","","","4"
"5 on Scale 1 to 10","1987","Not Employed","Female","144","0.0676552814160229","0.0569490972572524","0.0783614655747934","5"
"5 on Scale 1 to 10","1987","Employed","Male","203","0.0748585629095387","0.0652340073760022","0.0844831184430752","5"
"5 on Scale 1 to 10","1987","Employed","Female","158","0.0826796342466859","0.0706669593796346","0.0946923091137372","5"
"5 on Scale 1 to 10","1987","Not Employed","Male","58","0.0646047482241714","0.048864626186706","0.0803448702616369","5"
"6 on Scale 1 to 10","1987","Not Employed","Female","97","0.0430680556128968","0.0344141180326442","0.0517219931931494","6"
"6 on Scale 1 to 10","1987","Employed","Female","125","0.060563722803069","0.0501592548588008","0.0709681907473372","6"
"6 on Scale 1 to 10","1987","Employed","Male","191","0.0686136064168966","0.0593682013982457","0.0778590114355474","6"
"6 on Scale 1 to 10","1987","Not Employed","Male","55","0.0639351863382403","0.0482712386710879","0.0795991340053926","6"
"7 on Scale 1 to 10","1987","Employed","Female","244","0.123123255179582","0.108790844222132","0.137455666137031","7"
"7 on Scale 1 to 10","1987","Employed","Male","361","0.124884164208022","0.112793717964285","0.136974610451758","7"
"7 on Scale 1 to 10","1987","Not Employed","Female","211","0.100613525734534","0.0877903096833271","0.11343674178574","7"
"7 on Scale 1 to 10","1987","Not Employed","Male","97","0.0935456834672233","0.0749006514922692","0.112190715442178","7"
"8 on Scale 1 to 10","1987","Employed","Female","448","0.218286294715612","0.200267861302279","0.236304728128944","8"
"8 on Scale 1 to 10","1987","Employed","Male","699","0.244144397405283","0.228433583920816","0.259855210889749","8"
"8 on Scale 1 to 10","1987","Not Employed","Female","474","0.220707396846614","0.203028534234533","0.238386259458696","8"
"8 on Scale 1 to 10","1987","Not Employed","Male","241","0.260663682674132","0.232555059142645","0.288772306205618","8"
"9 on Scale 1 to 10","1987","Employed","Female","346","0.171493243894135","0.155051364191678","0.187935123596593","9"
"9 on Scale 1 to 10","1987","Employed","Male","524","0.18232580006871","0.168204649474401","0.196446950663019","9"
"9 on Scale 1 to 10","1987","Not Employed","Female","373","0.170138296943494","0.154120621054111","0.186155972832877","9"
"9 on Scale 1 to 10","1987","Not Employed","Male","157","0.166676321223734","0.142813482285452","0.190539160162017","9"
"0 Completely dissatisfied","1988","Employed","Male","40","0.00387491822938209","0.00191345376392478","0.00583638269483941","0"
"0 Completely dissatisfied","1988","Not Employed","Female","31","0.00662454311592494","0.00342798266581808","0.0098211035660318","0"
"0 Completely dissatisfied","1988","Not Employed","Male","12","","","","0"
"0 Completely dissatisfied","1988","Employed","Female","32","0.0076657051267221","0.00429502404148331","0.0110363862119609","0"
"1 on Scale 1 to 10","1988","Employed","Male","38","0.00773195018236291","0.0049665928143651","0.0104973075503607","1"
"1 on Scale 1 to 10","1988","Employed","Female","24","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","Male","4","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","Female","15","","","","1"
"10 Completely satisfied","1988","Employed","Female","535","0.230800886871039","0.21451727534568","0.247084498396397","10"
"10 Completely satisfied","1988","Employed","Male","746","0.209685941479867","0.196833763043758","0.222538119915976","10"
"10 Completely satisfied","1988","Not Employed","Female","635","0.288915446674673","0.271054920605077","0.306775972744269","10"
"10 Completely satisfied","1988","Not Employed","Male","272","0.266371773744378","0.239982901650285","0.292760645838471","10"
"2 on Scale 1 to 10","1988","Not Employed","Female","41","0.010610942276055","0.00657347727351802","0.014648407278592","2"
"2 on Scale 1 to 10","1988","Employed","Male","79","0.0137229609134574","0.0100500058892453","0.0173959159376696","2"
"2 on Scale 1 to 10","1988","Employed","Female","48","0.0135381125282225","0.00907197775974591","0.018004247296699","2"
"2 on Scale 1 to 10","1988","Not Employed","Male","16","","","","2"
"3 on Scale 1 to 10","1988","Employed","Male","95","0.0182720280934237","0.0140435781314311","0.0225004780554164","3"
"3 on Scale 1 to 10","1988","Not Employed","Female","63","0.0182279608238887","0.0129566015581395","0.0234993200896379","3"
"3 on Scale 1 to 10","1988","Not Employed","Male","37","0.0266313228351481","0.0170202080607177","0.0362424376095785","3"
"3 on Scale 1 to 10","1988","Employed","Female","75","0.0292188792465552","0.0227100175040837","0.0357277409890266","3"
"4 on Scale 1 to 10","1988","Employed","Male","138","0.0322279841709793","0.0266523363198229","0.0378036320221358","4"
"4 on Scale 1 to 10","1988","Not Employed","Female","66","0.0240339137787826","0.0179989056957219","0.0300689218618433","4"
"4 on Scale 1 to 10","1988","Not Employed","Male","29","","","","4"
"4 on Scale 1 to 10","1988","Employed","Female","86","0.0358921452654043","0.028703035280435","0.0430812552503736","4"
"5 on Scale 1 to 10","1988","Employed","Male","342","0.0858053369578264","0.0769629660688377","0.094647707846815","5"
"5 on Scale 1 to 10","1988","Not Employed","Female","214","0.0877881118472695","0.0766371081091766","0.0989391155853624","5"
"5 on Scale 1 to 10","1988","Not Employed","Male","89","0.0846690567561441","0.0680506209635992","0.101287492548689","5"
"5 on Scale 1 to 10","1988","Employed","Female","226","0.0861907306686719","0.0753447039586185","0.0970367573787253","5"
"6 on Scale 1 to 10","1988","Not Employed","Female","180","0.0616138599385516","0.052138881198075","0.0710888386790281","6"
"6 on Scale 1 to 10","1988","Employed","Female","213","0.0727575531633097","0.0627195274527646","0.0827955788738549","6"
"6 on Scale 1 to 10","1988","Employed","Male","297","0.073585919712589","0.0653427893037803","0.0818290501213977","6"
"6 on Scale 1 to 10","1988","Not Employed","Male","63","0.0546113703450441","0.0410474436169193","0.0681752970731689","6"
"7 on Scale 1 to 10","1988","Employed","Female","363","0.13769997275771","0.124382901120529","0.151017044394892","7"
"7 on Scale 1 to 10","1988","Employed","Male","585","0.158458772239463","0.146929866781253","0.169987677697673","7"
"7 on Scale 1 to 10","1988","Not Employed","Female","279","0.101579891831945","0.0896759211607823","0.113483862503108","7"
"7 on Scale 1 to 10","1988","Not Employed","Male","139","0.123851415392562","0.104187134034133","0.143515696750992","7"
"8 on Scale 1 to 10","1988","Employed","Male","893","0.230956844928499","0.21765128944126","0.244262400415738","8"
"8 on Scale 1 to 10","1988","Employed","Female","597","0.234993757367713","0.218607745648633","0.251379769086792","8"
"8 on Scale 1 to 10","1988","Not Employed","Male","252","0.24378783911767","0.218156779659361","0.26941889857598","8"
"8 on Scale 1 to 10","1988","Not Employed","Female","565","0.228726976426757","0.212176480616698","0.245277472236815","8"
"9 on Scale 1 to 10","1988","Employed","Male","601","0.16567734309215","0.15393943201107","0.17741525417323","9"
"9 on Scale 1 to 10","1988","Employed","Female","373","0.144879094476612","0.131276265673914","0.158481923279311","9"
"9 on Scale 1 to 10","1988","Not Employed","Female","385","0.167698376199147","0.15297684298814","0.182419909410154","9"
"9 on Scale 1 to 10","1988","Not Employed","Male","165","0.159084265276284","0.137250503712646","0.180918026839923","9"
"0 Completely dissatisfied","1989","Employed","Male","42","0.00651489467266661","0.00392261646696637","0.00910717287836686","0"
"0 Completely dissatisfied","1989","Not Employed","Female","28","","","","0"
"0 Completely dissatisfied","1989","Not Employed","Male","12","","","","0"
"0 Completely dissatisfied","1989","Employed","Female","41","0.00902071840476683","0.00534162589874474","0.0126998109107889","0"
"1 on Scale 1 to 10","1989","Not Employed","Male","10","","","","1"
"1 on Scale 1 to 10","1989","Not Employed","Female","15","","","","1"
"1 on Scale 1 to 10","1989","Employed","Male","23","","","","1"
"1 on Scale 1 to 10","1989","Employed","Female","15","","","","1"
"10 Completely satisfied","1989","Employed","Female","508","0.218759099221109","0.202672530941701","0.234845667500517","10"
"10 Completely satisfied","1989","Employed","Male","685","0.196970786001843","0.184155927638197","0.209785644365489","10"
"10 Completely satisfied","1989","Not Employed","Female","568","0.276645552989693","0.258574548809902","0.294716557169484","10"
"10 Completely satisfied","1989","Not Employed","Male","254","0.263974194393762","0.237451499077365","0.290496889710158","10"
"2 on Scale 1 to 10","1989","Employed","Male","75","0.013327425792426","0.00963249001845932","0.0170223615663927","2"
"2 on Scale 1 to 10","1989","Not Employed","Female","42","0.0120336366282518","0.00762895637119985","0.0164383168853038","2"
"2 on Scale 1 to 10","1989","Not Employed","Male","13","","","","2"
"2 on Scale 1 to 10","1989","Employed","Female","54","0.0204712367417435","0.0149610223790756","0.0259814511044114","2"
"3 on Scale 1 to 10","1989","Not Employed","Female","62","0.0168818281732774","0.0116775864356793","0.0220860699108755","3"
"3 on Scale 1 to 10","1989","Employed","Male","100","0.0212528228290747","0.0166056288462633","0.025900016811886","3"
"3 on Scale 1 to 10","1989","Employed","Female","79","0.0256043523853077","0.0194580712271579","0.0317506335434575","3"
"3 on Scale 1 to 10","1989","Not Employed","Male","24","","","","3"
"4 on Scale 1 to 10","1989","Employed","Female","75","0.0304443324229448","0.023758931456774","0.0371297333891156","4"
"4 on Scale 1 to 10","1989","Employed","Male","131","0.0334356504112236","0.0276431309276248","0.0392281698948225","4"
"4 on Scale 1 to 10","1989","Not Employed","Female","77","0.0257666205278182","0.0193662503165854","0.032166990739051","4"
"4 on Scale 1 to 10","1989","Not Employed","Male","31","0.0201195172756265","0.0116708981681338","0.0285681363831192","4"
"5 on Scale 1 to 10","1989","Employed","Male","363","0.0940150569664258","0.0846111911024187","0.103418922830433","5"
"5 on Scale 1 to 10","1989","Not Employed","Female","216","0.0886477590508379","0.0771656444969092","0.100129873604767","5"
"5 on Scale 1 to 10","1989","Not Employed","Male","90","0.0753536279992272","0.0594707091311478","0.0912365468673067","5"
"5 on Scale 1 to 10","1989","Employed","Female","264","0.106671370896242","0.0946593128599068","0.118683428932578","5"
"6 on Scale 1 to 10","1989","Not Employed","Male","76","0.0724422950747423","0.0568447241832105","0.088039865966274","6"
"6 on Scale 1 to 10","1989","Employed","Male","284","0.0747574696682147","0.0662831992302332","0.0832317401061963","6"
"6 on Scale 1 to 10","1989","Employed","Female","181","0.0662276095604836","0.0565508954228934","0.0759043236980737","6"
"6 on Scale 1 to 10","1989","Not Employed","Female","161","0.0578566292132764","0.0484251475681378","0.0672881108584151","6"
"7 on Scale 1 to 10","1989","Employed","Female","336","0.122316122988234","0.109566458065435","0.135065787911033","7"
"7 on Scale 1 to 10","1989","Employed","Male","505","0.137085803032623","0.126003570045261","0.148168036019985","7"
"7 on Scale 1 to 10","1989","Not Employed","Female","275","0.109518595854544","0.0969031901263452","0.122134001582743","7"
"7 on Scale 1 to 10","1989","Not Employed","Male","143","0.131096927528759","0.110788685890697","0.15140516916682","7"
"8 on Scale 1 to 10","1989","Not Employed","Female","533","0.238900051188543","0.221674472154623","0.256125630222463","8"
"8 on Scale 1 to 10","1989","Employed","Male","923","0.249687915117172","0.235741359559454","0.26363447067489","8"
"8 on Scale 1 to 10","1989","Employed","Female","610","0.237059105790742","0.220510491817656","0.253607719763827","8"
"8 on Scale 1 to 10","1989","Not Employed","Male","235","0.224311691147875","0.199212485507414","0.249410896788337","8"
"9 on Scale 1 to 10","1989","Employed","Female","374","0.158758965324142","0.144538388536834","0.172979542111449","9"
"9 on Scale 1 to 10","1989","Employed","Male","569","0.170312583489524","0.158200249181785","0.182424917797263","9"
"9 on Scale 1 to 10","1989","Not Employed","Female","377","0.165156323482536","0.150156192684533","0.180156454280539","9"
"9 on Scale 1 to 10","1989","Not Employed","Male","173","0.17727280325189","0.154293366356934","0.200252240146846","9"
"0 Completely dissatisfied","1990","Not Employed","Female","28","","","","0"
"0 Completely dissatisfied","1990","Not Employed","Male","11","","","","0"
"0 Completely dissatisfied","1990","Employed","Male","32","0.00502320731871659","0.00271703626320262","0.00732937837423055","0"
"0 Completely dissatisfied","1990","Employed","Female","18","","","","0"
"1 on Scale 1 to 10","1990","Not Employed","Male","9","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","Female","24","","","","1"
