"plh0177","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1984","Single parent ","Female","53","0.163149956381429","0.125949712370838","0.20035020039202","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","176","0.122009316093662","0.105630712894819","0.138387919292504","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Male","59","0.121994150055526","0.0943647206569734","0.149623579454078","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Female","120","0.161501336897396","0.13580777998529","0.187194893809502","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","Male","179","0.139043485405929","0.120600735528384","0.157486235283474","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","187","0.135264192010115","0.118166231875535","0.152362152144696","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","136","0.154186445719692","0.130566965203296","0.177805926236087","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","123","0.160206999690074","0.136440544387866","0.183973454992281","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","92","0.130959084051116","0.107359671673633","0.1545584964286","9"
"0 Completely dissatisfied","1985","1-pers.-HH","Female","4","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Male","6","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Female","9","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Male","4","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Female","5","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Male","29","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Female","30","0.0156108286246582","0.0089586091688131","0.0222630480805032","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Male","17","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Female","17","","","","0"
"0 Completely dissatisfied","1985","1-pers.-HH","Male","10","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Male","12","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Female","9","","","","0"
"1 on Scale 1 to 10","1985","Single parent ","Male","1","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Male","9","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Female","7","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","4","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","23","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Female","5","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Male","3","","","","1"
"1 on Scale 1 to 10","1985","Single parent ","Female","2","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","23","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","10","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","5","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","4","","","","1"
"10 Completely satisfied","1985","1-pers.-HH","Male","91","0.214178115458976","0.176969864397439","0.251386366520514","10"
"10 Completely satisfied","1985","1-pers.-HH","Female","219","0.327143260579519","0.292535297976289","0.361751223182749","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Male","384","0.347652845602329","0.320786615108741","0.374519076095917","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Female","398","0.358317021150452","0.331254489830105","0.385379552470799","10"
"10 Completely satisfied","1985","Single parent ","Male","40","0.203860870572592","0.145808006756996","0.261913734388187","10"
"10 Completely satisfied","1985","Single parent ","Female","83","0.237631603064587","0.193104024960447","0.282159181168727","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Male","304","0.24615290374826","0.223080017905993","0.269225789590527","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Female","352","0.292636734701484","0.268221784179337","0.317051685223632","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Male","303","0.292718421880648","0.265878283218788","0.319558560542507","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Female","266","0.303800773333858","0.273804629897726","0.333796916769991","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Male","195","0.266021111106765","0.235247012848864","0.296795209364666","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Female","194","0.316400533970132","0.28110622889134","0.351694839048924","10"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","28","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Female","12","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Male","14","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Female","10","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Male","4","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Female","17","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","31","0.0151614236423337","0.00860415927147915","0.0217186880131883","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","19","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","15","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","14","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","15","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Male","15","","","","2"
"3 on Scale 1 to 10","1985","Single parent ","Female","14","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Female","18","","","","3"
"3 on Scale 1 to 10","1985","Single parent ","Male","6","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Female","35","0.0249797876731617","0.0161718219110575","0.0337877534352659","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Male","20","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Male","26","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","16","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","60","0.0333524140366886","0.0237350617516924","0.0429697663216847","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","49","0.0283545509618714","0.0194474684875565","0.0372616334361863","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","36","0.0236653993000345","0.0146989641253019","0.0326318344747671","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","28","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","29","","","","3"
"4 on Scale 1 to 10","1985","Single parent ","Male","10","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Female","22","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Male","23","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Female","20","","","","4"
"4 on Scale 1 to 10","1985","Single parent ","Female","13","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","47","0.0268806452585533","0.0182177970931966","0.03554349342391","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","55","0.0316993306980579","0.0222977616812024","0.0411008997149135","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","25","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","23","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Male","31","0.0255075846467423","0.0166131498472756","0.0344020194462091","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","21","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","25","","","","4"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Male","90","0.0659453683030828","0.0519439269966908","0.0799468096094748","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Female","78","0.098756651653624","0.0767502033932646","0.120763099913983","5"
"5 on Scale 1 to 10","1985","Single parent ","Male","25","","","","5"
"5 on Scale 1 to 10","1985","Single parent ","Female","52","0.139043827803387","0.102847800070655","0.175239855536118","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","141","0.0926908095761015","0.0771578649076263","0.108223754244577","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","136","0.0922496566724109","0.0767209328396618","0.10777838050516","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","79","0.0652318675718732","0.050665696383651","0.0797980387600954","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","73","0.073200822257515","0.0562123230013444","0.0901893215136856","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","69","0.0774354538998854","0.0588208497641909","0.0960500580355799","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","49","0.0588692335802639","0.0410062355430403","0.0767322316174875","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Female","91","0.0702137658985777","0.0557933718967787","0.0846341599003767","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Male","61","0.11968402781353","0.090244757605374","0.149123298021686","5"
"6 on Scale 1 to 10","1985","1-pers.-HH","Female","44","0.0567222257658062","0.0396597450575235","0.073784706474089","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","91","0.0630626797255923","0.0500186537199531","0.0761067057312315","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Male","64","0.044906537536328","0.033223058666332","0.056590016406324","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","39","0.0614630027655239","0.0432358950715705","0.0796901104594773","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","59","0.0749631929795445","0.0566236273471919","0.0933027586118972","6"
"6 on Scale 1 to 10","1985","Single parent ","Female","26","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","90","0.0577201457191698","0.0452287356692091","0.0702115557691304","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","58","0.0493198703301191","0.0365469052241943","0.062092835436044","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","59","0.0558910823795804","0.0409085051204175","0.0708736596387433","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","Male","39","0.0748079323775945","0.0509474386078362","0.0986684261473528","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Female","66","0.0478403883406237","0.0357948375499376","0.0598859391313098","6"
"6 on Scale 1 to 10","1985","Single parent ","Male","11","","","","6"
"7 on Scale 1 to 10","1985","1-pers.-HH","Male","39","0.0871781672997593","0.0615931021256873","0.112763232473831","7"
"7 on Scale 1 to 10","1985","Single parent ","Female","31","0.0878636071731709","0.0582474341174105","0.117479780228931","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Male","137","0.106772096672204","0.0893498370104136","0.124194356333994","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Female","137","0.109422816641171","0.091804510014545","0.127041123267796","7"
"7 on Scale 1 to 10","1985","Single parent ","Male","18","","","","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Female","82","0.116548726499065","0.092879132572464","0.140218320425666","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","146","0.11683232402108","0.0996270777603011","0.13403757028186","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","156","0.115306423079186","0.0981671119184283","0.132445734239944","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","149","0.142970039850121","0.122321750589217","0.163618329111026","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","97","0.113159380761784","0.0924973841858376","0.13382137733773","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","92","0.116800907998196","0.0944323536728488","0.139169462323543","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","63","0.107379688521966","0.0838844625426796","0.130874914501253","7"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","280","0.224641353936803","0.202287419462517","0.246995288411088","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Female","239","0.195847135005146","0.173449490086161","0.21824477992413","8"
"8 on Scale 1 to 10","1985","Single parent ","Male","37","0.207094143515871","0.148701659789336","0.265486627242406","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","233","0.184527504156543","0.163711115447382","0.205343892865704","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Male","268","0.225742582357023","0.202157147512596","0.24932801720145","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Female","137","0.206642606301468","0.176775708723364","0.236509503879571","8"
"8 on Scale 1 to 10","1985","Single parent ","Female","78","0.2488260309775","0.203597476923392","0.294054585031608","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","229","0.215148772131077","0.190909104460974","0.239388439801179","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","151","0.230870813246872","0.198891485018194","0.262850141475551","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","170","0.197224496373082","0.171271846986285","0.223177145759879","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Male","109","0.23753578817289","0.198937867570192","0.276133708775589","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","187","0.254799661056595","0.224452264126991","0.285147057986199","8"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Female","192","0.162598408297994","0.141772714765679","0.183424101830308","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","178","0.149541837509335","0.130404654524768","0.168679020493901","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Female","87","0.123678318273452","0.0993940901107752","0.147962546436129","9"
"9 on Scale 1 to 10","1985","Single parent ","Male","29","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","191","0.162215544884809","0.142469951644381","0.181961138125238","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","104","0.142484397637186","0.118140496763649","0.166828298510723","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Male","51","0.129109135694942","0.0986967839354521","0.159521487454432","9"
"9 on Scale 1 to 10","1985","Single parent ","Female","30","0.0869454330997308","0.05746958655236","0.116421279647102","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","101","0.160831624970554","0.132951452674483","0.188711797266625","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Male","184","0.154225624702963","0.133850513555213","0.174600735850712","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","185","0.176091442316482","0.153623040267151","0.198559844365814","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","151","0.179164257964757","0.154151704330397","0.204176811599117","9"
"0 Completely dissatisfied","1986","1-pers.-HH","Female","12","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Male","6","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Female","4","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Male","2","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Female","6","","","","0"
