"plh0177","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1984","66 and older","higher education","38","0.595014103116747","0.473797699163093","0.7162305070704","10"
"10 Completely satisfied","1984","66 and older","middle vocational","236","0.404090327679937","0.363981163348593","0.444199492011281","10"
"10 Completely satisfied","1984","66 and older","vocational + Abi","13","","","","10"
"10 Completely satisfied","1984","66 and older","higher vocational","46","0.571743682827948","0.464642629722456","0.67884473593344","10"
"10 Completely satisfied","1984","16-34 y.","in school","67","0.367570290160809","0.296938874974278","0.43820170534734","10"
"10 Completely satisfied","1984","16-34 y.","inadequately","64","0.20424439392532","0.159293971520462","0.249194816330178","10"
"10 Completely satisfied","1984","16-34 y.","general elemantary","344","0.309688881856613","0.284179281509571","0.335198482203655","10"
"10 Completely satisfied","1984","16-34 y.","middle vocational","574","0.275490535874903","0.256680310081812","0.294300761667993","10"
"10 Completely satisfied","1984","16-34 y.","vocational + Abi","41","0.240406499661107","0.1750046713035","0.305808328018713","10"
"10 Completely satisfied","1984","16-34 y.","higher vocational","48","0.21606511836938","0.160268577893463","0.271861658845297","10"
"10 Completely satisfied","1984","16-34 y.","higher education","55","0.225378198713555","0.173375837898288","0.277380559528822","10"
"10 Completely satisfied","1984","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1984","35-65 y.","inadequately","148","0.197102758477735","0.167527263427907","0.226678253527563","10"
"10 Completely satisfied","1984","35-65 y.","general elemantary","548","0.362564965247924","0.339431761621885","0.385698168873963","10"
"10 Completely satisfied","1984","35-65 y.","middle vocational","1066","0.381238121737728","0.363717486440763","0.398758757034693","10"
"10 Completely satisfied","1984","35-65 y.","vocational + Abi","33","0.337682689983969","0.255755028546861","0.419610351421077","10"
"10 Completely satisfied","1984","35-65 y.","higher vocational","142","0.395807679817243","0.345639150792314","0.445976208842171","10"
"10 Completely satisfied","1984","35-65 y.","higher education","163","0.339881203776642","0.297551017830992","0.382211389722292","10"
"10 Completely satisfied","1984","66 and older","in school","","","","","10"
"10 Completely satisfied","1984","66 and older","inadequately","3","","","","10"
"10 Completely satisfied","1984","66 and older","general elemantary","198","0.387035166440086","0.345009342817913","0.429060990062259","10"
"2 on Scale 1 to 10","1984","66 and older","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1984","66 and older","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","66 and older","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","middle vocational","54","0.0208388113007273","0.0148245512611618","0.0268530713402929","2"
"2 on Scale 1 to 10","1984","16-34 y.","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1984","66 and older","middle vocational","5","","","","2"
"2 on Scale 1 to 10","1984","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","in school","1","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","inadequately","18","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","general elemantary","36","0.0218279698135478","0.0137661570749496","0.029889782552146","2"
"2 on Scale 1 to 10","1984","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","middle vocational","42","0.0101404178189982","0.00652628062019173","0.0137545550178047","2"
"2 on Scale 1 to 10","1984","66 and older","general elemantary","3","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","higher education","4","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","higher education","8","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","inadequately","23","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","general elemantary","30","0.0113791708971851","0.00627535399159355","0.0164829878027767","2"
"2 on Scale 1 to 10","1984","66 and older","higher education","1","","","","2"
"3 on Scale 1 to 10","1984","16-34 y.","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1984","16-34 y.","middle vocational","84","0.0352686721270633","0.0275023324653531","0.0430350117887735","3"
"3 on Scale 1 to 10","1984","16-34 y.","in school","4","","","","3"
"3 on Scale 1 to 10","1984","16-34 y.","inadequately","19","","","","3"
"3 on Scale 1 to 10","1984","16-34 y.","general elemantary","52","0.0367108205662611","0.0263356845120011","0.0470859566205211","3"
"3 on Scale 1 to 10","1984","16-34 y.","higher vocational","11","","","","3"
"3 on Scale 1 to 10","1984","16-34 y.","higher education","9","","","","3"
"3 on Scale 1 to 10","1984","35-65 y.","general elemantary","47","0.0205725543996081","0.0137420127698868","0.0274030960293294","3"
"3 on Scale 1 to 10","1984","35-65 y.","middle vocational","66","0.0166218205959347","0.0120098185278066","0.0212338226640627","3"
"3 on Scale 1 to 10","1984","35-65 y.","higher education","16","","","","3"
"3 on Scale 1 to 10","1984","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","1984","66 and older","inadequately","","","","","3"
"3 on Scale 1 to 10","1984","66 and older","middle vocational","6","","","","3"
"3 on Scale 1 to 10","1984","66 and older","higher education","","","","","3"
"3 on Scale 1 to 10","1984","35-65 y.","inadequately","43","0.0581852291473964","0.0407813999708998","0.075589058323893","3"
"3 on Scale 1 to 10","1984","35-65 y.","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1984","35-65 y.","higher vocational","4","","","","3"
"3 on Scale 1 to 10","1984","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1984","66 and older","higher vocational","","","","","3"
"3 on Scale 1 to 10","1984","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","1984","66 and older","general elemantary","7","","","","3"
"4 on Scale 1 to 10","1984","16-34 y.","middle vocational","93","0.0391194913145011","0.0309564888667491","0.0472824937622531","4"
"4 on Scale 1 to 10","1984","16-34 y.","general elemantary","47","0.0351613291254938","0.0249993474807828","0.0453233107702048","4"
"4 on Scale 1 to 10","1984","66 and older","higher education","2","","","","4"
"4 on Scale 1 to 10","1984","66 and older","middle vocational","8","","","","4"
"4 on Scale 1 to 10","1984","66 and older","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","66 and older","higher vocational","","","","","4"
"4 on Scale 1 to 10","1984","16-34 y.","in school","3","","","","4"
"4 on Scale 1 to 10","1984","16-34 y.","inadequately","26","","","","4"
"4 on Scale 1 to 10","1984","16-34 y.","vocational + Abi","10","","","","4"
"4 on Scale 1 to 10","1984","16-34 y.","higher vocational","11","","","","4"
"4 on Scale 1 to 10","1984","16-34 y.","higher education","18","","","","4"
"4 on Scale 1 to 10","1984","35-65 y.","in school","","","","","4"
"4 on Scale 1 to 10","1984","35-65 y.","inadequately","43","0.0845877135592981","0.0638997520142217","0.105275675104374","4"
"4 on Scale 1 to 10","1984","35-65 y.","general elemantary","54","0.0203635264642156","0.0135670492407022","0.027160003687729","4"
"4 on Scale 1 to 10","1984","35-65 y.","middle vocational","61","0.0179277002449261","0.0131411355161276","0.0227142649737246","4"
"4 on Scale 1 to 10","1984","35-65 y.","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1984","35-65 y.","higher vocational","13","","","","4"
"4 on Scale 1 to 10","1984","35-65 y.","higher education","9","","","","4"
"4 on Scale 1 to 10","1984","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","1984","66 and older","inadequately","","","","","4"
"4 on Scale 1 to 10","1984","66 and older","general elemantary","10","","","","4"
"5 on Scale 1 to 10","1984","16-34 y.","in school","13","","","","5"
"5 on Scale 1 to 10","1984","35-65 y.","inadequately","83","0.120650993543998","0.0964350286334561","0.14486695845454","5"
"5 on Scale 1 to 10","1984","35-65 y.","general elemantary","135","0.0737824385382335","0.0612030970797257","0.0863617799967412","5"
"5 on Scale 1 to 10","1984","66 and older","middle vocational","30","0.0543238035751229","0.035797853789498","0.0728497533607478","5"
"5 on Scale 1 to 10","1984","66 and older","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1984","16-34 y.","inadequately","39","0.121297737743698","0.0848965064523739","0.157698969035022","5"
"5 on Scale 1 to 10","1984","16-34 y.","general elemantary","147","0.104480810223852","0.0876046310439675","0.121356989403735","5"
"5 on Scale 1 to 10","1984","16-34 y.","middle vocational","258","0.113780043839949","0.100410319701302","0.127149767978595","5"
"5 on Scale 1 to 10","1984","16-34 y.","vocational + Abi","15","","","","5"
"5 on Scale 1 to 10","1984","16-34 y.","higher vocational","20","","","","5"
"5 on Scale 1 to 10","1984","16-34 y.","higher education","29","","","","5"
"5 on Scale 1 to 10","1984","35-65 y.","in school","","","","","5"
"5 on Scale 1 to 10","1984","35-65 y.","middle vocational","248","0.0785493013611674","0.0688442658327579","0.0882543368895769","5"
"5 on Scale 1 to 10","1984","35-65 y.","vocational + Abi","14","","","","5"
"5 on Scale 1 to 10","1984","35-65 y.","higher vocational","34","0.0910567323740078","0.0615428679413137","0.120570596806702","5"
"5 on Scale 1 to 10","1984","35-65 y.","higher education","30","0.056329485424225","0.0357253859678713","0.0769335848805787","5"
"5 on Scale 1 to 10","1984","66 and older","in school","","","","","5"
"5 on Scale 1 to 10","1984","66 and older","inadequately","3","","","","5"
"5 on Scale 1 to 10","1984","66 and older","general elemantary","40","0.074447405963978","0.0517984297174438","0.0970963822105122","5"
"5 on Scale 1 to 10","1984","66 and older","higher vocational","4","","","","5"
"5 on Scale 1 to 10","1984","66 and older","higher education","1","","","","5"
"6 on Scale 1 to 10","1984","35-65 y.","general elemantary","93","0.0514342618667976","0.0408054463075262","0.0620630774260689","6"
"6 on Scale 1 to 10","1984","66 and older","higher education","1","","","","6"
"6 on Scale 1 to 10","1984","35-65 y.","inadequately","55","0.0981295704237614","0.0760124943704653","0.120246646477058","6"
"6 on Scale 1 to 10","1984","35-65 y.","middle vocational","166","0.0523371142408317","0.0443033009003502","0.0603709275813133","6"
"6 on Scale 1 to 10","1984","35-65 y.","vocational + Abi","3","","","","6"
"6 on Scale 1 to 10","1984","35-65 y.","higher vocational","10","","","","6"
"6 on Scale 1 to 10","1984","35-65 y.","higher education","24","","","","6"
"6 on Scale 1 to 10","1984","66 and older","in school","","","","","6"
"6 on Scale 1 to 10","1984","66 and older","middle vocational","23","","","","6"
"6 on Scale 1 to 10","1984","66 and older","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1984","66 and older","higher vocational","4","","","","6"
"6 on Scale 1 to 10","1984","16-34 y.","in school","13","","","","6"
"6 on Scale 1 to 10","1984","16-34 y.","inadequately","19","","","","6"
"6 on Scale 1 to 10","1984","16-34 y.","general elemantary","75","0.0558165290844222","0.0431508633097466","0.0684821948590979","6"
"6 on Scale 1 to 10","1984","16-34 y.","middle vocational","140","0.0685845494218036","0.0579430334992309","0.0792260653443763","6"
"6 on Scale 1 to 10","1984","16-34 y.","vocational + Abi","13","","","","6"
"6 on Scale 1 to 10","1984","16-34 y.","higher vocational","8","","","","6"
"6 on Scale 1 to 10","1984","16-34 y.","higher education","20","","","","6"
"6 on Scale 1 to 10","1984","35-65 y.","in school","","","","","6"
"6 on Scale 1 to 10","1984","66 and older","inadequately","2","","","","6"
"6 on Scale 1 to 10","1984","66 and older","general elemantary","18","","","","6"
"7 on Scale 1 to 10","1984","16-34 y.","general elemantary","108","0.0796746529368945","0.0647347011697385","0.0946146047040504","7"
"7 on Scale 1 to 10","1984","66 and older","higher education","2","","","","7"
"7 on Scale 1 to 10","1984","66 and older","middle vocational","54","0.0887944077430747","0.065544824933601","0.112043990552548","7"
"7 on Scale 1 to 10","1984","66 and older","vocational + Abi","3","","","","7"
"7 on Scale 1 to 10","1984","66 and older","higher vocational","3","","","","7"
"7 on Scale 1 to 10","1984","66 and older","general elemantary","39","0.07728551588889","0.0542442696991946","0.100326762078585","7"
"7 on Scale 1 to 10","1984","16-34 y.","in school","23","","","","7"
"7 on Scale 1 to 10","1984","16-34 y.","inadequately","32","0.0895689097161973","0.0577290580943251","0.121408761338069","7"
"7 on Scale 1 to 10","1984","16-34 y.","middle vocational","210","0.0965908085572308","0.0841534318508055","0.109028185263656","7"
"7 on Scale 1 to 10","1984","16-34 y.","vocational + Abi","18","","","","7"
"7 on Scale 1 to 10","1984","16-34 y.","higher vocational","25","","","","7"
"7 on Scale 1 to 10","1984","16-34 y.","higher education","24","","","","7"
"7 on Scale 1 to 10","1984","35-65 y.","in school","","","","","7"
"7 on Scale 1 to 10","1984","35-65 y.","inadequately","72","0.0794952044216424","0.0593839490050716","0.0996064598382133","7"
"7 on Scale 1 to 10","1984","35-65 y.","general elemantary","165","0.0996624685792225","0.085248173932661","0.114076763225784","7"
"7 on Scale 1 to 10","1984","35-65 y.","middle vocational","309","0.101731029887868","0.0908261764289256","0.112635883346811","7"
"7 on Scale 1 to 10","1984","35-65 y.","vocational + Abi","15","","","","7"
"7 on Scale 1 to 10","1984","35-65 y.","higher vocational","33","0.0953015005311906","0.0651781369853725","0.125424864077009","7"
"7 on Scale 1 to 10","1984","35-65 y.","higher education","47","0.0994402360495015","0.0726970653913927","0.12618340670761","7"
"7 on Scale 1 to 10","1984","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","1984","66 and older","inadequately","2","","","","7"
"8 on Scale 1 to 10","1984","35-65 y.","inadequately","110","0.146144924393921","0.11988220827009","0.172407640517752","8"
"8 on Scale 1 to 10","1984","66 and older","middle vocational","121","0.215517877414785","0.18190951554353","0.24912623928604","8"
"8 on Scale 1 to 10","1984","16-34 y.","in school","27","","","","8"
"8 on Scale 1 to 10","1984","16-34 y.","general elemantary","213","0.168213463854545","0.14757607564875","0.188850852060339","8"
"8 on Scale 1 to 10","1984","16-34 y.","middle vocational","400","0.187412545434087","0.170981960621712","0.203843130246461","8"
"8 on Scale 1 to 10","1984","35-65 y.","vocational + Abi","22","","","","8"
"8 on Scale 1 to 10","1984","66 and older","in school","","","","","8"
"8 on Scale 1 to 10","1984","66 and older","general elemantary","107","0.206887938718101","0.171937059620046","0.241838817816156","8"
"8 on Scale 1 to 10","1984","66 and older","vocational + Abi","2","","","","8"
"8 on Scale 1 to 10","1984","66 and older","higher vocational","15","","","","8"
"8 on Scale 1 to 10","1984","66 and older","higher education","6","","","","8"
"8 on Scale 1 to 10","1984","35-65 y.","middle vocational","545","0.187676200097512","0.173591127036182","0.201761273158841","8"
"8 on Scale 1 to 10","1984","35-65 y.","higher education","97","0.19530218353521","0.159874275088405","0.230730091982016","8"
"8 on Scale 1 to 10","1984","16-34 y.","inadequately","41","0.140669531246238","0.101903711081738","0.179435351410738","8"
"8 on Scale 1 to 10","1984","16-34 y.","vocational + Abi","31","0.225985012244969","0.161976067039602","0.289993957450336","8"
"8 on Scale 1 to 10","1984","16-34 y.","higher vocational","48","0.245651469319826","0.187290747406718","0.304012191232934","8"
"8 on Scale 1 to 10","1984","16-34 y.","higher education","53","0.203581700540257","0.153467335208174","0.25369606587234","8"
"8 on Scale 1 to 10","1984","35-65 y.","in school","","","","","8"
"8 on Scale 1 to 10","1984","35-65 y.","general elemantary","309","0.194421179154537","0.175377506648264","0.21346485166081","8"
"8 on Scale 1 to 10","1984","35-65 y.","higher vocational","67","0.176398177798887","0.137295422924477","0.215500932673297","8"
"8 on Scale 1 to 10","1984","66 and older","inadequately","3","","","","8"
"9 on Scale 1 to 10","1984","16-34 y.","middle vocational","270","0.132753631877127","0.118467551609374","0.147039712144881","9"
"9 on Scale 1 to 10","1984","16-34 y.","higher vocational","31","0.14391033259479","0.09632418315877","0.19149648203081","9"
"9 on Scale 1 to 10","1984","35-65 y.","general elemantary","225","0.143007785217662","0.126161925621334","0.159853644813989","9"
"9 on Scale 1 to 10","1984","35-65 y.","middle vocational","390","0.140725036116362","0.128180873424939","0.153269198807785","9"
"9 on Scale 1 to 10","1984","66 and older","middle vocational","88","0.160354219347237","0.130362427065589","0.190346011628886","9"
"9 on Scale 1 to 10","1984","66 and older","higher education","12","","","","9"
"9 on Scale 1 to 10","1984","16-34 y.","general elemantary","163","0.141866390125363","0.122616173167099","0.161116607083627","9"
"9 on Scale 1 to 10","1984","16-34 y.","vocational + Abi","18","","","","9"
"9 on Scale 1 to 10","1984","35-65 y.","inadequately","62","0.0955232283003526","0.0736703376064738","0.117376118994231","9"
"9 on Scale 1 to 10","1984","35-65 y.","vocational + Abi","21","","","","9"
"9 on Scale 1 to 10","1984","35-65 y.","higher vocational","57","0.15183293384324","0.115017887350687","0.188647980335793","9"
"9 on Scale 1 to 10","1984","35-65 y.","higher education","85","0.187361309579048","0.1524903211888","0.222232297969296","9"
"9 on Scale 1 to 10","1984","66 and older","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1984","66 and older","higher vocational","9","","","","9"
"9 on Scale 1 to 10","1984","16-34 y.","in school","25","","","","9"
"9 on Scale 1 to 10","1984","16-34 y.","inadequately","24","","","","9"
"9 on Scale 1 to 10","1984","16-34 y.","higher education","25","","","","9"
"9 on Scale 1 to 10","1984","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","1984","66 and older","inadequately","1","","","","9"
"9 on Scale 1 to 10","1984","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","1984","66 and older","general elemantary","89","0.171383844155763","0.138868760293709","0.203898928017818","9"
"0 Completely dissatisfied","1985","16-34 y.","in school","1","","","","0"
"0 Completely dissatisfied","1985","16-34 y.","inadequately","10","","","","0"
"0 Completely dissatisfied","1985","16-34 y.","general elemantary","41","0.0226116807419454","0.0138857722943853","0.0313375891895055","0"
"0 Completely dissatisfied","1985","16-34 y.","middle vocational","31","0.0131953280342395","0.00810837347611906","0.01828228259236","0"
"0 Completely dissatisfied","1985","16-34 y.","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","1985","16-34 y.","higher vocational","2","","","","0"
"0 Completely dissatisfied","1985","16-34 y.","higher education","1","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","inadequately","28","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","general elemantary","21","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","middle vocational","19","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","higher vocational","1","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","higher education","","","","","0"
"0 Completely dissatisfied","1985","66 and older","in school","","","","","0"
"0 Completely dissatisfied","1985","66 and older","inadequately","","","","","0"
"0 Completely dissatisfied","1985","66 and older","general elemantary","","","","","0"
"0 Completely dissatisfied","1985","66 and older","middle vocational","1","","","","0"
"0 Completely dissatisfied","1985","66 and older","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1985","66 and older","higher vocational","","","","","0"
"0 Completely dissatisfied","1985","66 and older","higher education","","","","","0"
"1 on Scale 1 to 10","1985","66 and older","middle vocational","1","","","","1"
"1 on Scale 1 to 10","1985","66 and older","higher education","","","","","1"
"1 on Scale 1 to 10","1985","66 and older","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","66 and older","higher vocational","","","","","1"
"1 on Scale 1 to 10","1985","16-34 y.","general elemantary","11","","","","1"
"1 on Scale 1 to 10","1985","16-34 y.","middle vocational","25","","","","1"
"1 on Scale 1 to 10","1985","16-34 y.","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","general elemantary","10","","","","1"
"1 on Scale 1 to 10","1985","66 and older","general elemantary","","","","","1"
"1 on Scale 1 to 10","1985","16-34 y.","in school","1","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","in school","","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","inadequately","10","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","middle vocational","24","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","higher vocational","","","","","1"
"1 on Scale 1 to 10","1985","16-34 y.","inadequately","5","","","","1"
"1 on Scale 1 to 10","1985","16-34 y.","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1985","16-34 y.","higher education","2","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","higher education","3","","","","1"
"1 on Scale 1 to 10","1985","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","1985","66 and older","inadequately","","","","","1"
"10 Completely satisfied","1985","66 and older","vocational + Abi","8","","","","10"
"10 Completely satisfied","1985","66 and older","higher education","30","0.539269800347558","0.408718720758902","0.669820879936214","10"
"10 Completely satisfied","1985","66 and older","higher vocational","40","0.522739616097702","0.413287667468801","0.632191564726603","10"
"10 Completely satisfied","1985","66 and older","middle vocational","194","0.372291646857387","0.330621654626512","0.413961639088262","10"
"10 Completely satisfied","1985","16-34 y.","in school","64","0.360905714816627","0.290549750157692","0.431261679475562","10"
"10 Completely satisfied","1985","16-34 y.","inadequately","41","0.218666801579096","0.166042846776199","0.271290756381992","10"
"10 Completely satisfied","1985","16-34 y.","general elemantary","255","0.253286491321554","0.227759850042299","0.278813132600809","10"
"10 Completely satisfied","1985","16-34 y.","middle vocational","463","0.242259437292883","0.223159462937404","0.261359411648362","10"
"10 Completely satisfied","1985","16-34 y.","vocational + Abi","22","","","","10"
"10 Completely satisfied","1985","16-34 y.","higher vocational","43","0.202539673171787","0.146131714828137","0.258947631515438","10"
"10 Completely satisfied","1985","16-34 y.","higher education","32","0.120961855996988","0.0795344544559416","0.162389257538035","10"
"10 Completely satisfied","1985","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1985","35-65 y.","inadequately","107","0.20885893290878","0.176086563440297","0.241631302377264","10"
"10 Completely satisfied","1985","35-65 y.","general elemantary","447","0.329257504579358","0.305435777373598","0.353079231785118","10"
"10 Completely satisfied","1985","35-65 y.","middle vocational","803","0.309910918903117","0.292499488052674","0.32732234975356","10"
"10 Completely satisfied","1985","35-65 y.","vocational + Abi","34","0.314305582577734","0.227942535679001","0.400668629476466","10"
"10 Completely satisfied","1985","35-65 y.","higher vocational","116","0.346799722808333","0.296430693426999","0.397168752189667","10"
"10 Completely satisfied","1985","35-65 y.","higher education","130","0.286025762566478","0.244774098251136","0.327277426881819","10"
"10 Completely satisfied","1985","66 and older","in school","","","","","10"
"10 Completely satisfied","1985","66 and older","inadequately","2","","","","10"
"10 Completely satisfied","1985","66 and older","general elemantary","147","0.349794116701441","0.304346657852033","0.395241575550849","10"
"2 on Scale 1 to 10","1985","66 and older","higher vocational","","","","","2"
"2 on Scale 1 to 10","1985","66 and older","middle vocational","5","","","","2"
"2 on Scale 1 to 10","1985","66 and older","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","in school","3","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","inadequately","11","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","general elemantary","28","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","middle vocational","38","0.0179239168636431","0.0120093738881566","0.0238384598391296","2"
"2 on Scale 1 to 10","1985","16-34 y.","higher education","10","","","","2"
"2 on Scale 1 to 10","1985","35-65 y.","general elemantary","28","","","","2"
"2 on Scale 1 to 10","1985","35-65 y.","middle vocational","31","0.00974081244081215","0.00604308006030029","0.013438544821324","2"
"2 on Scale 1 to 10","1985","35-65 y.","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1985","35-65 y.","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1985","35-65 y.","higher education","5","","","","2"
"2 on Scale 1 to 10","1985","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1985","66 and older","inadequately","","","","","2"
"2 on Scale 1 to 10","1985","66 and older","general elemantary","3","","","","2"
"2 on Scale 1 to 10","1985","66 and older","higher education","1","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","higher vocational","6","","","","2"
"2 on Scale 1 to 10","1985","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1985","35-65 y.","inadequately","17","","","","2"
"3 on Scale 1 to 10","1985","16-34 y.","in school","5","","","","3"
"3 on Scale 1 to 10","1985","16-34 y.","inadequately","17","","","","3"
"3 on Scale 1 to 10","1985","16-34 y.","general elemantary","62","0.0419799682437211","0.0302088152280807","0.0537511212593615","3"
"3 on Scale 1 to 10","1985","16-34 y.","middle vocational","77","0.0379404482646171","0.0294234929083913","0.046457403620843","3"
"3 on Scale 1 to 10","1985","16-34 y.","vocational + Abi","13","","","","3"
