"plh0177","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1989","Not Employed","vocational + Abi","8","","","","7"
"7 on Scale 1 to 10","1989","Not Employed","higher vocational","14","","","","7"
"7 on Scale 1 to 10","1989","Not Employed","higher education","16","","","","7"
"7 on Scale 1 to 10","1989","Employed","in school","","","","","7"
"7 on Scale 1 to 10","1989","Employed","inadequately","46","0.123076136786904","0.0896015595301039","0.156550714043703","7"
"7 on Scale 1 to 10","1989","Not Employed","general elemantary","121","0.102388418980738","0.0847980515611542","0.119978786400322","7"
"7 on Scale 1 to 10","1989","Not Employed","middle vocational","193","0.132424437402227","0.114972179514586","0.149876695289868","7"
"7 on Scale 1 to 10","1989","Employed","vocational + Abi","35","0.180616113381243","0.128708767965535","0.232523458796951","7"
"8 on Scale 1 to 10","1989","Not Employed","inadequately","53","0.219212495378481","0.171011727895748","0.267413262861214","8"
"8 on Scale 1 to 10","1989","Not Employed","in school","28","","","","8"
"8 on Scale 1 to 10","1989","Not Employed","general elemantary","238","0.215804966363749","0.191935207590203","0.239674725137295","8"
"8 on Scale 1 to 10","1989","Not Employed","middle vocational","364","0.253467446953586","0.231069956065207","0.275864937841965","8"
"8 on Scale 1 to 10","1989","Not Employed","vocational + Abi","20","","","","8"
"8 on Scale 1 to 10","1989","Not Employed","higher vocational","33","0.231303379670096","0.161949239176162","0.300657520164029","8"
"8 on Scale 1 to 10","1989","Employed","inadequately","87","0.240653477428172","0.197095941452091","0.284211013404252","8"
"8 on Scale 1 to 10","1989","Employed","general elemantary","357","0.259376132171535","0.236651553838555","0.282100710504516","8"
"8 on Scale 1 to 10","1989","Employed","middle vocational","759","0.233651437648816","0.218911690346868","0.248391184950764","8"
"8 on Scale 1 to 10","1989","Employed","vocational + Abi","53","0.263128690922471","0.203714964864195","0.322542416980747","8"
"8 on Scale 1 to 10","1989","Not Employed","higher education","26","","","","8"
"8 on Scale 1 to 10","1989","Employed","in school","4","","","","8"
"8 on Scale 1 to 10","1989","Employed","higher vocational","106","0.268769310726802","0.223840043682049","0.313698577771555","8"
"8 on Scale 1 to 10","1989","Employed","higher education","145","0.254395858811406","0.218735972482917","0.290055745139895","8"
"9 on Scale 1 to 10","1989","Employed","vocational + Abi","20","","","","9"
"9 on Scale 1 to 10","1989","Employed","general elemantary","179","0.139577594423606","0.121609762075558","0.157545426771655","9"
"9 on Scale 1 to 10","1989","Employed","middle vocational","514","0.172468818717396","0.159309296743307","0.185628340691484","9"
"9 on Scale 1 to 10","1989","Employed","higher vocational","64","0.158063615392734","0.121092046129092","0.195035184656376","9"
"9 on Scale 1 to 10","1989","Not Employed","in school","38","0.288030283231967","0.21580164051717","0.360258925946765","9"
"9 on Scale 1 to 10","1989","Not Employed","inadequately","19","","","","9"
"9 on Scale 1 to 10","1989","Not Employed","general elemantary","177","0.169027913798889","0.147281997998856","0.190773829598922","9"
"9 on Scale 1 to 10","1989","Not Employed","middle vocational","241","0.1575940689599","0.138833563269271","0.176354574650529","9"
"9 on Scale 1 to 10","1989","Not Employed","vocational + Abi","12","","","","9"
"9 on Scale 1 to 10","1989","Not Employed","higher vocational","35","0.210860885638939","0.143767653036958","0.27795411824092","9"
"9 on Scale 1 to 10","1989","Not Employed","higher education","21","","","","9"
"9 on Scale 1 to 10","1989","Employed","in school","3","","","","9"
"9 on Scale 1 to 10","1989","Employed","inadequately","30","0.0807273598328999","0.0529698967477866","0.108484822918013","9"
"9 on Scale 1 to 10","1989","Employed","higher education","120","0.213435736808945","0.179887364482891","0.246984109135","9"
"0 Completely dissatisfied","1990","Employed","middle vocational","19","","","","0"
"0 Completely dissatisfied","1990","Not Employed","higher education","1","","","","0"
"0 Completely dissatisfied","1990","Not Employed","in school","5","","","","0"
"0 Completely dissatisfied","1990","Not Employed","inadequately","7","","","","0"
"0 Completely dissatisfied","1990","Not Employed","general elemantary","17","","","","0"
"0 Completely dissatisfied","1990","Not Employed","middle vocational","6","","","","0"
"0 Completely dissatisfied","1990","Not Employed","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1990","Not Employed","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Employed","in school","","","","","0"
"0 Completely dissatisfied","1990","Employed","inadequately","8","","","","0"
"0 Completely dissatisfied","1990","Employed","general elemantary","17","","","","0"
"0 Completely dissatisfied","1990","Employed","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Employed","higher vocational","2","","","","0"
"0 Completely dissatisfied","1990","Employed","higher education","","","","","0"
"1 on Scale 1 to 10","1990","Not Employed","in school","1","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","inadequately","7","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","general elemantary","14","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","middle vocational","4","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","higher education","2","","","","1"
"1 on Scale 1 to 10","1990","Employed","in school","2","","","","1"
"1 on Scale 1 to 10","1990","Employed","inadequately","8","","","","1"
"1 on Scale 1 to 10","1990","Employed","general elemantary","19","","","","1"
"1 on Scale 1 to 10","1990","Employed","middle vocational","17","","","","1"
"1 on Scale 1 to 10","1990","Employed","vocational + Abi","4","","","","1"
"1 on Scale 1 to 10","1990","Employed","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1990","Employed","higher education","","","","","1"
"10 Completely satisfied","1990","Not Employed","in school","31","0.302827087387474","0.226985721324213","0.378668453450735","10"
"10 Completely satisfied","1990","Not Employed","inadequately","28","","","","10"
"10 Completely satisfied","1990","Not Employed","general elemantary","279","0.279491811302643","0.252753223563876","0.306230399041409","10"
"10 Completely satisfied","1990","Not Employed","middle vocational","354","0.266288015732426","0.24333819613605","0.289237835328802","10"
"10 Completely satisfied","1990","Not Employed","vocational + Abi","24","","","","10"
"10 Completely satisfied","1990","Not Employed","higher vocational","37","0.275805988672096","0.201240501724827","0.350371475619365","10"
"10 Completely satisfied","1990","Not Employed","higher education","36","0.317505366000403","0.238392443894992","0.396618288105815","10"
"10 Completely satisfied","1990","Employed","in school","3","","","","10"
"10 Completely satisfied","1990","Employed","inadequately","58","0.170529742331816","0.132103788318446","0.208955696345187","10"
"10 Completely satisfied","1990","Employed","general elemantary","246","0.195562940748641","0.174696774057773","0.216429107439508","10"
"10 Completely satisfied","1990","Employed","middle vocational","593","0.19446540223621","0.180586476542247","0.208344327930173","10"
"10 Completely satisfied","1990","Employed","vocational + Abi","27","","","","10"
"10 Completely satisfied","1990","Employed","higher vocational","67","0.183198468049835","0.144098773991733","0.222298162107938","10"
"10 Completely satisfied","1990","Employed","higher education","88","0.156180861479279","0.126299859640483","0.186061863318076","10"
"2 on Scale 1 to 10","1990","Employed","higher education","11","","","","2"
"2 on Scale 1 to 10","1990","Not Employed","in school","3","","","","2"
"2 on Scale 1 to 10","1990","Not Employed","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1990","Employed","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1990","Not Employed","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1990","Not Employed","middle vocational","17","","","","2"
"2 on Scale 1 to 10","1990","Not Employed","higher education","","","","","2"
"2 on Scale 1 to 10","1990","Employed","in school","1","","","","2"
"2 on Scale 1 to 10","1990","Employed","middle vocational","37","0.0112860972587826","0.00758185149254295","0.0149903430250223","2"
"2 on Scale 1 to 10","1990","Employed","vocational + Abi","7","","","","2"
"2 on Scale 1 to 10","1990","Not Employed","inadequately","7","","","","2"
"2 on Scale 1 to 10","1990","Not Employed","general elemantary","14","","","","2"
"2 on Scale 1 to 10","1990","Employed","inadequately","14","","","","2"
"2 on Scale 1 to 10","1990","Employed","general elemantary","36","0.0232544257490751","0.015325818710189","0.0311830327879613","2"
"3 on Scale 1 to 10","1990","Employed","inadequately","17","","","","3"
"3 on Scale 1 to 10","1990","Employed","in school","","","","","3"
"3 on Scale 1 to 10","1990","Not Employed","in school","1","","","","3"
"3 on Scale 1 to 10","1990","Not Employed","inadequately","9","","","","3"
"3 on Scale 1 to 10","1990","Not Employed","general elemantary","26","","","","3"
"3 on Scale 1 to 10","1990","Not Employed","higher education","2","","","","3"
"3 on Scale 1 to 10","1990","Employed","general elemantary","44","0.0304517741518983","0.0214122750482755","0.0394912732555211","3"
"3 on Scale 1 to 10","1990","Employed","higher education","15","","","","3"
"3 on Scale 1 to 10","1990","Not Employed","middle vocational","24","","","","3"
"3 on Scale 1 to 10","1990","Not Employed","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1990","Not Employed","higher vocational","3","","","","3"
"3 on Scale 1 to 10","1990","Employed","middle vocational","93","0.025555424962957","0.0200217620135106","0.0310890879124034","3"
"3 on Scale 1 to 10","1990","Employed","vocational + Abi","7","","","","3"
"3 on Scale 1 to 10","1990","Employed","higher vocational","10","","","","3"
"4 on Scale 1 to 10","1990","Not Employed","general elemantary","33","0.0290543312512379","0.0190465600747084","0.0390621024277673","4"
"4 on Scale 1 to 10","1990","Not Employed","in school","3","","","","4"
"4 on Scale 1 to 10","1990","Not Employed","inadequately","16","","","","4"
"4 on Scale 1 to 10","1990","Not Employed","middle vocational","31","0.0121089376119714","0.00643024700208474","0.0177876282218581","4"
"4 on Scale 1 to 10","1990","Employed","in school","1","","","","4"
"4 on Scale 1 to 10","1990","Employed","inadequately","26","","","","4"
"4 on Scale 1 to 10","1990","Employed","general elemantary","61","0.040125622155218","0.0298010646589186","0.0504501796515174","4"
"4 on Scale 1 to 10","1990","Employed","middle vocational","132","0.0448221630459594","0.0375664332294005","0.0520778928625182","4"
"4 on Scale 1 to 10","1990","Employed","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1990","Not Employed","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1990","Not Employed","higher vocational","3","","","","4"
"4 on Scale 1 to 10","1990","Not Employed","higher education","5","","","","4"
"4 on Scale 1 to 10","1990","Employed","higher vocational","20","","","","4"
"4 on Scale 1 to 10","1990","Employed","higher education","22","","","","4"
"5 on Scale 1 to 10","1990","Not Employed","higher education","9","","","","5"
"5 on Scale 1 to 10","1990","Employed","higher education","42","0.0693429881727119","0.0484330540396538","0.0902529223057699","5"
"5 on Scale 1 to 10","1990","Not Employed","inadequately","40","0.116794582687366","0.0782702901478244","0.155318875226907","5"
"5 on Scale 1 to 10","1990","Not Employed","higher vocational","7","","","","5"
"5 on Scale 1 to 10","1990","Employed","middle vocational","292","0.093408688225454","0.0832041820847665","0.103613194366141","5"
"5 on Scale 1 to 10","1990","Not Employed","vocational + Abi","8","","","","5"
"5 on Scale 1 to 10","1990","Employed","in school","","","","","5"
"5 on Scale 1 to 10","1990","Employed","vocational + Abi","22","","","","5"
"5 on Scale 1 to 10","1990","Employed","higher vocational","24","","","","5"
"5 on Scale 1 to 10","1990","Not Employed","in school","10","","","","5"
"5 on Scale 1 to 10","1990","Not Employed","general elemantary","97","0.0835078566553664","0.067023860585008","0.0999918527257249","5"
"5 on Scale 1 to 10","1990","Not Employed","middle vocational","113","0.0744258214628757","0.0607985755735006","0.0880530673522508","5"
"5 on Scale 1 to 10","1990","Employed","inadequately","48","0.125080354898722","0.0912814352906619","0.158879274506781","5"
"5 on Scale 1 to 10","1990","Employed","general elemantary","141","0.103455234523938","0.0874332767667337","0.119477192281142","5"
"6 on Scale 1 to 10","1990","Not Employed","higher education","10","","","","6"
"6 on Scale 1 to 10","1990","Not Employed","in school","10","","","","6"
"6 on Scale 1 to 10","1990","Employed","in school","","","","","6"
"6 on Scale 1 to 10","1990","Employed","inadequately","32","0.0891667333697085","0.0600498389286725","0.118283627810745","6"
"6 on Scale 1 to 10","1990","Not Employed","inadequately","29","","","","6"
"6 on Scale 1 to 10","1990","Employed","general elemantary","109","0.0703828202869269","0.0569261143787358","0.083839526195118","6"
"6 on Scale 1 to 10","1990","Employed","higher education","36","0.0657872596270853","0.0453816134227346","0.086192905831436","6"
"6 on Scale 1 to 10","1990","Not Employed","higher vocational","6","","","","6"
"6 on Scale 1 to 10","1990","Not Employed","general elemantary","76","0.0700276553102395","0.0548220305033253","0.0852332801171536","6"
"6 on Scale 1 to 10","1990","Not Employed","middle vocational","102","0.0708767080214987","0.0575528774492684","0.084200538593729","6"
"6 on Scale 1 to 10","1990","Not Employed","vocational + Abi","5","","","","6"
"6 on Scale 1 to 10","1990","Employed","middle vocational","241","0.0688205979011895","0.0599435517150614","0.0776976440873176","6"
"6 on Scale 1 to 10","1990","Employed","vocational + Abi","19","","","","6"
"6 on Scale 1 to 10","1990","Employed","higher vocational","24","","","","6"
"7 on Scale 1 to 10","1990","Not Employed","in school","22","","","","7"
"7 on Scale 1 to 10","1990","Not Employed","higher vocational","12","","","","7"
"7 on Scale 1 to 10","1990","Not Employed","higher education","19","","","","7"
"7 on Scale 1 to 10","1990","Employed","in school","1","","","","7"
"7 on Scale 1 to 10","1990","Employed","inadequately","51","0.127103360961085","0.0930716244822191","0.161135097439951","7"
"7 on Scale 1 to 10","1990","Employed","general elemantary","214","0.138734402742454","0.120549373977751","0.156919431507156","7"
"7 on Scale 1 to 10","1990","Employed","middle vocational","471","0.14757498480153","0.135137658026932","0.160012311576129","7"
"7 on Scale 1 to 10","1990","Not Employed","inadequately","56","0.207653547703986","0.158999419311294","0.256307676096678","7"
"7 on Scale 1 to 10","1990","Not Employed","vocational + Abi","16","","","","7"
"7 on Scale 1 to 10","1990","Employed","higher vocational","55","0.143193208020437","0.107788841486227","0.178597574554648","7"
"7 on Scale 1 to 10","1990","Employed","higher education","84","0.147385680682761","0.118207344859826","0.176564016505697","7"
"7 on Scale 1 to 10","1990","Not Employed","general elemantary","129","0.104249991965588","0.0860418392986215","0.122458144632555","7"
"7 on Scale 1 to 10","1990","Not Employed","middle vocational","172","0.131921688979114","0.114351427970757","0.149491949987471","7"
"7 on Scale 1 to 10","1990","Employed","vocational + Abi","37","0.200564014569692","0.146406740400513","0.254721288738872","7"
"8 on Scale 1 to 10","1990","Not Employed","in school","33","0.200361968977515","0.134293704187132","0.266430233767897","8"
"8 on Scale 1 to 10","1990","Not Employed","inadequately","46","0.199178400228583","0.151273331290015","0.24708346916715","8"
"8 on Scale 1 to 10","1990","Not Employed","general elemantary","233","0.210632846905594","0.186336720700492","0.234928973110697","8"
"8 on Scale 1 to 10","1990","Not Employed","middle vocational","356","0.250138464861752","0.227651986917012","0.272624942806492","8"
"8 on Scale 1 to 10","1990","Not Employed","vocational + Abi","18","","","","8"
"8 on Scale 1 to 10","1990","Not Employed","higher vocational","40","0.269229489061117","0.195224607448011","0.343234370674223","8"
"8 on Scale 1 to 10","1990","Not Employed","higher education","25","","","","8"
"8 on Scale 1 to 10","1990","Employed","in school","3","","","","8"
"8 on Scale 1 to 10","1990","Employed","inadequately","62","0.169162840834039","0.130859679242706","0.207466002425371","8"
"8 on Scale 1 to 10","1990","Employed","general elemantary","330","0.244000385713135","0.22140553889604","0.26659523253023","8"
"8 on Scale 1 to 10","1990","Employed","middle vocational","711","0.232692461416341","0.217875182099516","0.247509740733166","8"
"8 on Scale 1 to 10","1990","Employed","vocational + Abi","47","0.208819262175243","0.153844725884064","0.263793798466422","8"
"8 on Scale 1 to 10","1990","Employed","higher vocational","91","0.239919399939501","0.196755897682184","0.283082902196817","8"
"8 on Scale 1 to 10","1990","Employed","higher education","135","0.220081842121797","0.185980365584195","0.254183318659399","8"
"9 on Scale 1 to 10","1990","Not Employed","in school","22","","","","9"
"9 on Scale 1 to 10","1990","Not Employed","inadequately","22","","","","9"
"9 on Scale 1 to 10","1990","Not Employed","general elemantary","164","0.176317666196706","0.153610535967969","0.199024796425443","9"
"9 on Scale 1 to 10","1990","Not Employed","middle vocational","246","0.159801734240173","0.140776838154699","0.178826630325647","9"
"9 on Scale 1 to 10","1990","Not Employed","vocational + Abi","4","","","","9"
"9 on Scale 1 to 10","1990","Not Employed","higher vocational","27","","","","9"
"9 on Scale 1 to 10","1990","Not Employed","higher education","24","","","","9"
"9 on Scale 1 to 10","1990","Employed","general elemantary","171","0.133103628378177","0.115233326138143","0.150973930618212","9"
"9 on Scale 1 to 10","1990","Employed","middle vocational","518","0.173477785407002","0.160199506751146","0.186756064062857","9"
"9 on Scale 1 to 10","1990","Employed","vocational + Abi","34","0.142394916465855","0.095131037708381","0.189658795223329","9"
"9 on Scale 1 to 10","1990","Employed","higher vocational","77","0.211746801421845","0.170451991750604","0.253041611093087","9"
"9 on Scale 1 to 10","1990","Employed","in school","4","","","","9"
"9 on Scale 1 to 10","1990","Employed","inadequately","44","0.139441586548147","0.104049145537117","0.174834027559177","9"
"9 on Scale 1 to 10","1990","Employed","higher education","134","0.249313507318249","0.21370459022209","0.284922424414408","9"
"0 Completely dissatisfied","1991","Not Employed","higher education","2","","","","0"
"0 Completely dissatisfied","1991","Employed","middle vocational","20","","","","0"
"0 Completely dissatisfied","1991","Employed","higher education","2","","","","0"
"0 Completely dissatisfied","1991","Not Employed","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1991","Employed","inadequately","9","","","","0"
"0 Completely dissatisfied","1991","Not Employed","in school","1","","","","0"
"0 Completely dissatisfied","1991","Not Employed","inadequately","3","","","","0"
"0 Completely dissatisfied","1991","Not Employed","higher vocational","1","","","","0"
"0 Completely dissatisfied","1991","Employed","in school","2","","","","0"
"0 Completely dissatisfied","1991","Employed","general elemantary","30","0.012457107930888","0.0065839131415192","0.0183303027202568","0"
"0 Completely dissatisfied","1991","Employed","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","1991","Employed","higher vocational","1","","","","0"
"0 Completely dissatisfied","1991","Not Employed","general elemantary","29","","","","0"
"0 Completely dissatisfied","1991","Not Employed","middle vocational","5","","","","0"
"1 on Scale 1 to 10","1991","Not Employed","in school","","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","inadequately","7","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","general elemantary","5","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","middle vocational","4","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","higher vocational","","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","higher education","","","","","1"
"1 on Scale 1 to 10","1991","Employed","in school","","","","","1"
"1 on Scale 1 to 10","1991","Employed","inadequately","6","","","","1"
"1 on Scale 1 to 10","1991","Employed","general elemantary","18","","","","1"
"1 on Scale 1 to 10","1991","Employed","middle vocational","24","","","","1"
"1 on Scale 1 to 10","1991","Employed","vocational + Abi","4","","","","1"
"1 on Scale 1 to 10","1991","Employed","higher vocational","","","","","1"
"1 on Scale 1 to 10","1991","Employed","higher education","5","","","","1"
"10 Completely satisfied","1991","Not Employed","inadequately","24","","","","10"
"10 Completely satisfied","1991","Not Employed","vocational + Abi","11","","","","10"
"10 Completely satisfied","1991","Not Employed","in school","33","0.294642475507715","0.216276283483829","0.373008667531601","10"
"10 Completely satisfied","1991","Not Employed","higher vocational","38","0.27702265971112","0.202624759020461","0.351420560401779","10"
"10 Completely satisfied","1991","Not Employed","middle vocational","368","0.275497635151915","0.252268668345936","0.298726601957893","10"
"10 Completely satisfied","1991","Not Employed","higher education","45","0.348451973189888","0.269804782200991","0.427099164178785","10"
"10 Completely satisfied","1991","Employed","inadequately","65","0.217262734204248","0.174956703076305","0.259568765332191","10"
"10 Completely satisfied","1991","Employed","general elemantary","228","0.179559198765982","0.159234914437405","0.199883483094559","10"
"10 Completely satisfied","1991","Employed","higher vocational","74","0.196165582555023","0.156134540458464","0.236196624651583","10"
"10 Completely satisfied","1991","Employed","higher education","89","0.141172913000317","0.11283534018872","0.169510485811915","10"
"10 Completely satisfied","1991","Not Employed","general elemantary","270","0.295043348312261","0.267325753502396","0.322760943122126","10"
"10 Completely satisfied","1991","Employed","in school","1","","","","10"
"10 Completely satisfied","1991","Employed","middle vocational","580","0.202775606737264","0.188676528433893","0.216874685040635","10"
"10 Completely satisfied","1991","Employed","vocational + Abi","28","","","","10"
"2 on Scale 1 to 10","1991","Employed","higher vocational","4","","","","2"
"2 on Scale 1 to 10","1991","Employed","higher education","15","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","general elemantary","10","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","middle vocational","13","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","higher education","1","","","","2"
"2 on Scale 1 to 10","1991","Employed","in school","1","","","","2"
"2 on Scale 1 to 10","1991","Employed","middle vocational","43","0.0103554917778936","0.0068055800664814","0.0139054034893058","2"
"2 on Scale 1 to 10","1991","Employed","vocational + Abi","7","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","in school","3","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","inadequately","5","","","","2"
"2 on Scale 1 to 10","1991","Employed","inadequately","12","","","","2"
"2 on Scale 1 to 10","1991","Employed","general elemantary","24","","","","2"
"3 on Scale 1 to 10","1991","Not Employed","in school","3","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","inadequately","10","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","higher education","3","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","general elemantary","26","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1991","Employed","in school","","","","","3"
"3 on Scale 1 to 10","1991","Employed","inadequately","16","","","","3"
"3 on Scale 1 to 10","1991","Employed","general elemantary","50","0.0277859373195294","0.0190826908494964","0.0364891837895623","3"
"3 on Scale 1 to 10","1991","Employed","higher education","16","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","middle vocational","16","","","","3"
"3 on Scale 1 to 10","1991","Employed","middle vocational","94","0.0262898615958214","0.0206793614980321","0.0319003616936107","3"
"3 on Scale 1 to 10","1991","Employed","vocational + Abi","9","","","","3"
"3 on Scale 1 to 10","1991","Employed","higher vocational","9","","","","3"
"4 on Scale 1 to 10","1991","Not Employed","inadequately","14","","","","4"
"4 on Scale 1 to 10","1991","Not Employed","general elemantary","20","","","","4"
"4 on Scale 1 to 10","1991","Not Employed","in school","9","","","","4"
"4 on Scale 1 to 10","1991","Not Employed","middle vocational","32","0.0173647370767451","0.0105729927190438","0.0241564814344464","4"
"4 on Scale 1 to 10","1991","Not Employed","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1991","Not Employed","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1991","Not Employed","higher education","4","","","","4"
"4 on Scale 1 to 10","1991","Employed","in school","","","","","4"
"4 on Scale 1 to 10","1991","Employed","inadequately","25","","","","4"
"4 on Scale 1 to 10","1991","Employed","general elemantary","58","0.0402594426050636","0.0298506918234837","0.0506681933866435","4"
"4 on Scale 1 to 10","1991","Employed","middle vocational","99","0.0316843645321334","0.0255421702229407","0.037826558841326","4"
"4 on Scale 1 to 10","1991","Employed","vocational + Abi","12","","","","4"
"4 on Scale 1 to 10","1991","Employed","higher education","17","","","","4"
"4 on Scale 1 to 10","1991","Employed","higher vocational","10","","","","4"
"5 on Scale 1 to 10","1991","Not Employed","inadequately","28","","","","5"
"5 on Scale 1 to 10","1991","Not Employed","general elemantary","65","0.0570259916182117","0.0429325290791449","0.0711194541572785","5"
"5 on Scale 1 to 10","1991","Not Employed","middle vocational","92","0.0567395223907593","0.0447110712364436","0.068767973545075","5"
"5 on Scale 1 to 10","1991","Not Employed","vocational + Abi","8","","","","5"
"5 on Scale 1 to 10","1991","Not Employed","higher vocational","7","","","","5"
"5 on Scale 1 to 10","1991","Not Employed","higher education","9","","","","5"
"5 on Scale 1 to 10","1991","Employed","in school","1","","","","5"
"5 on Scale 1 to 10","1991","Employed","middle vocational","283","0.0903497276230342","0.0802967844133176","0.100402670832751","5"
"5 on Scale 1 to 10","1991","Employed","vocational + Abi","17","","","","5"
"5 on Scale 1 to 10","1991","Employed","higher vocational","24","","","","5"
"5 on Scale 1 to 10","1991","Employed","higher education","44","0.0743627558368223","0.0530110664658929","0.0957144452077518","5"
"5 on Scale 1 to 10","1991","Not Employed","in school","4","","","","5"
"5 on Scale 1 to 10","1991","Employed","inadequately","41","0.111260039723178","0.0790004664721116","0.143519612974244","5"
"5 on Scale 1 to 10","1991","Employed","general elemantary","142","0.0938342389241614","0.0783933499703932","0.10927512787793","5"
"6 on Scale 1 to 10","1991","Not Employed","in school","10","","","","6"
"6 on Scale 1 to 10","1991","Not Employed","higher vocational","8","","","","6"
"6 on Scale 1 to 10","1991","Not Employed","higher education","7","","","","6"
"6 on Scale 1 to 10","1991","Employed","in school","1","","","","6"
"6 on Scale 1 to 10","1991","Employed","inadequately","32","0.0812874947452219","0.0532523151723102","0.109322674318134","6"
"6 on Scale 1 to 10","1991","Not Employed","inadequately","39","0.190175107966147","0.142102187682363","0.238248028249932","6"
"6 on Scale 1 to 10","1991","Not Employed","general elemantary","70","0.0545707525612386","0.0407660863683987","0.0683754187540785","6"
"6 on Scale 1 to 10","1991","Not Employed","middle vocational","102","0.0700592618975589","0.0567880229859528","0.0833305008091649","6"
"6 on Scale 1 to 10","1991","Not Employed","vocational + Abi","2","","","","6"
"6 on Scale 1 to 10","1991","Employed","general elemantary","116","0.0819604309430645","0.0674352810011214","0.0964855808850077","6"
"6 on Scale 1 to 10","1991","Employed","middle vocational","268","0.0841530373108953","0.074417970623576","0.0938881039982145","6"
"6 on Scale 1 to 10","1991","Employed","vocational + Abi","18","","","","6"
"6 on Scale 1 to 10","1991","Employed","higher vocational","27","","","","6"
"6 on Scale 1 to 10","1991","Employed","higher education","42","0.0785121573982919","0.0566220770930311","0.100402237703553","6"
"7 on Scale 1 to 10","1991","Employed","middle vocational","447","0.136817483595897","0.124766716436714","0.148868250755081","7"
"7 on Scale 1 to 10","1991","Not Employed","inadequately","47","0.145585299006627","0.102381570744536","0.188789027268719","7"
"7 on Scale 1 to 10","1991","Not Employed","general elemantary","130","0.112528392881606","0.0933222695504482","0.131734516212764","7"
"7 on Scale 1 to 10","1991","Not Employed","middle vocational","177","0.124437430915441","0.107275341369729","0.141599520461154","7"
"7 on Scale 1 to 10","1991","Not Employed","higher education","20","","","","7"
"7 on Scale 1 to 10","1991","Employed","in school","2","","","","7"
"7 on Scale 1 to 10","1991","Employed","inadequately","54","0.169468298647193","0.130980417695581","0.207956179598805","7"
"7 on Scale 1 to 10","1991","Employed","general elemantary","196","0.154711725697566","0.135562472352313","0.173860979042819","7"
"7 on Scale 1 to 10","1991","Not Employed","in school","13","","","","7"
"7 on Scale 1 to 10","1991","Employed","higher education","88","0.150407396460294","0.121315364734191","0.179499428186398","7"
"7 on Scale 1 to 10","1991","Not Employed","vocational + Abi","10","","","","7"
"7 on Scale 1 to 10","1991","Not Employed","higher vocational","10","","","","7"
"7 on Scale 1 to 10","1991","Employed","vocational + Abi","38","0.170514226321619","0.122015885469662","0.219012567173577","7"
"7 on Scale 1 to 10","1991","Employed","higher vocational","61","0.168058902662008","0.130364293715182","0.205753511608834","7"
"8 on Scale 1 to 10","1991","Not Employed","general elemantary","241","0.228558248698842","0.203038203394066","0.254078294003618","8"
"8 on Scale 1 to 10","1991","Not Employed","inadequately","57","0.198630548587413","0.149757714862842","0.247503382311985","8"
"8 on Scale 1 to 10","1991","Not Employed","middle vocational","359","0.251941760146595","0.229369822746012","0.274513697547178","8"
"8 on Scale 1 to 10","1991","Not Employed","vocational + Abi","19","","","","8"
"8 on Scale 1 to 10","1991","Not Employed","higher education","28","","","","8"
