"plh0177","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1987","East Germany","","","","","0"
"1 on Scale 1 to 10","1987","East Germany","","","","","1"
"1 on Scale 1 to 10","1987","West Germany","41","0.00570285976162537","0.00404675581995618","0.00735896370329456","1"
"10 Completely satisfied","1987","West Germany","2151","0.274967636277233","0.26514783642051","0.284787436133955","10"
"10 Completely satisfied","1987","East Germany","","","","","10"
"2 on Scale 1 to 10","1987","West Germany","103","0.012344488106215","0.00991607572562482","0.0147729004868052","2"
"2 on Scale 1 to 10","1987","East Germany","","","","","2"
"3 on Scale 1 to 10","1987","West Germany","166","0.0211724745867964","0.0180063934042078","0.024338555769385","3"
"3 on Scale 1 to 10","1987","East Germany","","","","","3"
"4 on Scale 1 to 10","1987","West Germany","224","0.0271036224842429","0.0235322914098673","0.0306749535586184","4"
"4 on Scale 1 to 10","1987","East Germany","","","","","4"
"5 on Scale 1 to 10","1987","West Germany","563","0.0732526352353087","0.0675223603485952","0.0789829101220221","5"
"5 on Scale 1 to 10","1987","East Germany","","","","","5"
"6 on Scale 1 to 10","1987","West Germany","468","0.0585553620273916","0.0533916278410394","0.0637190962137438","6"
"6 on Scale 1 to 10","1987","East Germany","","","","","6"
"7 on Scale 1 to 10","1987","West Germany","913","0.113243051812973","0.106273718554053","0.120212385071893","7"
"7 on Scale 1 to 10","1987","East Germany","","","","","7"
"8 on Scale 1 to 10","1987","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","West Germany","1862","0.233240182408208","0.223939506556561","0.242540858259856","8"
"9 on Scale 1 to 10","1987","West Germany","1400","0.174139980589736","0.165799604846276","0.182480356333196","9"
"9 on Scale 1 to 10","1987","East Germany","","","","","9"
"0 Completely dissatisfied","1988","West Germany","115","0.00549995130885677","0.00404881513629524","0.00695108748141829","0"
"0 Completely dissatisfied","1988","East Germany","","","","","0"
"1 on Scale 1 to 10","1988","West Germany","81","0.00563012852194714","0.00416201555620207","0.00709824148769222","1"
"1 on Scale 1 to 10","1988","East Germany","","","","","1"
"10 Completely satisfied","1988","East Germany","","","","","10"
"10 Completely satisfied","1988","West Germany","2188","0.244592563224132","0.236158466187784","0.25302666026048","10"
"2 on Scale 1 to 10","1988","West Germany","184","0.0125724495447025","0.0103862544670724","0.0147586446223327","2"
"2 on Scale 1 to 10","1988","East Germany","","","","","2"
"3 on Scale 1 to 10","1988","West Germany","270","0.0219739257975898","0.0190974853657242","0.0248503662294555","3"
"3 on Scale 1 to 10","1988","East Germany","","","","","3"
"4 on Scale 1 to 10","1988","West Germany","319","0.0296998237283837","0.0263689640883503","0.0330306833684171","4"
"4 on Scale 1 to 10","1988","East Germany","","","","","4"
"5 on Scale 1 to 10","1988","West Germany","871","0.0863149463885143","0.0808047433223728","0.0918251494546558","5"
"5 on Scale 1 to 10","1988","East Germany","","","","","5"
"6 on Scale 1 to 10","1988","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","West Germany","753","0.0675377336854508","0.0626137657517095","0.0724617016191921","6"
"7 on Scale 1 to 10","1988","West Germany","1366","0.132835687799133","0.12617629819528","0.139495077402985","7"
"7 on Scale 1 to 10","1988","East Germany","","","","","7"
"8 on Scale 1 to 10","1988","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","West Germany","2307","0.23295033981483","0.224656230474757","0.241244449154903","8"
"9 on Scale 1 to 10","1988","West Germany","1524","0.16039245018646","0.153192052732121","0.167592847640799","9"
"9 on Scale 1 to 10","1988","East Germany","","","","","9"
"0 Completely dissatisfied","1989","West Germany","123","0.00656621218686853","0.00495494948425622","0.00817747488948084","0"
"0 Completely dissatisfied","1989","East Germany","","","","","0"
"1 on Scale 1 to 10","1989","West Germany","63","0.00364878096449806","0.00244590856631159","0.00485165336268454","1"
"1 on Scale 1 to 10","1989","East Germany","","","","","1"
"10 Completely satisfied","1989","East Germany","","","","","10"
"10 Completely satisfied","1989","West Germany","2015","0.23343739744506","0.224998252137641","0.24187654275248","10"
"2 on Scale 1 to 10","1989","West Germany","184","0.0140902952487527","0.0117389410638211","0.0164416494336843","2"
"2 on Scale 1 to 10","1989","East Germany","","","","","2"
"3 on Scale 1 to 10","1989","West Germany","265","0.0204743744016941","0.0176491519048078","0.0232995968985803","3"
"3 on Scale 1 to 10","1989","East Germany","","","","","3"
"4 on Scale 1 to 10","1989","West Germany","314","0.0288130891004259","0.0254758620450346","0.0321503161558172","4"
"4 on Scale 1 to 10","1989","East Germany","","","","","4"
"5 on Scale 1 to 10","1989","West Germany","933","0.0931339703146607","0.0873361458822428","0.0989317947470786","5"
"5 on Scale 1 to 10","1989","East Germany","","","","","5"
"6 on Scale 1 to 10","1989","West Germany","702","0.0676277092788381","0.0626181853894162","0.0726372331682599","6"
"6 on Scale 1 to 10","1989","East Germany","","","","","6"
"7 on Scale 1 to 10","1989","West Germany","1259","0.124960197205166","0.118363308011012","0.13155708639932","7"
"7 on Scale 1 to 10","1989","East Germany","","","","","7"
"8 on Scale 1 to 10","1989","West Germany","2301","0.240278652343403","0.231755030118872","0.248802274567935","8"
"8 on Scale 1 to 10","1989","East Germany","","","","","8"
"9 on Scale 1 to 10","1989","West Germany","1493","0.166969321510632","0.159529058748767","0.174409584272496","9"
"9 on Scale 1 to 10","1989","East Germany","","","","","9"
"0 Completely dissatisfied","1990","West Germany","89","0.00581110938375068","0.00428064770484215","0.00734157106265921","0"
"0 Completely dissatisfied","1990","East Germany","220","0.0500400621328902","0.0436066421383686","0.0564734821274118","0"
"1 on Scale 1 to 10","1990","East Germany","64","0.0153606337136663","0.0117317462260816","0.0189895212012509","1"
"1 on Scale 1 to 10","1990","West Germany","87","0.00664518106802387","0.00500925341826482","0.00828110871778291","1"
"10 Completely satisfied","1990","East Germany","1044","0.244804473922785","0.232117159040576","0.257491788804994","10"
"10 Completely satisfied","1990","West Germany","1897","0.219759982181821","0.211422270025384","0.228097694338257","10"
"2 on Scale 1 to 10","1990","East Germany","133","0.0313812140378629","0.0262367320198987","0.036525696055827","2"
"2 on Scale 1 to 10","1990","West Germany","156","0.0121936114880176","0.00998377279419384","0.0144034501818413","2"
"3 on Scale 1 to 10","1990","East Germany","167","0.037087684951189","0.0315114819961919","0.0426638879061861","3"
"3 on Scale 1 to 10","1990","West Germany","258","0.0237661756634274","0.0206991666057747","0.0268331847210801","3"
"4 on Scale 1 to 10","1990","West Germany","371","0.0341838585743499","0.0305252474301784","0.0378424697185215","4"
"4 on Scale 1 to 10","1990","East Germany","170","0.0392461326068769","0.0335163935573322","0.0449758716564217","4"
"5 on Scale 1 to 10","1990","West Germany","867","0.0865541982264866","0.0808925361728964","0.0922158602800768","5"
"5 on Scale 1 to 10","1990","East Germany","521","0.119989635037065","0.110401236013162","0.129578034060969","5"
"6 on Scale 1 to 10","1990","West Germany","705","0.0699771847849513","0.0648404928971544","0.0751138766727482","6"
"6 on Scale 1 to 10","1990","East Germany","321","0.070520118724607","0.0629655991046018","0.0780746383446121","6"
"7 on Scale 1 to 10","1990","West Germany","1366","0.137595882690451","0.130659762474991","0.144532002905911","7"
"7 on Scale 1 to 10","1990","East Germany","507","0.108566246854228","0.0993866779006546","0.117745815807801","7"
"8 on Scale 1 to 10","1990","East Germany","881","0.195929792758154","0.184217887135874","0.207641698380435","8"
"8 on Scale 1 to 10","1990","West Germany","2165","0.231786877894526","0.223290305441001","0.24028345034805","8"
"9 on Scale 1 to 10","1990","West Germany","1514","0.171725938044196","0.164132062748075","0.179319813340316","9"
"9 on Scale 1 to 10","1990","East Germany","384","0.0870740052606758","0.0787545979648621","0.0953934125564895","9"
"0 Completely dissatisfied","1991","West Germany","115","0.00720093950168652","0.00549827303744348","0.00890360596592956","0"
"0 Completely dissatisfied","1991","East Germany","110","0.0239662551322667","0.0193118817225875","0.028620628541946","0"
"1 on Scale 1 to 10","1991","East Germany","53","0.0110642123170858","0.00788094570290775","0.0142474789312639","1"
"1 on Scale 1 to 10","1991","West Germany","79","0.00568218051134703","0.00416853406086377","0.00719582696183028","1"
"10 Completely satisfied","1991","East Germany","614","0.158173132971884","0.147068442269415","0.169277823674354","10"
"10 Completely satisfied","1991","West Germany","1887","0.223343532552427","0.214956554734416","0.231730510370438","10"
"2 on Scale 1 to 10","1991","West Germany","143","0.0114560929914142","0.00931310089509459","0.0135990850877338","2"
"2 on Scale 1 to 10","1991","East Germany","116","0.0294190316401003","0.0242767153024685","0.0345613479777321","2"
"3 on Scale 1 to 10","1991","East Germany","216","0.0521221997176337","0.0453580025043229","0.0588863969309445","3"
"3 on Scale 1 to 10","1991","West Germany","264","0.0219928305565314","0.0190394738399642","0.0249461872730987","3"
"4 on Scale 1 to 10","1991","West Germany","313","0.0270530281383713","0.0237859700985722","0.0303200861781704","4"
"4 on Scale 1 to 10","1991","East Germany","183","0.0452037049218208","0.0388814632155623","0.0515259466280793","4"
"5 on Scale 1 to 10","1991","West Germany","787","0.0752105980054098","0.0698997329643248","0.0805214630464949","5"
"5 on Scale 1 to 10","1991","East Germany","536","0.133230461122546","0.122888990492966","0.143571931752126","5"
"6 on Scale 1 to 10","1991","West Germany","767","0.0764573921109575","0.0711062987166816","0.0818084855052335","6"
"6 on Scale 1 to 10","1991","East Germany","345","0.0777671609617261","0.0696173575907995","0.0859169643326528","6"
"7 on Scale 1 to 10","1991","West Germany","1320","0.135211527717136","0.128325541831916","0.142097513602356","7"
"7 on Scale 1 to 10","1991","East Germany","562","0.127332380521488","0.117188069006262","0.137476692036715","7"
"8 on Scale 1 to 10","1991","East Germany","884","0.212830213427821","0.200374185718354","0.225286241137288","8"
"8 on Scale 1 to 10","1991","West Germany","2259","0.24114268514233","0.232528356606182","0.249757013678478","8"
"9 on Scale 1 to 10","1991","West Germany","1539","0.175249192772389","0.167593337583805","0.182905047960972","9"
"9 on Scale 1 to 10","1991","East Germany","529","0.128891247265627","0.118694148657122","0.139088345874132","9"
"0 Completely dissatisfied","1992","West Germany","136","0.00740507860021453","0.0056666543269527","0.00914350287347637","0"
"0 Completely dissatisfied","1992","East Germany","58","0.0127256178374125","0.00923366339938918","0.0162175722754358","0"
"1 on Scale 1 to 10","1992","East Germany","49","0.0149156512019337","0.0111393379288836","0.0186919644749838","1"
"1 on Scale 1 to 10","1992","West Germany","83","0.00571583670380196","0.00418721477970255","0.00724445862790137","1"
"10 Completely satisfied","1992","West Germany","1721","0.212290967504153","0.203999076447036","0.220582858561269","10"
"10 Completely satisfied","1992","East Germany","373","0.100216260913189","0.0908611624295144","0.109571359396863","10"
"2 on Scale 1 to 10","1992","West Germany","143","0.0104417490626307","0.00838058659934799","0.0125029115259134","2"
"2 on Scale 1 to 10","1992","East Germany","141","0.0326358656497687","0.0271004179067386","0.0381713133927988","2"
"3 on Scale 1 to 10","1992","West Germany","282","0.0246606044254349","0.0215158650520677","0.0278053437988022","3"
"3 on Scale 1 to 10","1992","East Germany","236","0.056128668378348","0.0489580111435622","0.0632993256131338","3"
"4 on Scale 1 to 10","1992","West Germany","337","0.0312829951403259","0.0277531346445046","0.0348128556361471","4"
"4 on Scale 1 to 10","1992","East Germany","266","0.0630549441080267","0.0554826612127272","0.0706272270033262","4"
"5 on Scale 1 to 10","1992","West Germany","798","0.0753145869847311","0.0699635066705467","0.0806656672989155","5"
"5 on Scale 1 to 10","1992","East Germany","574","0.143240074168293","0.132326373529519","0.154153774807066","5"
"6 on Scale 1 to 10","1992","West Germany","745","0.072225228471496","0.0669762999564672","0.0774741569865248","6"
"6 on Scale 1 to 10","1992","East Germany","419","0.107013657436023","0.0973830826490496","0.116644232222996","6"
"7 on Scale 1 to 10","1992","West Germany","1385","0.144668376007997","0.137535593456206","0.151801158559788","7"
"7 on Scale 1 to 10","1992","East Germany","641","0.158996461986348","0.147604386927815","0.17038853704488","7"
"8 on Scale 1 to 10","1992","West Germany","2159","0.238618154001783","0.229975285286398","0.247261022717167","8"
"8 on Scale 1 to 10","1992","East Germany","782","0.202333210855067","0.189817528333461","0.214848893376674","8"
"9 on Scale 1 to 10","1992","West Germany","1554","0.177376423097433","0.169630852097467","0.185121994097398","9"
"9 on Scale 1 to 10","1992","East Germany","419","0.108739587465591","0.0990410478304895","0.118438127100693","9"
"0 Completely dissatisfied","1993","West Germany","100","0.00612011796175938","0.00453315148301283","0.00770708444050594","0"
"0 Completely dissatisfied","1993","East Germany","63","0.0164145608539182","0.0123830801299102","0.0204460415779262","0"
"1 on Scale 1 to 10","1993","East Germany","53","0.0132268170901916","0.0096020487902459","0.0168515853901373","1"
"1 on Scale 1 to 10","1993","West Germany","81","0.0060592630847283","0.00448015790924984","0.00763836826020675","1"
"10 Completely satisfied","1993","West Germany","1819","0.222662829264927","0.21419739023541","0.231128268294444","10"
"10 Completely satisfied","1993","East Germany","442","0.129342399293253","0.118695134320298","0.139989664266208","10"
"2 on Scale 1 to 10","1993","West Germany","196","0.0152331850897905","0.0127409846461939","0.0177253855333871","2"
"2 on Scale 1 to 10","1993","East Germany","145","0.0355203835055688","0.0296477992306746","0.041392967780463","2"
"3 on Scale 1 to 10","1993","West Germany","274","0.0238783692527418","0.0207718417188054","0.0269848967866783","3"
"3 on Scale 1 to 10","1993","East Germany","199","0.0510551132046034","0.0440714381337928","0.058038788275414","3"
"4 on Scale 1 to 10","1993","West Germany","319","0.0283868789937638","0.0250075815820105","0.0317661764055172","4"
"4 on Scale 1 to 10","1993","East Germany","222","0.060457711197741","0.0528958635167935","0.0680195588786886","4"
"5 on Scale 1 to 10","1993","West Germany","773","0.0773644117513848","0.0719280716091442","0.0828007518936254","5"
"5 on Scale 1 to 10","1993","East Germany","531","0.133609793785046","0.122814863995553","0.144404723574538","5"
"6 on Scale 1 to 10","1993","West Germany","701","0.0676068402018479","0.0624980770878432","0.0727156033158527","6"
"6 on Scale 1 to 10","1993","East Germany","373","0.099203380759638","0.0897187480373413","0.108688013481935","6"
"7 on Scale 1 to 10","1993","West Germany","1275","0.131328043013111","0.124455340527022","0.138200745499199","7"
"7 on Scale 1 to 10","1993","East Germany","595","0.150774684701932","0.139421450719625","0.162127918684238","7"
"8 on Scale 1 to 10","1993","West Germany","2172","0.242092104139525","0.23337605971218","0.25080814856687","8"
"8 on Scale 1 to 10","1993","East Germany","790","0.206453473312013","0.193611220877176","0.21929572574685","8"
"9 on Scale 1 to 10","1993","West Germany","1568","0.179267957246421","0.171462956724022","0.187072957768819","9"
"9 on Scale 1 to 10","1993","East Germany","403","0.103941682296096","0.0942587495242447","0.113624615067947","9"
"0 Completely dissatisfied","1994","West Germany","87","0.0066791454260435","0.00500534289525825","0.00835294795682876","0"
"0 Completely dissatisfied","1994","East Germany","56","0.0149397835351214","0.0110642917028916","0.0188152753673513","0"
"1 on Scale 1 to 10","1994","West Germany","68","0.00525444916761295","0.00376879202989218","0.00674010630533371","1"
"1 on Scale 1 to 10","1994","East Germany","47","0.0129448086999756","0.00933368953198496","0.0165559278679663","1"
"10 Completely satisfied","1994","East Germany","457","0.132686002478223","0.121848629596846","0.143523375359599","10"
"10 Completely satisfied","1994","West Germany","1771","0.219649887080883","0.211142244531861","0.228157529629905","10"
"2 on Scale 1 to 10","1994","West Germany","175","0.0180376752239149","0.0153028052203062","0.0207725452275235","2"
"2 on Scale 1 to 10","1994","East Germany","101","0.0246353213534735","0.0196832611983015","0.0295873815086455","2"
"3 on Scale 1 to 10","1994","West Germany","273","0.0234713266932384","0.0203602528983311","0.0265824004881458","3"
"3 on Scale 1 to 10","1994","East Germany","193","0.0492649581399494","0.0423510740668755","0.0561788422130233","3"
"4 on Scale 1 to 10","1994","West Germany","298","0.0263210496463948","0.0230313330451662","0.0296107662476234","4"
"4 on Scale 1 to 10","1994","East Germany","216","0.0557014029504485","0.0483746588582442","0.0630281470426527","4"
"5 on Scale 1 to 10","1994","West Germany","734","0.0755847581238659","0.0701528845121419","0.0810166317355898","5"
"5 on Scale 1 to 10","1994","East Germany","502","0.132138968174457","0.121320548285509","0.142957388063404","5"
"6 on Scale 1 to 10","1994","West Germany","721","0.0754679711289849","0.0700399527240699","0.0808959895338999","6"
"6 on Scale 1 to 10","1994","East Germany","354","0.0882976827160898","0.0792335873542138","0.0973617780779658","6"
"7 on Scale 1 to 10","1994","West Germany","1225","0.127189686937841","0.120342930521767","0.134036443353915","7"
"7 on Scale 1 to 10","1994","East Germany","562","0.148870200433294","0.137498508959881","0.160241891906706","7"
"8 on Scale 1 to 10","1994","West Germany","2150","0.232639077776551","0.223956670240485","0.241321485312617","8"
"8 on Scale 1 to 10","1994","East Germany","849","0.226303580963917","0.21293595484794","0.239671207079893","8"
"9 on Scale 1 to 10","1994","West Germany","1595","0.18970497279467","0.18164822185958","0.197761723729761","9"
"9 on Scale 1 to 10","1994","East Germany","427","0.114217290555052","0.104055907817366","0.124378673292739","9"
"0 Completely dissatisfied","1995","East Germany","44","0.0109241410980611","0.00755427339165173","0.0142940088044704","0"
"0 Completely dissatisfied","1995","West Germany","105","0.00819599130496788","0.00639028538673072","0.010001697223205","0"
"1 on Scale 1 to 10","1995","East Germany","38","0.00939675106935137","0.00626892110805086","0.0125245810306519","1"
"1 on Scale 1 to 10","1995","West Germany","74","0.00593524685821687","0.00439687942199847","0.00747361429443527","1"
"10 Completely satisfied","1995","East Germany","419","0.112660099623843","0.102409849309569","0.122910349938117","10"
"10 Completely satisfied","1995","West Germany","1706","0.197564028646562","0.189589730329402","0.205538326963721","10"
"2 on Scale 1 to 10","1995","East Germany","101","0.0268707559263622","0.0216283625715514","0.032113149281173","2"
"2 on Scale 1 to 10","1995","West Germany","154","0.0142772169958892","0.0119012931041724","0.0166531408876061","2"
"3 on Scale 1 to 10","1995","East Germany","186","0.0562523910000466","0.0487826967442389","0.0637220852558543","3"
"3 on Scale 1 to 10","1995","West Germany","297","0.0236960217005947","0.0206497853498121","0.0267422580513773","3"
"4 on Scale 1 to 10","1995","East Germany","206","0.0573197363718143","0.0497837743726101","0.0648556983710185","4"
"4 on Scale 1 to 10","1995","West Germany","338","0.0289953903952814","0.0256348550051291","0.0323559257854338","4"
"5 on Scale 1 to 10","1995","West Germany","811","0.0828865658941058","0.0773646861008564","0.0884084456873552","5"
"5 on Scale 1 to 10","1995","East Germany","448","0.124980976868866","0.114259981579349","0.135701972158383","5"
"6 on Scale 1 to 10","1995","East Germany","384","0.103928254358821","0.0940349217852751","0.113821586932366","6"
"6 on Scale 1 to 10","1995","West Germany","706","0.0752252042500792","0.0699427830468075","0.0805076254533509","6"
"7 on Scale 1 to 10","1995","East Germany","565","0.148174697540424","0.136656972854721","0.159692422226127","7"
"7 on Scale 1 to 10","1995","West Germany","1320","0.127571503156017","0.120889985734564","0.134253020577469","7"
"8 on Scale 1 to 10","1995","East Germany","793","0.218354076429564","0.204960699662192","0.231747453196935","8"
"8 on Scale 1 to 10","1995","West Germany","2361","0.246333138077978","0.237703661047544","0.254962615108412","8"
"9 on Scale 1 to 10","1995","East Germany","471","0.131138119712847","0.120194921932795","0.142081317492899","9"
"9 on Scale 1 to 10","1995","West Germany","1705","0.189319692720309","0.181473552694485","0.197165832746132","9"
"0 Completely dissatisfied","1996","East Germany","51","0.0125039080986563","0.00890885227718574","0.0160989639201268","0"
"0 Completely dissatisfied","1996","West Germany","85","0.00733790999360099","0.005609916788128","0.00906590319907399","0"
"1 on Scale 1 to 10","1996","East Germany","35","0.0108400026637067","0.00748986212806401","0.0141901431993494","1"
"1 on Scale 1 to 10","1996","West Germany","51","0.00590845533777567","0.0043567641614221","0.00746014651412924","1"
"10 Completely satisfied","1996","East Germany","454","0.130918953398159","0.120005895466946","0.141832011329372","10"
"10 Completely satisfied","1996","West Germany","1714","0.199624580356549","0.19153159039976","0.207717570313338","10"
"2 on Scale 1 to 10","1996","East Germany","86","0.023990790035031","0.0190401164614341","0.0289414636086279","2"
"2 on Scale 1 to 10","1996","West Germany","150","0.0135173694855533","0.0111793617916665","0.0158553771794401","2"
"3 on Scale 1 to 10","1996","East Germany","171","0.0515506354822949","0.0443967967531465","0.0587044742114433","3"
"3 on Scale 1 to 10","1996","West Germany","245","0.0227027590625432","0.0196869226637971","0.0257185954612892","3"
"4 on Scale 1 to 10","1996","East Germany","211","0.0597472453091335","0.0520789944943841","0.0674154961238829","4"
"4 on Scale 1 to 10","1996","West Germany","324","0.0314916253892353","0.0279556897568813","0.0350275610215894","4"
"5 on Scale 1 to 10","1996","West Germany","754","0.074042964013765","0.0687415412575466","0.0793443867699834","5"
"5 on Scale 1 to 10","1996","East Germany","438","0.121462821364665","0.110894237115326","0.132031405614004","5"
"6 on Scale 1 to 10","1996","East Germany","354","0.0903560765806117","0.0810807448152545","0.0996314083459689","6"
"6 on Scale 1 to 10","1996","West Germany","677","0.0632531611072563","0.0583247451232534","0.0681815770912591","6"
"7 on Scale 1 to 10","1996","East Germany","540","0.147416851864356","0.135947021436291","0.158886682292421","7"
"7 on Scale 1 to 10","1996","West Germany","1345","0.140371115472866","0.133337971665638","0.147404259280094","7"
"8 on Scale 1 to 10","1996","East Germany","847","0.225798779033192","0.212271738871239","0.239325819195146","8"
"8 on Scale 1 to 10","1996","West Germany","2377","0.258440658808879","0.249577092525484","0.267304225092274","8"
"9 on Scale 1 to 10","1996","East Germany","483","0.125413936170194","0.114699008726294","0.136128863614093","9"
"9 on Scale 1 to 10","1996","West Germany","1649","0.183309400971976","0.175475532612134","0.191143269331818","9"
"0 Completely dissatisfied","1997","East Germany","29","","","","0"
"0 Completely dissatisfied","1997","West Germany","71","0.00515885113179677","0.00369376931369223","0.00662393294990131","0"
"1 on Scale 1 to 10","1997","East Germany","27","","","","1"
"1 on Scale 1 to 10","1997","West Germany","68","0.00692555754962678","0.00522955389206373","0.00862156120718984","1"
"10 Completely satisfied","1997","East Germany","409","0.112076623409758","0.101797429143696","0.12235581767582","10"
"10 Completely satisfied","1997","West Germany","1548","0.18751424665547","0.179531845992249","0.195496647318691","10"
"2 on Scale 1 to 10","1997","East Germany","92","0.0257943945186156","0.0206290202970143","0.030959768740217","2"
"2 on Scale 1 to 10","1997","West Germany","125","0.013249421740091","0.0109110655400302","0.0155877779401517","2"
"3 on Scale 1 to 10","1997","East Germany","155","0.0427460432199894","0.0361546783180947","0.049337408121884","3"
