"plh0177","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Not Employed","no migration background","35","0.00871037109861708","0.0056652313284508","0.0117555108687834","0"
"0 Completely dissatisfied","1984","Not Employed","direct migration background","55","0.0409017851266966","0.0285951528676235","0.0532084173857697","0"
"0 Completely dissatisfied","1984","Not Employed","indirect migration background","3","","","","0"
"0 Completely dissatisfied","1984","Employed","no migration background","48","0.00913827978891265","0.00651329271804949","0.0117632668597758","0"
"0 Completely dissatisfied","1984","Employed","direct migration background","122","0.0405486427911378","0.0326673053645069","0.0484299802177687","0"
"0 Completely dissatisfied","1984","Employed","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1984","Not Employed","no migration background","26","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","direct migration background","30","0.0271558238374509","0.0170565607988906","0.0372550868760112","1"
"1 on Scale 1 to 10","1984","Not Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1984","Employed","no migration background","42","0.00859703317023584","0.00605027430732218","0.0111437920331495","1"
"1 on Scale 1 to 10","1984","Employed","direct migration background","46","0.0166702110214297","0.0115543301118843","0.0217860919309751","1"
"1 on Scale 1 to 10","1984","Employed","indirect migration background","2","","","","1"
"10 Completely satisfied","1984","Not Employed","direct migration background","213","0.270237391650108","0.242644318362494","0.297830464937723","10"
"10 Completely satisfied","1984","Not Employed","no migration background","1338","0.380966669621872","0.365052311447349","0.396881027796394","10"
"10 Completely satisfied","1984","Not Employed","indirect migration background","19","","","","10"
"10 Completely satisfied","1984","Employed","indirect migration background","18","","","","10"
"10 Completely satisfied","1984","Employed","no migration background","1678","0.335935977139352","0.322906660078729","0.348965294199975","10"
"10 Completely satisfied","1984","Employed","direct migration background","580","0.268307262495352","0.25060287665367","0.286011648337034","10"
"2 on Scale 1 to 10","1984","Not Employed","no migration background","43","0.0109049187144762","0.00750147276149299","0.0143083646674595","2"
"2 on Scale 1 to 10","1984","Not Employed","direct migration background","37","0.0295239073801259","0.0190063258241039","0.040041488936148","2"
"2 on Scale 1 to 10","1984","Not Employed","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1984","Employed","no migration background","65","0.0123145513841795","0.00927221631757217","0.0153568864507868","2"
"2 on Scale 1 to 10","1984","Employed","direct migration background","92","0.0328985681702431","0.0257712722456144","0.0400258640948719","2"
"2 on Scale 1 to 10","1984","Employed","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1984","Not Employed","direct migration background","60","0.0387637425557072","0.0267697307252791","0.0507577543861353","3"
"3 on Scale 1 to 10","1984","Not Employed","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","no migration background","73","0.0185084858541593","0.014091588148921","0.0229253835593975","3"
"3 on Scale 1 to 10","1984","Employed","no migration background","133","0.0249737173602924","0.0206690640943699","0.0292783706262149","3"
"3 on Scale 1 to 10","1984","Employed","direct migration background","112","0.0395944377942284","0.0318025138788502","0.0473863617096066","3"
"3 on Scale 1 to 10","1984","Employed","indirect migration background","2","","","","3"
"4 on Scale 1 to 10","1984","Not Employed","direct migration background","60","0.0557657092621613","0.0415076620042577","0.0700237565200649","4"
"4 on Scale 1 to 10","1984","Employed","no migration background","148","0.0295290962268819","0.0248592266123182","0.0341989658414456","4"
"4 on Scale 1 to 10","1984","Not Employed","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","no migration background","77","0.0207253386938631","0.0160566845985873","0.0253939927891389","4"
"4 on Scale 1 to 10","1984","Employed","direct migration background","125","0.0451250939434436","0.0368307397096168","0.0534194481772703","4"
"4 on Scale 1 to 10","1984","Employed","indirect migration background","3","","","","4"
"5 on Scale 1 to 10","1984","Not Employed","no migration background","276","0.0740276255388693","0.0654476797125777","0.0826075713651609","5"
"5 on Scale 1 to 10","1984","Not Employed","direct migration background","106","0.0973035720609473","0.0788885686147354","0.115718575507159","5"
"5 on Scale 1 to 10","1984","Employed","indirect migration background","12","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1984","Employed","no migration background","452","0.0876564346514027","0.0798552685372272","0.0954576007655782","5"
