"plh0177","year","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1986","Female","135","0.0195507168033925","0.0158373198938972","0.0232641137128879","3"
"3 on Scale 1 to 10","1986","Male","152","0.022005381671542","0.0180352214835458","0.0259755418595383","3"
"4 on Scale 1 to 10","1986","Female","170","0.0251868721691582","0.0209842023992345","0.029389541939082","4"
"4 on Scale 1 to 10","1986","Male","146","0.025558798474207","0.0212878593535902","0.0298297375948238","4"
"5 on Scale 1 to 10","1986","Male","511","0.0862411343410025","0.0786440250053285","0.0938382436766766","5"
"5 on Scale 1 to 10","1986","Female","485","0.0850559472458839","0.0775737858064896","0.0925381086852782","5"
"6 on Scale 1 to 10","1986","Female","354","0.0616062106529785","0.0551573606859689","0.0680550606199882","6"
"6 on Scale 1 to 10","1986","Male","372","0.0650420157707028","0.0583682895213603","0.0717157420200453","6"
"7 on Scale 1 to 10","1986","Male","676","0.127303883044614","0.11828344367154","0.136324322417687","7"
"7 on Scale 1 to 10","1986","Female","667","0.122507012903459","0.113713148496487","0.131300877310431","7"
"8 on Scale 1 to 10","1986","Female","1158","0.223360641777813","0.212189682084991","0.234531601470634","8"
"8 on Scale 1 to 10","1986","Male","1182","0.23999517877504","0.22843712323446","0.251553234315619","8"
"9 on Scale 1 to 10","1986","Female","796","0.153859546349952","0.144182096803273","0.163536995896631","9"
"9 on Scale 1 to 10","1986","Male","775","0.152281134806528","0.142557596688177","0.162004672924879","9"
"0 Completely dissatisfied","1987","Female","30","0.00748655500719887","0.00485855962581205","0.0101145503885857","0"
"0 Completely dissatisfied","1987","Male","21","","","","0"
"1 on Scale 1 to 10","1987","Male","14","","","","1"
"1 on Scale 1 to 10","1987","Female","27","","","","1"
"10 Completely satisfied","1987","Female","1193","0.29834598513261","0.284397180402338","0.312294789862882","10"
"10 Completely satisfied","1987","Male","958","0.248397562389955","0.234675785314453","0.262119339465457","10"
"2 on Scale 1 to 10","1987","Female","50","0.0113400546269643","0.00811195870310371","0.0145681505508249","2"
"2 on Scale 1 to 10","1987","Male","53","0.0134860516924051","0.00982305412921076","0.0171490492555994","2"
"3 on Scale 1 to 10","1987","Female","82","0.0198072729431249","0.0155592831032812","0.0240552627829687","3"
"3 on Scale 1 to 10","1987","Male","84","0.0227240601486246","0.0179915214587399","0.0274565988385092","3"
"4 on Scale 1 to 10","1987","Female","131","0.0302461941244728","0.025024859798231","0.0354675284507146","4"
"4 on Scale 1 to 10","1987","Male","93","0.0235320117946467","0.018718066634699","0.0283459569545945","4"
"5 on Scale 1 to 10","1987","Female","302","0.0743313367263474","0.0663342990752229","0.082328374377472","5"
"5 on Scale 1 to 10","1987","Male","261","0.0720266642098732","0.0638164024365577","0.0802369259831886","5"
"6 on Scale 1 to 10","1987","Female","222","0.0508422368484599","0.0441449806138957","0.0575394930830241","6"
"6 on Scale 1 to 10","1987","Male","246","0.0673215202866349","0.0593638573421643","0.0752791832311056","6"
"7 on Scale 1 to 10","1987","Male","458","0.116229102108449","0.10605092756376","0.126407276653139","7"
"7 on Scale 1 to 10","1987","Female","455","0.110615700236778","0.101053265059294","0.120178135414262","7"
"8 on Scale 1 to 10","1987","Female","922","0.219631582672074","0.207010034586461","0.232253130757688","8"
"8 on Scale 1 to 10","1987","Male","940","0.248706693868375","0.234979204957723","0.262434182779027","8"
"9 on Scale 1 to 10","1987","Female","719","0.170740366189803","0.159268640453302","0.182212091926304","9"
"9 on Scale 1 to 10","1987","Male","681","0.178003726757323","0.165856082184248","0.190151371330398","9"
"0 Completely dissatisfied","1988","Female","63","0.00710219167812874","0.00478520819163382","0.00941917516462365","0"
"0 Completely dissatisfied","1988","Male","52","0.00372943272950992","0.00202826711379392","0.00543059834522591","0"
"1 on Scale 1 to 10","1988","Female","39","0.00518154588813401","0.00320058428040608","0.00716250749586193","1"
"1 on Scale 1 to 10","1988","Male","42","0.00612582436307701","0.00394819215874158","0.00830345656741244","1"
"10 Completely satisfied","1988","Female","1170","0.262254527773051","0.250118145658126","0.274390909887976","10"
"10 Completely satisfied","1988","Male","1018","0.225075618712345","0.213420131130454","0.236731106294236","10"
"2 on Scale 1 to 10","1988","Female","89","0.0119538251778265","0.00895523897383596","0.014952411381817","2"
"2 on Scale 1 to 10","1988","Male","95","0.0132560460613029","0.0100641716411062","0.0164479204814995","2"
"3 on Scale 1 to 10","1988","Female","138","0.0232702081662273","0.0191105099935894","0.0274299063388652","3"
"3 on Scale 1 to 10","1988","Male","132","0.0205414990145877","0.0165828623426953","0.02450013568648","3"
"4 on Scale 1 to 10","1988","Female","152","0.0294740538925465","0.0248074817975238","0.0341406259875692","4"
"4 on Scale 1 to 10","1988","Male","167","0.0299493054520201","0.0251923711859599","0.0347062397180804","4"
"5 on Scale 1 to 10","1988","Male","431","0.0854968474314145","0.0776930819219898","0.0933006129408392","5"
"5 on Scale 1 to 10","1988","Female","440","0.0870552894667599","0.079276817546903","0.0948337613866167","5"
"6 on Scale 1 to 10","1988","Female","393","0.0667261949942367","0.059840826528098","0.0736115634603755","6"
"6 on Scale 1 to 10","1988","Male","360","0.0684345057043123","0.06138788620515","0.0754811252034746","6"
"7 on Scale 1 to 10","1988","Male","724","0.149063196123411","0.139123561382178","0.159002830864644","7"
"7 on Scale 1 to 10","1988","Female","642","0.118150516328384","0.10924437643887","0.127056656217897","7"
"8 on Scale 1 to 10","1988","Female","1162","0.231601955416628","0.219962338036277","0.243241572796978","8"
"8 on Scale 1 to 10","1988","Male","1145","0.234440340737852","0.222616944366687","0.246263737109018","8"
"9 on Scale 1 to 10","1988","Male","766","0.163887383670168","0.153556399253385","0.17421836808695","9"
"9 on Scale 1 to 10","1988","Female","758","0.157229691218078","0.147185930395353","0.167273452040802","9"
"0 Completely dissatisfied","1989","Female","69","0.00723014175080577","0.00485577961964325","0.00960450388196829","0"
"0 Completely dissatisfied","1989","Male","54","0.00583543449744538","0.00367189544170577","0.007998973553185","0"
"1 on Scale 1 to 10","1989","Female","30","0.00371825308903774","0.00201252492592144","0.00542398125215404","1"
"1 on Scale 1 to 10","1989","Male","33","0.00357231399961499","0.00187759887226627","0.00526702912696371","1"
"10 Completely satisfied","1989","Female","1076","0.249883905905781","0.237750502299038","0.262017309512524","10"
"10 Completely satisfied","1989","Male","939","0.215334962932685","0.203658846255412","0.227011079609958","10"
"2 on Scale 1 to 10","1989","Female","96","0.0159344469521171","0.0124250720015768","0.0194438219026574","2"
"2 on Scale 1 to 10","1989","Male","88","0.0120604640830211","0.00895986086873357","0.0151610672973086","2"
"3 on Scale 1 to 10","1989","Female","141","0.0209143625478381","0.0169040158847517","0.0249247092109245","3"
"3 on Scale 1 to 10","1989","Male","124","0.0199900857989907","0.0160143129460768","0.0239658586519046","3"
"4 on Scale 1 to 10","1989","Female","152","0.0279291864952904","0.0233114690587002","0.0325469039318807","4"
"4 on Scale 1 to 10","1989","Male","162","0.0297859879417209","0.0249571928548204","0.0346147830286213","4"
"5 on Scale 1 to 10","1989","Female","480","0.0969803050608667","0.088686770786946","0.105273839334787","5"
"5 on Scale 1 to 10","1989","Male","453","0.0889003651684888","0.0808162273453635","0.096984502991614","5"
"6 on Scale 1 to 10","1989","Female","342","0.0617266403681125","0.0549821323950473","0.0684711483411777","6"
"6 on Scale 1 to 10","1989","Male","360","0.0741229306666817","0.0666815768345963","0.0815642844987671","6"
"7 on Scale 1 to 10","1989","Female","611","0.115435056138461","0.106479697543083","0.124390414733839","7"
"7 on Scale 1 to 10","1989","Male","648","0.135444382513737","0.125724165355058","0.145164599672417","7"
"8 on Scale 1 to 10","1989","Female","1143","0.238048958612831","0.22611331243441","0.249984604791253","8"
"8 on Scale 1 to 10","1989","Male","1158","0.242732844054473","0.230554511391314","0.254911176717631","8"
"9 on Scale 1 to 10","1989","Male","742","0.172220228343141","0.161495199092003","0.18294525759428","9"
"9 on Scale 1 to 10","1989","Female","751","0.162198743078859","0.151867715863738","0.172529770293979","9"
"0 Completely dissatisfied","1990","Female","153","0.014347262984086","0.0115856481018455","0.0171088778663265","0"
"0 Completely dissatisfied","1990","Male","156","0.0146541834284114","0.01179052350423","0.0175178433525928","0"
"1 on Scale 1 to 10","1990","Male","74","0.00794278555309488","0.00582734380910111","0.0100582272970887","1"
"1 on Scale 1 to 10","1990","Female","77","0.00873274650357515","0.00657208156135106","0.0108934114457992","1"
"10 Completely satisfied","1990","Male","1328","0.207343089153866","0.19768183072706","0.217004347580673","10"
"10 Completely satisfied","1990","Female","1613","0.24047251488929","0.230547730318149","0.250397299460431","10"
"2 on Scale 1 to 10","1990","Male","137","0.0172759145377678","0.0141707643178937","0.0203810647576419","2"
"2 on Scale 1 to 10","1990","Female","152","0.0147613422273328","0.0119607475097516","0.0175619369449139","2"
"3 on Scale 1 to 10","1990","Female","224","0.0279709693811049","0.0241417522283064","0.0318001865339034","3"
"3 on Scale 1 to 10","1990","Male","201","0.0246369152044007","0.0209426964121925","0.0283311339966089","3"
"4 on Scale 1 to 10","1990","Female","273","0.0347471107120699","0.0304940995454224","0.0390001218787174","4"
"4 on Scale 1 to 10","1990","Male","268","0.0356500313059874","0.0312313407905021","0.0400687218214728","4"
"5 on Scale 1 to 10","1990","Female","696","0.0888862327429003","0.0822774698095593","0.0954949956762413","5"
"5 on Scale 1 to 10","1990","Male","692","0.0977612508096499","0.0906835792722894","0.10483892234701","5"
"6 on Scale 1 to 10","1990","Female","498","0.0647272753905462","0.0590134177397309","0.0704411330413614","6"
"6 on Scale 1 to 10","1990","Male","528","0.0759615345362284","0.0696477729070386","0.0822752961654182","6"
"7 on Scale 1 to 10","1990","Male","938","0.139683328110286","0.131422040384637","0.147944615835935","7"
"7 on Scale 1 to 10","1990","Female","935","0.124801469666885","0.117126445378439","0.132476493955332","7"
"8 on Scale 1 to 10","1990","Female","1520","0.220252875164709","0.210628904222539","0.229876846106879","8"
"8 on Scale 1 to 10","1990","Male","1526","0.229680257712883","0.219656198136491","0.239704317289275","8"
"9 on Scale 1 to 10","1990","Male","916","0.149410709647425","0.140915049891735","0.157906369403114","9"
"9 on Scale 1 to 10","1990","Female","982","0.160300200337501","0.151780081031083","0.168820319643918","9"
"0 Completely dissatisfied","1991","Female","118","0.0107569546948708","0.0083383337165578","0.0131755756731838","0"
"0 Completely dissatisfied","1991","Male","107","0.010448229172164","0.00800123070406239","0.0128952276402656","0"
"1 on Scale 1 to 10","1991","Male","69","0.00747451084861731","0.00540172079964971","0.00954730089758491","1"
"1 on Scale 1 to 10","1991","Female","63","0.00614538146263596","0.004313035413826","0.00797772751144591","1"
"10 Completely satisfied","1991","Female","1341","0.223469547069683","0.213702572358568","0.233236521780797","10"
"10 Completely satisfied","1991","Male","1160","0.195300900158505","0.185760601452919","0.204841198864091","10"
"2 on Scale 1 to 10","1991","Male","136","0.0173275890231333","0.014187322254599","0.0204678557916675","2"
"2 on Scale 1 to 10","1991","Female","123","0.0131020601050263","0.0104359532117399","0.0157681669983127","2"
"3 on Scale 1 to 10","1991","Female","231","0.02524599090163","0.0215679600434367","0.0289240217598232","3"
"3 on Scale 1 to 10","1991","Male","249","0.0312968540446975","0.0271066150925393","0.0354870929968558","3"
"4 on Scale 1 to 10","1991","Female","278","0.0333628346441864","0.029152323134936","0.0375733461534367","4"
"4 on Scale 1 to 10","1991","Male","218","0.0278493382198917","0.0238895922978364","0.0318090841419469","4"
"5 on Scale 1 to 10","1991","Female","698","0.0882426573181961","0.0815922144556873","0.0948931001807048","5"
"5 on Scale 1 to 10","1991","Male","625","0.0856462740641335","0.0789117881484745","0.0923807599797925","5"
"6 on Scale 1 to 10","1991","Female","545","0.0729745592926068","0.0668763375830538","0.0790727810021598","6"
"6 on Scale 1 to 10","1991","Male","567","0.0808682249151455","0.0743072113202138","0.0874292385100773","6"
"7 on Scale 1 to 10","1991","Male","936","0.137788236188057","0.129493432067052","0.146083040309063","7"
"7 on Scale 1 to 10","1991","Female","946","0.129828809682063","0.121948205209668","0.137709414154459","7"
"8 on Scale 1 to 10","1991","Female","1578","0.229147361997868","0.2192933121402","0.239001411855537","8"
"8 on Scale 1 to 10","1991","Male","1565","0.242280469960298","0.231969333447104","0.252591606473491","8"
"9 on Scale 1 to 10","1991","Male","1001","0.163719373405357","0.154814676385905","0.17262407042481","9"
"9 on Scale 1 to 10","1991","Female","1067","0.167723842831234","0.15896386974992","0.176483815912548","9"
"0 Completely dissatisfied","1992","Female","101","0.00860095144691619","0.00641515264553487","0.0107867502482975","0"
"0 Completely dissatisfied","1992","Male","93","0.00832444974655425","0.00610625740752742","0.0105426420855811","0"
"1 on Scale 1 to 10","1992","Male","67","0.00816462530476533","0.00596765313064923","0.0103615974788814","1"
"1 on Scale 1 to 10","1992","Female","65","0.0069960766989799","0.00502312955822439","0.00896902383973541","1"
"10 Completely satisfied","1992","Female","1139","0.200137034232379","0.190666287757215","0.209607780707543","10"
"10 Completely satisfied","1992","Male","955","0.178704176776858","0.169351115301355","0.188057238252361","10"
"2 on Scale 1 to 10","1992","Female","142","0.013650343419981","0.0109037149067235","0.0163969719332386","2"
"2 on Scale 1 to 10","1992","Male","142","0.0162183532635592","0.0131345308103691","0.0193021757167493","2"
"3 on Scale 1 to 10","1992","Female","283","0.0317699231268319","0.0276183752258934","0.0359214710277704","3"
"3 on Scale 1 to 10","1992","Male","235","0.0300584857419567","0.0258898595466193","0.0342271119372941","3"
"4 on Scale 1 to 10","1992","Female","315","0.0396998575828789","0.0350780628043707","0.0443216523613871","4"
"4 on Scale 1 to 10","1992","Male","288","0.0353815882465704","0.0308713127967061","0.0398918636964347","4"
"5 on Scale 1 to 10","1992","Female","687","0.0845025336454534","0.077918741291183","0.0910863259997238","5"
"5 on Scale 1 to 10","1992","Male","685","0.0936834041700001","0.0865695013512598","0.100797306988741","5"
"6 on Scale 1 to 10","1992","Female","590","0.0750394761719371","0.0688032884134688","0.0812756639304053","6"
"6 on Scale 1 to 10","1992","Male","574","0.0836961287708643","0.0769351577211326","0.0904570998205961","6"
"7 on Scale 1 to 10","1992","Female","1018","0.144232230896395","0.135916090554091","0.152548371238699","7"
"7 on Scale 1 to 10","1992","Male","1008","0.151132944358829","0.142388423030644","0.159877465687014","7"
"8 on Scale 1 to 10","1992","Female","1499","0.233169137475256","0.223159968722667","0.243178306227845","8"
"8 on Scale 1 to 10","1992","Male","1442","0.22939582454546","0.219131152851437","0.239660496239483","8"
"9 on Scale 1 to 10","1992","Female","1017","0.162202435302992","0.153476521500219","0.170928349105764","9"
"9 on Scale 1 to 10","1992","Male","956","0.165240019074583","0.156172780171956","0.174307257977209","9"
"0 Completely dissatisfied","1993","Female","89","0.00844633054043195","0.00626121333153444","0.0106314477493295","0"
"0 Completely dissatisfied","1993","Male","74","0.00785657077938206","0.00568607027704473","0.0100270712817194","0"
"1 on Scale 1 to 10","1993","Male","74","0.00864332965734464","0.00636764725077422","0.0109190120639151","1"
"1 on Scale 1 to 10","1993","Female","60","0.00640572688740191","0.00450083059435533","0.0083106231804485","1"
"10 Completely satisfied","1993","Female","1258","0.223120557780273","0.213179577877028","0.233061537683518","10"
"10 Completely satisfied","1993","Male","1003","0.183652459312823","0.174133443125949","0.193171475499697","10"
"2 on Scale 1 to 10","1993","Female","169","0.0165927305540621","0.0135426716601328","0.0196427894479914","2"
"2 on Scale 1 to 10","1993","Male","172","0.0221379550601218","0.0185208286025347","0.025755081517709","2"
"3 on Scale 1 to 10","1993","Female","247","0.0279804351819599","0.0240426925880295","0.0319181777758904","3"
"3 on Scale 1 to 10","1993","Male","226","0.030664672132003","0.0264261707405048","0.0349031735235012","3"
"4 on Scale 1 to 10","1993","Female","272","0.0334143736963764","0.0291232659775667","0.037705481415186","4"
"4 on Scale 1 to 10","1993","Male","269","0.0361936296825684","0.0316019972770117","0.0407852620881251","4"
"5 on Scale 1 to 10","1993","Female","664","0.0888634516695903","0.0820692894700056","0.095657613869175","5"
"5 on Scale 1 to 10","1993","Male","640","0.0881592863594741","0.0811890152639319","0.0951295574550163","5"
"6 on Scale 1 to 10","1993","Female","517","0.0654409428589483","0.0595360674708304","0.0713458182470662","6"
"6 on Scale 1 to 10","1993","Male","557","0.0829868519051638","0.0762049957654652","0.0897687080448625","6"
"7 on Scale 1 to 10","1993","Female","927","0.130329832976613","0.122291207535363","0.138368458417864","7"
"7 on Scale 1 to 10","1993","Male","943","0.140432316702065","0.131890903802404","0.148973729601725","7"
"8 on Scale 1 to 10","1993","Female","1524","0.238266280138811","0.228094066552172","0.248438493725449","8"
"8 on Scale 1 to 10","1993","Male","1438","0.231514991159706","0.221145357694636","0.241884624624775","8"
"9 on Scale 1 to 10","1993","Female","1011","0.161139337715532","0.152360676495423","0.169917998935641","9"
"9 on Scale 1 to 10","1993","Male","960","0.167757937249349","0.158572020261932","0.176943854236766","9"
"0 Completely dissatisfied","1994","Female","75","0.00871248534954763","0.00647903930316604","0.0109459313959292","0"
"0 Completely dissatisfied","1994","Male","68","0.00787316998541113","0.00567500289189306","0.0100713370789292","0"
"1 on Scale 1 to 10","1994","Female","59","0.00614028395907017","0.00426286418055667","0.00801770373758366","1"
"1 on Scale 1 to 10","1994","Male","56","0.00745892633920141","0.00531892180247389","0.00959893087592894","1"
"10 Completely satisfied","1994","Female","1273","0.225778388242627","0.215730415543816","0.235826360941438","10"
"10 Completely satisfied","1994","Male","955","0.177200918165755","0.167704011407874","0.186697824923635","10"
"2 on Scale 1 to 10","1994","Female","142","0.0198348886954023","0.0164839296431908","0.0231858477476138","2"
"2 on Scale 1 to 10","1994","Male","134","0.0188033605337673","0.0154250617751463","0.0221816592923883","2"
"3 on Scale 1 to 10","1994","Female","246","0.0293042858274337","0.0252509578719189","0.0333576137829485","3"
"3 on Scale 1 to 10","1994","Male","220","0.0277596726249212","0.023673692248373","0.0318456530014694","3"
"4 on Scale 1 to 10","1994","Female","271","0.0327160936437745","0.0284408357313116","0.0369913515562374","4"
"4 on Scale 1 to 10","1994","Male","243","0.0314759262198145","0.0271333568946216","0.0358184955450075","4"
"5 on Scale 1 to 10","1994","Female","639","0.0852865406954348","0.078573992738106","0.0919990886527636","5"
"5 on Scale 1 to 10","1994","Male","597","0.0883374617934448","0.0812792968409166","0.095395626745973","5"
"6 on Scale 1 to 10","1994","Female","515","0.0720480753372946","0.0658339709076972","0.078262179766892","6"
"6 on Scale 1 to 10","1994","Male","560","0.0844603968994666","0.0775441989071822","0.091376594891751","6"
"7 on Scale 1 to 10","1994","Female","884","0.125970264834877","0.117995796419562","0.133944733250193","7"
"7 on Scale 1 to 10","1994","Male","903","0.137437713969443","0.128874230078578","0.146001197860309","7"
"8 on Scale 1 to 10","1994","Female","1509","0.221918123162186","0.211931615204948","0.231904631119425","8"
"8 on Scale 1 to 10","1994","Male","1490","0.24166484542074","0.23101754213444","0.25231214870704","8"
"9 on Scale 1 to 10","1994","Male","984","0.177527608048035","0.168023838295378","0.187031377800693","9"
"9 on Scale 1 to 10","1994","Female","1038","0.172290570252352","0.163214991643629","0.181366148861075","9"
"0 Completely dissatisfied","1995","Male","64","0.00720391541862714","0.00512761370597052","0.00928021713128376","0"
"0 Completely dissatisfied","1995","Female","85","0.0101145475752379","0.00774653834302222","0.0124825568074536","0"
"1 on Scale 1 to 10","1995","Male","50","0.00488328293104578","0.00317181373630738","0.00659475212578417","1"
"1 on Scale 1 to 10","1995","Female","62","0.00817966625483357","0.00604808454319827","0.0103112479664689","1"
"10 Completely satisfied","1995","Male","919","0.162928378375936","0.153861541367011","0.17199521538486","10"
"10 Completely satisfied","1995","Female","1206","0.198003678737638","0.188573053056213","0.207434304419063","10"
"2 on Scale 1 to 10","1995","Male","130","0.0193530374364591","0.0159707770128386","0.0227352978600796","2"
"2 on Scale 1 to 10","1995","Female","125","0.014268543406635","0.0114619027119288","0.0170751841013412","2"
"3 on Scale 1 to 10","1995","Male","223","0.0312356154494641","0.0269648054826069","0.0355064254163213","3"
"3 on Scale 1 to 10","1995","Female","260","0.0287988811349074","0.0248410242673114","0.0327567380025033","3"
"4 on Scale 1 to 10","1995","Female","283","0.0344399445560615","0.0301243706657891","0.038755518446334","4"
"4 on Scale 1 to 10","1995","Male","261","0.0344602843676421","0.0299819075661774","0.0389386611691068","4"
"5 on Scale 1 to 10","1995","Male","597","0.0902449528943355","0.0832101840763159","0.097279721712355","5"
"5 on Scale 1 to 10","1995","Female","662","0.0916788433622967","0.0848496097795971","0.0985080769449962","5"
"6 on Scale 1 to 10","1995","Male","549","0.0832188836866087","0.0764374752181265","0.0900002921550909","6"
"6 on Scale 1 to 10","1995","Female","541","0.0784878571751309","0.0721232814659646","0.0848524328842973","6"
"7 on Scale 1 to 10","1995","Male","959","0.139276948144674","0.130776389459923","0.147777506829425","7"
"7 on Scale 1 to 10","1995","Female","926","0.124434405734779","0.116622944671429","0.132245866798128","7"
"8 on Scale 1 to 10","1995","Male","1588","0.253847187495924","0.243162146323949","0.264532228667899","8"
"8 on Scale 1 to 10","1995","Female","1566","0.2290996171436","0.219154062634756","0.239045171652445","8"
"9 on Scale 1 to 10","1995","Male","1033","0.173347513799284","0.164053647327389","0.182641380271179","9"
"9 on Scale 1 to 10","1995","Female","1143","0.18249401491888","0.173353146172187","0.191634883665573","9"
"0 Completely dissatisfied","1996","Male","58","0.00766612452044486","0.00550826351612409","0.00982398552476562","0"
"0 Completely dissatisfied","1996","Female","78","0.00891991519475698","0.00667939466384511","0.0111604357256689","0"
"1 on Scale 1 to 10","1996","Male","34","0.0050831020841114","0.00332370267013183","0.00684250149809098","1"
"1 on Scale 1 to 10","1996","Female","52","0.00846535043151157","0.00628216508003696","0.0106485357829862","1"
"10 Completely satisfied","1996","Male","907","0.161754312095457","0.152644273412084","0.170864350778829","10"
"10 Completely satisfied","1996","Female","1261","0.209383068547738","0.199687617320042","0.219078519775434","10"
"2 on Scale 1 to 10","1996","Male","120","0.0163958393472328","0.0132540024963424","0.0195376761981232","2"
"2 on Scale 1 to 10","1996","Female","116","0.014690410862966","0.0118234780425332","0.0175573436833987","2"
"3 on Scale 1 to 10","1996","Male","206","0.0317561446387301","0.0274179115347998","0.0360943777426605","3"
"3 on Scale 1 to 10","1996","Female","210","0.0248996900374869","0.0211865971974001","0.0286127828775736","3"
"4 on Scale 1 to 10","1996","Female","266","0.0327531322409399","0.0285117318126427","0.0369945326692371","4"
"4 on Scale 1 to 10","1996","Male","269","0.0413277060090546","0.0364032035187337","0.0462522084993756","4"
