"plh0177","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1985","16-34 y.","159","0.0312206765660247","0.025903748731918","0.0365376044001314","4"
"4 on Scale 1 to 10","1985","35-65 y.","164","0.0212593054610033","0.0175328489484054","0.0249857619736012","4"
"4 on Scale 1 to 10","1985","66 and older","24","","","","4"
"5 on Scale 1 to 10","1985","16-34 y.","442","0.100442438831717","0.0912527610519418","0.109632116611492","5"
"5 on Scale 1 to 10","1985","35-65 y.","509","0.0822492548741526","0.07515158072227","0.0893469290260352","5"
"5 on Scale 1 to 10","1985","66 and older","70","0.0613408390015533","0.0472247164832684","0.0754569615198381","5"
"6 on Scale 1 to 10","1985","16-34 y.","292","0.0691933948545644","0.0614346900635394","0.0769520996455895","6"
"6 on Scale 1 to 10","1985","66 and older","53","0.0479252278103644","0.0353590204085189","0.0604914352122098","6"
"6 on Scale 1 to 10","1985","35-65 y.","351","0.0530077401206396","0.0472197129954603","0.0587957672458188","6"
"7 on Scale 1 to 10","1985","66 and older","127","0.11336703464906","0.0947160427983145","0.132018026499806","7"
"7 on Scale 1 to 10","1985","35-65 y.","619","0.107107542221588","0.0991184524267738","0.115096632016403","7"
"7 on Scale 1 to 10","1985","16-34 y.","484","0.12384110357626","0.113770603795124","0.133911603357397","7"
"8 on Scale 1 to 10","1985","66 and older","233","0.213553097260395","0.189444372317249","0.237661822203541","8"
"8 on Scale 1 to 10","1985","16-34 y.","801","0.203945716808447","0.19162727386676","0.216264159750134","8"
"8 on Scale 1 to 10","1985","35-65 y.","1225","0.219715840979688","0.209019265051893","0.230412416907484","8"
"9 on Scale 1 to 10","1985","16-34 y.","560","0.148502435717798","0.137631030756872","0.159373840678724","9"
"9 on Scale 1 to 10","1985","35-65 y.","873","0.158405507249213","0.148973062302317","0.16783795219611","9"
"9 on Scale 1 to 10","1985","66 and older","155","0.13876912757027","0.11843184956538","0.159106405575159","9"
"0 Completely dissatisfied","1986","16-34 y.","75","0.0126385391512973","0.00920492943888373","0.0160721488637109","0"
"0 Completely dissatisfied","1986","35-65 y.","62","0.00719177427398055","0.00495435101666546","0.00942919753129565","0"
"0 Completely dissatisfied","1986","66 and older","7","","","","0"
"1 on Scale 1 to 10","1986","16-34 y.","35","0.00663068598631918","0.00413609697716669","0.00912527499547167","1"
"1 on Scale 1 to 10","1986","35-65 y.","46","0.00556619251882337","0.00359620038206749","0.00753618465557924","1"
"1 on Scale 1 to 10","1986","66 and older","3","","","","1"
"10 Completely satisfied","1986","16-34 y.","787","0.19479831296727","0.182624984581503","0.206971641353037","10"
"10 Completely satisfied","1986","35-65 y.","1414","0.281483778726532","0.269575680299481","0.293391877153583","10"
"10 Completely satisfied","1986","66 and older","380","0.363322502994322","0.334091930572278","0.392553075416366","10"
"2 on Scale 1 to 10","1986","35-65 y.","97","0.0120203719320838","0.00913481007586641","0.0149059337883012","2"
"2 on Scale 1 to 10","1986","16-34 y.","97","0.0240075730556964","0.0193025499844811","0.0287125961269116","2"
"2 on Scale 1 to 10","1986","66 and older","3","","","","2"
"3 on Scale 1 to 10","1986","16-34 y.","150","0.0329305999889325","0.0274453926749576","0.0384158073029073","3"
"3 on Scale 1 to 10","1986","66 and older","11","","","","3"
"3 on Scale 1 to 10","1986","35-65 y.","126","0.016621030340839","0.0132358105585815","0.0200062501230966","3"
"4 on Scale 1 to 10","1986","16-34 y.","169","0.0406223730190668","0.0345544251371285","0.0466903209010051","4"
"4 on Scale 1 to 10","1986","35-65 y.","135","0.0210841643881258","0.0172800960113028","0.0248882327649487","4"
"4 on Scale 1 to 10","1986","66 and older","12","","","","4"
"5 on Scale 1 to 10","1986","16-34 y.","439","0.103713125179346","0.0943417185454804","0.113084531813212","5"
"5 on Scale 1 to 10","1986","35-65 y.","504","0.0836406933961165","0.0763100996750821","0.0909712871171509","5"
"5 on Scale 1 to 10","1986","66 and older","53","0.0568826443895448","0.0428058366586174","0.0709594521204722","5"
"6 on Scale 1 to 10","1986","16-34 y.","328","0.077513667720575","0.0692943926034405","0.0857329428377094","6"
"6 on Scale 1 to 10","1986","66 and older","51","0.0507220744052165","0.0373860428097821","0.064058106000651","6"
"6 on Scale 1 to 10","1986","35-65 y.","347","0.0579880312705636","0.0517993967801731","0.0641766657609541","6"
"7 on Scale 1 to 10","1986","66 and older","125","0.118839939144814","0.0991728523749873","0.138507025914641","7"
"7 on Scale 1 to 10","1986","35-65 y.","676","0.120309802654067","0.111695644832832","0.128923960475302","7"
"7 on Scale 1 to 10","1986","16-34 y.","542","0.134443614026861","0.123958282285179","0.144928945768544","7"
"8 on Scale 1 to 10","1986","66 and older","239","0.232904062406347","0.207215204611056","0.258592920201639","8"
"8 on Scale 1 to 10","1986","16-34 y.","865","0.224189717671879","0.211370839664141","0.237008595679617","8"
"8 on Scale 1 to 10","1986","35-65 y.","1236","0.235441897280069","0.224207634897506","0.246676159662633","8"
"9 on Scale 1 to 10","1986","35-65 y.","836","0.158652263218799","0.14897821289751","0.168326313540087","9"
"9 on Scale 1 to 10","1986","16-34 y.","579","0.148511791232756","0.137581438150622","0.159442144314891","9"
"9 on Scale 1 to 10","1986","66 and older","156","0.146516543775995","0.125024767664684","0.168008319887306","9"
"0 Completely dissatisfied","1987","16-34 y.","28","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","20","","","","0"
"0 Completely dissatisfied","1987","66 and older","3","","","","0"
"1 on Scale 1 to 10","1987","16-34 y.","23","","","","1"
"1 on Scale 1 to 10","1987","66 and older","6","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","12","","","","1"
"10 Completely satisfied","1987","16-34 y.","623","0.198910774957235","0.184513312079748","0.213308237834722","10"
"10 Completely satisfied","1987","66 and older","402","0.37637040089022","0.347259987838881","0.405480813941559","10"
"10 Completely satisfied","1987","35-65 y.","1126","0.285641845625686","0.271510055499589","0.299773635751783","10"
"2 on Scale 1 to 10","1987","35-65 y.","38","0.00982176328161564","0.0067365891573688","0.0129069374058625","2"
"2 on Scale 1 to 10","1987","16-34 y.","59","0.0197667262053903","0.0147462089838144","0.0247872434269663","2"
"2 on Scale 1 to 10","1987","66 and older","6","","","","2"
"3 on Scale 1 to 10","1987","16-34 y.","84","0.0309127322860451","0.0246701179158004","0.0371553466562899","3"
"3 on Scale 1 to 10","1987","35-65 y.","68","0.0177204506847705","0.0135929876429662","0.0218479137265748","3"
"3 on Scale 1 to 10","1987","66 and older","14","","","","3"
"4 on Scale 1 to 10","1987","35-65 y.","84","0.0218110256170751","0.0172414308745879","0.0263806203595624","4"
"4 on Scale 1 to 10","1987","16-34 y.","126","0.0437563362819527","0.0363786339555779","0.0511340386083275","4"
"4 on Scale 1 to 10","1987","66 and older","14","","","","4"
"5 on Scale 1 to 10","1987","35-65 y.","244","0.0640112031707125","0.0563536224954585","0.0716687838459665","5"
"5 on Scale 1 to 10","1987","16-34 y.","260","0.0953671896604023","0.0847733833697675","0.105960995951037","5"
"5 on Scale 1 to 10","1987","66 and older","59","0.0589426659421996","0.0447912398904162","0.073094091993983","5"
"6 on Scale 1 to 10","1987","16-34 y.","210","0.0727365926580908","0.0633697245599515","0.08210346075623","6"
"6 on Scale 1 to 10","1987","35-65 y.","215","0.0545977870802381","0.0474901689251763","0.0617054052352998","6"
"6 on Scale 1 to 10","1987","66 and older","43","0.0445119757550001","0.0321203486202732","0.056903602889727","6"
"7 on Scale 1 to 10","1987","35-65 y.","422","0.108959506941727","0.0992116410518975","0.118707372831557","7"
"7 on Scale 1 to 10","1987","66 and older","100","0.0956838398489877","0.0780089498071308","0.113358729890844","7"
"7 on Scale 1 to 10","1987","16-34 y.","391","0.129996392057341","0.117866901971275","0.142125882143407","7"
"8 on Scale 1 to 10","1987","66 and older","246","0.228922234388072","0.203677526180748","0.254166942595395","8"
"8 on Scale 1 to 10","1987","16-34 y.","654","0.21882353953332","0.203911468600269","0.23373561046637","8"
"8 on Scale 1 to 10","1987","35-65 y.","962","0.2447846421132","0.231333605640614","0.258235678585786","8"
"9 on Scale 1 to 10","1987","16-34 y.","495","0.171368504272588","0.157777154508741","0.184959854036435","9"
"9 on Scale 1 to 10","1987","35-65 y.","734","0.184159827367532","0.17203352890275","0.196286125832313","9"
"9 on Scale 1 to 10","1987","66 and older","171","0.154024839877804","0.132335243730668","0.17571443602494","9"
"0 Completely dissatisfied","1988","16-34 y.","75","0.0093037202102736","0.00626161524482468","0.0123458251757225","0"
"0 Completely dissatisfied","1988","35-65 y.","37","0.00327670237112574","0.0017085665830347","0.00484483815921679","0"
"0 Completely dissatisfied","1988","66 and older","3","","","","0"
"1 on Scale 1 to 10","1988","16-34 y.","35","0.00636936869694996","0.00384858089623197","0.00889015649766795","1"
"1 on Scale 1 to 10","1988","35-65 y.","43","0.00569974304827932","0.00363405717976952","0.00776542891678913","1"
"1 on Scale 1 to 10","1988","66 and older","3","","","","1"
"10 Completely satisfied","1988","16-34 y.","684","0.185577084278953","0.173258443978108","0.197895724579798","10"
"10 Completely satisfied","1988","35-65 y.","1157","0.253138236628619","0.241207236456715","0.265069236800523","10"
"10 Completely satisfied","1988","66 and older","347","0.32611170597505","0.297756644587238","0.354466767362862","10"
"2 on Scale 1 to 10","1988","35-65 y.","84","0.0114918080212939","0.00856723693959656","0.0144163791029912","2"
"2 on Scale 1 to 10","1988","16-34 y.","94","0.0183779449065706","0.0141219976752402","0.022633892137901","2"
"2 on Scale 1 to 10","1988","66 and older","6","","","","2"
"3 on Scale 1 to 10","1988","16-34 y.","141","0.0333668878914306","0.0276762062106851","0.0390575695721761","3"
"3 on Scale 1 to 10","1988","66 and older","11","","","","3"
"3 on Scale 1 to 10","1988","35-65 y.","118","0.0188881080570328","0.0151527575245884","0.0226234585894773","3"
"4 on Scale 1 to 10","1988","35-65 y.","151","0.0256726657783023","0.0213329049978747","0.0300124265587298","4"
"4 on Scale 1 to 10","1988","66 and older","19","","","","4"
"4 on Scale 1 to 10","1988","16-34 y.","149","0.0393970099651748","0.0332327746904287","0.0455612452399209","4"
"5 on Scale 1 to 10","1988","16-34 y.","376","0.100283776791309","0.0907658200915551","0.109801733491063","5"
"5 on Scale 1 to 10","1988","35-65 y.","419","0.0793195158984032","0.071904324590616","0.0867347072061904","5"
"5 on Scale 1 to 10","1988","66 and older","76","0.0799938558200896","0.0635850445151778","0.0964026671250015","5"
"6 on Scale 1 to 10","1988","35-65 y.","383","0.068854471556803","0.0619065849860712","0.0758023581275348","6"
"6 on Scale 1 to 10","1988","16-34 y.","322","0.0796397865231537","0.0710611242675913","0.0882184487787162","6"
"6 on Scale 1 to 10","1988","66 and older","48","0.042813158770415","0.0305686762102126","0.0550576413306173","6"
"7 on Scale 1 to 10","1988","16-34 y.","543","0.145103315981229","0.133943138710441","0.156263493252017","7"
"7 on Scale 1 to 10","1988","66 and older","111","0.0995140398196461","0.0814075571642707","0.117620522475021","7"
"7 on Scale 1 to 10","1988","35-65 y.","712","0.137335808532538","0.127891054682133","0.146780562382943","7"
"8 on Scale 1 to 10","1988","66 and older","261","0.238480134076448","0.212703858644007","0.264256409508889","8"
"8 on Scale 1 to 10","1988","35-65 y.","1224","0.239978943985172","0.228260303116039","0.251697584854306","8"
"8 on Scale 1 to 10","1988","16-34 y.","822","0.219382129789257","0.206269328593051","0.232494930985463","8"
"9 on Scale 1 to 10","1988","16-34 y.","585","0.163198974965699","0.151489284279059","0.174908665652339","9"
"9 on Scale 1 to 10","1988","35-65 y.","774","0.15634399612243","0.146378448502024","0.166309543742837","9"
"9 on Scale 1 to 10","1988","66 and older","165","0.166018287683684","0.143511699196208","0.18852487617116","9"
"0 Completely dissatisfied","1989","16-34 y.","78","0.0116417510258859","0.00820396660525083","0.015079535446521","0"
"0 Completely dissatisfied","1989","35-65 y.","44","0.00547386201123575","0.00340502449470751","0.00754269952776399","0"
"0 Completely dissatisfied","1989","66 and older","1","","","","0"
"1 on Scale 1 to 10","1989","16-34 y.","38","0.00583810265273381","0.00339649031668458","0.00827971498878304","1"
"1 on Scale 1 to 10","1989","35-65 y.","22","","","","1"
"1 on Scale 1 to 10","1989","66 and older","3","","","","1"
"10 Completely satisfied","1989","66 and older","361","0.342292542231081","0.31325970279347","0.371325381668692","10"
"10 Completely satisfied","1989","35-65 y.","1030","0.231821172079089","0.219988602281349","0.243653741876829","10"
"10 Completely satisfied","1989","16-34 y.","624","0.174868707528896","0.162694803637094","0.187042611420698","10"
"2 on Scale 1 to 10","1989","35-65 y.","82","0.0117587462170188","0.00873612756438967","0.014781364869648","2"
"2 on Scale 1 to 10","1989","66 and older","6","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","96","0.0208810796362978","0.0162985372969723","0.0254636219756232","2"
"3 on Scale 1 to 10","1989","16-34 y.","126","0.0279089009052634","0.022630077422004","0.0331877243885228","3"
"3 on Scale 1 to 10","1989","66 and older","9","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","130","0.0198545981743488","0.0159430636829548","0.0237661326657428","3"
"4 on Scale 1 to 10","1989","16-34 y.","160","0.0465808250727342","0.0398268754121699","0.0533347747332984","4"
"4 on Scale 1 to 10","1989","66 and older","12","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","142","0.0231452292262072","0.0189290690307722","0.0273613894216421","4"
"5 on Scale 1 to 10","1989","66 and older","68","0.0760150234150079","0.0597985437279771","0.0922315031020387","5"
"5 on Scale 1 to 10","1989","16-34 y.","417","0.113644234885311","0.10347261712658","0.123815852644042","5"
"5 on Scale 1 to 10","1989","35-65 y.","448","0.0857709246709014","0.0779191302480557","0.0936227190937471","5"
"6 on Scale 1 to 10","1989","35-65 y.","362","0.0668933164806629","0.0598879901023509","0.0738986428589749","6"
"6 on Scale 1 to 10","1989","66 and older","52","0.0557465243378704","0.0417078013589647","0.0697852473167762","6"
"6 on Scale 1 to 10","1989","16-34 y.","288","0.075371389133283","0.0669108271096521","0.0838319511569138","6"
"7 on Scale 1 to 10","1989","16-34 y.","518","0.134631408720765","0.123692196464734","0.145570620976796","7"
"7 on Scale 1 to 10","1989","35-65 y.","634","0.12690855229287","0.11757500630318","0.136242098282561","7"
"7 on Scale 1 to 10","1989","66 and older","107","0.102531754305346","0.0839702508582143","0.121093257752479","7"
"8 on Scale 1 to 10","1989","16-34 y.","840","0.224654079196572","0.211278358316423","0.238029800076721","8"
"8 on Scale 1 to 10","1989","35-65 y.","1224","0.254529730173043","0.242315790172358","0.266743670173727","8"
"8 on Scale 1 to 10","1989","66 and older","237","0.230430236391302","0.204662982227958","0.256197490554645","8"
"9 on Scale 1 to 10","1989","35-65 y.","768","0.171104278030316","0.160544574073233","0.181663981987398","9"
"9 on Scale 1 to 10","1989","16-34 y.","555","0.163979521242258","0.152113214929048","0.175845827555467","9"
"9 on Scale 1 to 10","1989","66 and older","170","0.161355566466945","0.138846612076637","0.183864520857252","9"
"0 Completely dissatisfied","1990","16-34 y.","214","0.0301390608768994","0.0255400829992163","0.0347380387545826","0"
"0 Completely dissatisfied","1990","35-65 y.","82","0.00693097175779326","0.00499970446227966","0.00886223905330687","0"
"0 Completely dissatisfied","1990","66 and older","13","","","","0"
"1 on Scale 1 to 10","1990","16-34 y.","95","0.0152758008445532","0.0119766587010402","0.0185749429880661","1"
"1 on Scale 1 to 10","1990","35-65 y.","51","0.00551580354087806","0.00379171748041374","0.00723988960134238","1"
"1 on Scale 1 to 10","1990","66 and older","5","","","","1"
"10 Completely satisfied","1990","35-65 y.","1580","0.230749051016664","0.220941522377549","0.240556579655779","10"
"10 Completely satisfied","1990","16-34 y.","851","0.157539296014137","0.147739636085998","0.167338955942276","10"
"10 Completely satisfied","1990","66 and older","510","0.334164596911918","0.310205833327451","0.358123360496386","10"
"2 on Scale 1 to 10","1990","16-34 y.","157","0.0243922649669155","0.0202426728464362","0.0285418570873948","2"
"2 on Scale 1 to 10","1990","35-65 y.","113","0.0125273745134967","0.00993827844095695","0.0151164705860364","2"
"2 on Scale 1 to 10","1990","66 and older","19","","","","2"
"3 on Scale 1 to 10","1990","16-34 y.","212","0.0389111406532135","0.0337092588387783","0.0441130224676486","3"
"3 on Scale 1 to 10","1990","66 and older","20","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","193","0.0220676517774471","0.0186479512922396","0.0254873522626547","3"
"4 on Scale 1 to 10","1990","16-34 y.","254","0.0464580178648927","0.040796381448558","0.0521196542812273","4"
"4 on Scale 1 to 10","1990","66 and older","27","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","260","0.0348762250292436","0.0306053993481579","0.0391470507103293","4"
"5 on Scale 1 to 10","1990","16-34 y.","549","0.102051661993768","0.0939087930546729","0.110194530932863","5"
"5 on Scale 1 to 10","1990","66 and older","107","0.072161233605635","0.0590184010884079","0.0853040661228622","5"
"5 on Scale 1 to 10","1990","35-65 y.","732","0.094557291533106","0.0877459351708021","0.10136864789541","5"
"6 on Scale 1 to 10","1990","66 and older","91","0.0644167539678302","0.051947473933517","0.0768860340021434","6"
"6 on Scale 1 to 10","1990","16-34 y.","426","0.0760658607107291","0.0689347508440196","0.0831969705774385","6"
"6 on Scale 1 to 10","1990","35-65 y.","509","0.0681039564288916","0.0622395304621534","0.0739683823956297","6"
"7 on Scale 1 to 10","1990","35-65 y.","927","0.125814759913091","0.118094656209966","0.133534863616216","7"
"7 on Scale 1 to 10","1990","16-34 y.","791","0.152200214860888","0.142537570125797","0.161862859595978","7"
"7 on Scale 1 to 10","1990","66 and older","155","0.110853006984781","0.0949066580389685","0.126799355930593","7"
"8 on Scale 1 to 10","1990","66 and older","334","0.217140661178501","0.196198900680836","0.238082421676167","8"
"8 on Scale 1 to 10","1990","35-65 y.","1641","0.238106113504188","0.228191218480336","0.24802100852804","8"
"8 on Scale 1 to 10","1990","16-34 y.","1071","0.208668659828512","0.197737920822092","0.219599398834932","8"
"9 on Scale 1 to 10","1990","16-34 y.","689","0.148298021385492","0.138738123909586","0.157857918861399","9"
"9 on Scale 1 to 10","1990","35-65 y.","1001","0.160750800985201","0.152200574016945","0.169301027953458","9"
"9 on Scale 1 to 10","1990","66 and older","208","0.151928722715104","0.133696615637094","0.170160829793115","9"
"0 Completely dissatisfied","1991","16-34 y.","149","0.0212768299697919","0.0173325707327873","0.0252210892067966","0"
"0 Completely dissatisfied","1991","35-65 y.","67","0.00616486402440566","0.0043308144165107","0.00799891363230063","0"
"0 Completely dissatisfied","1991","66 and older","9","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","93","0.0151117793848873","0.011777259367462","0.0184462994023127","1"
"1 on Scale 1 to 10","1991","35-65 y.","38","0.00370869043313108","0.00228440964207743","0.00513297122418473","1"
"1 on Scale 1 to 10","1991","66 and older","1","","","","1"
"10 Completely satisfied","1991","35-65 y.","1316","0.210839962796594","0.201282311934764","0.220397613658423","10"
"10 Completely satisfied","1991","66 and older","479","0.323934726550653","0.300108950382495","0.34776050271881","10"
"10 Completely satisfied","1991","16-34 y.","706","0.144660453390283","0.135045963615929","0.154274943164637","10"
"2 on Scale 1 to 10","1991","16-34 y.","152","0.0252855475884374","0.0209945631528013","0.0295765320240735","2"
"2 on Scale 1 to 10","1991","35-65 y.","98","0.0116290810010216","0.00911705094624175","0.0141411110558015","2"
"2 on Scale 1 to 10","1991","66 and older","9","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","252","0.0469572339020276","0.0411750819229033","0.052739385881152","3"
"3 on Scale 1 to 10","1991","35-65 y.","211","0.0223180920927073","0.0188569496257406","0.025779234559674","3"
"3 on Scale 1 to 10","1991","66 and older","17","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","236","0.0407616251399816","0.0353569316103437","0.0461663186696196","4"
"4 on Scale 1 to 10","1991","66 and older","20","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","240","0.0306713284421277","0.0266312111209548","0.0347114457633007","4"
"5 on Scale 1 to 10","1991","16-34 y.","582","0.105034100761394","0.0966539764784055","0.113414225044383","5"
"5 on Scale 1 to 10","1991","35-65 y.","643","0.0859069248897991","0.0793409162449263","0.0924729335346719","5"
"5 on Scale 1 to 10","1991","66 and older","98","0.0581103371149828","0.0461992691718247","0.0700214050581409","5"
"6 on Scale 1 to 10","1991","16-34 y.","495","0.0975455420364719","0.0894359610482675","0.105655123024676","6"
"6 on Scale 1 to 10","1991","35-65 y.","544","0.0713849722119019","0.0653522489250468","0.077417695498757","6"
"6 on Scale 1 to 10","1991","66 and older","73","0.0545112667563841","0.0429529310167578","0.0660696024960104","6"
"7 on Scale 1 to 10","1991","35-65 y.","1003","0.135773509945273","0.127747245514795","0.143799774375751","7"
"7 on Scale 1 to 10","1991","66 and older","167","0.112180351222586","0.0961129823939393","0.128247720051233","7"
"7 on Scale 1 to 10","1991","16-34 y.","712","0.142348690107069","0.132798452649142","0.151898927564996","7"
"8 on Scale 1 to 10","1991","66 and older","355","0.237891823733095","0.216213681693328","0.259569965772861","8"
"8 on Scale 1 to 10","1991","35-65 y.","1732","0.251032767568004","0.240872883089288","0.261192652046719","8"
"8 on Scale 1 to 10","1991","16-34 y.","1056","0.209694693912038","0.198567818522271","0.220821569301804","8"
"9 on Scale 1 to 10","1991","16-34 y.","709","0.151323503807618","0.141528461041536","0.1611185465737","9"
"9 on Scale 1 to 10","1991","35-65 y.","1105","0.170569806595036","0.161756616190155","0.179382996999916","9"
"9 on Scale 1 to 10","1991","66 and older","254","0.178456647498837","0.158962439428396","0.197950855569278","9"
"0 Completely dissatisfied","1992","16-34 y.","123","0.0156834471831947","0.0122211424222049","0.0191457519441845","0"
"0 Completely dissatisfied","1992","35-65 y.","64","0.00605362164779358","0.00422163558933138","0.00788560770625577","0"
"0 Completely dissatisfied","1992","66 and older","7","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","84","0.0143101089427482","0.0110005603872165","0.0176196574982798","1"
"1 on Scale 1 to 10","1992","66 and older","6","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","42","0.00428021753472471","0.00273839446975349","0.00582204059969593","1"
"10 Completely satisfied","1992","16-34 y.","549","0.117346008082368","0.108377782148199","0.126314234016537","10"
"10 Completely satisfied","1992","35-65 y.","1107","0.190008227665654","0.180742926152689","0.199273529178619","10"
"10 Completely satisfied","1992","66 and older","438","0.314328009436301","0.290571491793909","0.338084527078693","10"
"2 on Scale 1 to 10","1992","16-34 y.","159","0.0249116446896552","0.0205685397670676","0.0292547496122428","2"
"2 on Scale 1 to 10","1992","66 and older","9","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","116","0.0120400600793062","0.00946423098636833","0.0146158891722442","2"
"3 on Scale 1 to 10","1992","35-65 y.","256","0.0278107620206755","0.0239273372316959","0.031694186809655","3"
"3 on Scale 1 to 10","1992","16-34 y.","245","0.0478805690327625","0.0419307671938129","0.0538303708717121","3"
"3 on Scale 1 to 10","1992","66 and older","17","","","","3"
"4 on Scale 1 to 10","1992","16-34 y.","272","0.0511495325253098","0.0450105434824939","0.0572885215681256","4"
"4 on Scale 1 to 10","1992","66 and older","22","","","","4"
