"plh0177","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","(Married) couple without C. ","34","0.00798286224057991","0.00462621954952333","0.0113395049316365","0"
"0 Completely dissatisfied","1984","1-pers.-HH","21","","","","0"
"0 Completely dissatisfied","1984","Couple + C. GT 16 ","34","0.0103996788798992","0.0059187803291696","0.0148805774306288","0"
"0 Completely dissatisfied","1984","Couple + C. LE 16 ","89","0.0182559593907151","0.0135210720494392","0.022990846731991","0"
"0 Completely dissatisfied","1984","Couple + C. LE and GT 16","43","0.0136092225469476","0.00810159212858224","0.0191168529653129","0"
"0 Completely dissatisfied","1984","Single parent ","17","","","","0"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","21","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","22","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","19","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","53","0.0114253616771656","0.0076665731423961","0.0151841502119351","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","18","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","3","","","","1"
"10 Completely satisfied","1984","(Married) couple without C. ","1016","0.407135649225296","0.388604026801694","0.425667271648899","10"
"10 Completely satisfied","1984","1-pers.-HH","412","0.335982689257997","0.310569405758996","0.361395972756998","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","655","0.356744955721057","0.335585925749652","0.377903985692462","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","908","0.330507706870711","0.313870831270036","0.347144582471387","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","480","0.304919154250995","0.283034804648131","0.326803503853859","10"
"10 Completely satisfied","1984","Single parent ","150","0.271860011543499","0.235462453137426","0.308257569949572","10"
"2 on Scale 1 to 10","1984","1-pers.-HH","20","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","25","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","49","0.0138349396198149","0.00942909021327146","0.0182407890263582","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","70","0.0154074269712948","0.0110512900746926","0.0197635638678971","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","42","0.0159294568521625","0.00997780895410154","0.0218811047502236","2"
"2 on Scale 1 to 10","1984","Single parent ","12","","","","2"
"3 on Scale 1 to 10","1984","1-pers.-HH","44","0.0256564998423492","0.0171496771728772","0.0341633225118212","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","115","0.0278920302962572","0.0220682430802503","0.033715817512264","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","55","0.0203870867560034","0.0141449961378728","0.0266291773741339","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","57","0.0143201253676612","0.00983878878840184","0.0188014619469206","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","59","0.0305989166585536","0.0224118484981788","0.0387859848189284","3"
"3 on Scale 1 to 10","1984","Single parent ","29","","","","3"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","68","0.0188636873906915","0.0137321892123255","0.0239951855690574","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","57","0.0375646347022645","0.0273343433797118","0.0477949260248171","4"
"4 on Scale 1 to 10","1984","Single parent ","23","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","65","0.0238134691436684","0.0170790061235016","0.0305479321638352","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","107","0.0282273636090566","0.0223696831818865","0.0340850440362266","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","67","0.0329596627076157","0.0244729929146835","0.0414463325005479","4"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","322","0.0931041019336536","0.0828269847334755","0.103381219133832","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","119","0.0807306592205505","0.0660733831821444","0.0953879352589566","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","157","0.0789279349665359","0.067018602797859","0.0908372671352128","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","219","0.0708501440028709","0.0611722812344017","0.0805280067713402","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","188","0.102513390526201","0.0880946303644079","0.116932150687995","5"
"5 on Scale 1 to 10","1984","Single parent ","64","0.105268873787781","0.0801622447245659","0.130375502850996","5"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","136","0.0475469809003149","0.0395200511314083","0.0555739106692215","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","62","0.0459170240550149","0.0346556192642798","0.05717842884575","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","110","0.0573210438879154","0.0470535563481571","0.0675885314276737","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","192","0.0582317394410757","0.0499492652883402","0.0665142135938111","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","96","0.0560152230109771","0.0450842414830949","0.0669462045388593","6"
"6 on Scale 1 to 10","1984","Single parent ","53","0.0737273265781312","0.0523488962943425","0.0951057568619198","6"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","236","0.0852414060911965","0.0747085837107509","0.095774228471642","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","184","0.0919545100368457","0.079191134338969","0.104717885734722","7"
"7 on Scale 1 to 10","1984","1-pers.-HH","147","0.102041608980092","0.0857550481734458","0.118328169786738","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","319","0.102559410309479","0.0918294332274704","0.113289387391488","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","166","0.0972793675630703","0.0831926215601269","0.111366113566014","7"
"7 on Scale 1 to 10","1984","Single parent ","52","0.0922478852758508","0.068574847615775","0.115920922935927","7"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","507","0.190142974578902","0.175341311044112","0.204944638113693","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","244","0.189664824248212","0.168571823316897","0.210757825179527","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","368","0.185213539677389","0.168054874468379","0.2023722048864","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","326","0.193869549030255","0.175077198975515","0.212661899084994","8"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","533","0.185619464572849","0.171868485121032","0.199370444024666","8"
"8 on Scale 1 to 10","1984","Single parent ","99","0.183770538972343","0.152086814900843","0.215454263043843","8"
"9 on Scale 1 to 10","1984","1-pers.-HH","179","0.148847548031414","0.129696737953023","0.167998358109806","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","357","0.138121680698138","0.125107401660832","0.151135959735444","9"
