"plh0177","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1984","Part Time","Single parent ","3","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","10","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","8","","","","2"
"2 on Scale 1 to 10","1984","Not Working","1-pers.-HH","8","","","","2"
"2 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","16","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Single parent ","6","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","16","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","6","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","18","","","","2"
"3 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","14","","","","3"
"3 on Scale 1 to 10","1984","Full Time","1-pers.-HH","23","","","","3"
"3 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","37","0.021316653606045","0.0130047650904795","0.0296285421216105","3"
"3 on Scale 1 to 10","1984","Full Time","Single parent ","14","","","","3"
"3 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","59","0.0269581588048454","0.0191528298725794","0.0347634877371114","3"
"3 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","23","","","","3"
"3 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","23","","","","3"
"3 on Scale 1 to 10","1984","Part Time","1-pers.-HH","5","","","","3"
"3 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","7","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Single parent ","4","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","18","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","8","","","","3"
"3 on Scale 1 to 10","1984","Not Working","1-pers.-HH","16","","","","3"
"3 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","13","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Single parent ","11","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","38","0.0308033547912072","0.0194389533049262","0.0421677562774883","3"
"3 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","24","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","22","","","","3"
"4 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","35","0.0222753294719986","0.0137827532886111","0.0307679056553862","4"
"4 on Scale 1 to 10","1984","Full Time","Single parent ","13","","","","4"
"4 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","61","0.0304557300962274","0.0221744272330008","0.038737032959454","4"
"4 on Scale 1 to 10","1984","Part Time","1-pers.-HH","8","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","9","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","12","","","","4"
"4 on Scale 1 to 10","1984","Full Time","1-pers.-HH","31","0.0573267583031822","0.0377197879144997","0.0769337286918648","4"
"4 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","25","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Single parent ","5","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","24","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","21","","","","4"
"4 on Scale 1 to 10","1984","Not Working","1-pers.-HH","18","","","","4"
"4 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","32","0.0245322479049822","0.0146849051856493","0.0343795906243152","4"
"4 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","34","0.0402259482024021","0.0265846225265954","0.0538672738782088","4"
"4 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","8","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Single parent ","5","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","11","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","35","0.0319073061371798","0.0203476437819748","0.0434669684923848","4"
"5 on Scale 1 to 10","1984","Full Time","1-pers.-HH","52","0.0848179999691938","0.0613190227783991","0.108316977159988","5"
"5 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","115","0.0841173315702891","0.0681445055805982","0.10009015755998","5"
"5 on Scale 1 to 10","1984","Full Time","Single parent ","26","","","","5"
"5 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","150","0.0806877895866327","0.0675622924428701","0.0938132867303953","5"
"5 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","78","0.0820900153597639","0.0646161438543045","0.0995638868652234","5"
"5 on Scale 1 to 10","1984","Part Time","Single parent ","11","","","","5"
"5 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","80","0.128788718481247","0.100244318971436","0.157333117991058","5"
"5 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","31","0.0926647147465627","0.0618887271458836","0.123440702347242","5"
"5 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","42","0.133865245321191","0.095651040833897","0.172079449808484","5"
"5 on Scale 1 to 10","1984","Not Working","1-pers.-HH","53","0.0759982726876136","0.0556421130015437","0.0963544323736834","5"
"5 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","71","0.0558922621886975","0.0429436995224214","0.0688408248549736","5"
"5 on Scale 1 to 10","1984","Not Working","Single parent ","27","","","","5"
"5 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","92","0.0923568731303043","0.0733139427259573","0.111399803534651","5"
"5 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","48","0.0680873954846975","0.0491546067666085","0.0870201842027865","5"
"5 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","59","0.102423735951206","0.0781222133408312","0.126725258561582","5"
"5 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","87","0.0899700154850764","0.0701046902836064","0.109835340686546","5"
"5 on Scale 1 to 10","1984","Part Time","1-pers.-HH","14","","","","5"
"5 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","33","0.0958164202359809","0.0641074328876081","0.127525407584354","5"
"6 on Scale 1 to 10","1984","Full Time","1-pers.-HH","32","0.066656130822841","0.0456187290608516","0.0876935325848303","6"
"6 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","36","0.0681029822314967","0.0466351950646599","0.0895707693983335","6"
"6 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","17","","","","6"
"6 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","33","0.050947553592602","0.0333235621631747","0.0685715450220293","6"
"6 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","20","","","","6"
"6 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","60","0.0502752537351883","0.0377006268045333","0.0628498806658433","6"
"6 on Scale 1 to 10","1984","Full Time","Single parent ","24","","","","6"
"6 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","98","0.053244372271591","0.0424241510098178","0.0640645935333641","6"
"6 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","51","0.0514466206946839","0.0373844217860203","0.0655088196033475","6"
"6 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","43","0.0558918195910451","0.0399439037586306","0.0718397354234595","6"
"6 on Scale 1 to 10","1984","Part Time","1-pers.-HH","9","","","","6"
"6 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","17","","","","6"
"6 on Scale 1 to 10","1984","Part Time","Single parent ","8","","","","6"
"6 on Scale 1 to 10","1984","Not Working","1-pers.-HH","21","","","","6"
"6 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","59","0.0440167437061395","0.032453783288313","0.0555797041239661","6"
"6 on Scale 1 to 10","1984","Not Working","Single parent ","21","","","","6"
"6 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","58","0.0608774768452663","0.0451510138114807","0.076603939879052","6"
"6 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","42","0.0653403212908708","0.046766082639272","0.0839145599424696","6"
"7 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","187","0.115564518713623","0.100157249383783","0.130971788043464","7"
"7 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","28","","","","7"
"7 on Scale 1 to 10","1984","Full Time","Single parent ","25","","","","7"
"7 on Scale 1 to 10","1984","Not Working","1-pers.-HH","55","0.0820331244317511","0.0609533612113735","0.103112887652129","7"
"7 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","64","0.0987448847081332","0.0763228608912687","0.121166908524998","7"
"7 on Scale 1 to 10","1984","Full Time","1-pers.-HH","78","0.14055411421649","0.111239629757238","0.169868598675741","7"
"7 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","112","0.0921306490664729","0.0758283564792893","0.108432941653656","7"
"7 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","96","0.0795648358834857","0.0639916924693159","0.0951379792976556","7"
"7 on Scale 1 to 10","1984","Not Working","Single parent ","19","","","","7"
"7 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","88","0.0937628041304851","0.0745903439933129","0.112935264267657","7"
"7 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","91","0.0899906920120936","0.0717741627675739","0.108207221256613","7"
"7 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","79","0.0984020068047692","0.077723109508328","0.11908090410121","7"
"7 on Scale 1 to 10","1984","Part Time","1-pers.-HH","14","","","","7"
"7 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","28","","","","7"
"7 on Scale 1 to 10","1984","Part Time","Single parent ","8","","","","7"
"7 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","44","0.0796935272702298","0.0566155352990436","0.102771519241416","7"
"7 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","29","","","","7"
"7 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","59","0.103718772398637","0.0792817473987741","0.128155797398499","7"
"8 on Scale 1 to 10","1984","Full Time","1-pers.-HH","93","0.179752826777711","0.147366518412085","0.212139135143337","8"
"8 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","222","0.198338610437735","0.175392017416176","0.221285203459294","8"
"8 on Scale 1 to 10","1984","Full Time","Single parent ","43","0.195377847055373","0.145730196511014","0.245025497599732","8"
"8 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","289","0.190930887024394","0.171989523270275","0.209872250778514","8"
"8 on Scale 1 to 10","1984","Part Time","1-pers.-HH","25","","","","8"
"8 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","66","0.200556635243442","0.15741998047585","0.243693290011034","8"
"8 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","49","0.160815274318995","0.119587432173077","0.202043116464913","8"
"8 on Scale 1 to 10","1984","Not Working","1-pers.-HH","126","0.195811233214893","0.165328395130726","0.22629407129906","8"
"8 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","219","0.182052833434534","0.160300979010232","0.203804687858835","8"
"8 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","146","0.163632274076426","0.139300446848765","0.187964101304087","8"
"8 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","115","0.169117275049611","0.140942692785851","0.197291857313372","8"
"8 on Scale 1 to 10","1984","Not Working","Single parent ","36","0.159923296898323","0.112346411769491","0.207500182027155","8"
"8 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","187","0.199638831862899","0.174193422797271","0.225084240928527","8"
"8 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","157","0.199652255187718","0.171900183851928","0.227404326523509","8"
"8 on Scale 1 to 10","1984","Part Time","Single parent ","20","","","","8"
"8 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","98","0.204145388592772","0.169796957049391","0.238493820136153","8"
"8 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","66","0.181435159935223","0.140531876587168","0.222338443283278","8"
"8 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","120","0.204022583763493","0.171723738668272","0.236321428858713","8"
"9 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","37","0.13282128903028","0.0947334511006847","0.170909126959876","9"
"9 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","70","0.130709968224978","0.103693149839511","0.157726786610445","9"
"9 on Scale 1 to 10","1984","Full Time","1-pers.-HH","61","0.124536657216215","0.0966870678304498","0.152386246601981","9"
"9 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","154","0.141347972547176","0.121299906334036","0.161396038760317","9"
"9 on Scale 1 to 10","1984","Full Time","Single parent ","24","","","","9"
"9 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","206","0.137410639108315","0.120818874912748","0.154002403303883","9"
"9 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","140","0.158259550128137","0.135025871135948","0.181493229120326","9"
"9 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","108","0.164127509836091","0.138412917918495","0.189842101753687","9"
"9 on Scale 1 to 10","1984","Part Time","1-pers.-HH","13","","","","9"
"9 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","35","0.108760030455203","0.0752197969389405","0.142300263971465","9"
"9 on Scale 1 to 10","1984","Part Time","Single parent ","13","","","","9"
"9 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","54","0.101948511986603","0.0761638573333321","0.127733166639874","9"
"9 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","42","0.135159722120604","0.0988717666073043","0.171447677633904","9"
"9 on Scale 1 to 10","1984","Not Working","1-pers.-HH","105","0.166985521458177","0.138335610256289","0.195635432660065","9"
"9 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","168","0.142618564259979","0.122907502961103","0.162329625558855","9"
"9 on Scale 1 to 10","1984","Not Working","Single parent ","35","0.179412990676139","0.129608336483352","0.229217644868926","9"
"9 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","103","0.130600519038344","0.108437763918506","0.152763274158183","9"
"9 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","115","0.171373672789679","0.143050294642461","0.199697050936898","9"
"0 Completely dissatisfied","1985","Full Time","1-pers.-HH","7","","","","0"
"0 Completely dissatisfied","1985","Full Time","(Married) couple without C. ","9","","","","0"
"0 Completely dissatisfied","1985","Full Time","Single parent ","5","","","","0"
"0 Completely dissatisfied","1985","Full Time","Couple + C. LE 16 ","29","","","","0"
"0 Completely dissatisfied","1985","Full Time","Couple + C. GT 16 ","9","","","","0"
"0 Completely dissatisfied","1985","Full Time","Couple + C. LE and GT 16","11","","","","0"
"0 Completely dissatisfied","1985","Part Time","1-pers.-HH","4","","","","0"
"0 Completely dissatisfied","1985","Part Time","(Married) couple without C. ","1","","","","0"
"0 Completely dissatisfied","1985","Part Time","Single parent ","1","","","","0"
"0 Completely dissatisfied","1985","Part Time","Couple + C. LE 16 ","12","","","","0"
"0 Completely dissatisfied","1985","Part Time","Couple + C. GT 16 ","12","","","","0"
"0 Completely dissatisfied","1985","Part Time","Couple + C. LE and GT 16","3","","","","0"
"0 Completely dissatisfied","1985","Not Working","1-pers.-HH","3","","","","0"
"0 Completely dissatisfied","1985","Not Working","(Married) couple without C. ","5","","","","0"
"0 Completely dissatisfied","1985","Not Working","Single parent ","3","","","","0"
"0 Completely dissatisfied","1985","Not Working","Couple + C. LE 16 ","18","","","","0"
"0 Completely dissatisfied","1985","Not Working","Couple + C. GT 16 ","13","","","","0"
"0 Completely dissatisfied","1985","Not Working","Couple + C. LE and GT 16","7","","","","0"
"1 on Scale 1 to 10","1985","Part Time","1-pers.-HH","1","","","","1"
"1 on Scale 1 to 10","1985","Full Time","1-pers.-HH","6","","","","1"
"1 on Scale 1 to 10","1985","Full Time","Single parent ","1","","","","1"
"1 on Scale 1 to 10","1985","Full Time","(Married) couple without C. ","4","","","","1"
"1 on Scale 1 to 10","1985","Full Time","Couple + C. LE 16 ","23","","","","1"
"1 on Scale 1 to 10","1985","Full Time","Couple + C. LE and GT 16","8","","","","1"
"1 on Scale 1 to 10","1985","Full Time","Couple + C. GT 16 ","2","","","","1"
"1 on Scale 1 to 10","1985","Part Time","(Married) couple without C. ","2","","","","1"
"1 on Scale 1 to 10","1985","Part Time","Single parent ","2","","","","1"
"1 on Scale 1 to 10","1985","Part Time","Couple + C. LE 16 ","5","","","","1"
"1 on Scale 1 to 10","1985","Part Time","Couple + C. GT 16 ","5","","","","1"
"1 on Scale 1 to 10","1985","Part Time","Couple + C. LE and GT 16","2","","","","1"
"1 on Scale 1 to 10","1985","Not Working","1-pers.-HH","7","","","","1"
"1 on Scale 1 to 10","1985","Not Working","(Married) couple without C. ","4","","","","1"
"1 on Scale 1 to 10","1985","Not Working","Single parent ","","","","","1"
"1 on Scale 1 to 10","1985","Not Working","Couple + C. LE 16 ","18","","","","1"
"1 on Scale 1 to 10","1985","Not Working","Couple + C. LE and GT 16","5","","","","1"
"1 on Scale 1 to 10","1985","Not Working","Couple + C. GT 16 ","1","","","","1"
"10 Completely satisfied","1985","Full Time","(Married) couple without C. ","289","0.309358156581145","0.281088528274434","0.337627784887856","10"
"10 Completely satisfied","1985","Full Time","1-pers.-HH","100","0.230538850181554","0.192050031196329","0.269027669166779","10"
"10 Completely satisfied","1985","Full Time","Single parent ","53","0.234340467844096","0.179834307216934","0.288846628471258","10"
"10 Completely satisfied","1985","Full Time","Couple + C. LE 16 ","321","0.258740078905896","0.235481849497432","0.28199830831436","10"
"10 Completely satisfied","1985","Full Time","Couple + C. GT 16 ","248","0.280640149802853","0.251747442820815","0.309532856784892","10"
"10 Completely satisfied","1985","Full Time","Couple + C. LE and GT 16","180","0.291749188802106","0.257633489913826","0.325864887690386","10"
"10 Completely satisfied","1985","Part Time","1-pers.-HH","34","0.269774505184181","0.197028521570444","0.342520488797917","10"
"10 Completely satisfied","1985","Part Time","(Married) couple without C. ","89","0.324536362031979","0.271905077656854","0.377167646407104","10"
"10 Completely satisfied","1985","Part Time","Single parent ","27","","","","10"
"10 Completely satisfied","1985","Part Time","Couple + C. LE 16 ","137","0.275612535764478","0.237820882212925","0.313404189316031","10"
"10 Completely satisfied","1985","Part Time","Couple + C. GT 16 ","96","0.261771884815532","0.218365184726374","0.30517858490469","10"
"10 Completely satisfied","1985","Part Time","Couple + C. LE and GT 16","69","0.261952061284882","0.208299379588957","0.315604742980807","10"
"10 Completely satisfied","1985","Not Working","1-pers.-HH","176","0.325090754812354","0.286637273735342","0.363544235889367","10"
"10 Completely satisfied","1985","Not Working","(Married) couple without C. ","404","0.390097227017208","0.36103350733171","0.419160946702705","10"
"10 Completely satisfied","1985","Not Working","Single parent ","43","0.185247528844583","0.132195312050408","0.238299745638758","10"
"10 Completely satisfied","1985","Not Working","Couple + C. LE 16 ","198","0.281907961221629","0.250210729336763","0.313605193106496","10"
"10 Completely satisfied","1985","Not Working","Couple + C. GT 16 ","225","0.338259620791772","0.302803686245463","0.373715555338081","10"
"10 Completely satisfied","1985","Not Working","Couple + C. LE and GT 16","140","0.300300424661582","0.260863940443066","0.339736908880098","10"
"2 on Scale 1 to 10","1985","Full Time","(Married) couple without C. ","12","","","","2"
"2 on Scale 1 to 10","1985","Full Time","Single parent ","8","","","","2"
"2 on Scale 1 to 10","1985","Full Time","Couple + C. LE 16 ","27","","","","2"
"2 on Scale 1 to 10","1985","Part Time","1-pers.-HH","7","","","","2"
"2 on Scale 1 to 10","1985","Part Time","(Married) couple without C. ","5","","","","2"
"2 on Scale 1 to 10","1985","Part Time","Couple + C. GT 16 ","9","","","","2"
"2 on Scale 1 to 10","1985","Part Time","Couple + C. LE and GT 16","5","","","","2"
"2 on Scale 1 to 10","1985","Full Time","1-pers.-HH","12","","","","2"
"2 on Scale 1 to 10","1985","Part Time","Single parent ","5","","","","2"
"2 on Scale 1 to 10","1985","Part Time","Couple + C. LE 16 ","13","","","","2"
"2 on Scale 1 to 10","1985","Full Time","Couple + C. GT 16 ","12","","","","2"
"2 on Scale 1 to 10","1985","Full Time","Couple + C. LE and GT 16","13","","","","2"
"2 on Scale 1 to 10","1985","Not Working","1-pers.-HH","8","","","","2"
"2 on Scale 1 to 10","1985","Not Working","(Married) couple without C. ","7","","","","2"
"2 on Scale 1 to 10","1985","Not Working","Single parent ","8","","","","2"
"2 on Scale 1 to 10","1985","Not Working","Couple + C. LE 16 ","19","","","","2"
"2 on Scale 1 to 10","1985","Not Working","Couple + C. GT 16 ","13","","","","2"
"2 on Scale 1 to 10","1985","Not Working","Couple + C. LE and GT 16","11","","","","2"
"3 on Scale 1 to 10","1985","Full Time","Single parent ","10","","","","3"
"3 on Scale 1 to 10","1985","Full Time","1-pers.-HH","22","","","","3"
"3 on Scale 1 to 10","1985","Full Time","(Married) couple without C. ","29","","","","3"
"3 on Scale 1 to 10","1985","Full Time","Couple + C. LE 16 ","48","0.0271832615820034","0.018546999034883","0.0358195241291237","3"
"3 on Scale 1 to 10","1985","Full Time","Couple + C. GT 16 ","27","","","","3"
"3 on Scale 1 to 10","1985","Full Time","Couple + C. LE and GT 16","22","","","","3"
"3 on Scale 1 to 10","1985","Part Time","1-pers.-HH","7","","","","3"
"3 on Scale 1 to 10","1985","Part Time","(Married) couple without C. ","13","","","","3"
"3 on Scale 1 to 10","1985","Part Time","Single parent ","5","","","","3"
"3 on Scale 1 to 10","1985","Part Time","Couple + C. LE 16 ","28","","","","3"
"3 on Scale 1 to 10","1985","Part Time","Couple + C. GT 16 ","13","","","","3"
