"plh0177","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","East Germany","Male","49","0.0220666196207633","0.0155862906009986","0.0285469486405279","0"
"0 Completely dissatisfied","1991","East Germany","Female","61","0.0256902360555867","0.0190397881489173","0.0323406839622561","0"
"0 Completely dissatisfied","1991","West Germany","Female","57","0.0069522195079677","0.00460506403043084","0.00929937498550455","0"
"0 Completely dissatisfied","1991","West Germany","Male","58","0.00747610867569589","0.00500261944687162","0.00994959790452017","0"
"1 on Scale 1 to 10","1991","East Germany","Female","27","","","","1"
"1 on Scale 1 to 10","1991","East Germany","Male","26","","","","1"
"1 on Scale 1 to 10","1991","West Germany","Female","36","0.00502061272025418","0.00302406152432879","0.00701716391617956","1"
"1 on Scale 1 to 10","1991","West Germany","Male","43","0.00641410020909365","0.00412179566131229","0.00870640475687501","1"
"10 Completely satisfied","1991","West Germany","Male","883","0.207522832665731","0.195878139262023","0.219167526069439","10"
"10 Completely satisfied","1991","West Germany","Female","1004","0.237643551406692","0.225619879856349","0.249667222957035","10"
"10 Completely satisfied","1991","East Germany","Male","277","0.147523838604599","0.131879877027221","0.163167800181977","10"
"10 Completely satisfied","1991","East Germany","Female","337","0.167837713479483","0.152128041638196","0.18354738532077","10"
"2 on Scale 1 to 10","1991","West Germany","Male","77","0.0133239293641023","0.0100315854526268","0.0166162732755778","2"
"2 on Scale 1 to 10","1991","West Germany","Female","66","0.00976779250297733","0.00698960352118687","0.0125459814847678","2"
"2 on Scale 1 to 10","1991","East Germany","Male","59","0.0329783949703365","0.0251005512158916","0.0408562387247815","2"
"2 on Scale 1 to 10","1991","East Germany","Female","57","0.0261887938164058","0.0194758431843318","0.0329017444484798","2"
"3 on Scale 1 to 10","1991","East Germany","Male","99","0.0526941833875846","0.0428381774125329","0.0625501893626362","3"
"3 on Scale 1 to 10","1991","East Germany","Female","117","0.0516031059601868","0.0423037835771184","0.0609024283432553","3"
"3 on Scale 1 to 10","1991","West Germany","Female","114","0.0185306655376848","0.0147210695188329","0.0223402615565368","3"
"3 on Scale 1 to 10","1991","West Germany","Male","150","0.0258231663259877","0.0212688270438279","0.0303775056081476","3"
"4 on Scale 1 to 10","1991","East Germany","Male","77","0.0412644482762351","0.0324901588805952","0.050038737671875","4"
"4 on Scale 1 to 10","1991","East Germany","Female","106","0.0487787082674238","0.0397240044236416","0.057833412111206","4"
"4 on Scale 1 to 10","1991","West Germany","Female","172","0.0294351435095722","0.0246605059763264","0.034209781042818","4"
"4 on Scale 1 to 10","1991","West Germany","Male","141","0.0244175957821394","0.0199857446365387","0.0288494469277401","4"
"5 on Scale 1 to 10","1991","West Germany","Male","383","0.0757148244075077","0.0681186454213788","0.0833110033936366","5"
"5 on Scale 1 to 10","1991","West Germany","Female","404","0.0747548376971771","0.0673256195478827","0.0821840558464716","5"
"5 on Scale 1 to 10","1991","East Germany","Male","242","0.124469551911854","0.109906858483194","0.139032245340513","5"
"5 on Scale 1 to 10","1991","East Germany","Female","294","0.141181270769296","0.126544083880325","0.155818457658267","5"
"6 on Scale 1 to 10","1991","West Germany","Female","375","0.0731236673962951","0.0657694760281947","0.0804778587643955","6"
"6 on Scale 1 to 10","1991","East Germany","Male","175","0.0836929423327614","0.0714766490408348","0.095909235624688","6"
"6 on Scale 1 to 10","1991","East Germany","Female","170","0.072389321909147","0.0614965491145613","0.0832820947037328","6"
"6 on Scale 1 to 10","1991","West Germany","Male","392","0.0801456290813449","0.072349101941111","0.0879421562215788","6"
"7 on Scale 1 to 10","1991","East Germany","Male","274","0.131735465575593","0.116816046842632","0.146654884308555","7"
"7 on Scale 1 to 10","1991","West Germany","Female","658","0.131482950860551","0.121937005519952","0.141028896201149","7"
"7 on Scale 1 to 10","1991","West Germany","Male","662","0.139336605876381","0.129392837138454","0.149280374614308","7"
"7 on Scale 1 to 10","1991","East Germany","Female","288","0.123336437830869","0.109514131945527","0.137158743716211","7"
"8 on Scale 1 to 10","1991","West Germany","Male","1117","0.245769639126502","0.233406810275881","0.258132467977123","8"
"8 on Scale 1 to 10","1991","East Germany","Male","448","0.228640871645778","0.2101149525936","0.247166790697957","8"
"8 on Scale 1 to 10","1991","East Germany","Female","436","0.198481527594234","0.181715308541147","0.21524774664732","8"
"8 on Scale 1 to 10","1991","West Germany","Female","1142","0.236960472617895","0.224948716115022","0.248972229120767","8"
"9 on Scale 1 to 10","1991","East Germany","Male","248","0.123313895115746","0.108809400990219","0.137818389241273","9"
"9 on Scale 1 to 10","1991","East Germany","Female","281","0.133952875483675","0.119635444326265","0.148270306641085","9"
"9 on Scale 1 to 10","1991","West Germany","Female","786","0.176328086242934","0.165562618011775","0.187093554474094","9"
"9 on Scale 1 to 10","1991","West Germany","Male","753","0.174055568485514","0.163168245384674","0.184942891586354","9"
"0 Completely dissatisfied","1992","East Germany","Male","26","","","","0"
"0 Completely dissatisfied","1992","East Germany","Female","32","0.013243076933613","0.00833514223421217","0.0181510116330138","0"
"0 Completely dissatisfied","1992","West Germany","Female","69","0.00743840398965979","0.00500050061694495","0.00987630736237463","0"
"0 Completely dissatisfied","1992","West Germany","Male","67","0.00736876128710966","0.00488943495169288","0.00984808762252644","0"
"1 on Scale 1 to 10","1992","East Germany","Male","25","","","","1"
"1 on Scale 1 to 10","1992","East Germany","Female","24","","","","1"
"1 on Scale 1 to 10","1992","West Germany","Female","41","0.00557534757065689","0.00346273534847939","0.00768795979283438","1"
"1 on Scale 1 to 10","1992","West Germany","Male","42","0.00586893882567342","0.00365459990579758","0.00808327774554926","1"
"10 Completely satisfied","1992","West Germany","Male","798","0.200564210048362","0.188956114005865","0.21217230609086","10"
"10 Completely satisfied","1992","West Germany","Female","923","0.223051641291219","0.211240369535296","0.234862913047142","10"
"10 Completely satisfied","1992","East Germany","Male","157","0.0909946375823555","0.0779733353229612","0.10401593984175","10"
"10 Completely satisfied","1992","East Germany","Female","216","0.108637559710694","0.0952772538836553","0.121997865537733","10"
"2 on Scale 1 to 10","1992","West Germany","Male","78","0.0123356400458388","0.00913580186838381","0.0155354782232938","2"
"2 on Scale 1 to 10","1992","West Germany","Female","65","0.00870388221108211","0.00606842433674857","0.0113393400854157","2"
"2 on Scale 1 to 10","1992","East Germany","Female","77","0.0334018757152536","0.0256873783403894","0.0411163730901178","2"
"2 on Scale 1 to 10","1992","East Germany","Male","64","0.0317970572353681","0.0238530439607399","0.0397410705099964","2"
"3 on Scale 1 to 10","1992","East Germany","Male","110","0.0588468144788146","0.0481917781399092","0.06950185081772","3"
"3 on Scale 1 to 10","1992","East Germany","Female","126","0.0536464242369323","0.0439726413239391","0.0633202071499255","3"
"3 on Scale 1 to 10","1992","West Germany","Female","157","0.0262912968354709","0.0217516883024449","0.030830905368497","3"
"3 on Scale 1 to 10","1992","West Germany","Male","125","0.0228835099092463","0.018548630996842","0.0272183888216506","3"
"4 on Scale 1 to 10","1992","East Germany","Female","143","0.0633595815802861","0.0529005414013026","0.0738186217592696","4"
"4 on Scale 1 to 10","1992","East Germany","Male","123","0.0627213551819971","0.051743806406616","0.0736989039573781","4"
"4 on Scale 1 to 10","1992","West Germany","Female","172","0.0337746511119642","0.0286491949567696","0.0389001072671588","4"
"4 on Scale 1 to 10","1992","West Germany","Male","165","0.0285676405239826","0.0237383209008068","0.0333969601471584","4"
"5 on Scale 1 to 10","1992","West Germany","Male","398","0.0788412320824683","0.0710287969069638","0.0866536672579728","5"
"5 on Scale 1 to 10","1992","West Germany","Female","400","0.0720784769515379","0.0647408386795046","0.0794161152235712","5"
"5 on Scale 1 to 10","1992","East Germany","Male","287","0.153235009525509","0.136926144273826","0.169543874777192","5"
"5 on Scale 1 to 10","1992","East Germany","Female","287","0.134112577404958","0.119481890927482","0.148743263882435","5"
"6 on Scale 1 to 10","1992","East Germany","Male","203","0.112730752896941","0.0984117684933915","0.127049737300491","6"
"6 on Scale 1 to 10","1992","East Germany","Female","216","0.101792736194393","0.0888106075216682","0.114774864867119","6"
"6 on Scale 1 to 10","1992","West Germany","Female","374","0.0683395421650783","0.0611803711359365","0.0754987131942201","6"
"6 on Scale 1 to 10","1992","West Germany","Male","371","0.076459768219315","0.0687562896531766","0.0841632467854535","6"
"7 on Scale 1 to 10","1992","East Germany","Male","319","0.169091791423453","0.152121039498853","0.186062543348053","7"
"7 on Scale 1 to 10","1992","East Germany","Female","322","0.149777284125888","0.134456233013327","0.16509833523845","7"
"7 on Scale 1 to 10","1992","West Germany","Female","696","0.142843559359882","0.132915639756384","0.15277147896338","7"
"7 on Scale 1 to 10","1992","West Germany","Male","689","0.146657023062744","0.136401549432964","0.156912496692523","7"
"8 on Scale 1 to 10","1992","East Germany","Male","371","0.189672841355017","0.17192293483406","0.207422747875973","8"
"8 on Scale 1 to 10","1992","East Germany","Female","411","0.213894814557776","0.196289666074714","0.231499963040837","8"
"8 on Scale 1 to 10","1992","West Germany","Male","1071","0.239296067348707","0.226927537206369","0.251664597491045","8"
"8 on Scale 1 to 10","1992","West Germany","Female","1088","0.237996089086596","0.225913461662557","0.250078716510635","8"
"9 on Scale 1 to 10","1992","East Germany","Female","230","0.11546493162113","0.101744056461366","0.129185806780895","9"
"9 on Scale 1 to 10","1992","East Germany","Male","189","0.101375095115435","0.0877098268943626","0.115040363336508","9"
"9 on Scale 1 to 10","1992","West Germany","Female","787","0.173907109426853","0.163153085854064","0.184661132999643","9"
"9 on Scale 1 to 10","1992","West Germany","Male","767","0.181157208646553","0.169991904560355","0.192322512732751","9"
"0 Completely dissatisfied","1993","West Germany","Male","46","0.00578058861002458","0.00357636281635517","0.00798481440369399","0"
"0 Completely dissatisfied","1993","West Germany","Female","54","0.00643491406211091","0.00415717745958257","0.00871265066463926","0"
"0 Completely dissatisfied","1993","East Germany","Male","28","","","","0"
"0 Completely dissatisfied","1993","East Germany","Female","35","0.0165453974150948","0.0109605026704262","0.0221302921597634","0"
"1 on Scale 1 to 10","1993","West Germany","Female","38","0.00555468073115452","0.00343751932254765","0.00767184213976138","1"
"1 on Scale 1 to 10","1993","West Germany","Male","43","0.00660349002786518","0.00424856542061274","0.00895841463511762","1"
"1 on Scale 1 to 10","1993","East Germany","Male","31","0.0169127235843326","0.0109756585324122","0.022849788636253","1"
"1 on Scale 1 to 10","1993","East Germany","Female","22","","","","1"
"10 Completely satisfied","1993","West Germany","Female","1016","0.245018750683117","0.232766899652574","0.257270601713659","10"
"10 Completely satisfied","1993","East Germany","Male","200","0.123256961796203","0.108120969897922","0.138392953694483","10"
"10 Completely satisfied","1993","East Germany","Female","242","0.13494641251204","0.119987452199452","0.149905372824627","10"
"10 Completely satisfied","1993","West Germany","Male","803","0.198550422859397","0.186951906486764","0.21014893923203","10"
"2 on Scale 1 to 10","1993","West Germany","Male","103","0.0180337423949314","0.0141645516267113","0.0219029331631515","2"
"2 on Scale 1 to 10","1993","West Germany","Female","93","0.0126366363261422","0.00945472397799207","0.0158185486742923","2"
"2 on Scale 1 to 10","1993","East Germany","Male","69","0.0387761999486449","0.0298869754367109","0.0476654244605789","2"
"2 on Scale 1 to 10","1993","East Germany","Female","76","0.0325221375464596","0.0247559246501384","0.0402883504427809","2"
"3 on Scale 1 to 10","1993","East Germany","Male","90","0.0522777586073289","0.0420290767858032","0.0625264404288545","3"
"3 on Scale 1 to 10","1993","East Germany","Female","109","0.0499291923481187","0.0403934503996931","0.0594649342965443","3"
"3 on Scale 1 to 10","1993","West Germany","Female","138","0.0225294255130817","0.0183021469311183","0.0267567040950451","3"
"3 on Scale 1 to 10","1993","West Germany","Male","136","0.0253332983098111","0.0207644907809135","0.0299021058387087","3"
"4 on Scale 1 to 10","1993","East Germany","Female","118","0.0584538478506949","0.0481825200102787","0.0687251756911111","4"
"4 on Scale 1 to 10","1993","East Germany","Male","104","0.0626337205458629","0.051477225867198","0.0737902152245279","4"
"4 on Scale 1 to 10","1993","West Germany","Male","165","0.0296715622098884","0.0247380237771463","0.0346051006426304","4"
"4 on Scale 1 to 10","1993","West Germany","Female","154","0.0271957794185526","0.0225624045117846","0.0318291543253207","4"
"5 on Scale 1 to 10","1993","West Germany","Male","380","0.0760840542519547","0.0683751618450806","0.0837929466588289","5"
"5 on Scale 1 to 10","1993","West Germany","Female","393","0.0785515007197378","0.0708876552179354","0.0862153462215403","5"
"5 on Scale 1 to 10","1993","East Germany","Male","260","0.137111591047452","0.121274208862117","0.152948973232788","5"
"5 on Scale 1 to 10","1993","East Germany","Female","271","0.130385026764178","0.115642341395603","0.145127712132753","5"
"6 on Scale 1 to 10","1993","East Germany","Male","187","0.107734848896301","0.0934592589939665","0.122010438798635","6"
"6 on Scale 1 to 10","1993","East Germany","Female","186","0.0913468445226469","0.0787330696128677","0.103960619432426","6"
"6 on Scale 1 to 10","1993","West Germany","Female","331","0.0590071698949119","0.0522947438454014","0.0657195959444224","6"
"6 on Scale 1 to 10","1993","West Germany","Male","370","0.0768821790042869","0.0691363065926923","0.0846280514158815","6"
"7 on Scale 1 to 10","1993","East Germany","Male","286","0.142040972057293","0.125967522691193","0.158114421423393","7"
"7 on Scale 1 to 10","1993","East Germany","Female","309","0.158817465707137","0.142814757493277","0.174820173920997","7"
"7 on Scale 1 to 10","1993","West Germany","Female","618","0.123254882888006","0.113890639158936","0.132619126617076","7"
"7 on Scale 1 to 10","1993","West Germany","Male","657","0.140035504194069","0.129945571479824","0.150125436908315","7"
"8 on Scale 1 to 10","1993","East Germany","Male","382","0.206497746806392","0.187859685535113","0.225135808077672","8"
"8 on Scale 1 to 10","1993","East Germany","Female","408","0.206412702332464","0.188692658324605","0.224132746340322","8"
"8 on Scale 1 to 10","1993","West Germany","Male","1056","0.237686080226549","0.225309583566553","0.250062576886545","8"
"8 on Scale 1 to 10","1993","West Germany","Female","1116","0.246177168181186","0.233905813927489","0.258448522434882","8"
"9 on Scale 1 to 10","1993","East Germany","Male","175","0.0964849922012557","0.0828903881596882","0.110079596242823","9"
"9 on Scale 1 to 10","1993","East Germany","Female","228","0.110808467121367","0.0970654095679681","0.124551524674767","9"
"9 on Scale 1 to 10","1993","West Germany","Female","783","0.173639091582","0.162848565993221","0.184429617170779","9"
"9 on Scale 1 to 10","1993","West Germany","Male","785","0.185339077911222","0.174041096108617","0.196637059713827","9"
"0 Completely dissatisfied","1994","West Germany","Male","39","0.00564185044643975","0.00343474676339494","0.00784895412948456","0"
"0 Completely dissatisfied","1994","West Germany","Female","48","0.00763174361083568","0.00513658292918338","0.010126904292488","0"
"0 Completely dissatisfied","1994","East Germany","Male","29","","","","0"
"0 Completely dissatisfied","1994","East Germany","Female","27","","","","0"
"1 on Scale 1 to 10","1994","West Germany","Male","33","0.00523500345544292","0.00310853342790287","0.00736147348298297","1"
"1 on Scale 1 to 10","1994","West Germany","Female","35","0.00527230710627012","0.00319594710245113","0.00734866711008912","1"
"1 on Scale 1 to 10","1994","East Germany","Male","23","","","","1"
"1 on Scale 1 to 10","1994","East Germany","Female","24","","","","1"
"10 Completely satisfied","1994","West Germany","Male","766","0.193728695819777","0.182082660285886","0.205374731353668","10"
"10 Completely satisfied","1994","West Germany","Female","1005","0.24345457160024","0.23114971170218","0.2557594314983","10"
"10 Completely satisfied","1994","East Germany","Male","189","0.110619426232329","0.0960726457866314","0.125166206678026","10"
"10 Completely satisfied","1994","East Germany","Female","268","0.153309653417714","0.1374321577672","0.169187149068227","10"
"2 on Scale 1 to 10","1994","East Germany","Male","48","0.0243279689186963","0.0171828046515751","0.0314731331858174","2"
"2 on Scale 1 to 10","1994","West Germany","Male","86","0.0174319659260443","0.0135754508666203","0.0212884809854682","2"
"2 on Scale 1 to 10","1994","East Germany","Female","53","0.0249225761255603","0.0180526674534445","0.0317924847976761","2"
"2 on Scale 1 to 10","1994","West Germany","Female","89","0.0185939273884473","0.0147208146705568","0.0224670401063379","2"
"3 on Scale 1 to 10","1994","East Germany","Female","99","0.0481157913689119","0.0386845073203783","0.0575470754174456","3"
"3 on Scale 1 to 10","1994","East Germany","Male","94","0.050494525894308","0.0403395651334741","0.0606494866551419","3"
"3 on Scale 1 to 10","1994","West Germany","Male","126","0.0221161132975188","0.0177826155024837","0.0264496110925539","3"
"3 on Scale 1 to 10","1994","West Germany","Female","147","0.0247158847467843","0.020264410588091","0.0291673589054776","3"
"4 on Scale 1 to 10","1994","East Germany","Male","99","0.0562737194468257","0.0455860454313634","0.0669613934622881","4"
"4 on Scale 1 to 10","1994","East Germany","Female","117","0.0551665100193172","0.0451052970539585","0.065227722984676","4"
"4 on Scale 1 to 10","1994","West Germany","Female","154","0.0272401090378941","0.0225728978909693","0.0319073201848188","4"
"4 on Scale 1 to 10","1994","West Germany","Male","144","0.0253202754396207","0.0206910779313921","0.0299494729478493","4"
"5 on Scale 1 to 10","1994","West Germany","Male","365","0.0786605646695617","0.0707277210725504","0.0865934082665729","5"
"5 on Scale 1 to 10","1994","West Germany","Female","369","0.0727600961040796","0.0653128983013343","0.0802072939068249","5"
"5 on Scale 1 to 10","1994","East Germany","Female","270","0.136642400330083","0.12150598462218","0.151778816037986","5"
"5 on Scale 1 to 10","1994","East Germany","Male","232","0.127320455229202","0.111861367800797","0.142779542657608","5"
"6 on Scale 1 to 10","1994","East Germany","Female","177","0.0823511682410242","0.0702365958990555","0.094465740582993","6"
"6 on Scale 1 to 10","1994","East Germany","Male","177","0.0946602426452866","0.0810834568305962","0.108237028459977","6"
"6 on Scale 1 to 10","1994","West Germany","Female","338","0.0695350004263436","0.0622420719894086","0.0768279288632787","6"
"6 on Scale 1 to 10","1994","West Germany","Male","383","0.0819284502924305","0.073846872337354","0.090010028247507","6"
"7 on Scale 1 to 10","1994","West Germany","Female","602","0.122783508512262","0.113373855389111","0.132193161635414","7"
"7 on Scale 1 to 10","1994","East Germany","Male","280","0.159393181021556","0.142417051226996","0.176369310816116","7"
"7 on Scale 1 to 10","1994","East Germany","Female","282","0.13903531367619","0.123788110861777","0.154282516490603","7"
"7 on Scale 1 to 10","1994","West Germany","Male","623","0.131987624654978","0.122013607820477","0.141961641489478","7"
"8 on Scale 1 to 10","1994","East Germany","Male","419","0.231463099254295","0.211902569701295","0.251023628807295","8"
"8 on Scale 1 to 10","1994","East Germany","Female","430","0.221481441677289","0.203181988888722","0.239780894465855","8"
"8 on Scale 1 to 10","1994","West Germany","Female","1079","0.222024636157267","0.210108548036113","0.233940724278421","8"
"8 on Scale 1 to 10","1994","West Germany","Male","1071","0.244197263776435","0.231537804429049","0.25685672312382","8"
"9 on Scale 1 to 10","1994","East Germany","Male","196","0.112167518936323","0.0975320569728398","0.126802980899806","9"
"9 on Scale 1 to 10","1994","East Germany","Female","231","0.116133028361375","0.102013952369613","0.130252104353137","9"
"9 on Scale 1 to 10","1994","West Germany","Female","807","0.185988215309576","0.174832221612677","0.197144209006475","9"
"9 on Scale 1 to 10","1994","West Germany","Male","788","0.193752192221752","0.182105620170276","0.205398764273228","9"
"0 Completely dissatisfied","1995","West Germany","Male","45","0.00630714732404214","0.00403097926043093","0.00858331538765334","0"
"0 Completely dissatisfied","1995","West Germany","Female","60","0.00993451509827909","0.00716610816153377","0.0127029220350244","0"
"0 Completely dissatisfied","1995","East Germany","Male","19","","","","0"
"0 Completely dissatisfied","1995","East Germany","Female","25","","","","0"
"1 on Scale 1 to 10","1995","West Germany","Male","33","0.00387323453291009","0.00208733938561414","0.00565912968020604","1"
"1 on Scale 1 to 10","1995","West Germany","Female","41","0.00783315771048844","0.00537230613009044","0.0102940092908864","1"
"1 on Scale 1 to 10","1995","East Germany","Male","17","","","","1"
"1 on Scale 1 to 10","1995","East Germany","Female","21","","","","1"
"10 Completely satisfied","1995","West Germany","Male","737","0.177390957531178","0.166407875347079","0.188374039715276","10"
"10 Completely satisfied","1995","East Germany","Female","237","0.122457731909279","0.107828918350828","0.13708654546773","10"
"10 Completely satisfied","1995","West Germany","Female","969","0.216131662856914","0.204642050143259","0.227621275570568","10"
"10 Completely satisfied","1995","East Germany","Male","182","0.101877571898264","0.0876072174903855","0.116147926306142","10"
"2 on Scale 1 to 10","1995","West Germany","Male","82","0.0167041552600192","0.0130193366355043","0.0203889738845341","2"
"2 on Scale 1 to 10","1995","West Germany","Female","72","0.012043422167044","0.00899855385104517","0.0150882904830429","2"
"2 on Scale 1 to 10","1995","East Germany","Male","48","0.0305347493151024","0.0224178343122673","0.0386516643179376","2"
"2 on Scale 1 to 10","1995","East Germany","Female","53","0.0235414382716548","0.0167755412663674","0.0303073352769421","2"
"3 on Scale 1 to 10","1995","West Germany","Male","138","0.0252729723132512","0.0207603247156188","0.0297856199108836","3"
"3 on Scale 1 to 10","1995","West Germany","Female","159","0.0222445698132682","0.0181278457748993","0.0263612938516371","3"
"3 on Scale 1 to 10","1995","East Germany","Male","85","0.0564056883871406","0.0455218570189068","0.0672895197553744","3"
"3 on Scale 1 to 10","1995","East Germany","Female","101","0.0561130960715019","0.045843010236824","0.0663831819061799","3"
"4 on Scale 1 to 10","1995","West Germany","Female","185","0.0307573321739628","0.0259376852386642","0.0355769791092613","4"
"4 on Scale 1 to 10","1995","West Germany","Male","153","0.0270811036100168","0.0224141524776758","0.0317480547423577","4"
"4 on Scale 1 to 10","1995","East Germany","Male","108","0.0656099798377111","0.0539290680798633","0.0772908915955589","4"
"4 on Scale 1 to 10","1995","East Germany","Female","98","0.0497867386274261","0.0400805358581874","0.0594929413966649","4"
"5 on Scale 1 to 10","1995","West Germany","Male","404","0.084532064390901","0.0765338312139416","0.0925302975678603","5"
"5 on Scale 1 to 10","1995","West Germany","Female","407","0.0813720213804111","0.0737401328605732","0.0890039099002491","5"
"5 on Scale 1 to 10","1995","East Germany","Male","193","0.114360737963369","0.0993468005686963","0.129374675358042","5"
"5 on Scale 1 to 10","1995","East Germany","Female","255","0.1346311440864","0.119399198626801","0.149863089545998","5"
"6 on Scale 1 to 10","1995","West Germany","Male","352","0.0754141846746107","0.0678220852302421","0.0830062841189793","6"
"6 on Scale 1 to 10","1995","West Germany","Female","354","0.0750512634863974","0.0676966057443691","0.0824059212284256","6"
"6 on Scale 1 to 10","1995","East Germany","Male","197","0.116164817042159","0.101048338061887","0.131281296022431","6"
"6 on Scale 1 to 10","1995","East Germany","Female","187","0.0928094012790716","0.0798606695530007","0.105758133005143","6"
"7 on Scale 1 to 10","1995","West Germany","Male","687","0.136006408613361","0.126150499232983","0.145862317993739","7"
"7 on Scale 1 to 10","1995","West Germany","Female","633","0.119807874195652","0.110743119581823","0.128872628809482","7"
"7 on Scale 1 to 10","1995","East Germany","Male","272","0.153082858823572","0.136096064092148","0.170069653554995","7"
"7 on Scale 1 to 10","1995","East Germany","Female","293","0.143714856520418","0.12806025510074","0.159369457940096","7"
"8 on Scale 1 to 10","1995","West Germany","Male","1201","0.262473702174321","0.249823618198833","0.275123786149808","8"
"8 on Scale 1 to 10","1995","West Germany","Female","1160","0.231477091203633","0.219703551615348","0.243250630791919","8"
"8 on Scale 1 to 10","1995","East Germany","Male","387","0.217432128151773","0.197971782016469","0.236892474287078","8"
"8 on Scale 1 to 10","1995","East Germany","Female","406","0.219191812296503","0.200730340535736","0.237653284057269","8"
"9 on Scale 1 to 10","1995","West Germany","Male","815","0.184944069575389","0.173781204755985","0.196106934394793","9"
"9 on Scale 1 to 10","1995","West Germany","Female","890","0.19334708991395","0.18232315085505","0.204371028972849","9"
"9 on Scale 1 to 10","1995","East Germany","Male","218","0.124395036174437","0.108825225625886","0.139964846722988","9"
"9 on Scale 1 to 10","1995","East Germany","Female","253","0.137265277895115","0.121908469606971","0.15262208618326","9"
"0 Completely dissatisfied","1996","West Germany","Male","36","0.00641754112645654","0.00409272061581683","0.00874236163709625","0"
"0 Completely dissatisfied","1996","West Germany","Female","49","0.00818409030235911","0.00564562622716364","0.0107225543775546","0"
"0 Completely dissatisfied","1996","East Germany","Male","22","","","","0"
"0 Completely dissatisfied","1996","East Germany","Female","29","","","","0"
"1 on Scale 1 to 10","1996","West Germany","Male","18","","","","1"
"1 on Scale 1 to 10","1996","West Germany","Female","33","0.007904405551959","0.00540934179474859","0.0103994693091694","1"
"1 on Scale 1 to 10","1996","East Germany","Male","16","","","","1"
"1 on Scale 1 to 10","1996","East Germany","Female","19","","","","1"
"10 Completely satisfied","1996","West Germany","Male","714","0.173295413877001","0.162275661170135","0.184315166583866","10"
"10 Completely satisfied","1996","West Germany","Female","1000","0.223831420696696","0.212087615613508","0.235575225779884","10"
"10 Completely satisfied","1996","East Germany","Female","261","0.147813829879935","0.131963265682148","0.163664394077722","10"
"10 Completely satisfied","1996","East Germany","Male","193","0.112524325498808","0.0976931255861301","0.127355525411486","10"
"2 on Scale 1 to 10","1996","East Germany","Female","42","0.0218363165320341","0.0153092895583417","0.0283633435057265","2"
"2 on Scale 1 to 10","1996","West Germany","Male","76","0.0140654232585988","0.0106369276937279","0.0174939188234697","2"
"2 on Scale 1 to 10","1996","West Germany","Female","74","0.0130134929123153","0.00982031712379113","0.0162066687008396","2"
"2 on Scale 1 to 10","1996","East Germany","Male","44","0.0263365152878547","0.0188210054502696","0.0338520251254397","2"
"3 on Scale 1 to 10","1996","West Germany","Male","129","0.0269203972084438","0.0222082586001236","0.0316325358167639","3"
"3 on Scale 1 to 10","1996","West Germany","Female","116","0.0188250938394669","0.014995858387373","0.0226543292915607","3"
"3 on Scale 1 to 10","1996","East Germany","Male","77","0.052383619006773","0.0419270578934734","0.0628401801200726","3"
"3 on Scale 1 to 10","1996","East Germany","Female","94","0.0507855667984152","0.0409800098086316","0.0605911237881989","3"
"4 on Scale 1 to 10","1996","West Germany","Male","168","0.0356110011912873","0.0302156296588105","0.0410063727237642","4"
"4 on Scale 1 to 10","1996","West Germany","Female","156","0.0277043018361409","0.0230800330753527","0.0323285705969291","4"
"4 on Scale 1 to 10","1996","East Germany","Male","101","0.0657130122720781","0.0540840573066577","0.0773419672374984","4"
"4 on Scale 1 to 10","1996","East Germany","Female","110","0.0542678794578912","0.0441503274566179","0.0643854314591645","4"
"5 on Scale 1 to 10","1996","West Germany","Female","392","0.0751252682017879","0.0676984164518007","0.0825521199517751","5"
"5 on Scale 1 to 10","1996","West Germany","Male","362","0.0728657691900066","0.0652985515418145","0.0804329868381986","5"
"5 on Scale 1 to 10","1996","East Germany","Male","204","0.109533139365183","0.0948757542408895","0.124190524489476","5"
"5 on Scale 1 to 10","1996","East Germany","Female","234","0.132419852132069","0.117282451619742","0.147557252644397","5"
"6 on Scale 1 to 10","1996","West Germany","Male","334","0.0689575777608247","0.0615805932055172","0.0763345623161323","6"
"6 on Scale 1 to 10","1996","West Germany","Female","343","0.0580085627537964","0.0514222885107519","0.064594836996841","6"
"6 on Scale 1 to 10","1996","East Germany","Male","186","0.099469197160963","0.0854226868176461","0.11351570750428","6"
"6 on Scale 1 to 10","1996","East Germany","Female","168","0.0819859672524418","0.0697337589443009","0.0942381755605826","6"
"7 on Scale 1 to 10","1996","West Germany","Male","705","0.149955320410932","0.139560788024508","0.160349852797355","7"
"7 on Scale 1 to 10","1996","West Germany","Female","640","0.131559468552588","0.122035863485687","0.141083073619488","7"
"7 on Scale 1 to 10","1996","East Germany","Female","273","0.13975489265085","0.124269772989263","0.155240012312437","7"
"7 on Scale 1 to 10","1996","East Germany","Male","267","0.155758960128033","0.138739938103763","0.172777982152303","7"
"8 on Scale 1 to 10","1996","West Germany","Male","1181","0.261710320891858","0.248912767089994","0.274507874693722","8"
"8 on Scale 1 to 10","1996","West Germany","Female","1196","0.255434555745556","0.243147111992877","0.267721999498235","8"
"8 on Scale 1 to 10","1996","East Germany","Male","411","0.230640953239824","0.210870911084349","0.250410995395299","8"
"8 on Scale 1 to 10","1996","East Germany","Female","436","0.221351397136048","0.202810453326622","0.239892340945474","8"
