"party","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"PDS/Linke","1993","(2a) intermediate vocational","Male","","","",""
"PDS/Linke","1993","(2a) intermediate vocational","Female","","","",""
"PDS/Linke","1993","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","1993","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"PDS/Linke","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"PDS/Linke","1993","(3a) lower tertiary education","Male","","","",""
"PDS/Linke","1993","(3a) lower tertiary education","Female","","","",""
"PDS/Linke","1993","(3b) higher tertiary education","Male","","","",""
"PDS/Linke","1993","(3b) higher tertiary education","Female","","","",""
"NPD Combination","1993","(0) in school","Male","","","",""
"NPD Combination","1993","(0) in school","Female","","","",""
"NPD Combination","1993","(1a) inadequately completed","Male","","","",""
"NPD Combination","1993","(1a) inadequately completed","Female","","","",""
"NPD Combination","1993","(1b) general elementary school","Male","","","",""
"NPD Combination","1993","(1b) general elementary school","Female","","","",""
"NPD Combination","1993","(1c) basic vocational qualification","Male","49","0.0497711071301648","0.0366421402699388","0.0629000739903909"
"NPD Combination","1993","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","1993","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","1993","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","1993","(2a) intermediate vocational","Male","","","",""
"NPD Combination","1993","(2a) intermediate vocational","Female","","","",""
"NPD Combination","1993","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","1993","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","1993","(3a) lower tertiary education","Male","","","",""
"NPD Combination","1993","(3a) lower tertiary education","Female","","","",""
"NPD Combination","1993","(3b) higher tertiary education","Male","","","",""
"NPD Combination","1993","(3b) higher tertiary education","Female","","","",""
"AfD","1993","(0) in school","Male","","","",""
"AfD","1993","(0) in school","Female","","","",""
"AfD","1993","(1a) inadequately completed","Male","","","",""
"AfD","1993","(1a) inadequately completed","Female","","","",""
"AfD","1993","(1b) general elementary school","Male","","","",""
"AfD","1993","(1b) general elementary school","Female","","","",""
"AfD","1993","(1c) basic vocational qualification","Male","","","",""
"AfD","1993","(1c) basic vocational qualification","Female","","","",""
"AfD","1993","(2b) intermediate general qualification","Male","","","",""
"AfD","1993","(2b) intermediate general qualification","Female","","","",""
"AfD","1993","(2a) intermediate vocational","Male","","","",""
"AfD","1993","(2a) intermediate vocational","Female","","","",""
"AfD","1993","(2c_gen) general maturity certificate","Male","","","",""
"AfD","1993","(2c_gen) general maturity certificate","Female","","","",""
"AfD","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","1993","(3a) lower tertiary education","Male","","","",""
"AfD","1993","(3a) lower tertiary education","Female","","","",""
"AfD","1993","(3b) higher tertiary education","Male","","","",""
"AfD","1993","(3b) higher tertiary education","Female","","","",""
"Other","1993","(0) in school","Male","","","",""
"Other","1993","(0) in school","Female","","","",""
"Other","1993","(1a) inadequately completed","Male","","","",""
"Other","1993","(1a) inadequately completed","Female","","","",""
"Other","1993","(1b) general elementary school","Male","","","",""
"Other","1993","(1b) general elementary school","Female","","","",""
"Other","1993","(1c) basic vocational qualification","Male","","","",""
"Other","1993","(1c) basic vocational qualification","Female","","","",""
"Other","1993","(2b) intermediate general qualification","Male","","","",""
"Other","1993","(2b) intermediate general qualification","Female","","","",""
"Other","1993","(2a) intermediate vocational","Male","","","",""
"Other","1993","(2a) intermediate vocational","Female","","","",""
"Other","1993","(2c_gen) general maturity certificate","Male","","","",""
"Other","1993","(2c_gen) general maturity certificate","Female","","","",""
"Other","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","1993","(3a) lower tertiary education","Male","","","",""
"Other","1993","(3a) lower tertiary education","Female","","","",""
"Other","1993","(3b) higher tertiary education","Male","","","",""
"Other","1993","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","1994","(0) in school","Male","","","",""
"CDU/CSU","1994","(0) in school","Female","","","",""
"CDU/CSU","1994","(1a) inadequately completed","Male","","","",""
"CDU/CSU","1994","(1a) inadequately completed","Female","","","",""
"CDU/CSU","1994","(1b) general elementary school","Male","58","0.286716771528981","0.230659024185536","0.342774518872426"
"CDU/CSU","1994","(1b) general elementary school","Female","185","0.39124169256391","0.347986457504361","0.434496927623458"
"CDU/CSU","1994","(1c) basic vocational qualification","Male","397","0.377660770514461","0.348693572926944","0.406627968101977"
"CDU/CSU","1994","(1c) basic vocational qualification","Female","295","0.433678952616583","0.397174403711009","0.470183501522157"
"CDU/CSU","1994","(2b) intermediate general qualification","Male","","","",""
"CDU/CSU","1994","(2b) intermediate general qualification","Female","32","0.387600730917814","0.289110356208691","0.486091105626938"
"CDU/CSU","1994","(2a) intermediate vocational","Male","190","0.446894561538722","0.401161880344463","0.49262724273298"
"CDU/CSU","1994","(2a) intermediate vocational","Female","193","0.463845867704744","0.419233102047672","0.508458633361817"
"CDU/CSU","1994","(2c_gen) general maturity certificate","Male","37","0.422930957388893","0.333794429420041","0.512067485357744"
"CDU/CSU","1994","(2c_gen) general maturity certificate","Female","","","",""
"CDU/CSU","1994","(2c_voc) vocational maturity certificate","Male","46","0.303625350399382","0.23052544952805","0.376725251270714"
"CDU/CSU","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"CDU/CSU","1994","(3a) lower tertiary education","Male","71","0.371528075345517","0.305701436857953","0.437354713833081"
"CDU/CSU","1994","(3a) lower tertiary education","Female","41","0.295687929531782","0.224976850661863","0.366399008401701"
"CDU/CSU","1994","(3b) higher tertiary education","Male","96","0.35856245567397","0.304112246322431","0.413012665025509"
"CDU/CSU","1994","(3b) higher tertiary education","Female","33","0.237492727971769","0.172561551487997","0.302423904455541"
"SPD","1994","(0) in school","Male","","","",""
"SPD","1994","(0) in school","Female","","","",""
"SPD","1994","(1a) inadequately completed","Male","62","0.825904791353783","0.742288106017389","0.909521476690176"
"SPD","1994","(1a) inadequately completed","Female","38","0.639909604245679","0.508166441210155","0.771652767281203"
"SPD","1994","(1b) general elementary school","Male","166","0.607380353459013","0.546847036702165","0.667913670215861"
"SPD","1994","(1b) general elementary school","Female","263","0.539944880588657","0.495770211054676","0.584119550122637"
"SPD","1994","(1c) basic vocational qualification","Male","569","0.531507808080042","0.501691905662595","0.561323710497488"
"SPD","1994","(1c) basic vocational qualification","Female","332","0.451382170018094","0.414726714470684","0.488037625565505"
"SPD","1994","(2b) intermediate general qualification","Male","","","",""
"SPD","1994","(2b) intermediate general qualification","Female","45","0.486997472551971","0.385954231009528","0.588040714094413"
"SPD","1994","(2a) intermediate vocational","Male","181","0.390272944994455","0.345401286631916","0.435144603356995"
"SPD","1994","(2a) intermediate vocational","Female","203","0.393571303621427","0.349866511689557","0.437276095553297"
"SPD","1994","(2c_gen) general maturity certificate","Male","50","0.31303756696757","0.229367173538092","0.396707960397049"
"SPD","1994","(2c_gen) general maturity certificate","Female","37","0.559090173790427","0.437450870885789","0.680729476695065"
"SPD","1994","(2c_voc) vocational maturity certificate","Male","67","0.402369688233092","0.324412667453334","0.480326709012849"
"SPD","1994","(2c_voc) vocational maturity certificate","Female","40","0.400135945092616","0.304112276579725","0.496159613605507"
"SPD","1994","(3a) lower tertiary education","Male","84","0.404295156257112","0.337441101444151","0.471149211070073"
"SPD","1994","(3a) lower tertiary education","Female","53","0.332236165588123","0.259252949058043","0.405219382118203"
"SPD","1994","(3b) higher tertiary education","Male","94","0.284578495640116","0.233348774286694","0.335808216993537"
"SPD","1994","(3b) higher tertiary education","Female","57","0.327058073223796","0.255475492860411","0.398640653587182"
"FDP","1994","(0) in school","Male","","","",""
"FDP","1994","(0) in school","Female","","","",""
"FDP","1994","(1a) inadequately completed","Male","","","",""
"FDP","1994","(1a) inadequately completed","Female","","","",""
"FDP","1994","(1b) general elementary school","Male","","","",""
"FDP","1994","(1b) general elementary school","Female","","","",""
"FDP","1994","(1c) basic vocational qualification","Male","","","",""
"FDP","1994","(1c) basic vocational qualification","Female","","","",""
"FDP","1994","(2b) intermediate general qualification","Male","","","",""
"FDP","1994","(2b) intermediate general qualification","Female","","","",""
"FDP","1994","(2a) intermediate vocational","Male","","","",""
"FDP","1994","(2a) intermediate vocational","Female","","","",""
"FDP","1994","(2c_gen) general maturity certificate","Male","","","",""
"FDP","1994","(2c_gen) general maturity certificate","Female","","","",""
"FDP","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"FDP","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"FDP","1994","(3a) lower tertiary education","Male","","","",""
"FDP","1994","(3a) lower tertiary education","Female","","","",""
"FDP","1994","(3b) higher tertiary education","Male","","","",""
"FDP","1994","(3b) higher tertiary education","Female","","","",""
"Grüne","1994","(0) in school","Male","","","",""
"Grüne","1994","(0) in school","Female","","","",""
"Grüne","1994","(1a) inadequately completed","Male","","","",""
"Grüne","1994","(1a) inadequately completed","Female","","","",""
"Grüne","1994","(1b) general elementary school","Male","","","",""
"Grüne","1994","(1b) general elementary school","Female","","","",""
"Grüne","1994","(1c) basic vocational qualification","Male","","","",""
"Grüne","1994","(1c) basic vocational qualification","Female","","","",""
"Grüne","1994","(2b) intermediate general qualification","Male","","","",""
"Grüne","1994","(2b) intermediate general qualification","Female","","","",""
"Grüne","1994","(2a) intermediate vocational","Male","36","0.0677147532934991","0.0446028229106676","0.0908266836763306"
"Grüne","1994","(2a) intermediate vocational","Female","47","0.0835607233079915","0.0588047266964276","0.108316719919555"
"Grüne","1994","(2c_gen) general maturity certificate","Male","","","",""
"Grüne","1994","(2c_gen) general maturity certificate","Female","","","",""
"Grüne","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Grüne","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Grüne","1994","(3a) lower tertiary education","Male","","","",""
"Grüne","1994","(3a) lower tertiary education","Female","","","",""
"Grüne","1994","(3b) higher tertiary education","Male","44","0.150588993393341","0.109982497289737","0.191195489496946"
"Grüne","1994","(3b) higher tertiary education","Female","42","0.275306486727986","0.207152458776279","0.343460514679694"
"PDS/Linke","1994","(0) in school","Male","","","",""
"PDS/Linke","1994","(0) in school","Female","","","",""
"PDS/Linke","1994","(1a) inadequately completed","Male","","","",""
"PDS/Linke","1994","(1a) inadequately completed","Female","","","",""
"PDS/Linke","1994","(1b) general elementary school","Male","","","",""
"PDS/Linke","1994","(1b) general elementary school","Female","","","",""
"PDS/Linke","1994","(1c) basic vocational qualification","Male","","","",""
"PDS/Linke","1994","(1c) basic vocational qualification","Female","","","",""
"PDS/Linke","1994","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","1994","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","1994","(2a) intermediate vocational","Male","","","",""
"PDS/Linke","1994","(2a) intermediate vocational","Female","","","",""
"PDS/Linke","1994","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","1994","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"PDS/Linke","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"PDS/Linke","1994","(3a) lower tertiary education","Male","","","",""
"PDS/Linke","1994","(3a) lower tertiary education","Female","34","0.163454079382571","0.106157212492377","0.220750946272766"
"PDS/Linke","1994","(3b) higher tertiary education","Male","","","",""
"PDS/Linke","1994","(3b) higher tertiary education","Female","","","",""
"NPD Combination","1994","(0) in school","Male","","","",""
"NPD Combination","1994","(0) in school","Female","","","",""
"NPD Combination","1994","(1a) inadequately completed","Male","","","",""
"NPD Combination","1994","(1a) inadequately completed","Female","","","",""
"NPD Combination","1994","(1b) general elementary school","Male","","","",""
"NPD Combination","1994","(1b) general elementary school","Female","","","",""
"NPD Combination","1994","(1c) basic vocational qualification","Male","36","0.0278010655543349","0.0179779275234556","0.0376242035852141"
"NPD Combination","1994","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","1994","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","1994","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","1994","(2a) intermediate vocational","Male","","","",""
"NPD Combination","1994","(2a) intermediate vocational","Female","","","",""
"NPD Combination","1994","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","1994","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","1994","(3a) lower tertiary education","Male","","","",""
"NPD Combination","1994","(3a) lower tertiary education","Female","","","",""
"NPD Combination","1994","(3b) higher tertiary education","Male","","","",""
"NPD Combination","1994","(3b) higher tertiary education","Female","","","",""
"AfD","1994","(0) in school","Male","","","",""
"AfD","1994","(0) in school","Female","","","",""
"AfD","1994","(1a) inadequately completed","Male","","","",""
"AfD","1994","(1a) inadequately completed","Female","","","",""
"AfD","1994","(1b) general elementary school","Male","","","",""
"AfD","1994","(1b) general elementary school","Female","","","",""
"AfD","1994","(1c) basic vocational qualification","Male","","","",""
"AfD","1994","(1c) basic vocational qualification","Female","","","",""
"AfD","1994","(2b) intermediate general qualification","Male","","","",""
"AfD","1994","(2b) intermediate general qualification","Female","","","",""
"AfD","1994","(2a) intermediate vocational","Male","","","",""
"AfD","1994","(2a) intermediate vocational","Female","","","",""
"AfD","1994","(2c_gen) general maturity certificate","Male","","","",""
"AfD","1994","(2c_gen) general maturity certificate","Female","","","",""
"AfD","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","1994","(3a) lower tertiary education","Male","","","",""
"AfD","1994","(3a) lower tertiary education","Female","","","",""
"AfD","1994","(3b) higher tertiary education","Male","","","",""
"AfD","1994","(3b) higher tertiary education","Female","","","",""
"Other","1994","(0) in school","Male","","","",""
"Other","1994","(0) in school","Female","","","",""
"Other","1994","(1a) inadequately completed","Male","","","",""
"Other","1994","(1a) inadequately completed","Female","","","",""
"Other","1994","(1b) general elementary school","Male","","","",""
"Other","1994","(1b) general elementary school","Female","","","",""
"Other","1994","(1c) basic vocational qualification","Male","","","",""
"Other","1994","(1c) basic vocational qualification","Female","","","",""
"Other","1994","(2b) intermediate general qualification","Male","","","",""
"Other","1994","(2b) intermediate general qualification","Female","","","",""
"Other","1994","(2a) intermediate vocational","Male","","","",""
"Other","1994","(2a) intermediate vocational","Female","","","",""
"Other","1994","(2c_gen) general maturity certificate","Male","","","",""
"Other","1994","(2c_gen) general maturity certificate","Female","","","",""
"Other","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","1994","(3a) lower tertiary education","Male","","","",""
"Other","1994","(3a) lower tertiary education","Female","","","",""
"Other","1994","(3b) higher tertiary education","Male","","","",""
"Other","1994","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","1995","(0) in school","Male","","","",""
"CDU/CSU","1995","(0) in school","Female","","","",""
"CDU/CSU","1995","(1a) inadequately completed","Male","","","",""
"CDU/CSU","1995","(1a) inadequately completed","Female","","","",""
"CDU/CSU","1995","(1b) general elementary school","Male","80","0.308162252211697","0.253086802024706","0.363237702398689"
"CDU/CSU","1995","(1b) general elementary school","Female","226","0.460822487112914","0.416866571204794","0.504778403021034"
"CDU/CSU","1995","(1c) basic vocational qualification","Male","469","0.403877762245531","0.375494011839675","0.432261512651388"
"CDU/CSU","1995","(1c) basic vocational qualification","Female","347","0.442256049263668","0.407947332377656","0.476564766149681"
"CDU/CSU","1995","(2b) intermediate general qualification","Male","","","",""
"CDU/CSU","1995","(2b) intermediate general qualification","Female","39","0.444499460795182","0.348998160878435","0.540000760711928"
"CDU/CSU","1995","(2a) intermediate vocational","Male","252","0.464728792298539","0.423234502943488","0.50622308165359"
"CDU/CSU","1995","(2a) intermediate vocational","Female","242","0.456688192832549","0.416149610443726","0.497226775221372"
"CDU/CSU","1995","(2c_gen) general maturity certificate","Male","47","0.374670970916564","0.295612909126131","0.453729032706996"
"CDU/CSU","1995","(2c_gen) general maturity certificate","Female","","","",""
"CDU/CSU","1995","(2c_voc) vocational maturity certificate","Male","65","0.346542300677452","0.277216376083368","0.415868225271536"
"CDU/CSU","1995","(2c_voc) vocational maturity certificate","Female","52","0.344754643633607","0.266580891573935","0.422928395693279"
"CDU/CSU","1995","(3a) lower tertiary education","Male","89","0.422883691303457","0.359586811193099","0.486180571413815"
"CDU/CSU","1995","(3a) lower tertiary education","Female","60","0.295460736120505","0.230586272678873","0.360335199562137"
"CDU/CSU","1995","(3b) higher tertiary education","Male","124","0.368598954690016","0.31862585646472","0.418572052915312"
"CDU/CSU","1995","(3b) higher tertiary education","Female","49","0.25937539855779","0.198015658229455","0.320735138886125"
"SPD","1995","(0) in school","Male","","","",""
"SPD","1995","(0) in school","Female","","","",""
"SPD","1995","(1a) inadequately completed","Male","48","0.506843408040422","0.394442293542023","0.619244522538821"
"SPD","1995","(1a) inadequately completed","Female","37","0.502433245144221","0.371479193693388","0.633387296595055"
"SPD","1995","(1b) general elementary school","Male","159","0.593644805527645","0.53506034260849","0.652229268446801"
"SPD","1995","(1b) general elementary school","Female","232","0.488199932970496","0.44412073909477","0.532279126846222"
"SPD","1995","(1c) basic vocational qualification","Male","576","0.513541572818313","0.484628928333376","0.54245421730325"
"SPD","1995","(1c) basic vocational qualification","Female","374","0.446813072081923","0.412469217187139","0.481156926976708"
"SPD","1995","(2b) intermediate general qualification","Male","","","",""
"SPD","1995","(2b) intermediate general qualification","Female","47","0.442640625587073","0.347179904212749","0.538101346961396"
"SPD","1995","(2a) intermediate vocational","Male","204","0.367268510647556","0.327163081237236","0.407373940057875"
"SPD","1995","(2a) intermediate vocational","Female","230","0.382288970015791","0.34274114023418","0.421836799797402"
"SPD","1995","(2c_gen) general maturity certificate","Male","58","0.360231555888705","0.281821975541551","0.438641136235858"
"SPD","1995","(2c_gen) general maturity certificate","Female","","","",""
"SPD","1995","(2c_voc) vocational maturity certificate","Male","68","0.346009425581851","0.27670858332457","0.415310267839131"
"SPD","1995","(2c_voc) vocational maturity certificate","Female","47","0.346341892000956","0.26808334907178","0.424600434930132"
"SPD","1995","(3a) lower tertiary education","Male","91","0.375375545227607","0.313333994851286","0.437417095603928"
"SPD","1995","(3a) lower tertiary education","Female","57","0.288492464030003","0.224071342814483","0.352913585245522"
"SPD","1995","(3b) higher tertiary education","Male","100","0.27561399690147","0.229328787024783","0.321899206778157"
"SPD","1995","(3b) higher tertiary education","Female","61","0.306882805406689","0.242315944937195","0.371449665876183"
"FDP","1995","(0) in school","Male","","","",""
"FDP","1995","(0) in school","Female","","","",""
"FDP","1995","(1a) inadequately completed","Male","","","",""
"FDP","1995","(1a) inadequately completed","Female","","","",""
"FDP","1995","(1b) general elementary school","Male","","","",""
"FDP","1995","(1b) general elementary school","Female","","","",""
"FDP","1995","(1c) basic vocational qualification","Male","","","",""
"FDP","1995","(1c) basic vocational qualification","Female","","","",""
"FDP","1995","(2b) intermediate general qualification","Male","","","",""
"FDP","1995","(2b) intermediate general qualification","Female","","","",""
"FDP","1995","(2a) intermediate vocational","Male","","","",""
"FDP","1995","(2a) intermediate vocational","Female","","","",""
"FDP","1995","(2c_gen) general maturity certificate","Male","","","",""
"FDP","1995","(2c_gen) general maturity certificate","Female","","","",""
"FDP","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"FDP","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"FDP","1995","(3a) lower tertiary education","Male","","","",""
"FDP","1995","(3a) lower tertiary education","Female","","","",""
"FDP","1995","(3b) higher tertiary education","Male","","","",""
"FDP","1995","(3b) higher tertiary education","Female","","","",""
"Grüne","1995","(0) in school","Male","","","",""
"Grüne","1995","(0) in school","Female","","","",""
"Grüne","1995","(1a) inadequately completed","Male","","","",""
"Grüne","1995","(1a) inadequately completed","Female","","","",""
"Grüne","1995","(1b) general elementary school","Male","","","",""
"Grüne","1995","(1b) general elementary school","Female","","","",""
"Grüne","1995","(1c) basic vocational qualification","Male","30","0.0228851503607842","0.0142349366176289","0.0315353641039396"
"Grüne","1995","(1c) basic vocational qualification","Female","","","",""
"Grüne","1995","(2b) intermediate general qualification","Male","","","",""
"Grüne","1995","(2b) intermediate general qualification","Female","","","",""
"Grüne","1995","(2a) intermediate vocational","Male","40","0.0818834006217015","0.0590721836965869","0.104694617546816"
"Grüne","1995","(2a) intermediate vocational","Female","66","0.0952251391895284","0.0713371185889366","0.11911315979012"
"Grüne","1995","(2c_gen) general maturity certificate","Male","","","",""
"Grüne","1995","(2c_gen) general maturity certificate","Female","35","0.404913572759297","0.307227328259607","0.502599817258988"
"Grüne","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"Grüne","1995","(2c_voc) vocational maturity certificate","Female","36","0.267028999347502","0.194263329899396","0.339794668795607"
"Grüne","1995","(3a) lower tertiary education","Male","","","",""
"Grüne","1995","(3a) lower tertiary education","Female","35","0.21762388782825","0.158951689070201","0.276296086586298"
"Grüne","1995","(3b) higher tertiary education","Male","67","0.189719058009185","0.149104674101579","0.230333441916792"
"Grüne","1995","(3b) higher tertiary education","Female","56","0.307833673764812","0.243211233826234","0.37245611370339"
"PDS/Linke","1995","(0) in school","Male","","","",""
"PDS/Linke","1995","(0) in school","Female","","","",""
"PDS/Linke","1995","(1a) inadequately completed","Male","","","",""
"PDS/Linke","1995","(1a) inadequately completed","Female","","","",""
"PDS/Linke","1995","(1b) general elementary school","Male","","","",""
"PDS/Linke","1995","(1b) general elementary school","Female","","","",""
"PDS/Linke","1995","(1c) basic vocational qualification","Male","","","",""
"PDS/Linke","1995","(1c) basic vocational qualification","Female","","","",""
"PDS/Linke","1995","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","1995","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","1995","(2a) intermediate vocational","Male","","","",""
"PDS/Linke","1995","(2a) intermediate vocational","Female","","","",""
"PDS/Linke","1995","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","1995","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"PDS/Linke","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"PDS/Linke","1995","(3a) lower tertiary education","Male","","","",""
"PDS/Linke","1995","(3a) lower tertiary education","Female","34","0.159194908159464","0.10717332756123","0.211216488757699"
"PDS/Linke","1995","(3b) higher tertiary education","Male","39","0.0836313000954015","0.0549548013455761","0.112307798845227"
"PDS/Linke","1995","(3b) higher tertiary education","Female","","","",""
"NPD Combination","1995","(0) in school","Male","","","",""
"NPD Combination","1995","(0) in school","Female","","","",""
"NPD Combination","1995","(1a) inadequately completed","Male","","","",""
"NPD Combination","1995","(1a) inadequately completed","Female","","","",""
"NPD Combination","1995","(1b) general elementary school","Male","","","",""
"NPD Combination","1995","(1b) general elementary school","Female","","","",""
"NPD Combination","1995","(1c) basic vocational qualification","Male","","","",""
"NPD Combination","1995","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","1995","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","1995","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","1995","(2a) intermediate vocational","Male","","","",""
"NPD Combination","1995","(2a) intermediate vocational","Female","","","",""
"NPD Combination","1995","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","1995","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","1995","(3a) lower tertiary education","Male","","","",""
"NPD Combination","1995","(3a) lower tertiary education","Female","","","",""
"NPD Combination","1995","(3b) higher tertiary education","Male","","","",""
"NPD Combination","1995","(3b) higher tertiary education","Female","","","",""
"AfD","1995","(0) in school","Male","","","",""
"AfD","1995","(0) in school","Female","","","",""
"AfD","1995","(1a) inadequately completed","Male","","","",""
"AfD","1995","(1a) inadequately completed","Female","","","",""
"AfD","1995","(1b) general elementary school","Male","","","",""
"AfD","1995","(1b) general elementary school","Female","","","",""
"AfD","1995","(1c) basic vocational qualification","Male","","","",""
"AfD","1995","(1c) basic vocational qualification","Female","","","",""
"AfD","1995","(2b) intermediate general qualification","Male","","","",""
"AfD","1995","(2b) intermediate general qualification","Female","","","",""
"AfD","1995","(2a) intermediate vocational","Male","","","",""
"AfD","1995","(2a) intermediate vocational","Female","","","",""
"AfD","1995","(2c_gen) general maturity certificate","Male","","","",""
"AfD","1995","(2c_gen) general maturity certificate","Female","","","",""
"AfD","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","1995","(3a) lower tertiary education","Male","","","",""
"AfD","1995","(3a) lower tertiary education","Female","","","",""
"AfD","1995","(3b) higher tertiary education","Male","","","",""
"AfD","1995","(3b) higher tertiary education","Female","","","",""
"Other","1995","(0) in school","Male","","","",""
"Other","1995","(0) in school","Female","","","",""
"Other","1995","(1a) inadequately completed","Male","","","",""
"Other","1995","(1a) inadequately completed","Female","","","",""
"Other","1995","(1b) general elementary school","Male","","","",""
"Other","1995","(1b) general elementary school","Female","","","",""
"Other","1995","(1c) basic vocational qualification","Male","","","",""
"Other","1995","(1c) basic vocational qualification","Female","","","",""
"Other","1995","(2b) intermediate general qualification","Male","","","",""
"Other","1995","(2b) intermediate general qualification","Female","","","",""
"Other","1995","(2a) intermediate vocational","Male","","","",""
"Other","1995","(2a) intermediate vocational","Female","","","",""
"Other","1995","(2c_gen) general maturity certificate","Male","","","",""
"Other","1995","(2c_gen) general maturity certificate","Female","","","",""
"Other","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","1995","(3a) lower tertiary education","Male","","","",""
"Other","1995","(3a) lower tertiary education","Female","","","",""
"Other","1995","(3b) higher tertiary education","Male","","","",""
"Other","1995","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","1996","(0) in school","Male","","","",""
"CDU/CSU","1996","(0) in school","Female","","","",""
"CDU/CSU","1996","(1a) inadequately completed","Male","","","",""
"CDU/CSU","1996","(1a) inadequately completed","Female","","","",""
"CDU/CSU","1996","(1b) general elementary school","Male","77","0.326959892793015","0.266983288500938","0.386936497085092"
"CDU/CSU","1996","(1b) general elementary school","Female","208","0.475975711338884","0.429521540761275","0.522429881916493"
"CDU/CSU","1996","(1c) basic vocational qualification","Male","478","0.440782168472604","0.411172146654723","0.470392190290486"
"CDU/CSU","1996","(1c) basic vocational qualification","Female","341","0.483346678450482","0.446971253980037","0.519722102920928"
"CDU/CSU","1996","(2b) intermediate general qualification","Male","","","",""
"CDU/CSU","1996","(2b) intermediate general qualification","Female","37","0.475434002562849","0.370495792501371","0.580372212624327"
"CDU/CSU","1996","(2a) intermediate vocational","Male","258","0.500630148213044","0.458536350741518","0.542723945684571"
"CDU/CSU","1996","(2a) intermediate vocational","Female","235","0.479753831785289","0.437963522055042","0.521544141515535"
"CDU/CSU","1996","(2c_gen) general maturity certificate","Male","44","0.383981815850462","0.296229379602349","0.471734252098575"
"CDU/CSU","1996","(2c_gen) general maturity certificate","Female","","","",""
"CDU/CSU","1996","(2c_voc) vocational maturity certificate","Male","53","0.351349195848122","0.277608010331082","0.425090381365162"
"CDU/CSU","1996","(2c_voc) vocational maturity certificate","Female","39","0.288322304377786","0.207942124569223","0.36870248418635"
