"party","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","1987","Employed","Urban Area","","","","","5"
"PDS/Linke","1987","Employed","Rural Area","","","","","5"
"PDS/Linke","1987","Not Employed","Urban Area","","","","","5"
"PDS/Linke","1987","Not Employed","Rural Area","","","","","5"
"SPD","1987","Not Employed","Urban Area","738","0.428214244336552","0.404324213614803","0.452104275058302","1"
"SPD","1987","Employed","Rural Area","309","0.361436673780378","0.328125280631867","0.394748066928888","1"
"SPD","1987","Employed","Urban Area","1407","0.437987131426202","0.420065275016744","0.45590898783566","1"
"SPD","1987","Not Employed","Rural Area","164","0.359488723127143","0.314239383701327","0.404738062552959","1"
"AfD","1988","Employed","Urban Area","","","","","7"
"AfD","1988","Employed","Rural Area","","","","","7"
"AfD","1988","Not Employed","Rural Area","","","","","7"
"AfD","1988","Not Employed","Urban Area","","","","","7"
"CDU/CSU","1988","Employed","Rural Area","322","0.492467864244224","0.454863874557087","0.530071853931362","2"
"CDU/CSU","1988","Employed","Urban Area","900","0.37246525344423","0.354127157888121","0.390803349000338","2"
"CDU/CSU","1988","Not Employed","Rural Area","179","0.47959424060012","0.429231399967657","0.529957081232583","2"
"CDU/CSU","1988","Not Employed","Urban Area","613","0.440591469190062","0.415366583323289","0.465816355056835","2"
"FDP","1988","Employed","Rural Area","29","","","","3"
"FDP","1988","Not Employed","Urban Area","62","0.0468807594767","0.0361404310169682","0.0576210879364319","3"
"FDP","1988","Not Employed","Rural Area","14","","","","3"
"FDP","1988","Employed","Urban Area","109","0.0447160820825433","0.0368765423430752","0.0525556218220114","3"
"NPD","1988","Employed","Urban Area","","","","","6"
"NPD","1988","Not Employed","Urban Area","","","","","6"
"NPD","1988","Not Employed","Rural Area","","","","","6"
"NPD","1988","Employed","Rural Area","","","","","6"
"Other","1988","Employed","Urban Area","21","","","","8"
"Other","1988","Employed","Rural Area","9","","","","8"
"Other","1988","Not Employed","Urban Area","15","","","","8"
"Other","1988","Not Employed","Rural Area","3","","","","8"
"PDS/Linke","1988","Employed","Rural Area","","","","","5"
"PDS/Linke","1988","Employed","Urban Area","","","","","5"
"PDS/Linke","1988","Not Employed","Rural Area","","","","","5"
"PDS/Linke","1988","Not Employed","Urban Area","","","","","5"
"SPD","1988","Not Employed","Urban Area","703","0.447017130238588","0.42175531540507","0.472278945072105","1"
"SPD","1988","Not Employed","Rural Area","175","0.442492524315445","0.392422188093728","0.492562860537162","1"
"SPD","1988","Employed","Rural Area","286","0.41668575191425","0.379603267618532","0.453768236209968","1"
"SPD","1988","Employed","Urban Area","1436","0.498899536477733","0.479934162420193","0.517864910535272","1"
"AfD","1989","Not Employed","Urban Area","","","","","7"
"AfD","1989","Not Employed","Rural Area","","","","","7"
"AfD","1989","Employed","Urban Area","","","","","7"
"AfD","1989","Employed","Rural Area","","","","","7"
"CDU/CSU","1989","Employed","Urban Area","778","0.3432014603199","0.324955422625919","0.361447498013881","2"
"CDU/CSU","1989","Not Employed","Rural Area","163","0.485755406831238","0.432939765407457","0.538571048255019","2"
"CDU/CSU","1989","Employed","Rural Area","272","0.462800642970943","0.423803482275638","0.501797803666247","2"
"CDU/CSU","1989","Not Employed","Urban Area","517","0.400186018708962","0.374730327792033","0.42564170962589","2"
"FDP","1989","Employed","Rural Area","20","","","","3"
"FDP","1989","Not Employed","Rural Area","12","","","","3"
"FDP","1989","Employed","Urban Area","74","0.0296923868647503","0.0231692695436353","0.0362155041858654","3"
"FDP","1989","Not Employed","Urban Area","33","0.0267459225007479","0.0183631525515333","0.0351286924499625","3"
"NPD","1989","Not Employed","Urban Area","","","","","6"
"NPD","1989","Not Employed","Rural Area","","","","","6"
"NPD","1989","Employed","Urban Area","","","","","6"
"NPD","1989","Employed","Rural Area","","","","","6"
"Other","1989","Not Employed","Urban Area","54","0.0418713235170432","0.0314645547541508","0.0522780922799356","8"
"Other","1989","Not Employed","Rural Area","13","","","","8"
"Other","1989","Employed","Urban Area","93","0.0398391180118048","0.0323228064026371","0.0473554296209724","8"
"Other","1989","Employed","Rural Area","26","","","","8"
"PDS/Linke","1989","Not Employed","Urban Area","","","","","5"
"PDS/Linke","1989","Not Employed","Rural Area","","","","","5"
"PDS/Linke","1989","Employed","Urban Area","","","","","5"
"PDS/Linke","1989","Employed","Rural Area","","","","","5"
"SPD","1989","Not Employed","Urban Area","713","0.471981416825071","0.446043643263704","0.497919190386438","1"
"SPD","1989","Not Employed","Rural Area","145","0.40773404991672","0.355804358379246","0.459663741454194","1"
"SPD","1989","Employed","Rural Area","282","0.416151578745255","0.377599828698188","0.454703328792321","1"
"SPD","1989","Employed","Urban Area","1443","0.506570115230892","0.487356441034802","0.525783789426981","1"
"AfD","1990","Not Employed","Urban Area","","","","","7"
"AfD","1990","Not Employed","Rural Area","","","","","7"
"AfD","1990","Employed","Urban Area","","","","","7"
"AfD","1990","Employed","Rural Area","","","","","7"
"CDU/CSU","1990","Not Employed","Urban Area","574","0.434469246307295","0.408973224813789","0.4599652678008","2"
"CDU/CSU","1990","Not Employed","Rural Area","163","0.458896315122947","0.407133173956383","0.51065945628951","2"
"CDU/CSU","1990","Employed","Urban Area","808","0.347378822065824","0.329236811247825","0.365520832883823","2"
"CDU/CSU","1990","Employed","Rural Area","281","0.471583241233634","0.432726092022947","0.510440390444321","2"
"FDP","1990","Employed","Rural Area","17","","","","3"
"FDP","1990","Not Employed","Rural Area","17","","","","3"
"FDP","1990","Employed","Urban Area","106","0.0420511442993136","0.0344037542473826","0.0496985343512445","3"
"FDP","1990","Not Employed","Urban Area","57","0.0435002791434425","0.0330084012250716","0.0539921570618134","3"
"NPD","1990","Not Employed","Urban Area","16","","","","6"
"NPD","1990","Not Employed","Rural Area","3","","","","6"
"NPD","1990","Employed","Urban Area","44","0.0171008748518003","0.0121609901816023","0.0220407595219982","6"
"NPD","1990","Employed","Rural Area","10","","","","6"
"Other","1990","Not Employed","Urban Area","8","","","","8"
"Other","1990","Not Employed","Rural Area","3","","","","8"
"Other","1990","Employed","Urban Area","11","","","","8"
"Other","1990","Employed","Rural Area","7","","","","8"
"PDS/Linke","1990","Not Employed","Urban Area","","","","","5"
"PDS/Linke","1990","Not Employed","Rural Area","","","","","5"
"PDS/Linke","1990","Employed","Urban Area","","","","","5"
"PDS/Linke","1990","Employed","Rural Area","","","","","5"
"SPD","1990","Employed","Rural Area","276","0.427731464558348","0.389220092157404","0.466242836959291","1"
"SPD","1990","Employed","Urban Area","1499","0.522370328551882","0.503338168974401","0.541402488129363","1"
"SPD","1990","Not Employed","Urban Area","734","0.468657978409488","0.442990696998797","0.494325259820179","1"
"SPD","1990","Not Employed","Rural Area","155","0.429573393628284","0.378152257679652","0.480994529576916","1"
"AfD","1991","Not Employed","Urban Area","","","","","7"
"AfD","1991","Not Employed","Rural Area","","","","","7"
"AfD","1991","Employed","Urban Area","","","","","7"
"AfD","1991","Employed","Rural Area","","","","","7"
"CDU/CSU","1991","Not Employed","Rural Area","182","0.533884119010857","0.480544623527985","0.587223614493729","2"
"CDU/CSU","1991","Not Employed","Urban Area","548","0.459306461469447","0.431110667052566","0.487502255886328","2"
"CDU/CSU","1991","Employed","Urban Area","752","0.370005137818804","0.349002567221393","0.391007708416214","2"
"CDU/CSU","1991","Employed","Rural Area","294","0.504748641820977","0.464575108959781","0.544922174682173","2"
"FDP","1991","Employed","Rural Area","23","","","","3"
"FDP","1991","Employed","Urban Area","110","0.0572473205817948","0.0471413846160297","0.0673532565475599","3"
"FDP","1991","Not Employed","Rural Area","13","","","","3"
"FDP","1991","Not Employed","Urban Area","59","0.0574584518979796","0.0442915172502263","0.070625386545733","3"
"NPD","1991","Not Employed","Urban Area","7","","","","6"
"NPD","1991","Not Employed","Rural Area","3","","","","6"
"NPD","1991","Employed","Urban Area","28","","","","6"
"NPD","1991","Employed","Rural Area","7","","","","6"
"Other","1991","Not Employed","Urban Area","4","","","","8"
"Other","1991","Not Employed","Rural Area","1","","","","8"
"Other","1991","Employed","Urban Area","9","","","","8"
"Other","1991","Employed","Rural Area","5","","","","8"
"PDS/Linke","1991","Not Employed","Rural Area","1","","","","5"
"PDS/Linke","1991","Not Employed","Urban Area","2","","","","5"
"PDS/Linke","1991","Employed","Urban Area","1","","","","5"
"PDS/Linke","1991","Employed","Rural Area","","","","","5"
"SPD","1991","Employed","Rural Area","243","0.398993817768779","0.359646769224498","0.438340866313061","1"
"SPD","1991","Employed","Urban Area","998","0.487351476504326","0.465607895504636","0.509095057504016","1"
"SPD","1991","Not Employed","Rural Area","127","0.373641873058084","0.321914838577292","0.425368907538875","1"
"SPD","1991","Not Employed","Urban Area","523","0.430121324274013","0.40210932165139","0.458133326896637","1"
"AfD","1992","Not Employed","Urban Area","","","","","7"
"AfD","1992","Not Employed","Rural Area","","","","","7"
"AfD","1992","Employed","Urban Area","","","","","7"
"AfD","1992","Employed","Rural Area","","","","","7"
"CDU/CSU","1992","Not Employed","Rural Area","223","0.431333046510428","0.388806061768221","0.473860031252635","2"
"CDU/CSU","1992","Not Employed","Urban Area","561","0.463877004744213","0.436974373102891","0.490779636385535","2"
"CDU/CSU","1992","Employed","Urban Area","811","0.354925606384604","0.336288014041618","0.37356319872759","2"
"CDU/CSU","1992","Employed","Rural Area","495","0.470646349577241","0.441543924976819","0.499748774177663","2"
"FDP","1992","Employed","Rural Area","60","0.0479504040732946","0.0354927923297262","0.0604080158168629","3"
"FDP","1992","Employed","Urban Area","114","0.0543085456528793","0.0454813031230612","0.0631357881826975","3"
"FDP","1992","Not Employed","Rural Area","28","","","","3"
"FDP","1992","Not Employed","Urban Area","41","0.035040414694043","0.0251206743053404","0.0449601550827456","3"
"NPD","1992","Not Employed","Urban Area","","","","","6"
"NPD","1992","Not Employed","Rural Area","","","","","6"
"NPD","1992","Employed","Urban Area","","","","","6"
"NPD","1992","Employed","Rural Area","","","","","6"
"Other","1992","Not Employed","Urban Area","16","","","","8"
"Other","1992","Not Employed","Rural Area","14","","","","8"
"Other","1992","Employed","Urban Area","63","0.0215333590699181","0.0158794978586653","0.0271872202811709","8"
"Other","1992","Employed","Rural Area","25","","","","8"
"PDS/Linke","1992","Not Employed","Urban Area","20","","","","5"
"PDS/Linke","1992","Not Employed","Rural Area","32","0.0511888398095245","0.0322651088614413","0.0701125707576078","5"
"PDS/Linke","1992","Employed","Rural Area","42","0.0253922653467458","0.0162200441414193","0.0345644865520723","5"
"PDS/Linke","1992","Employed","Urban Area","30","0.00843341308048195","0.00487153648499457","0.0119952896759693","5"
"SPD","1992","Not Employed","Urban Area","600","0.431353160015365","0.404635468420821","0.458070851609909","1"
"SPD","1992","Not Employed","Rural Area","202","0.403131999002146","0.361011644903137","0.445252353101155","1"
"SPD","1992","Employed","Rural Area","426","0.373167441334409","0.344968259055158","0.40136662361366","1"
"SPD","1992","Employed","Urban Area","1302","0.482102553601457","0.462639640612033","0.501565466590881","1"
"AfD","1993","Not Employed","Urban Area","","","","","7"
"AfD","1993","Not Employed","Rural Area","","","","","7"
"AfD","1993","Employed","Rural Area","","","","","7"
"AfD","1993","Employed","Urban Area","","","","","7"
"CDU/CSU","1993","Not Employed","Rural Area","214","0.43646136305017","0.393249043050322","0.479673683050018","2"
"CDU/CSU","1993","Not Employed","Urban Area","473","0.43053903620507","0.402512027654687","0.458566044755453","2"
"CDU/CSU","1993","Employed","Rural Area","379","0.431130941172855","0.399787293277799","0.462474589067912","2"
"CDU/CSU","1993","Employed","Urban Area","649","0.324421718124494","0.305047407694946","0.343796028554042","2"
"FDP","1993","Employed","Urban Area","97","0.0516246540887244","0.0424676763305748","0.060781631846874","3"
"FDP","1993","Employed","Rural Area","43","0.0447630103394309","0.0316755916706832","0.0578504290081785","3"
"FDP","1993","Not Employed","Rural Area","22","","","","3"
"FDP","1993","Not Employed","Urban Area","41","0.0396895691034434","0.0286390542022525","0.0507400840046344","3"
"NPD","1993","Not Employed","Urban Area","25","","","","6"
"NPD","1993","Not Employed","Rural Area","15","","","","6"
"NPD","1993","Employed","Urban Area","74","0.0325718581452112","0.0252256356131189","0.0399180806773034","6"
"NPD","1993","Employed","Rural Area","25","","","","6"
"Other","1993","Not Employed","Urban Area","9","","","","8"
"Other","1993","Employed","Rural Area","15","","","","8"
"Other","1993","Employed","Urban Area","16","","","","8"
"Other","1993","Not Employed","Rural Area","5","","","","8"
"PDS/Linke","1993","Not Employed","Urban Area","25","","","","5"
"PDS/Linke","1993","Not Employed","Rural Area","42","0.0696120617225747","0.0474379047996202","0.0917862186455291","5"
"PDS/Linke","1993","Employed","Urban Area","32","0.00964293255221813","0.00559872047898452","0.0136871446254517","5"
"PDS/Linke","1993","Employed","Rural Area","44","0.0276212401437316","0.0172488676172501","0.0379936126702132","5"
"SPD","1993","Employed","Rural Area","375","0.378231284226143","0.347538806843647","0.408923761608639","1"
"SPD","1993","Not Employed","Rural Area","190","0.351814927763456","0.310206675238359","0.393423180288553","1"
"SPD","1993","Employed","Urban Area","1114","0.45765511432576","0.437037406127429","0.478272822524091","1"
"SPD","1993","Not Employed","Urban Area","545","0.429124383125858","0.401108724135864","0.457140042115852","1"
"AfD","1994","Not Employed","Urban Area","","","","","7"
"AfD","1994","Not Employed","Rural Area","","","","","7"
"AfD","1994","Employed","Rural Area","","","","","7"
"AfD","1994","Employed","Urban Area","","","","","7"
"CDU/CSU","1994","Not Employed","Rural Area","234","0.422962488310328","0.38186128385898","0.464063692761676","2"
"CDU/CSU","1994","Not Employed","Urban Area","506","0.417976442565497","0.391257180969538","0.444695704161456","2"
"CDU/CSU","1994","Employed","Urban Area","662","0.326388413964882","0.307246526120598","0.345530301809166","2"
"CDU/CSU","1994","Employed","Rural Area","360","0.418087786993446","0.386656294790362","0.449519279196531","2"
"FDP","1994","Employed","Urban Area","77","0.0406486892205918","0.0325870244357801","0.0487103540054036","3"
"FDP","1994","Employed","Rural Area","29","","","","3"
"FDP","1994","Not Employed","Rural Area","14","","","","3"
"FDP","1994","Not Employed","Urban Area","31","0.0305283529515613","0.0212087478387073","0.0398479580644153","3"
"NPD","1994","Not Employed","Urban Area","15","","","","6"
"NPD","1994","Not Employed","Rural Area","6","","","","6"
"NPD","1994","Employed","Urban Area","54","0.0190697234323656","0.0134862572113467","0.0246531896533846","6"
"NPD","1994","Employed","Rural Area","18","","","","6"
"Other","1994","Not Employed","Urban Area","14","","","","8"
"Other","1994","Not Employed","Rural Area","7","","","","8"
"Other","1994","Employed","Urban Area","21","","","","8"
"Other","1994","Employed","Rural Area","23","","","","8"
"PDS/Linke","1994","Not Employed","Urban Area","35","0.0190152847335438","0.0116164929681458","0.0264140764989418","5"
"PDS/Linke","1994","Not Employed","Rural Area","56","0.0787820237642545","0.0563692107515693","0.10119483677694","5"
"PDS/Linke","1994","Employed","Urban Area","56","0.0176648874487982","0.0122871710254001","0.0230426038721964","5"
"PDS/Linke","1994","Employed","Rural Area","63","0.0384672061409622","0.0262117382737541","0.0507226740081703","5"
"SPD","1994","Employed","Rural Area","389","0.419530928826201","0.388084302735772","0.450977554916629","1"
"SPD","1994","Not Employed","Rural Area","212","0.406164379124738","0.365305576222707","0.44702318202677","1"
"SPD","1994","Employed","Urban Area","1202","0.480737554623668","0.460340845227937","0.501134264019399","1"
"SPD","1994","Not Employed","Urban Area","612","0.450204814973813","0.423253261575889","0.477156368371737","1"
"AfD","1995","Not Employed","Urban Area","","","","","7"
"AfD","1995","Not Employed","Rural Area","","","","","7"
"AfD","1995","Employed","Rural Area","","","","","7"
"AfD","1995","Employed","Urban Area","","","","","7"
"CDU/CSU","1995","Not Employed","Rural Area","288","0.427636437392768","0.390230822782485","0.46504205200305","2"
"CDU/CSU","1995","Not Employed","Urban Area","589","0.431887180138962","0.406752918554332","0.457021441723592","2"
"CDU/CSU","1995","Employed","Urban Area","848","0.350634372329448","0.332081222555646","0.36918752210325","2"
"CDU/CSU","1995","Employed","Rural Area","530","0.466661239990012","0.4377897750313","0.495532704948724","2"
"FDP","1995","Employed","Urban Area","65","0.0285400196166205","0.0220658309774719","0.0350142082557692","3"
"FDP","1995","Employed","Rural Area","31","0.0226650734895871","0.0140518313307759","0.0312783156483983","3"
"FDP","1995","Not Employed","Rural Area","14","","","","3"
"FDP","1995","Not Employed","Urban Area","36","0.0321281827599184","0.0231803948316864","0.0410759706881504","3"
"NPD","1995","Not Employed","Urban Area","7","","","","6"
"NPD","1995","Employed","Urban Area","30","0.0121735156894068","0.0079097424328856","0.016437288945928","6"
"NPD","1995","Not Employed","Rural Area","3","","","","6"
"NPD","1995","Employed","Rural Area","16","","","","6"
"Other","1995","Not Employed","Urban Area","15","","","","8"
"Other","1995","Not Employed","Rural Area","4","","","","8"
"Other","1995","Employed","Urban Area","24","","","","8"
"Other","1995","Employed","Rural Area","8","","","","8"
"PDS/Linke","1995","Not Employed","Urban Area","46","0.0239312665498651","0.016176178696813","0.0316863544029172","5"
"PDS/Linke","1995","Not Employed","Rural Area","70","0.0816450046470755","0.0609419914068745","0.102348017887277","5"
"PDS/Linke","1995","Employed","Urban Area","70","0.0172045665329712","0.0121486582036456","0.0222604748622968","5"
"PDS/Linke","1995","Employed","Rural Area","82","0.0488576503443059","0.0363822230313415","0.0613330776572703","5"
"SPD","1995","Employed","Rural Area","398","0.361313181645372","0.333512703749678","0.389113659541066","1"
"SPD","1995","Not Employed","Rural Area","260","0.415043055838371","0.377789135550858","0.452296976125885","1"
"SPD","1995","Not Employed","Urban Area","658","0.423054029708514","0.397985482292617","0.448122577124411","1"
"SPD","1995","Employed","Urban Area","1188","0.451216470775865","0.431868351108622","0.470564590443107","1"
"AfD","1996","Not Employed","Urban Area","","","","","7"
"AfD","1996","Not Employed","Rural Area","","","","","7"
"AfD","1996","Employed","Urban Area","","","","","7"
"AfD","1996","Employed","Rural Area","","","","","7"
"CDU/CSU","1996","Not Employed","Rural Area","285","0.500587886403673","0.460035971057684","0.541139801749662","2"
"CDU/CSU","1996","Not Employed","Urban Area","568","0.449562348254759","0.423153516162355","0.475971180347162","2"
"CDU/CSU","1996","Employed","Urban Area","841","0.374157191092084","0.35466696291767","0.393647419266498","2"
"CDU/CSU","1996","Employed","Rural Area","522","0.480847701867935","0.45185715341189","0.50983825032398","2"
"FDP","1996","Employed","Urban Area","53","0.0291552888069979","0.0223790172725436","0.0359315603414523","3"
"FDP","1996","Employed","Rural Area","18","","","","3"
"FDP","1996","Not Employed","Rural Area","10","","","","3"
"FDP","1996","Not Employed","Urban Area","36","0.0297833776255885","0.0207589120511815","0.0388078431999956","3"
"NPD","1996","Not Employed","Rural Area","4","","","","6"
"NPD","1996","Not Employed","Urban Area","10","","","","6"
"NPD","1996","Employed","Urban Area","41","0.0200900131045804","0.0144388161444764","0.0257412100646844","6"
"NPD","1996","Employed","Rural Area","21","","","","6"
"Other","1996","Not Employed","Urban Area","12","","","","8"
"Other","1996","Not Employed","Rural Area","4","","","","8"
"Other","1996","Employed","Urban Area","15","","","","8"
"Other","1996","Employed","Rural Area","18","","","","8"
"PDS/Linke","1996","Not Employed","Urban Area","46","0.0229168138563555","0.014972744051879","0.0308608836608321","5"
"PDS/Linke","1996","Not Employed","Rural Area","67","0.0838743699975001","0.0613924281723595","0.106356311822641","5"
"PDS/Linke","1996","Employed","Urban Area","75","0.0220734613003193","0.0161558616811423","0.0279910609194963","5"
"PDS/Linke","1996","Employed","Rural Area","92","0.0539052899807935","0.0408017611306432","0.0670088188309438","5"
"SPD","1996","Employed","Rural Area","384","0.338903306887309","0.311438555983722","0.366368057790897","1"
"SPD","1996","Not Employed","Urban Area","571","0.405497224678219","0.379431425235131","0.431563024121307","1"
"SPD","1996","Not Employed","Rural Area","173","0.32242307473589","0.284514799170262","0.360331350301519","1"
"SPD","1996","Employed","Urban Area","1014","0.403104184520396","0.383347450077793","0.422860918962999","1"
"AfD","1997","Not Employed","Urban Area","","","","","7"
"AfD","1997","Not Employed","Rural Area","","","","","7"
"AfD","1997","Employed","Urban Area","","","","","7"
"AfD","1997","Employed","Rural Area","","","","","7"
"CDU/CSU","1997","Not Employed","Rural Area","253","0.453701542683132","0.413219712393583","0.494183372972682","2"
"CDU/CSU","1997","Employed","Urban Area","722","0.346665603626478","0.326683435259739","0.366647771993218","2"
"CDU/CSU","1997","Not Employed","Urban Area","558","0.438442126805206","0.411934004894844","0.464950248715569","2"
"CDU/CSU","1997","Employed","Rural Area","416","0.446102528655928","0.414852746636798","0.477352310675058","2"
"FDP","1997","Employed","Rural Area","19","","","","3"
"FDP","1997","Employed","Urban Area","54","0.0286462786017792","0.0216423407181829","0.0356502164853755","3"
"FDP","1997","Not Employed","Urban Area","21","","","","3"
"FDP","1997","Not Employed","Rural Area","14","","","","3"
"NPD","1997","Not Employed","Urban Area","25","","","","6"
"NPD","1997","Not Employed","Rural Area","5","","","","6"
"NPD","1997","Employed","Urban Area","40","0.0176265768731734","0.0121014561986061","0.0231516975477408","6"
"NPD","1997","Employed","Rural Area","29","","","","6"
"Other","1997","Employed","Urban Area","17","","","","8"
"Other","1997","Not Employed","Urban Area","15","","","","8"
"Other","1997","Not Employed","Rural Area","5","","","","8"
"Other","1997","Employed","Rural Area","11","","","","8"
"PDS/Linke","1997","Employed","Urban Area","59","0.0185871890578092","0.012916286362647","0.0242580917529714","5"
"PDS/Linke","1997","Not Employed","Rural Area","74","0.0822825282168723","0.0599381466769274","0.104626909756817","5"
"PDS/Linke","1997","Not Employed","Urban Area","43","0.0211887234567364","0.013495161783574","0.0288822851298988","5"
"PDS/Linke","1997","Employed","Rural Area","65","0.0338719209990855","0.0224995184341118","0.0452443235640591","5"
"SPD","1997","Employed","Rural Area","364","0.383632457030238","0.353062663120824","0.414202250939651","1"
"SPD","1997","Not Employed","Urban Area","585","0.442909052261239","0.416372414865333","0.469445689657144","1"
"SPD","1997","Employed","Urban Area","992","0.43586234654608","0.415042060299778","0.456682632792383","1"
"SPD","1997","Not Employed","Rural Area","202","0.360199831436769","0.321164852214514","0.399234810659025","1"
"AfD","1998","Employed","Urban Area","","","","","7"
"AfD","1998","Not Employed","Urban Area","","","","","7"
"AfD","1998","Not Employed","Rural Area","","","","","7"
"AfD","1998","Employed","Rural Area","","","","","7"
"CDU/CSU","1998","Employed","Urban Area","732","0.313633029085941","0.295231057928516","0.332035000243366","2"
"CDU/CSU","1998","Not Employed","Rural Area","292","0.453758395514062","0.416475680636615","0.491041110391509","2"
