"party","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"SPD","1984","Not Employed","(2c_gen) general maturity certificate","35","0.25408975812473","0.177771236394577","0.330408279854883"
"SPD","1984","Not Employed","(2c_voc) vocational maturity certificate","31","0.313883803568661","0.21580342026751","0.411964186869811"
"SPD","1984","Not Employed","(3a) lower tertiary education","7","","",""
"SPD","1984","Not Employed","(3b) higher tertiary education","23","","",""
"SPD","1984","Employed","(0) in school","2","","",""
"SPD","1984","Employed","(1a) inadequately completed","175","0.759540960145227","0.701601945910399","0.817479974380054"
"SPD","1984","Employed","(1b) general elementary school","394","0.545273369484586","0.507370362531985","0.583176376437187"
"SPD","1984","Employed","(1c) basic vocational qualification","909","0.51265595828572","0.488789994712501","0.536521921858938"
"SPD","1984","Employed","(2b) intermediate general qualification","43","0.390729028002405","0.299550026801039","0.481908029203771"
"SPD","1984","Employed","(2a) intermediate vocational","254","0.396955736559912","0.358350061983428","0.435561411136396"
"SPD","1984","Employed","(2c_gen) general maturity certificate","37","0.31023940151741","0.218652636087501","0.401826166947319"
"SPD","1984","Employed","(2c_voc) vocational maturity certificate","84","0.355110411270107","0.288454314102687","0.421766508437527"
"SPD","1984","Employed","(3a) lower tertiary education","50","0.349134730380386","0.269311392759864","0.428958068000907"
"SPD","1984","Employed","(3b) higher tertiary education","100","0.341476144663512","0.284382062609764","0.398570226717261"
"FDP","1984","Not Employed","(0) in school","","","",""
"FDP","1984","Not Employed","(1a) inadequately completed","1","","",""
"FDP","1984","Not Employed","(1b) general elementary school","14","","",""
"FDP","1984","Not Employed","(1c) basic vocational qualification","22","","",""
"FDP","1984","Not Employed","(2b) intermediate general qualification","3","","",""
"FDP","1984","Not Employed","(2a) intermediate vocational","14","","",""
"FDP","1984","Not Employed","(2c_gen) general maturity certificate","3","","",""
"FDP","1984","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"FDP","1984","Not Employed","(3a) lower tertiary education","2","","",""
"FDP","1984","Not Employed","(3b) higher tertiary education","6","","",""
"FDP","1984","Employed","(0) in school","","","",""
"FDP","1984","Employed","(1a) inadequately completed","","","",""
"FDP","1984","Employed","(1b) general elementary school","14","","",""
"FDP","1984","Employed","(1c) basic vocational qualification","26","","",""
"FDP","1984","Employed","(2b) intermediate general qualification","2","","",""
"FDP","1984","Employed","(2a) intermediate vocational","18","","",""
"FDP","1984","Employed","(2c_gen) general maturity certificate","2","","",""
"FDP","1984","Employed","(2c_voc) vocational maturity certificate","10","","",""
"FDP","1984","Employed","(3a) lower tertiary education","11","","",""
"FDP","1984","Employed","(3b) higher tertiary education","25","","",""
"Grüne","1984","Not Employed","(0) in school","18","","",""
"Grüne","1984","Not Employed","(1a) inadequately completed","7","","",""
"Grüne","1984","Not Employed","(1b) general elementary school","17","","",""
"Grüne","1984","Not Employed","(1c) basic vocational qualification","15","","",""
"Grüne","1984","Not Employed","(2b) intermediate general qualification","24","","",""
"Grüne","1984","Not Employed","(2a) intermediate vocational","8","","",""
"Grüne","1984","Not Employed","(2c_gen) general maturity certificate","55","0.410037954284711","0.323816141399103","0.496259767170319"
"Grüne","1984","Not Employed","(2c_voc) vocational maturity certificate","15","","",""
"Grüne","1984","Not Employed","(3a) lower tertiary education","5","","",""
"Grüne","1984","Not Employed","(3b) higher tertiary education","12","","",""
"Grüne","1984","Employed","(0) in school","2","","",""
"Grüne","1984","Employed","(1a) inadequately completed","6","","",""
"Grüne","1984","Employed","(1b) general elementary school","28","","",""
"Grüne","1984","Employed","(1c) basic vocational qualification","47","0.0244646664281709","0.0170883542295266","0.0318409786268153"
"Grüne","1984","Employed","(2b) intermediate general qualification","25","","",""
"Grüne","1984","Employed","(2a) intermediate vocational","47","0.0737458399239526","0.0531234327250402","0.0943682471228649"
"Grüne","1984","Employed","(2c_gen) general maturity certificate","28","","",""
"Grüne","1984","Employed","(2c_voc) vocational maturity certificate","26","","",""
"Grüne","1984","Employed","(3a) lower tertiary education","11","","",""
"Grüne","1984","Employed","(3b) higher tertiary education","33","0.119965150987772","0.0808448090898605","0.159085492885683"
"PDS/Linke","1984","Not Employed","(0) in school","","","",""
"PDS/Linke","1984","Not Employed","(1a) inadequately completed","","","",""
"PDS/Linke","1984","Not Employed","(1b) general elementary school","","","",""
"PDS/Linke","1984","Not Employed","(1c) basic vocational qualification","","","",""
"PDS/Linke","1984","Not Employed","(2b) intermediate general qualification","","","",""
"PDS/Linke","1984","Not Employed","(2a) intermediate vocational","","","",""
"PDS/Linke","1984","Not Employed","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1984","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1984","Not Employed","(3a) lower tertiary education","","","",""
"PDS/Linke","1984","Not Employed","(3b) higher tertiary education","","","",""
"PDS/Linke","1984","Employed","(0) in school","","","",""
"PDS/Linke","1984","Employed","(1a) inadequately completed","","","",""
"PDS/Linke","1984","Employed","(1b) general elementary school","","","",""
"PDS/Linke","1984","Employed","(1c) basic vocational qualification","","","",""
"PDS/Linke","1984","Employed","(2b) intermediate general qualification","","","",""
"PDS/Linke","1984","Employed","(2a) intermediate vocational","","","",""
"PDS/Linke","1984","Employed","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1984","Employed","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1984","Employed","(3a) lower tertiary education","","","",""
"PDS/Linke","1984","Employed","(3b) higher tertiary education","","","",""
"NPD Combination","1984","Not Employed","(0) in school","","","",""
"NPD Combination","1984","Not Employed","(1a) inadequately completed","","","",""
"NPD Combination","1984","Not Employed","(1b) general elementary school","","","",""
"NPD Combination","1984","Not Employed","(1c) basic vocational qualification","","","",""
"NPD Combination","1984","Not Employed","(2b) intermediate general qualification","","","",""
"NPD Combination","1984","Not Employed","(2a) intermediate vocational","","","",""
"NPD Combination","1984","Not Employed","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1984","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1984","Not Employed","(3a) lower tertiary education","","","",""
"NPD Combination","1984","Not Employed","(3b) higher tertiary education","","","",""
"NPD Combination","1984","Employed","(0) in school","","","",""
"NPD Combination","1984","Employed","(1a) inadequately completed","","","",""
"NPD Combination","1984","Employed","(1b) general elementary school","","","",""
"NPD Combination","1984","Employed","(1c) basic vocational qualification","","","",""
"NPD Combination","1984","Employed","(2b) intermediate general qualification","","","",""
"NPD Combination","1984","Employed","(2a) intermediate vocational","","","",""
"NPD Combination","1984","Employed","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1984","Employed","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1984","Employed","(3a) lower tertiary education","","","",""
"NPD Combination","1984","Employed","(3b) higher tertiary education","","","",""
"AfD","1984","Not Employed","(0) in school","","","",""
"AfD","1984","Not Employed","(1a) inadequately completed","","","",""
"AfD","1984","Not Employed","(1b) general elementary school","","","",""
"AfD","1984","Not Employed","(1c) basic vocational qualification","","","",""
"AfD","1984","Not Employed","(2b) intermediate general qualification","","","",""
"AfD","1984","Not Employed","(2a) intermediate vocational","","","",""
"AfD","1984","Not Employed","(2c_gen) general maturity certificate","","","",""
"AfD","1984","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"AfD","1984","Not Employed","(3a) lower tertiary education","","","",""
"AfD","1984","Not Employed","(3b) higher tertiary education","","","",""
"AfD","1984","Employed","(0) in school","","","",""
"AfD","1984","Employed","(1a) inadequately completed","","","",""
"AfD","1984","Employed","(1b) general elementary school","","","",""
"AfD","1984","Employed","(1c) basic vocational qualification","","","",""
"AfD","1984","Employed","(2b) intermediate general qualification","","","",""
"AfD","1984","Employed","(2a) intermediate vocational","","","",""
"AfD","1984","Employed","(2c_gen) general maturity certificate","","","",""
"AfD","1984","Employed","(2c_voc) vocational maturity certificate","","","",""
"AfD","1984","Employed","(3a) lower tertiary education","","","",""
"AfD","1984","Employed","(3b) higher tertiary education","","","",""
"Other","1984","Not Employed","(0) in school","1","","",""
"Other","1984","Not Employed","(1a) inadequately completed","1","","",""
"Other","1984","Not Employed","(1b) general elementary school","5","","",""
"Other","1984","Not Employed","(1c) basic vocational qualification","5","","",""
"Other","1984","Not Employed","(2b) intermediate general qualification","3","","",""
"Other","1984","Not Employed","(2a) intermediate vocational","","","",""
"Other","1984","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Other","1984","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Other","1984","Not Employed","(3a) lower tertiary education","","","",""
"Other","1984","Not Employed","(3b) higher tertiary education","","","",""
"Other","1984","Employed","(0) in school","","","",""
"Other","1984","Employed","(1a) inadequately completed","4","","",""
"Other","1984","Employed","(1b) general elementary school","4","","",""
"Other","1984","Employed","(1c) basic vocational qualification","5","","",""
"Other","1984","Employed","(2b) intermediate general qualification","2","","",""
"Other","1984","Employed","(2a) intermediate vocational","3","","",""
"Other","1984","Employed","(2c_gen) general maturity certificate","1","","",""
"Other","1984","Employed","(2c_voc) vocational maturity certificate","4","","",""
"Other","1984","Employed","(3a) lower tertiary education","","","",""
"Other","1984","Employed","(3b) higher tertiary education","1","","",""
"CDU/CSU","1985","Not Employed","(0) in school","27","","",""
"CDU/CSU","1985","Not Employed","(1a) inadequately completed","9","","",""
"CDU/CSU","1985","Not Employed","(1b) general elementary school","293","0.497906797657354","0.458422543976978","0.537391051337729"
"CDU/CSU","1985","Not Employed","(1c) basic vocational qualification","324","0.458335926545265","0.421737277034713","0.494934576055816"
"CDU/CSU","1985","Not Employed","(2b) intermediate general qualification","53","0.512973856311107","0.422789576648985","0.603158135973228"
"CDU/CSU","1985","Not Employed","(2a) intermediate vocational","137","0.586800348375832","0.525016019624292","0.648584677127372"
"CDU/CSU","1985","Not Employed","(2c_gen) general maturity certificate","33","0.314523944154687","0.229660203275251","0.399387685034124"
"CDU/CSU","1985","Not Employed","(2c_voc) vocational maturity certificate","32","0.42689380708386","0.321118102722502","0.532669511445217"
"CDU/CSU","1985","Not Employed","(3a) lower tertiary education","20","","",""
"CDU/CSU","1985","Not Employed","(3b) higher tertiary education","24","","",""
"CDU/CSU","1985","Employed","(0) in school","3","","",""
"CDU/CSU","1985","Employed","(1a) inadequately completed","16","","",""
"CDU/CSU","1985","Employed","(1b) general elementary school","182","0.384617977578253","0.344608662613991","0.424627292542515"
"CDU/CSU","1985","Employed","(1c) basic vocational qualification","585","0.420363337974627","0.395223591067008","0.445503084882246"
"CDU/CSU","1985","Employed","(2b) intermediate general qualification","41","0.420605646672399","0.327069197166308","0.514142096178489"
"CDU/CSU","1985","Employed","(2a) intermediate vocational","267","0.466774374275637","0.426620287487911","0.506928461063364"
"CDU/CSU","1985","Employed","(2c_gen) general maturity certificate","27","","",""
"CDU/CSU","1985","Employed","(2c_voc) vocational maturity certificate","71","0.440135009351703","0.368796138372452","0.511473880330955"
"CDU/CSU","1985","Employed","(3a) lower tertiary education","56","0.463306989509471","0.377257037669764","0.549356941349178"
"CDU/CSU","1985","Employed","(3b) higher tertiary education","111","0.37776364719735","0.322154730244604","0.433372564150097"
"SPD","1985","Not Employed","(0) in school","20","","",""
"SPD","1985","Not Employed","(1a) inadequately completed","56","0.763622361087126","0.664798588166047","0.862446134008205"
"SPD","1985","Not Employed","(1b) general elementary school","298","0.469686427851414","0.430274460767515","0.509098394935312"
"SPD","1985","Not Employed","(1c) basic vocational qualification","342","0.479638044590458","0.442942133525321","0.516333955655595"
"SPD","1985","Not Employed","(2b) intermediate general qualification","41","0.304085142027214","0.221084253398613","0.387086030655816"
"SPD","1985","Not Employed","(2a) intermediate vocational","79","0.296934676678807","0.239604738147849","0.354264615209765"
"SPD","1985","Not Employed","(2c_gen) general maturity certificate","35","0.228746416518866","0.15197935484535","0.305513478192381"
"SPD","1985","Not Employed","(2c_voc) vocational maturity certificate","28","","",""
"SPD","1985","Not Employed","(3a) lower tertiary education","15","","",""
"SPD","1985","Not Employed","(3b) higher tertiary education","19","","",""
"SPD","1985","Employed","(0) in school","","","",""
"SPD","1985","Employed","(1a) inadequately completed","112","0.692393893197897","0.615672800106692","0.769114986289103"
"SPD","1985","Employed","(1b) general elementary school","353","0.563532125847763","0.522746286475515","0.604317965220011"
"SPD","1985","Employed","(1c) basic vocational qualification","802","0.513745333157411","0.488290139939247","0.539200526375575"
"SPD","1985","Employed","(2b) intermediate general qualification","45","0.382280554284635","0.290205296753175","0.474355811816095"
"SPD","1985","Employed","(2a) intermediate vocational","261","0.425662474910244","0.385866694716097","0.46545825510439"
"SPD","1985","Employed","(2c_gen) general maturity certificate","39","0.382845720300387","0.285611027754606","0.480080412846167"
"SPD","1985","Employed","(2c_voc) vocational maturity certificate","75","0.329862406683188","0.26229456891005","0.397430244456326"
"SPD","1985","Employed","(3a) lower tertiary education","47","0.338723050400756","0.257052157437651","0.42039394336386"
"SPD","1985","Employed","(3b) higher tertiary education","116","0.386061653858798","0.330221400682767","0.441901907034828"
"FDP","1985","Not Employed","(0) in school","2","","",""
"FDP","1985","Not Employed","(1a) inadequately completed","1","","",""
"FDP","1985","Not Employed","(1b) general elementary school","9","","",""
"FDP","1985","Not Employed","(1c) basic vocational qualification","29","","",""
"FDP","1985","Not Employed","(2b) intermediate general qualification","4","","",""
"FDP","1985","Not Employed","(2a) intermediate vocational","18","","",""
"FDP","1985","Not Employed","(2c_gen) general maturity certificate","5","","",""
"FDP","1985","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"FDP","1985","Not Employed","(3a) lower tertiary education","4","","",""
"FDP","1985","Not Employed","(3b) higher tertiary education","8","","",""
"FDP","1985","Employed","(0) in school","","","",""
"FDP","1985","Employed","(1a) inadequately completed","","","",""
"FDP","1985","Employed","(1b) general elementary school","6","","",""
"FDP","1985","Employed","(1c) basic vocational qualification","32","0.0252689777871785","0.0172760333728932","0.0332619222014638"
"FDP","1985","Employed","(2b) intermediate general qualification","3","","",""
"FDP","1985","Employed","(2a) intermediate vocational","19","","",""
"FDP","1985","Employed","(2c_gen) general maturity certificate","1","","",""
"FDP","1985","Employed","(2c_voc) vocational maturity certificate","11","","",""
"FDP","1985","Employed","(3a) lower tertiary education","15","","",""
"FDP","1985","Employed","(3b) higher tertiary education","24","","",""
"Grüne","1985","Not Employed","(0) in school","17","","",""
"Grüne","1985","Not Employed","(1a) inadequately completed","5","","",""
"Grüne","1985","Not Employed","(1b) general elementary school","13","","",""
"Grüne","1985","Not Employed","(1c) basic vocational qualification","14","","",""
"Grüne","1985","Not Employed","(2b) intermediate general qualification","18","","",""
"Grüne","1985","Not Employed","(2a) intermediate vocational","9","","",""
"Grüne","1985","Not Employed","(2c_gen) general maturity certificate","40","0.388865422954085","0.299767564996756","0.477963280911413"
"Grüne","1985","Not Employed","(2c_voc) vocational maturity certificate","18","","",""
"Grüne","1985","Not Employed","(3a) lower tertiary education","4","","",""
"Grüne","1985","Not Employed","(3b) higher tertiary education","11","","",""
"Grüne","1985","Employed","(0) in school","","","",""
"Grüne","1985","Employed","(1a) inadequately completed","10","","",""
"Grüne","1985","Employed","(1b) general elementary school","24","","",""
"Grüne","1985","Employed","(1c) basic vocational qualification","54","0.0345399608630811","0.0252396249737702","0.0438402967523921"
"Grüne","1985","Employed","(2b) intermediate general qualification","18","","",""
"Grüne","1985","Employed","(2a) intermediate vocational","43","0.0684134506611631","0.0480944147885788","0.0887324865337474"
"Grüne","1985","Employed","(2c_gen) general maturity certificate","29","","",""
"Grüne","1985","Employed","(2c_voc) vocational maturity certificate","28","","",""
"Grüne","1985","Employed","(3a) lower tertiary education","11","","",""
"Grüne","1985","Employed","(3b) higher tertiary education","38","0.135589827187517","0.096322607377916","0.174857046997119"
"PDS/Linke","1985","Not Employed","(0) in school","","","",""
"PDS/Linke","1985","Not Employed","(1a) inadequately completed","","","",""
"PDS/Linke","1985","Not Employed","(1b) general elementary school","","","",""
"PDS/Linke","1985","Not Employed","(1c) basic vocational qualification","","","",""
"PDS/Linke","1985","Not Employed","(2b) intermediate general qualification","","","",""
"PDS/Linke","1985","Not Employed","(2a) intermediate vocational","","","",""
"PDS/Linke","1985","Not Employed","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1985","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1985","Not Employed","(3a) lower tertiary education","","","",""
"PDS/Linke","1985","Not Employed","(3b) higher tertiary education","","","",""
"PDS/Linke","1985","Employed","(0) in school","","","",""
"PDS/Linke","1985","Employed","(1a) inadequately completed","","","",""
"PDS/Linke","1985","Employed","(1b) general elementary school","","","",""
"PDS/Linke","1985","Employed","(1c) basic vocational qualification","","","",""
"PDS/Linke","1985","Employed","(2b) intermediate general qualification","","","",""
"PDS/Linke","1985","Employed","(2a) intermediate vocational","","","",""
"PDS/Linke","1985","Employed","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1985","Employed","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1985","Employed","(3a) lower tertiary education","","","",""
"PDS/Linke","1985","Employed","(3b) higher tertiary education","","","",""
"NPD Combination","1985","Not Employed","(0) in school","","","",""
"NPD Combination","1985","Not Employed","(1a) inadequately completed","","","",""
"NPD Combination","1985","Not Employed","(1b) general elementary school","","","",""
"NPD Combination","1985","Not Employed","(1c) basic vocational qualification","","","",""
"NPD Combination","1985","Not Employed","(2b) intermediate general qualification","","","",""
"NPD Combination","1985","Not Employed","(2a) intermediate vocational","","","",""
"NPD Combination","1985","Not Employed","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1985","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1985","Not Employed","(3a) lower tertiary education","","","",""
"NPD Combination","1985","Not Employed","(3b) higher tertiary education","","","",""
"NPD Combination","1985","Employed","(0) in school","","","",""
"NPD Combination","1985","Employed","(1a) inadequately completed","","","",""
"NPD Combination","1985","Employed","(1b) general elementary school","","","",""
"NPD Combination","1985","Employed","(1c) basic vocational qualification","","","",""
"NPD Combination","1985","Employed","(2b) intermediate general qualification","","","",""
"NPD Combination","1985","Employed","(2a) intermediate vocational","","","",""
"NPD Combination","1985","Employed","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1985","Employed","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1985","Employed","(3a) lower tertiary education","","","",""
"NPD Combination","1985","Employed","(3b) higher tertiary education","","","",""
"AfD","1985","Not Employed","(0) in school","","","",""
"AfD","1985","Not Employed","(1a) inadequately completed","","","",""
"AfD","1985","Not Employed","(1b) general elementary school","","","",""
"AfD","1985","Not Employed","(1c) basic vocational qualification","","","",""
"AfD","1985","Not Employed","(2b) intermediate general qualification","","","",""
"AfD","1985","Not Employed","(2a) intermediate vocational","","","",""
"AfD","1985","Not Employed","(2c_gen) general maturity certificate","","","",""
"AfD","1985","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"AfD","1985","Not Employed","(3a) lower tertiary education","","","",""
"AfD","1985","Not Employed","(3b) higher tertiary education","","","",""
"AfD","1985","Employed","(0) in school","","","",""
"AfD","1985","Employed","(1a) inadequately completed","","","",""
"AfD","1985","Employed","(1b) general elementary school","","","",""
"AfD","1985","Employed","(1c) basic vocational qualification","","","",""
"AfD","1985","Employed","(2b) intermediate general qualification","","","",""
"AfD","1985","Employed","(2a) intermediate vocational","","","",""
"AfD","1985","Employed","(2c_gen) general maturity certificate","","","",""
"AfD","1985","Employed","(2c_voc) vocational maturity certificate","","","",""
"AfD","1985","Employed","(3a) lower tertiary education","","","",""
"AfD","1985","Employed","(3b) higher tertiary education","","","",""
"Other","1985","Not Employed","(0) in school","4","","",""
"Other","1985","Not Employed","(1a) inadequately completed","","","",""
"Other","1985","Not Employed","(1b) general elementary school","3","","",""
"Other","1985","Not Employed","(1c) basic vocational qualification","3","","",""
"Other","1985","Not Employed","(2b) intermediate general qualification","2","","",""
"Other","1985","Not Employed","(2a) intermediate vocational","1","","",""
"Other","1985","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Other","1985","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Other","1985","Not Employed","(3a) lower tertiary education","","","",""
"Other","1985","Not Employed","(3b) higher tertiary education","1","","",""
"Other","1985","Employed","(0) in school","","","",""
"Other","1985","Employed","(1a) inadequately completed","1","","",""
"Other","1985","Employed","(1b) general elementary school","3","","",""
"Other","1985","Employed","(1c) basic vocational qualification","8","","",""
"Other","1985","Employed","(2b) intermediate general qualification","","","",""
"Other","1985","Employed","(2a) intermediate vocational","3","","",""
"Other","1985","Employed","(2c_gen) general maturity certificate","","","",""
"Other","1985","Employed","(2c_voc) vocational maturity certificate","1","","",""
"Other","1985","Employed","(3a) lower tertiary education","","","",""
"Other","1985","Employed","(3b) higher tertiary education","3","","",""
"CDU/CSU","1986","Not Employed","(0) in school","16","","",""
"CDU/CSU","1986","Not Employed","(1a) inadequately completed","11","","",""
"CDU/CSU","1986","Not Employed","(1b) general elementary school","258","0.478439533301176","0.437066254555493","0.51981281204686"
"CDU/CSU","1986","Not Employed","(1c) basic vocational qualification","301","0.438168269593706","0.400903526729006","0.475433012458405"
"CDU/CSU","1986","Not Employed","(2b) intermediate general qualification","42","0.484499194213338","0.390245709223633","0.578752679203042"
"CDU/CSU","1986","Not Employed","(2a) intermediate vocational","135","0.621971727948536","0.55971051271667","0.684232943180401"
"CDU/CSU","1986","Not Employed","(2c_gen) general maturity certificate","32","0.327166646519065","0.240660466127354","0.413672826910775"
"CDU/CSU","1986","Not Employed","(2c_voc) vocational maturity certificate","30","0.421203999190871","0.310920196573632","0.531487801808111"
"CDU/CSU","1986","Not Employed","(3a) lower tertiary education","20","","",""
"CDU/CSU","1986","Not Employed","(3b) higher tertiary education","28","","",""
"CDU/CSU","1986","Employed","(0) in school","3","","",""
"CDU/CSU","1986","Employed","(1a) inadequately completed","15","","",""
"CDU/CSU","1986","Employed","(1b) general elementary school","184","0.395168109844519","0.354123311575568","0.43621290811347"
"CDU/CSU","1986","Employed","(1c) basic vocational qualification","562","0.428458623779874","0.40242517888079","0.454492068678958"
"CDU/CSU","1986","Employed","(2b) intermediate general qualification","42","0.462383172859658","0.36514767521219","0.559618670507125"
"CDU/CSU","1986","Employed","(2a) intermediate vocational","253","0.462218782007218","0.420739788553345","0.503697775461091"
"CDU/CSU","1986","Employed","(2c_gen) general maturity certificate","25","","",""
"CDU/CSU","1986","Employed","(2c_voc) vocational maturity certificate","63","0.418660600117026","0.346389028275821","0.490932171958232"
"CDU/CSU","1986","Employed","(3a) lower tertiary education","60","0.502266841498167","0.41354435254733","0.590989330449004"
"CDU/CSU","1986","Employed","(3b) higher tertiary education","106","0.378887329257411","0.322861011180508","0.434913647334314"
"SPD","1986","Not Employed","(0) in school","21","","",""
"SPD","1986","Not Employed","(1a) inadequately completed","61","0.741421440426185","0.642327685417644","0.840515195434727"
"SPD","1986","Not Employed","(1b) general elementary school","286","0.497233030739444","0.455821867335372","0.538644194143516"
"SPD","1986","Not Employed","(1c) basic vocational qualification","337","0.495926646681809","0.458374901337507","0.53347839202611"
"SPD","1986","Not Employed","(2b) intermediate general qualification","43","0.346694450214302","0.256937552853143","0.436451347575461"
"SPD","1986","Not Employed","(2a) intermediate vocational","76","0.290605725061198","0.232306060891786","0.348905389230609"
"SPD","1986","Not Employed","(2c_gen) general maturity certificate","42","0.352259111504727","0.264186546811173","0.440331676198281"
"SPD","1986","Not Employed","(2c_voc) vocational maturity certificate","29","","",""
"SPD","1986","Not Employed","(3a) lower tertiary education","14","","",""
"SPD","1986","Not Employed","(3b) higher tertiary education","22","","",""
"SPD","1986","Employed","(0) in school","1","","",""
"SPD","1986","Employed","(1a) inadequately completed","108","0.758209700791082","0.685167267922336","0.831252133659828"
"SPD","1986","Employed","(1b) general elementary school","326","0.54269027396838","0.500865743128553","0.584514804808208"
"SPD","1986","Employed","(1c) basic vocational qualification","753","0.519693666747956","0.493409983379722","0.545977350116191"
"SPD","1986","Employed","(2b) intermediate general qualification","44","0.391371603675943","0.296188871783144","0.486554335568742"
"SPD","1986","Employed","(2a) intermediate vocational","236","0.425789743198532","0.384652548693739","0.466926937703326"
"SPD","1986","Employed","(2c_gen) general maturity certificate","46","0.387245135066673","0.294512729142986","0.479977540990359"
"SPD","1986","Employed","(2c_voc) vocational maturity certificate","77","0.340451039894186","0.271032986994263","0.409869092794109"
"SPD","1986","Employed","(3a) lower tertiary education","35","0.285025030132615","0.204920865659895","0.365129194605334"
"SPD","1986","Employed","(3b) higher tertiary education","107","0.349286239182121","0.294226065034545","0.404346413329698"
"FDP","1986","Not Employed","(0) in school","2","","",""
"FDP","1986","Not Employed","(1a) inadequately completed","","","",""
"FDP","1986","Not Employed","(1b) general elementary school","5","","",""
"FDP","1986","Not Employed","(1c) basic vocational qualification","23","","",""
"FDP","1986","Not Employed","(2b) intermediate general qualification","4","","",""
"FDP","1986","Not Employed","(2a) intermediate vocational","13","","",""
"FDP","1986","Not Employed","(2c_gen) general maturity certificate","3","","",""
"FDP","1986","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"FDP","1986","Not Employed","(3a) lower tertiary education","2","","",""
