"party","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"FDP","1984","Full Time","(1a) inadequately completed","","","",""
"FDP","1984","Full Time","(1b) general elementary school","9","","",""
"FDP","1984","Full Time","(1c) basic vocational qualification","23","","",""
"FDP","1984","Full Time","(2b) intermediate general qualification","1","","",""
"FDP","1984","Full Time","(2a) intermediate vocational","16","","",""
"FDP","1984","Full Time","(2c_gen) general maturity certificate","1","","",""
"FDP","1984","Full Time","(2c_voc) vocational maturity certificate","10","","",""
"FDP","1984","Full Time","(3a) lower tertiary education","9","","",""
"FDP","1984","Full Time","(3b) higher tertiary education","18","","",""
"FDP","1984","Part Time","(0) in school","","","",""
"FDP","1984","Part Time","(1a) inadequately completed","","","",""
"FDP","1984","Part Time","(1b) general elementary school","5","","",""
"FDP","1984","Part Time","(1c) basic vocational qualification","3","","",""
"FDP","1984","Part Time","(2b) intermediate general qualification","1","","",""
"FDP","1984","Part Time","(2a) intermediate vocational","2","","",""
"FDP","1984","Part Time","(2c_gen) general maturity certificate","1","","",""
"FDP","1984","Part Time","(2c_voc) vocational maturity certificate","","","",""
"FDP","1984","Part Time","(3a) lower tertiary education","2","","",""
"FDP","1984","Part Time","(3b) higher tertiary education","7","","",""
"FDP","1984","Not Working","(0) in school","","","",""
"FDP","1984","Not Working","(1a) inadequately completed","1","","",""
"FDP","1984","Not Working","(1b) general elementary school","14","","",""
"FDP","1984","Not Working","(1c) basic vocational qualification","22","","",""
"FDP","1984","Not Working","(2b) intermediate general qualification","3","","",""
"FDP","1984","Not Working","(2a) intermediate vocational","14","","",""
"FDP","1984","Not Working","(2c_gen) general maturity certificate","3","","",""
"FDP","1984","Not Working","(2c_voc) vocational maturity certificate","7","","",""
"FDP","1984","Not Working","(3a) lower tertiary education","2","","",""
"FDP","1984","Not Working","(3b) higher tertiary education","6","","",""
"Grüne","1984","Full Time","(0) in school","","","",""
"Grüne","1984","Full Time","(1a) inadequately completed","6","","",""
"Grüne","1984","Full Time","(1b) general elementary school","16","","",""
"Grüne","1984","Full Time","(1c) basic vocational qualification","34","0.0236514906690776","0.0154815802751635","0.0318214010629917"
"Grüne","1984","Full Time","(2b) intermediate general qualification","14","","",""
"Grüne","1984","Full Time","(2a) intermediate vocational","36","0.0731544380119532","0.049811357430428","0.0964975185934784"
"Grüne","1984","Full Time","(2c_gen) general maturity certificate","6","","",""
"Grüne","1984","Full Time","(2c_voc) vocational maturity certificate","12","","",""
"Grüne","1984","Full Time","(3a) lower tertiary education","9","","",""
"Grüne","1984","Full Time","(3b) higher tertiary education","15","","",""
"Grüne","1984","Part Time","(0) in school","2","","",""
"Grüne","1984","Part Time","(1a) inadequately completed","","","",""
"Grüne","1984","Part Time","(1b) general elementary school","12","","",""
"Grüne","1984","Part Time","(1c) basic vocational qualification","13","","",""
"Grüne","1984","Part Time","(2b) intermediate general qualification","11","","",""
"Grüne","1984","Part Time","(2a) intermediate vocational","11","","",""
"Grüne","1984","Part Time","(2c_gen) general maturity certificate","22","","",""
"Grüne","1984","Part Time","(2c_voc) vocational maturity certificate","14","","",""
"Grüne","1984","Part Time","(3a) lower tertiary education","2","","",""
"Grüne","1984","Part Time","(3b) higher tertiary education","18","","",""
"Grüne","1984","Not Working","(0) in school","18","","",""
"Grüne","1984","Not Working","(1a) inadequately completed","7","","",""
"Grüne","1984","Not Working","(1b) general elementary school","17","","",""
"Grüne","1984","Not Working","(1c) basic vocational qualification","15","","",""
"Grüne","1984","Not Working","(2b) intermediate general qualification","24","","",""
"Grüne","1984","Not Working","(2a) intermediate vocational","8","","",""
"Grüne","1984","Not Working","(2c_gen) general maturity certificate","55","0.410037954284711","0.323816141399103","0.496259767170319"
"Grüne","1984","Not Working","(2c_voc) vocational maturity certificate","15","","",""
"Grüne","1984","Not Working","(3a) lower tertiary education","5","","",""
"Grüne","1984","Not Working","(3b) higher tertiary education","12","","",""
"PDS/Linke","1984","Full Time","(0) in school","","","",""
"PDS/Linke","1984","Full Time","(1a) inadequately completed","","","",""
"PDS/Linke","1984","Full Time","(1b) general elementary school","","","",""
"PDS/Linke","1984","Full Time","(1c) basic vocational qualification","","","",""
"PDS/Linke","1984","Full Time","(2b) intermediate general qualification","","","",""
"PDS/Linke","1984","Full Time","(2a) intermediate vocational","","","",""
"PDS/Linke","1984","Full Time","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1984","Full Time","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1984","Full Time","(3a) lower tertiary education","","","",""
"PDS/Linke","1984","Full Time","(3b) higher tertiary education","","","",""
"PDS/Linke","1984","Part Time","(0) in school","","","",""
"PDS/Linke","1984","Part Time","(1a) inadequately completed","","","",""
"PDS/Linke","1984","Part Time","(1b) general elementary school","","","",""
"PDS/Linke","1984","Part Time","(1c) basic vocational qualification","","","",""
"PDS/Linke","1984","Part Time","(2b) intermediate general qualification","","","",""
"PDS/Linke","1984","Part Time","(2a) intermediate vocational","","","",""
"PDS/Linke","1984","Part Time","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1984","Part Time","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1984","Part Time","(3a) lower tertiary education","","","",""
"PDS/Linke","1984","Part Time","(3b) higher tertiary education","","","",""
"PDS/Linke","1984","Not Working","(0) in school","","","",""
"PDS/Linke","1984","Not Working","(1a) inadequately completed","","","",""
"PDS/Linke","1984","Not Working","(1b) general elementary school","","","",""
"PDS/Linke","1984","Not Working","(1c) basic vocational qualification","","","",""
"PDS/Linke","1984","Not Working","(2b) intermediate general qualification","","","",""
"PDS/Linke","1984","Not Working","(2a) intermediate vocational","","","",""
"PDS/Linke","1984","Not Working","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1984","Not Working","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1984","Not Working","(3a) lower tertiary education","","","",""
"PDS/Linke","1984","Not Working","(3b) higher tertiary education","","","",""
"NPD Combination","1984","Full Time","(0) in school","","","",""
"NPD Combination","1984","Full Time","(1a) inadequately completed","","","",""
"NPD Combination","1984","Full Time","(1b) general elementary school","","","",""
"NPD Combination","1984","Full Time","(1c) basic vocational qualification","","","",""
"NPD Combination","1984","Full Time","(2b) intermediate general qualification","","","",""
"NPD Combination","1984","Full Time","(2a) intermediate vocational","","","",""
"NPD Combination","1984","Full Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1984","Full Time","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1984","Full Time","(3a) lower tertiary education","","","",""
"NPD Combination","1984","Full Time","(3b) higher tertiary education","","","",""
"NPD Combination","1984","Part Time","(0) in school","","","",""
"NPD Combination","1984","Part Time","(1a) inadequately completed","","","",""
"NPD Combination","1984","Part Time","(1b) general elementary school","","","",""
"NPD Combination","1984","Part Time","(1c) basic vocational qualification","","","",""
"NPD Combination","1984","Part Time","(2b) intermediate general qualification","","","",""
"NPD Combination","1984","Part Time","(2a) intermediate vocational","","","",""
"NPD Combination","1984","Part Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1984","Part Time","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1984","Part Time","(3a) lower tertiary education","","","",""
"NPD Combination","1984","Part Time","(3b) higher tertiary education","","","",""
"NPD Combination","1984","Not Working","(0) in school","","","",""
"NPD Combination","1984","Not Working","(1a) inadequately completed","","","",""
"NPD Combination","1984","Not Working","(1b) general elementary school","","","",""
"NPD Combination","1984","Not Working","(1c) basic vocational qualification","","","",""
"NPD Combination","1984","Not Working","(2b) intermediate general qualification","","","",""
"NPD Combination","1984","Not Working","(2a) intermediate vocational","","","",""
"NPD Combination","1984","Not Working","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1984","Not Working","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1984","Not Working","(3a) lower tertiary education","","","",""
"NPD Combination","1984","Not Working","(3b) higher tertiary education","","","",""
"AfD","1984","Full Time","(0) in school","","","",""
"AfD","1984","Full Time","(1a) inadequately completed","","","",""
"AfD","1984","Full Time","(1b) general elementary school","","","",""
"AfD","1984","Full Time","(1c) basic vocational qualification","","","",""
"AfD","1984","Full Time","(2b) intermediate general qualification","","","",""
"AfD","1984","Full Time","(2a) intermediate vocational","","","",""
"AfD","1984","Full Time","(2c_gen) general maturity certificate","","","",""
"AfD","1984","Full Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","1984","Full Time","(3a) lower tertiary education","","","",""
"AfD","1984","Full Time","(3b) higher tertiary education","","","",""
"AfD","1984","Part Time","(0) in school","","","",""
"AfD","1984","Part Time","(1a) inadequately completed","","","",""
"AfD","1984","Part Time","(1b) general elementary school","","","",""
"AfD","1984","Part Time","(1c) basic vocational qualification","","","",""
"AfD","1984","Part Time","(2b) intermediate general qualification","","","",""
"AfD","1984","Part Time","(2a) intermediate vocational","","","",""
"AfD","1984","Part Time","(2c_gen) general maturity certificate","","","",""
"AfD","1984","Part Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","1984","Part Time","(3a) lower tertiary education","","","",""
"AfD","1984","Part Time","(3b) higher tertiary education","","","",""
"AfD","1984","Not Working","(0) in school","","","",""
"AfD","1984","Not Working","(1a) inadequately completed","","","",""
"AfD","1984","Not Working","(1b) general elementary school","","","",""
"AfD","1984","Not Working","(1c) basic vocational qualification","","","",""
"AfD","1984","Not Working","(2b) intermediate general qualification","","","",""
"AfD","1984","Not Working","(2a) intermediate vocational","","","",""
"AfD","1984","Not Working","(2c_gen) general maturity certificate","","","",""
"AfD","1984","Not Working","(2c_voc) vocational maturity certificate","","","",""
"AfD","1984","Not Working","(3a) lower tertiary education","","","",""
"AfD","1984","Not Working","(3b) higher tertiary education","","","",""
"Other","1984","Full Time","(0) in school","","","",""
"Other","1984","Full Time","(1a) inadequately completed","2","","",""
"Other","1984","Full Time","(1b) general elementary school","4","","",""
"Other","1984","Full Time","(1c) basic vocational qualification","4","","",""
"Other","1984","Full Time","(2b) intermediate general qualification","1","","",""
"Other","1984","Full Time","(2a) intermediate vocational","2","","",""
"Other","1984","Full Time","(2c_gen) general maturity certificate","","","",""
"Other","1984","Full Time","(2c_voc) vocational maturity certificate","2","","",""
"Other","1984","Full Time","(3a) lower tertiary education","","","",""
"Other","1984","Full Time","(3b) higher tertiary education","","","",""
"Other","1984","Part Time","(0) in school","","","",""
"Other","1984","Part Time","(1a) inadequately completed","2","","",""
"Other","1984","Part Time","(1b) general elementary school","","","",""
"Other","1984","Part Time","(1c) basic vocational qualification","1","","",""
"Other","1984","Part Time","(2b) intermediate general qualification","1","","",""
"Other","1984","Part Time","(2a) intermediate vocational","1","","",""
"Other","1984","Part Time","(2c_gen) general maturity certificate","1","","",""
"Other","1984","Part Time","(2c_voc) vocational maturity certificate","2","","",""
"Other","1984","Part Time","(3a) lower tertiary education","","","",""
"Other","1984","Part Time","(3b) higher tertiary education","1","","",""
"Other","1984","Not Working","(0) in school","1","","",""
"Other","1984","Not Working","(1a) inadequately completed","1","","",""
"Other","1984","Not Working","(1b) general elementary school","5","","",""
"Other","1984","Not Working","(1c) basic vocational qualification","5","","",""
"Other","1984","Not Working","(2b) intermediate general qualification","3","","",""
"Other","1984","Not Working","(2a) intermediate vocational","","","",""
"Other","1984","Not Working","(2c_gen) general maturity certificate","1","","",""
"Other","1984","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Other","1984","Not Working","(3a) lower tertiary education","","","",""
"Other","1984","Not Working","(3b) higher tertiary education","","","",""
"CDU/CSU","1985","Full Time","(0) in school","","","",""
"CDU/CSU","1985","Full Time","(1a) inadequately completed","14","","",""
"CDU/CSU","1985","Full Time","(1b) general elementary school","101","0.367234551434558","0.317369759316105","0.417099343553012"
"CDU/CSU","1985","Full Time","(1c) basic vocational qualification","441","0.412425705184204","0.383937135920043","0.440914274448366"
"CDU/CSU","1985","Full Time","(2b) intermediate general qualification","24","","",""
"CDU/CSU","1985","Full Time","(2a) intermediate vocational","207","0.479413825113307","0.43310157077739","0.525726079449225"
"CDU/CSU","1985","Full Time","(2c_gen) general maturity certificate","13","","",""
"CDU/CSU","1985","Full Time","(2c_voc) vocational maturity certificate","52","0.448318210833037","0.364735557987987","0.531900863678088"
"CDU/CSU","1985","Full Time","(3a) lower tertiary education","46","0.448563791423069","0.355621902405694","0.541505680440443"
"CDU/CSU","1985","Full Time","(3b) higher tertiary education","90","0.419808580753472","0.35383954025929","0.485777621247654"
"CDU/CSU","1985","Part Time","(0) in school","3","","",""
"CDU/CSU","1985","Part Time","(1a) inadequately completed","2","","",""
"CDU/CSU","1985","Part Time","(1b) general elementary school","81","0.407818239924078","0.341193460505136","0.474443019343019"
"CDU/CSU","1985","Part Time","(1c) basic vocational qualification","144","0.446234434940993","0.39292312287895","0.499545747003037"
"CDU/CSU","1985","Part Time","(2b) intermediate general qualification","17","","",""
"CDU/CSU","1985","Part Time","(2a) intermediate vocational","60","0.425091268609525","0.344902746816263","0.505279790402786"
"CDU/CSU","1985","Part Time","(2c_gen) general maturity certificate","14","","",""
"CDU/CSU","1985","Part Time","(2c_voc) vocational maturity certificate","19","","",""
"CDU/CSU","1985","Part Time","(3a) lower tertiary education","10","","",""
"CDU/CSU","1985","Part Time","(3b) higher tertiary education","21","","",""
"CDU/CSU","1985","Not Working","(0) in school","27","","",""
"CDU/CSU","1985","Not Working","(1a) inadequately completed","9","","",""
"CDU/CSU","1985","Not Working","(1b) general elementary school","293","0.497906797657354","0.458422543976978","0.537391051337729"
"CDU/CSU","1985","Not Working","(1c) basic vocational qualification","324","0.458335926545265","0.421737277034713","0.494934576055816"
"CDU/CSU","1985","Not Working","(2b) intermediate general qualification","53","0.512973856311107","0.422789576648985","0.603158135973228"
"CDU/CSU","1985","Not Working","(2a) intermediate vocational","137","0.586800348375832","0.525016019624292","0.648584677127372"
"CDU/CSU","1985","Not Working","(2c_gen) general maturity certificate","33","0.314523944154687","0.229660203275251","0.399387685034124"
"CDU/CSU","1985","Not Working","(2c_voc) vocational maturity certificate","32","0.42689380708386","0.321118102722502","0.532669511445217"
"CDU/CSU","1985","Not Working","(3a) lower tertiary education","20","","",""
"CDU/CSU","1985","Not Working","(3b) higher tertiary education","24","","",""
"SPD","1985","Full Time","(0) in school","","","",""
"SPD","1985","Full Time","(1a) inadequately completed","88","0.656036014559007","0.567264817673387","0.744807211444627"
"SPD","1985","Full Time","(1b) general elementary school","236","0.578378156491116","0.527296101591948","0.629460211390285"
"SPD","1985","Full Time","(1c) basic vocational qualification","632","0.518311038308625","0.489394589406812","0.547227487210439"
"SPD","1985","Full Time","(2b) intermediate general qualification","28","","",""
"SPD","1985","Full Time","(2a) intermediate vocational","195","0.417075834266254","0.371366186680837","0.462785481851671"
"SPD","1985","Full Time","(2c_gen) general maturity certificate","17","","",""
"SPD","1985","Full Time","(2c_voc) vocational maturity certificate","58","0.339221368931061","0.259651575063347","0.418791162798775"
"SPD","1985","Full Time","(3a) lower tertiary education","45","0.388123986387365","0.297055377120398","0.479192595654332"
"SPD","1985","Full Time","(3b) higher tertiary education","84","0.375540652291858","0.310810083272346","0.440271221311371"
"SPD","1985","Part Time","(0) in school","","","",""
"SPD","1985","Part Time","(1a) inadequately completed","24","","",""
"SPD","1985","Part Time","(1b) general elementary school","117","0.543718321430107","0.476191167328299","0.611245475531915"
"SPD","1985","Part Time","(1c) basic vocational qualification","170","0.498864347376684","0.445242256823793","0.552486437929575"
"SPD","1985","Part Time","(2b) intermediate general qualification","17","","",""
"SPD","1985","Part Time","(2a) intermediate vocational","66","0.453979990748323","0.373220364950398","0.534739616546247"
"SPD","1985","Part Time","(2c_gen) general maturity certificate","22","","",""
"SPD","1985","Part Time","(2c_voc) vocational maturity certificate","17","","",""
"SPD","1985","Part Time","(3a) lower tertiary education","2","","",""
"SPD","1985","Part Time","(3b) higher tertiary education","32","0.417182774783272","0.307046064031791","0.527319485534754"
"SPD","1985","Not Working","(0) in school","20","","",""
"SPD","1985","Not Working","(1a) inadequately completed","56","0.763622361087126","0.664798588166047","0.862446134008205"
"SPD","1985","Not Working","(1b) general elementary school","298","0.469686427851414","0.430274460767515","0.509098394935312"
"SPD","1985","Not Working","(1c) basic vocational qualification","342","0.479638044590458","0.442942133525321","0.516333955655595"
"SPD","1985","Not Working","(2b) intermediate general qualification","41","0.304085142027214","0.221084253398613","0.387086030655816"
"SPD","1985","Not Working","(2a) intermediate vocational","79","0.296934676678807","0.239604738147849","0.354264615209765"
"SPD","1985","Not Working","(2c_gen) general maturity certificate","35","0.228746416518866","0.15197935484535","0.305513478192381"
"SPD","1985","Not Working","(2c_voc) vocational maturity certificate","28","","",""
"SPD","1985","Not Working","(3a) lower tertiary education","15","","",""
"SPD","1985","Not Working","(3b) higher tertiary education","19","","",""
"FDP","1985","Full Time","(0) in school","","","",""
"FDP","1985","Full Time","(1a) inadequately completed","","","",""
"FDP","1985","Full Time","(1b) general elementary school","3","","",""
"FDP","1985","Full Time","(1c) basic vocational qualification","28","","",""
"FDP","1985","Full Time","(2b) intermediate general qualification","2","","",""
"FDP","1985","Full Time","(2a) intermediate vocational","16","","",""
"FDP","1985","Full Time","(2c_gen) general maturity certificate","","","",""
"FDP","1985","Full Time","(2c_voc) vocational maturity certificate","9","","",""
"FDP","1985","Full Time","(3a) lower tertiary education","12","","",""
"FDP","1985","Full Time","(3b) higher tertiary education","18","","",""
"FDP","1985","Part Time","(0) in school","","","",""
"FDP","1985","Part Time","(1a) inadequately completed","","","",""
"FDP","1985","Part Time","(1b) general elementary school","3","","",""
"FDP","1985","Part Time","(1c) basic vocational qualification","4","","",""
"FDP","1985","Part Time","(2b) intermediate general qualification","1","","",""
"FDP","1985","Part Time","(2a) intermediate vocational","3","","",""
"FDP","1985","Part Time","(2c_gen) general maturity certificate","1","","",""
"FDP","1985","Part Time","(2c_voc) vocational maturity certificate","2","","",""
"FDP","1985","Part Time","(3a) lower tertiary education","3","","",""
"FDP","1985","Part Time","(3b) higher tertiary education","6","","",""
"FDP","1985","Not Working","(0) in school","2","","",""
"FDP","1985","Not Working","(1a) inadequately completed","1","","",""
"FDP","1985","Not Working","(1b) general elementary school","9","","",""
"FDP","1985","Not Working","(1c) basic vocational qualification","29","","",""
"FDP","1985","Not Working","(2b) intermediate general qualification","4","","",""
"FDP","1985","Not Working","(2a) intermediate vocational","18","","",""
"FDP","1985","Not Working","(2c_gen) general maturity certificate","5","","",""
"FDP","1985","Not Working","(2c_voc) vocational maturity certificate","5","","",""
"FDP","1985","Not Working","(3a) lower tertiary education","4","","",""
"FDP","1985","Not Working","(3b) higher tertiary education","8","","",""
"Grüne","1985","Full Time","(0) in school","","","",""
"Grüne","1985","Full Time","(1a) inadequately completed","8","","",""
"Grüne","1985","Full Time","(1b) general elementary school","18","","",""
"Grüne","1985","Full Time","(1c) basic vocational qualification","38","0.0328076589408125","0.0224988040320532","0.0431165138495718"
"Grüne","1985","Full Time","(2b) intermediate general qualification","8","","",""
"Grüne","1985","Full Time","(2a) intermediate vocational","26","","",""
"Grüne","1985","Full Time","(2c_gen) general maturity certificate","8","","",""
"Grüne","1985","Full Time","(2c_voc) vocational maturity certificate","16","","",""
"Grüne","1985","Full Time","(3a) lower tertiary education","7","","",""
"Grüne","1985","Full Time","(3b) higher tertiary education","22","","",""
"Grüne","1985","Part Time","(0) in school","","","",""
"Grüne","1985","Part Time","(1a) inadequately completed","2","","",""
"Grüne","1985","Part Time","(1b) general elementary school","6","","",""
"Grüne","1985","Part Time","(1c) basic vocational qualification","16","","",""
"Grüne","1985","Part Time","(2b) intermediate general qualification","10","","",""
"Grüne","1985","Part Time","(2a) intermediate vocational","17","","",""
"Grüne","1985","Part Time","(2c_gen) general maturity certificate","21","","",""
"Grüne","1985","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Grüne","1985","Part Time","(3a) lower tertiary education","4","","",""
"Grüne","1985","Part Time","(3b) higher tertiary education","16","","",""
"Grüne","1985","Not Working","(0) in school","17","","",""
"Grüne","1985","Not Working","(1a) inadequately completed","5","","",""
"Grüne","1985","Not Working","(1b) general elementary school","13","","",""
"Grüne","1985","Not Working","(1c) basic vocational qualification","14","","",""
"Grüne","1985","Not Working","(2b) intermediate general qualification","18","","",""
"Grüne","1985","Not Working","(2a) intermediate vocational","9","","",""
"Grüne","1985","Not Working","(2c_gen) general maturity certificate","40","0.388865422954085","0.299767564996756","0.477963280911413"
"Grüne","1985","Not Working","(2c_voc) vocational maturity certificate","18","","",""
"Grüne","1985","Not Working","(3a) lower tertiary education","4","","",""
"Grüne","1985","Not Working","(3b) higher tertiary education","11","","",""
"PDS/Linke","1985","Full Time","(0) in school","","","",""
"PDS/Linke","1985","Full Time","(1a) inadequately completed","","","",""
"PDS/Linke","1985","Full Time","(1b) general elementary school","","","",""
"PDS/Linke","1985","Full Time","(1c) basic vocational qualification","","","",""
"PDS/Linke","1985","Full Time","(2b) intermediate general qualification","","","",""
"PDS/Linke","1985","Full Time","(2a) intermediate vocational","","","",""
"PDS/Linke","1985","Full Time","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1985","Full Time","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1985","Full Time","(3a) lower tertiary education","","","",""
"PDS/Linke","1985","Full Time","(3b) higher tertiary education","","","",""
"PDS/Linke","1985","Part Time","(0) in school","","","",""
"PDS/Linke","1985","Part Time","(1a) inadequately completed","","","",""
"PDS/Linke","1985","Part Time","(1b) general elementary school","","","",""
"PDS/Linke","1985","Part Time","(1c) basic vocational qualification","","","",""
"PDS/Linke","1985","Part Time","(2b) intermediate general qualification","","","",""
"PDS/Linke","1985","Part Time","(2a) intermediate vocational","","","",""
"PDS/Linke","1985","Part Time","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1985","Part Time","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1985","Part Time","(3a) lower tertiary education","","","",""
"PDS/Linke","1985","Part Time","(3b) higher tertiary education","","","",""
"PDS/Linke","1985","Not Working","(0) in school","","","",""
"PDS/Linke","1985","Not Working","(1a) inadequately completed","","","",""
"PDS/Linke","1985","Not Working","(1b) general elementary school","","","",""
"PDS/Linke","1985","Not Working","(1c) basic vocational qualification","","","",""
"PDS/Linke","1985","Not Working","(2b) intermediate general qualification","","","",""
